N	2gram	Losev_Prob_4	Istorich
1	и в	20	24
2	не только	24	21
3	что он	8	21
4	и т	4	17
5	т д	3	16
6	т е	1	16
7	может быть	9	14
8	не может	5	14
9	что в	3	13
10	в этих	5	13
11	мы имеем	6	12
12	как в	5	12
13	в этом	9	12
14	и здесь	1	12
15	но и	14	11
16	это не	7	10
17	том что	12	10
18	и что	2	10
19	у него	1	10
20	мы видим	1	10
21	а в	4	10
22	все же	2	9
23	с другой	7	9
24	не в	13	9
25	о том	5	9
26	потому что	15	9
27	и другие	1	9
28	то же	7	8
29	еще не	7	8
30	что и	3	8
31	так как	5	8
32	другой стороны	6	8
33	а не	7	8
34	все это	9	8
35	или в	5	8
36	во всех	4	7
37	то что	15	7
38	в первую	1	7
39	таким образом	8	7
40	с собой	3	7
41	к нему	3	7
42	что здесь	6	7
43	в том	20	7
44	вместе с	5	7
45	что это	2	6
46	но не	5	6
47	как он	1	6
48	в нем	5	6
49	он не	2	6
50	всех этих	6	6
51	об этом	6	6
52	как и	6	6
53	для нас	6	6
54	и все	8	6
55	а именно	2	6
56	того что	1	6
57	только в	23	6
58	тем что	3	6
59	так же	5	6
60	с этой	1	6
61	во время	1	6
62	то это	3	5
63	в чем	2	5
64	с одной	1	5
65	отношение к	1	5
66	но в	8	5
67	имеем в	3	5
68	что она	4	5
69	здесь мы	3	5
70	не менее	10	5
71	с ним	4	5
72	дело не	3	5
73	ничего не	1	5
74	так и	10	5
75	одной стороны	1	5
76	видно что	1	5
77	тот кто	1	5
78	же как	1	4
79	мы не	7	4
80	первый взгляд	1	4
81	как бы	4	4
82	при этом	6	4
83	мы можем	3	4
84	но все	3	4
85	отсюда видно	1	4
86	не всегда	1	4
87	на первый	1	4
88	точки зрения	14	4
89	в их	1	4
90	тем не	10	4
91	не имеет	4	4
92	никогда не	1	4
93	в других	2	4
94	совершенно ясно	2	4
95	и говорит	2	4
96	а она	1	4
97	то и	5	4
98	вовсе не	21	4
99	ее на	1	4
100	если не	3	4
101	в данном	6	4
102	и не	28	4
103	мы должны	3	4
104	одной из	4	4
105	не вполне	2	3
106	и он	2	3
107	с его	2	3
108	себе и	3	3
109	тоже не	1	3
110	что они	2	3
111	кроме того	4	3
112	хотя и	5	3
113	когда он	1	3
114	и наконец	4	3
115	видим и	2	3
116	из этих	1	3
117	на то	1	3
118	если он	2	3
119	и если	5	3
120	том чтобы	2	3
121	и по	2	3
122	а его	2	3
123	его в	2	3
124	кажется что	2	3
125	в них	5	3
126	она в	2	3
127	вопрос о	1	3
128	должны были	1	3
129	для объяснения	1	3
130	выше мы	1	3
131	в конце	2	3
132	но они	2	3
133	как мы	3	3
134	не все	1	3
135	и его	10	3
136	связи с	3	3
137	данном случае	5	3
138	в образе	1	3
139	здесь нет	3	3
140	это происходит	1	3
141	приходит к	2	3
142	и она	1	3
143	в качестве	10	3
144	чаще всего	1	3
145	так что	6	3
146	уже в	4	3
147	при помощи	10	3
148	не случайно	1	3
149	между прочим	3	3
150	и даже	9	3
151	по своим	1	3
152	но есть	1	3
153	превращается в	1	3
154	происходит в	1	3
155	этой точки	1	3
156	выше в	1	3
157	что мы	3	3
158	сих пор	1	3
159	но это	6	3
160	с ней	2	3
161	не говорится	1	3
162	мы здесь	2	2
163	очень много	2	2
164	почти всегда	2	2
165	что эти	1	2
166	со своей	2	2
167	на глазах	1	2
168	время как	2	2
169	на себя	1	2
170	и ее	4	2
171	того же	2	2
172	оказывается что	1	2
173	и на	3	2
174	что его	4	2
175	здесь имеем	1	2
176	если в	1	2
177	не просто	16	2
178	что во	2	2
179	его на	1	2
180	с этим	4	2
181	стороны и	2	2
182	и нет	1	2
183	перед нами	13	2
184	этом же	1	2
185	в действительности	1	2
186	он на	1	2
187	то ли	2	2
188	но эта	2	2
189	в самом	2	2
190	в которой	2	2
191	он в	1	2
192	все эти	16	2
193	думать что	1	2
194	им в	1	2
195	вообще не	3	2
196	на его	2	2
197	связанные с	1	2
198	прочим и	1	2
199	в силу	1	2
200	на земле	2	2
201	не будет	2	2
202	то чтобы	1	2
203	вместе со	1	2
204	было бы	14	2
205	известно что	1	2
206	и тем	7	2
207	ни в	17	2
208	этом мы	2	2
209	сам он	1	2
210	свое начало	1	2
211	этого не	2	2
212	нас не	1	2
213	в котором	2	2
214	не его	1	2
215	что этот	1	2
216	для нее	1	2
217	тому что	1	2
218	вплоть до	3	2
219	в то	4	2
220	и другое	3	2
221	в основе	1	2
222	из другой	1	2
223	совершенно то	1	2
224	к ней	2	2
225	друг друга	2	2
226	во всем	2	2
227	и после	1	2
228	здесь тоже	3	2
229	не могут	1	2
230	что при	1	2
231	и это	2	2
232	но по	2	2
233	без всякого	4	2
234	в ее	5	2
235	то время	2	2
236	на том	1	2
237	и когда	2	2
238	об этой	1	2
239	на небесах	1	2
240	но здесь	1	2
241	другими словами	3	2
242	не содержит	1	2
243	там же	2	2
244	все его	1	2
245	в ряд	3	2
246	все в	3	2
247	тем более	4	2
248	здесь не	7	2
249	тот же	2	2
250	и так	1	2
251	по этому	2	2
252	а после	1	2
253	конечно не	3	2
254	уже не	5	2
255	и у	1	2
256	только на	2	2
257	что не	4	2
258	или даже	4	2
259	из них	3	2
260	ни с	4	2
261	не так	3	2
262	прежде всего	11	2
263	или это	1	2
264	до сих	1	2
265	связаны с	1	2
266	что тот	1	2
267	в каких	1	2
268	такое же	1	2
269	и др	1	2
270	говорит о	2	2
271	в связи	3	2
272	ни за	1	2
273	как это	3	2
274	при переходе	1	2
275	а если	3	2
276	в литературе	2	2
277	а потом	1	2
278	был в	2	2
279	это значит	10	2
280	только о	1	2
281	и от	6	2
282	и о	5	2
283	отличается от	4	2
284	но для	1	2
285	в мифе	3	2
286	в целях	5	2
287	сказать что	7	2
288	всех других	2	2
289	в отдельности	1	2
290	во сне	1	2
291	точно так	3	2
292	и наиболее	1	1
293	только он	1	1
294	не прямо	3	1
295	одним из	1	1
296	ряд как	1	1
297	связана с	1	1
298	песни и	1	1
299	самом деле	3	1
300	как известно	1	1
301	только потому	1	1
302	силы и	1	1
303	этих способов	1	1
304	кто хочет	1	1
305	говорилось выше	1	1
306	бы для	2	1
307	к этой	1	1
308	нам кажется	2	1
309	от своей	1	1
310	случае только	1	1
311	смысл этого	1	1
312	и больше	2	1
313	становится ясной	1	1
314	о каких	2	1
315	этого дерева	2	1
316	есть не	6	1
317	можно и	1	1
318	с теорией	1	1
319	элементы и	1	1
320	что если	1	1
321	что уже	1	1
322	случае это	1	1
323	и свойственно	1	1
324	конь и	1	1
325	но она	3	1
326	что иное	2	1
327	ему в	2	1
328	зависимости от	3	1
329	в ней	7	1
330	более или	2	1
331	и этого	1	1
332	он был	3	1
333	между собой	2	1
334	он встречается	1	1
335	что то	1	1
336	какая сила	1	1
337	миф о	1	1
338	бы то	1	1
339	и связь	1	1
340	тем как	1	1
341	якобы и	1	1
342	заключается не	2	1
343	совсем не	1	1
344	то он	2	1
345	о смерти	1	1
346	легко может	1	1
347	характер они	1	1
348	заметим что	3	1
349	и всякий	1	1
350	тут же	3	1
351	от такого	1	1
352	значение имеет	1	1
353	только путем	1	1
354	сама по	2	1
355	общая картина	1	1
356	однако из	1	1
357	или вообще	1	1
358	независимо от	3	1
359	что именно	2	1
360	в своем	3	1
361	также при	1	1
362	и как	3	1
363	это тоже	1	1
364	и к	3	1
365	духа и	1	1
366	имеет в	1	1
367	и хотя	1	1
368	в этот	1	1
369	или иную	1	1
370	за собой	2	1
371	ни один	1	1
372	в целом	1	1
373	или во	1	1
374	в греции	1	1
375	в этой	4	1
376	античной мифологии	1	1
377	в известном	2	1
378	что к	2	1
379	в наших	1	1
380	который подобно	1	1
381	но именно	2	1
382	и вот	1	1
383	еще ниже	1	1
384	ни было	2	1
385	в зависимости	3	1
386	с места	1	1
387	всем а	1	1
388	в каждом	1	1
389	то ни	1	1
390	имеют в	1	1
391	в совершенно	2	1
392	в другом	3	1
393	к другу	1	1
394	на все	2	1
395	огромным количеством	1	1
396	с начала	1	1
397	и основные	1	1
398	однако здесь	1	1
399	в новое	3	1
400	здесь это	1	1
401	к области	1	1
402	солнце и	1	1
403	но уже	1	1
404	он является	1	1
405	о которых	2	1
406	превращаются в	1	1
407	и делает	1	1
408	если я	1	1
409	далеко не	2	1
410	и подобные	1	1
411	с тем	4	1
412	и уже	1	1
413	есть явление	1	1
414	мы хотели	2	1
415	в чистом	2	1
416	должно быть	1	1
417	с золотыми	1	1
418	когда в	1	1
419	или менее	2	1
420	именно он	1	1
421	в войне	1	1
422	бы на	1	1
423	но если	6	1
424	и при	1	1
425	в своей	4	1
426	при изучении	1	1
427	как все	1	1
428	и без	6	1
429	бесконечное количество	4	1
