N	2gram	Bakhtin_Fr_4	Dialekti
1	и не	16	30
2	может быть	2	20
3	не только	10	19
4	и в	29	19
5	в мифе	1	16
6	в себе	3	15
7	что она	1	14
8	потому что	1	14
9	то что	4	14
10	в том	7	14
11	так как	7	14
12	и даже	3	14
13	как бы	8	14
14	вовсе не	9	13
15	то же	10	12
16	точки зрения	4	12
17	но и	9	12
18	и все	13	12
19	и как	3	10
20	что это	5	10
21	в нем	5	10
22	ни в	2	10
23	как и	12	10
24	том что	3	10
25	сказать что	5	10
26	так и	11	10
27	это не	5	10
28	никогда не	2	9
29	времени и	2	9
30	же и	3	9
31	не может	2	9
32	она есть	1	9
33	мы уже	10	8
34	в этом	11	8
35	в своей	5	8
36	с точки	2	8
37	прежде всего	8	8
38	и то	2	7
39	время как	1	7
40	и к	2	7
41	мифологии и	1	7
42	как будто	2	7
43	но это	4	7
44	что в	1	7
45	но не	2	6
46	что они	2	6
47	в то	10	6
48	и вообще	1	6
49	и та	1	6
50	что он	4	6
51	конечно не	4	6
52	того что	3	6
53	да и	2	6
54	есть и	4	6
55	жизни и	4	6
56	и потому	1	5
57	и это	2	5
58	должна быть	1	5
59	говорить о	1	5
60	в силу	1	5
61	жизнь и	4	5
62	же время	8	5
63	и его	8	5
64	на свете	2	5
65	и с	9	5
66	в виду	2	5
67	о том	2	5
68	и что	1	5
69	можно сказать	1	5
70	но как	3	5
71	что и	1	5
72	тела и	4	5
73	с другой	4	5
74	по своему	4	5
75	как раз	2	5
76	только что	1	5
77	в самом	1	5
78	только в	2	5
79	и есть	4	4
80	еще не	4	4
81	самом деле	1	4
82	тут же	1	4
83	за пределы	1	4
84	в одной	2	4
85	независимо от	1	4
86	в своем	3	4
87	все же	3	4
88	как он	2	4
89	и если	1	4
90	при этом	3	4
91	он не	3	4
92	и вот	3	4
93	и по	5	4
94	одно и	1	4
95	таким образом	20	4
96	в одном	1	4
97	но он	6	4
98	все это	4	4
99	с ним	2	4
100	по своей	3	4
101	связи с	2	4
102	в таком	1	4
103	это конечно	2	4
104	в ее	3	4
105	все на	1	4
106	к нему	3	4
107	как нечто	1	4
108	уже в	2	4
109	ни с	2	4
110	то время	2	4
111	от того	1	4
112	в связи	1	4
113	быть и	1	4
114	другой стороны	3	4
115	же как	1	3
116	это и	5	3
117	как мы	10	3
118	и тут	1	3
119	это время	1	3
120	этот голос	1	3
121	в чем	3	3
122	в этой	13	3
