N	2gram	Vygotskiy__2	Hudozhes
1	в качестве	4	19
2	состоит в	3	16
3	и не	7	16
4	не только	15	15
5	и в	15	15
6	в том	33	15
7	может быть	9	13
8	в частности	6	13
9	при этом	3	12
10	и его	4	12
11	а в	4	12
12	но не	3	11
13	в этом	19	11
14	в себе	2	11
15	то же	5	10
16	по отношению	6	10
17	представляет собой	2	10
18	как бы	7	10
19	так и	8	10
20	а не	3	10
21	отношению к	5	10
22	но и	10	10
23	точки зрения	26	9
24	в его	2	9
25	сводится к	1	8
26	я и	1	7
27	отличие от	3	7
28	но в	6	7
29	внутренней речи	5	7
30	в отличие	3	7
31	или иной	2	7
32	с другой	6	7
33	с его	4	6
34	том что	27	6
35	не в	8	6
36	в основе	3	6
37	по своей	6	6
38	в ее	1	6
39	приводит к	5	6
40	не может	9	6
41	что в	14	6
42	в их	2	5
43	более или	2	5
44	в самом	11	5
45	то что	20	5
46	ни в	2	5
47	тем самым	3	5
48	могут быть	2	5
49	той или	2	5
50	с ее	2	5
51	по сути	1	5
52	можно сказать	2	5
53	а также	2	5
54	того что	17	5
55	и одновременно	1	5
56	только в	4	5
57	и т.п	7	5
58	между ними	1	5
59	другой стороны	1	5
60	или менее	2	5
61	я с	1	5
62	в нем	1	5
63	и то	1	4
64	мы имеем	3	4
65	место в	1	4
66	говорить о	2	4
67	сознания в	1	4
68	и как	2	4
69	роли в	2	4
70	он не	7	4
71	без исключения	1	4
72	в другом	2	4
73	и тем	2	4
74	в этих	2	4
75	в ходе	1	4
76	в своей	4	4
77	личности в	1	4
78	говоря словами	2	4
79	и т.д	12	4
80	входит в	1	4
81	между тем	1	4
82	во времени	1	4
83	для него	3	4
84	со стороны	3	4
85	к которому	6	4
86	прежде всего	4	4
87	не знает	1	4
88	как это	6	4
89	к тому	7	4
90	по пути	2	4
91	сказать что	6	4
92	речи и	15	4
93	того же	3	3
94	на деле	5	3
95	со своей	1	3
96	и ее	3	3
97	в целом	10	3
98	что можно	3	3
99	в виду	6	3
100	как правило	1	3
101	конечном счете	4	3
102	как говорит	2	3
103	как уже	2	3
104	и к	6	3
105	в противоположность	2	3
106	в которой	4	3
107	не следует	2	3
108	он должен	2	3
109	одно и	1	3
110	лишь в	3	3
111	его в	1	3
112	это не	5	3
113	этом смысле	2	3
114	как и	6	3
115	иначе говоря	2	3
116	с точки	18	3
117	их в	4	3
118	однако в	1	3
119	автора и	1	3
120	в отношении	6	3
121	как раз	4	3
122	потому что	7	3
123	говорит и	1	3
124	в пределах	1	3
125	к его	2	3
126	если бы	8	3
127	и внешней	1	3
128	и что	8	3
129	того или	1	3
130	в конечном	4	3
131	что он	12	3
132	к нему	1	3
133	во всей	5	3
134	человека с	1	3
135	оказывается в	1	3
136	в области	1	3
137	в воображении	1	3
138	человека к	2	3
139	в данном	3	3
140	в той	1	3
141	и для	2	3
142	таким образом	14	3
143	личности и	1	3
144	в роли	1	3
145	человека и	3	2
146	и это	3	2
147	это и	1	2
148	идет о	3	2
149	по преимуществу	1	2
150	речевой деятельности	1	2
151	принадлежит к	2	2
152	я не	1	2
153	этого термина	1	2
154	личности с	1	2
155	и на	1	2
156	в чем	1	2
157	чем это	3	2
158	коем случае	1	2
159	но как	1	2
160	не входит	1	2
161	за пределы	2	2
162	сама по	2	2
163	еще один	2	2
164	данный момент	1	2
165	опыта к	1	2
166	в своем	9	2
167	говорит что	5	2
168	в себя	2	2
169	образом и	1	2
170	все эти	3	2
171	в нашем	1	2
172	всей своей	1	2
173	в этой	6	2
174	с их	2	2
175	но на	3	2
176	всей его	2	2
177	в силу	2	2
178	и возможность	1	2
179	на этом	1	2
180	могла бы	1	2
181	об этом	3	2
182	полноте и	1	2
183	по мысли	1	2
184	по себе	7	2
185	в итоге	1	2
186	в них	4	2
187	несмотря на	4	2
188	с другими	3	2
189	и более	2	2
190	том и	1	2
191	вовсе не	6	2
192	даже в	4	2
193	тому что	1	2
194	дело не	1	2
195	одна из	1	2
196	и притом	1	2
197	не могло	2	2
198	вытекает из	3	2
199	слова как	1	2
200	этих двух	2	2
201	не является	9	2
202	числе и	3	2
203	оно не	1	2
204	для себя	3	2
205	и о	1	2
206	того чтобы	12	2
207	здесь не	1	2
208	с языком	1	2
209	и сам	3	2
210	или в	3	2
211	с самим	1	2
212	в коем	1	2
213	о том	9	2
214	к действительности	8	2
215	именно в	2	2
216	а именно	1	2
217	говорит в	1	2
218	тот или	1	2
219	с одной	7	2
220	из которого	1	2
221	и др	5	2
222	или даже	1	2
223	что сама	1	2
224	одно из	1	2
225	никто не	1	2
226	слова в	1	2
227	в одном	2	2
228	при всей	1	2
229	у него	2	2
230	случае не	2	2
231	для того	10	2
232	в данный	1	2
233	между которыми	2	2
234	а с	4	2
235	одной стороны	7	2
236	и составляет	2	2
237	начиная с	1	2
238	так же	4	2
239	и особенно	3	2
240	и потому	1	2
241	как в	4	2
242	сути дела	1	2
243	из которых	3	2
244	к своему	1	2
245	для возникновения	1	2
246	и по	3	2
247	жизни в	1	2
248	во всех	2	2
249	для автора	1	2
250	речь идет	2	2
251	мира и	2	2
252	совершенно иной	1	2
253	тем более	3	2
254	с ним	3	2
255	одной из	3	2
256	из этого	1	2
257	определенным образом	1	2
258	том числе	3	2
259	этого в	1	1
260	говоря о	1	1
261	неотделима от	1	1
262	книги в	1	1
263	также и	2	1
264	в сфере	1	1
265	же как	2	1
266	переходит к	1	1
267	он показывает	2	1
268	же по	1	1
269	и есть	2	1
270	здесь и	3	1
271	отношения между	3	1
272	едва ли	7	1
273	действительности и	3	1
274	мышления но	2	1
275	в зависимости	6	1
276	общественных отношений	1	1
277	той же	2	1
278	есть не	1	1
279	не во	1	1
280	из своих	1	1
281	в сущности	9	1
282	а для	1	1
283	целое или	1	1
284	но чтобы	1	1
285	и со	1	1
286	никогда не	8	1
287	которое в	1	1
288	зависимости от	6	1
289	так называемые	1	1
290	картину в	2	1
291	который может	1	1
292	не от	1	1
293	структура его	1	1
294	между собой	1	1
295	нечто в	2	1
296	столь же	2	1
297	время в	1	1
298	бы то	1	1
299	что его	4	1
300	и мира	1	1
301	и доказать	1	1
302	связи между	1	1
303	активности как	1	1
304	что способно	1	1
305	от внешней	5	1
306	одном и	1	1
307	с совершенно	1	1
308	охарактеризовать как	1	1
309	себе и	1	1
310	оно является	1	1
311	друг от	2	1
312	или к	2	1
313	что они	3	1
314	на основе	7	1
315	отнюдь не	2	1
316	в истории	6	1
317	более чем	1	1
318	от друга	2	1
319	явиться не	1	1
320	данного типа	1	1
321	можно предположить	1	1
322	перед нами	2	1
323	автора мы	1	1
324	и свою	1	1
325	от этого	2	1
326	могли бы	4	1
327	только то	1	1
328	к чему	2	1
329	и идет	1	1
330	бы и	3	1
331	привести к	1	1
332	что это	6	1
333	из этих	4	1
334	наличии у	1	1
335	что автор	1	1
336	в известном	2	1
337	раз в	2	1
338	отношение между	6	1
339	говорит не	1	1
340	имеем в	1	1
341	на стадии	1	1
342	двух других	1	1
343	на то	6	1
344	что она	3	1
345	время и	1	1
346	и проб	1	1
347	все это	4	1
348	в реальной	1	1
349	зрения в	1	1
350	в понимании	1	1
351	по ту	2	1
352	свою собственную	2	1
353	автора на	1	1
354	свое время	1	1
355	подобно тому	2	1
356	когда на	1	1
357	является не	1	1
358	но самое	1	1
359	именно это	1	1
360	автор видит	1	1
361	по его	1	1
362	многих других	1	1
363	бы они	2	1
364	подход к	2	1
365	то ни	1	1
366	самого процесса	1	1
367	а затем	1	1
368	что все	4	1
369	свое имя	3	1
370	в совершенно	4	1
371	речь в	3	1
372	том случае	1	1
373	появление и	1	1
374	бы быть	1	1
375	а по	1	1
376	и внутренне	1	1
377	это было	1	1
378	его личности	1	1
379	и логические	1	1
380	было бы	10	1
381	и где	1	1
382	зрения и	1	1
383	по этому	6	1
384	в жизни	1	1
385	жизни человека	2	1
386	основания для	1	1
387	нет в	1	1
388	рядом с	1	1
389	на второй	1	1
390	как об	1	1
