N	2gram	Voloshinov_1	Formalny
1	и в	13	24
2	художественного произведения	5	23
3	в его	7	23
4	прежде всего	9	22
5	и не	8	20
6	так и	3	18
7	и пр	7	17
8	формального метода	1	16
9	точки зрения	7	16
10	идеологического кругозора	1	16
11	не может	8	16
12	в этом	2	15
13	в нем	2	14
14	может быть	8	14
15	таким образом	6	13
16	с точки	5	13
17	истории литературы	2	12
18	в своем	1	11
19	как и	3	11
20	в своей	4	11
21	в их	3	11
22	не менее	2	11
23	должно быть	1	11
24	в ней	2	10
25	то же	4	10
26	вовсе не	2	10
27	и ее	2	10
28	и его	12	10
29	и их	7	10
30	литературное произведение	2	10
31	а не	2	10
32	формальный метод	2	9
33	в то	1	9
34	в процессе	5	9
35	история литературы	1	9
36	все это	4	9
37	как в	2	8
38	лишь в	4	8
39	не в	3	8
40	литературы в	1	8
41	же время	1	8
42	в ее	3	8
43	произведения и	1	8
44	то что	6	8
45	на самом	1	7
46	с ее	1	7
47	не только	6	7
48	не должна	1	7
49	до конца	1	7
50	но и	3	7
51	еще не	1	6
52	самом деле	3	6
53	отнюдь не	1	6
54	более или	1	6
55	в целом	2	6
56	все эти	2	6
57	в этой	1	6
58	как бы	6	6
59	входит в	2	6
60	или менее	1	6
61	на основе	1	6
62	в пределах	3	6
63	и здесь	1	6
64	социального общения	6	6
65	в том	2	6
66	было бы	4	6
67	в живом	1	6
68	как это	1	6
69	художественное произведение	2	6
70	форм и	2	6
71	с позитивизмом	1	6
72	и все	3	6
73	метода в	5	6
74	а в	2	6
75	о литературе	1	6
76	хотя бы	5	5
77	но в	4	5
78	в самом	2	5
79	при этом	2	5
80	в понимании	1	5
81	по себе	1	5
82	социологический метод	2	5
83	и истории	2	5
84	и до	1	5
85	должны быть	1	5
86	только на	1	5
87	с другой	2	5
88	и др	2	5
89	формы и	1	5
90	лишь как	1	5
91	в искусстве	3	5
92	художественных произведений	2	4
93	с его	1	4
94	по отношению	3	4
95	является лишь	1	4
96	в истории	1	4
97	метод в	1	4
98	и к	2	4
99	в которой	3	4
100	учение о	2	4
101	не как	3	4
102	не из	1	4
103	в мире	1	4
104	искусства в	1	4
105	и может	2	4
106	как о	1	4
107	только и	4	4
108	социальной группы	4	4
109	при таком	1	4
110	позитивизмом и	1	4
111	никогда не	3	4
112	если бы	2	4
113	для этого	1	4
114	с одной	2	4
115	конечно не	1	4
116	этой среды	1	4
117	литературного произведения	2	4
118	одной стороны	2	4
119	в связи	2	4
120	отношению к	3	4
121	с этой	2	4
122	быть и	1	4
123	что в	3	4
124	так же	2	4
125	это и	1	3
126	мы не	4	3
127	в искусствоведении	1	3
128	идеализма и	1	3
129	зависимости от	2	3
130	связи со	1	3
131	время в	1	3
132	в литературоведении	1	3
133	но не	1	3
134	и закономерности	1	3
135	со всеми	1	3
136	в общем	2	3
137	отношение к	1	3
138	как к	1	3
139	все же	5	3
140	и как	1	3
141	и наконец	5	3
142	и отчасти	2	3
143	в себе	3	3
144	жизнь как	1	3
145	если он	1	3
146	произведении как	1	3
147	в каждом	4	3
148	на все	1	3
149	материала и	3	3
150	его в	1	3
151	произведение как	1	3
152	в них	2	3
153	со всей	3	3
154	они не	1	3
155	в отношении	2	3
156	поэтического произведения	3	3
157	литературы как	1	3
158	но для	3	3
159	в основе	1	3
160	на язык	2	3
161	связи с	1	3
162	своей статье	1	3
163	сводится к	1	3
164	материала в	4	3
165	всего в	1	3
166	к тому	2	3
167	особенно в	1	3
168	в широком	1	3
169	борьба с	1	3
170	воздействия на	1	3
171	бы в	2	3
172	наконец в	2	3
173	и всякое	1	3
174	один из	1	3
175	или же	1	3
176	и других	1	3
177	для него	2	3
178	и позитивизма	1	3
179	в особенности	1	3
180	в области	2	3
181	и чем	1	3
182	не было	1	3
183	на фоне	4	3
184	или иного	2	3
185	этого слова	1	3
186	но это	1	3
187	более того	2	3
188	с помощью	2	3
189	исторической поэтики	1	3
190	от всех	2	3
191	что он	1	3
192	думать что	2	3
193	же как	1	2
194	в эстетике	1	2
195	и это	1	2
196	науки о	1	2
197	самый предмет	1	2
198	в зависимости	2	2
199	входящих в	1	2
200	а как	2	2
201	совершенно справедливо	1	2
202	вопрос о	1	2
203	их элементов	1	2
204	менее всего	1	2
205	литературной школы	2	2
206	нет и	1	2
207	за пределы	3	2
208	чем же	2	2
209	эта связь	1	2
210	с этим	3	2
211	в действительности	2	2
212	от этого	2	2
213	в произведении	2	2
214	не приходится	1	2
215	остановиться на	1	2
216	и если	1	2
217	а вовсе	1	2
218	мы полагаем	1	2
219	и вот	1	2
220	и более	1	2
221	но ведь	5	2
222	того или	2	2
223	фигурирует в	1	2
224	этой закономерности	1	2
225	идеологической жизни	1	2
226	на всю	1	2
227	бы быть	1	2
228	виду что	1	2
229	мысли в	1	2
230	к другим	1	2
231	одна из	1	2
232	в самой	1	2
233	за исключением	1	2
234	и является	2	2
235	во всем	2	2
236	а лишь	1	2
237	может и	1	2
238	указать на	1	2
239	данную эпоху	1	2
240	от произведения	1	2
241	в науке	1	2
242	еще в	2	2
243	часто и	1	2
244	произведения как	4	2
245	и должно	2	2
246	и что	1	2
247	или на	1	2
248	в различных	1	2
249	между тем	2	2
250	во всей	2	2
251	каждый элемент	2	2
252	вполне понятно	4	2
253	в другой	1	2
254	только в	6	2
255	не имеющие	1	2
256	не можем	1	2
257	и типов	1	2
258	и чисто	1	2
259	его и	1	2
260	как их	1	2
261	в одном	3	2
262	и должна	1	2
263	общения и	2	2
264	полагаем что	1	2
265	даже и	1	2
266	общения а	1	2
267	она является	2	2
268	и самый	1	2
269	не на	2	2
270	художественного общения	4	2
271	все время	1	2
272	художественной формы	1	2
273	особенностей и	1	2
274	вступает в	1	2
275	вместе с	1	2
276	и особенно	1	2
277	ко всем	1	2
278	подхода к	1	2
279	она есть	1	2
280	в ряду	1	2
281	является для	1	2
282	беспредметных искусств	2	2
283	к которому	1	2
284	в своих	2	2
285	одной из	1	2
286	в системе	1	2
287	что такое	1	2
288	смысле слова	2	1
289	произведения но	2	1
290	ту же	1	1
291	можно говорить	1	1
292	они проникнуты	1	1
293	также и	1	1
294	например в	1	1
295	и через	1	1
296	себя как	1	1
297	мы здесь	1	1
298	и есть	1	1
299	нам кажется	1	1
300	в нашу	1	1
301	едва ли	1	1
302	и этот	2	1
303	мы уже	2	1
304	на материале	1	1
305	элемент этого	1	1
306	на первом	1	1
307	которую мы	1	1
308	содержания в	1	1
309	как стиль	1	1
310	до сложных	1	1
311	для уха	1	1
312	мы попытались	1	1
313	характерное определение	1	1
314	ему в	1	1
315	общения в	1	1
316	искусства есть	1	1
317	в каждой	1	1
318	в чем	2	1
319	является таким	1	1
320	тем как	1	1
321	творческой роли	1	1
322	средств и	1	1
323	предисловии к	1	1
324	совсем не	1	1
325	в данном	2	1
326	группы для	1	1
327	что язык	1	1
328	не входит	1	1
329	эта особенность	1	1
330	неприемлемо и	1	1
331	оценок в	1	1
332	или иное	1	1
333	и речи	1	1
334	только путем	3	1
335	состав содержания	1	1
336	экспрессивной интонации	3	1
337	общего с	3	1
338	очень трудно	1	1
339	что касается	1	1
340	понять и	1	1
341	влияние французских	1	1
342	нужна для	1	1
343	определения его	1	1
344	вне материала	2	1
345	основ формалистической	1	1
346	в этот	2	1
347	одного материала	2	1
348	в условиях	1	1
349	значения как	1	1
350	ни один	3	1
351	даны только	1	1
352	так в	1	1
353	в последнее	1	1
354	с их	1	1
355	сюда относятся	1	1
356	равно нулю	1	1
357	к единству	3	1
358	reductio ad	1	1
359	на то	1	1
360	перевести его	1	1
361	изобразительных искусствах	2	1
362	что без	1	1
363	в статье	1	1
364	в поэтике	3	1
365	роковую роль	1	1
366	тем не	1	1
367	соприкасается с	1	1
368	всем своем	1	1
369	состоит в	1	1
370	к одному	3	1
371	внутренней речи	1	1
372	еще мало	1	1
373	своего идеологического	1	1
374	на этом	1	1
375	людей и	1	1
376	лишь с	1	1
377	или иных	1	1
378	идеологическую плоть	1	1
379	это конечно	1	1
380	связанных с	2	1
381	входя в	1	1
382	заключается в	1	1
383	материала к	1	1
384	форм их	1	1
385	может стать	2	1
386	художественной действительности	1	1
387	и тем	2	1
388	что раньше	1	1
389	между отдельными	1	1
390	ведь в	1	1
391	формах их	1	1
392	включенные в	1	1
393	только одно	1	1
394	каждом элементе	1	1
395	для них	1	1
396	истории языка	2	1
397	она и	1	1
398	поэтической структуры	1	1
399	далеко не	1	1
400	он действительно	1	1
401	в контексте	1	1
402	понята и	1	1
403	и уже	3	1
404	переходим к	1	1
405	он и	1	1
406	и превращения	1	1
407	как социальная	1	1
408	такой же	1	1
409	элемента в	2	1
410	и тогда	1	1
411	не мог	2	1
412	этот материал	2	1
413	не определило	1	1
414	к тем	1	1
415	художественного творчества	1	1
416	к истории	1	1
417	в такой	1	1
418	основе такого	1	1
419	к предмету	2	1
420	не столько	3	1
421	в отличие	1	1
422	бы мы	1	1
423	своего рода	2	1
424	образом входит	1	1
425	отдельных произведений	1	1
426	времени не	1	1
427	возможно только	1	1
428	не должно	1	1
429	мог иметь	1	1
430	не знает	1	1
431	тому что	1	1
432	важная проблема	1	1
433	и развивается	1	1
434	поэтики и	2	1
435	самого начала	2	1
436	не имеет	2	1
437	их функций	2	1
438	и социальная	1	1
439	говорить о	3	1
440	в изобразительных	1	1
441	на самый	1	1
442	функцию в	2	1
443	того чтобы	1	1
444	та или	1	1
445	в структуре	2	1
446	философской системы	1	1
447	он пытается	1	1
448	на себя	1	1
449	данной социальной	1	1
450	в абстрактное	1	1
451	или иная	1	1
452	к произведению	1	1
453	для марксистской	1	1
454	общим достоянием	1	1
455	по своей	1	1
456	потому что	1	1
457	поэтической формы	1	1
458	науке о	1	1
459	в сознании	4	1
460	эти три	1	1
461	только с	1	1
462	этом отношении	1	1
463	если только	1	1
464	чем сложнее	1	1
465	где она	1	1
466	все то	1	1
467	и стиль	2	1
468	могут быть	2	1
469	лежит в	1	1
470	его понимании	1	1
471	как для	1	1
472	поэтического языка	2	1
473	что при	1	1
474	ничего общего	3	1
475	которой только	1	1
476	необходимо изучить	1	1
477	в беспредметных	1	1
478	и о	1	1
479	и сами	1	1
480	ни одно	2	1
481	данном случае	2	1
482	языка и	5	1
483	последнее время	1	1
484	с самого	2	1
485	конструкции поэтического	1	1
486	сознания с	1	1
487	роль в	2	1
488	в образе	1	1
489	формалистической поэтики	1	1
490	в нескольких	1	1
491	и наметить	1	1
492	здесь он	1	1
493	идеологический состав	1	1
494	в борьбе	1	1
495	здесь нет	1	1
496	мог бы	2	1
497	теории поэтического	1	1
498	осуществляется в	1	1
499	подойти к	2	1
500	остается только	1	1
501	понятно что	3	1
502	и делают	2	1
503	из одного	1	1
504	понимании этого	1	1
505	разных типов	1	1
506	связанное с	1	1
507	превращения его	1	1
508	в другом	2	1
509	как замкнутое	1	1
510	элементов входящих	1	1
511	другими словами	1	1
512	а также	2	1
513	и социальной	1	1
514	и своей	1	1
515	вся эта	1	1
