N	3gram	Tiupa_Hudo_1	Istorich
1	и т д	3	18
2	с одной стороны	1	7
3	о том что	9	4
4	в связи с	3	4
5	но все же	1	4
6	тем не менее	3	4
7	не может быть	2	3
8	на том что	1	2
9	потому что он	1	2
10	по отношению к	8	2
11	о том как	2	2
12	же как и	1	2
13	до сих пор	2	2
14	в это время	1	2
15	в данном случае	1	2
16	не только в	2	2
17	мы не знаем	1	2
18	друг с другом	1	2
19	в том что	6	2
20	на то что	2	2
21	он живет в	1	2
22	как и в	3	2
23	к тому времени	1	1
24	в тот момент	2	1
25	при встрече с	2	1
26	уже знаем что	1	1
27	объясняется тем что	1	1
28	что он один	1	1
29	на самом деле	1	1
30	одной стороны и	1	1
31	не имеют никакого	1	1
32	с точки зрения	3	1
33	только в том	2	1
34	что он не	2	1
35	в отличие от	1	1
36	по своему содержанию	1	1
37	которой он сам	1	1
38	всем свете нет	1	1
39	в себе и	1	1
40	с тем что	1	1
41	то же время	8	1
42	с этой точки	1	1
43	не в том	2	1
44	еще ничего не	1	1
45	состоит в том	1	1
46	только один из	1	1
47	и потому что	1	1
48	на этом свете	1	1
49	что в жизни	1	1
50	а не человека	1	1
51	его и т	1	1
52	не только для	1	1
53	мы уже говорили	1	1
54	еще и потому	1	1
55	во всяком случае	1	1
56	что у него	2	1
57	служит не только	1	1
58	этой точки зрения	1	1
59	мы уже знаем	2	1
60	на наших глазах	1	1
61	в свою очередь	1	1
62	но и для	1	1
63	с самого начала	1	1
64	едва ли можно	1	1
65	в самом деле	4	1
66	его мы здесь	1	1
67	не было ни	1	1
68	тот момент когда	2	1
69	в частности с	1	1
70	в то же	8	1
71	в том смысле	1	1
72	в него и	1	1
73	же как мы	1	1
74	вне всякого сомнения	1	1
75	во многих отношениях	1	1
76	момент когда он	1	1
