N	3gram	Bakhtin_Pr_2	DiskursI
1	в том что	4	13
2	по отношению к	8	9
3	по природе своей	1	5
4	о том что	3	5
5	в отличие от	1	4
6	то же время	3	4
7	к тому же	1	4
8	той или иной	3	3
9	не может быть	6	3
10	и как бы	2	3
11	с другой стороны	1	3
12	в то же	3	3
13	по себе не	1	2
14	что же касается	1	2
15	и того же	1	2
16	подобно тому как	2	2
17	в том числе	2	2
18	сами по себе	1	2
19	в наше время	1	2
20	том числе и	2	2
21	по крайней мере	2	2
22	первого и второго	1	2
23	большей или меньшей	1	2
24	а не только	2	2
25	в данном случае	1	2
26	могла бы быть	1	2
27	не только в	1	2
28	хотя и в	1	2
29	более или менее	1	2
30	то есть в	8	2
31	можно сказать что	2	2
32	одного и того	1	2
33	то все же	1	1
34	в этом случае	1	1
35	в теоретическом смысле	1	1
36	нет и не	1	1
37	неумирающие элементы архаики	1	1
38	в целом его	1	1
39	точки зрения на	1	1
40	и т.п так	1	1
41	в которой он	1	1
42	для понимания и	1	1
43	сохраняется в нем	1	1
44	в жанре всегда	1	1
45	прежде всего в	1	1
46	дело в том	1	1
47	а потому и	1	1
48	необходимо подняться к	1	1
49	далеко не все	1	1
50	в нем только	3	1
51	в жанре не	1	1
52	каждом индивидуальном произведении	1	1
53	на самом деле	1	1
54	в этом смысле	5	1
55	зрения на него	1	1
56	как раз и	1	1
57	он не может	1	1
58	правильного понимания жанра	1	1
59	с точки зрения	9	1
60	но далеко не	1	1
61	до сих пор	2	1
62	и не может	2	1
63	нем только благодаря	1	1
64	хотя бы и	2	1
65	на которых зиждется	1	1
66	что он не	1	1
67	в котором они	1	1
68	характер то есть	1	1
69	в себе вопрос	1	1
70	сохраняются неумирающие элементы	1	1
71	в таком случае	1	1
72	литературного жанра в	1	1
73	с точкой зрения	2	1
74	в глубокую древность	1	1
75	то есть без	1	1
76	как мы видели	3	1
77	но в таком	1	1
78	не согласиться с	1	1
79	жанре всегда сохраняются	1	1
80	в каждом индивидуальном	1	1
81	далеко не всегда	1	1
82	в этих жанрах	1	1
83	и в том	2	1
84	именно в этой	1	1
85	подняться к его	1	1
86	в равной степени	1	1
87	высказывания и в	1	1
88	каждый из них	1	1
89	в большей или	1	1
90	или меньшей степени	1	1
91	в xix веке	2	1
92	а не как	1	1
93	в речах персонажей	1	1
94	только благодаря постоянному	1	1
95	для правильного понимания	2	1
96	в целом ряде	2	1
97	в новое время	1	1
98	в свое время	2	1
99	в этом отношении	2	1
100	во все сферы	1	1
101	быть в нем	2	1
102	в нем нет	1	1
103	они и не	1	1
104	и про себя	1	1
105	творческой памяти в	1	1
106	благодаря постоянному ее	1	1
107	том что человек	1	1
108	с самого начала	1	1
109	всегда сохраняются неумирающие	1	1
110	не может стать	1	1
111	уже в конце	1	1
112	же время и	1	1
113	на то что	2	1
114	к его истокам	1	1
115	в процессе литературного	1	1
116	постоянному ее обновлению	1	1
117	памяти в процессе	1	1
118	и т.п и	1	1
119	в том и	1	1
120	тех или иных	1	1
121	том что на	1	1
122	тем не менее	1	1
123	но все же	2	1
124	лицом к лицу	1	1
125	в большинстве случаев	2	1
126	может быть в	1	1
127	процессе литературного развития	1	1
128	природе своей не	1	1
