N	2gram	Bakhtin_Fr_2	Narrotol
1	не только	17	26
2	а не	1	17
3	но и	13	15
4	при этом	5	14
5	в том	3	14
6	в качестве	2	14
7	и не	15	14
8	в этом	15	13
9	и в	49	13
10	том что	4	13
11	такого рода	2	12
12	только в	13	11
13	в частности	1	11
14	может быть	5	10
15	своего рода	1	9
16	так и	6	9
17	то есть	32	9
18	к тому	1	9
19	а в	4	9
20	в себе	4	8
21	то что	6	8
22	не в	1	8
23	не может	7	8
24	к себе	1	7
25	у него	2	6
26	в своем	5	6
27	все же	7	6
28	и к	4	6
29	но в	4	6
30	в жизни	4	6
31	никогда не	5	6
32	ничего не	2	6
33	и т.п	11	6
34	можно сказать	2	6
35	в его	18	6
36	того что	1	6
37	прежде всего	19	6
38	как бы	11	6
39	жизни в	3	6
40	я не	1	5
41	что он	3	5
42	как в	1	5
43	хотя и	2	5
44	в нем	9	5
45	он не	1	5
46	таким образом	7	5
47	на протяжении	7	5
48	по мысли	1	5
49	далеко не	3	5
50	точки зрения	6	5
51	в котором	1	5
52	место в	3	5
53	в то	6	5
54	о том	3	5
55	в форме	4	5
56	с одной	3	5
57	по отношению	1	5
58	с другой	4	5
59	одной стороны	3	5
60	отношению к	1	5
61	то же	7	4
62	и мира	1	4
63	в ее	3	4
64	в этой	10	4
65	перед нами	1	4
66	в силу	1	4
67	в мире	2	4
68	об этом	1	4
69	в своей	5	4
70	в конце	2	4
71	не менее	1	4
72	в себя	6	4
73	времени и	6	4
74	если бы	1	4
75	и т.д	2	4
76	в другом	2	4
77	в какой	1	4
78	для него	9	4
79	как и	11	4
80	в литературе	6	4
81	не является	1	4
82	и все	3	4
83	с ним	4	4
84	же в	3	4
85	и у	1	4
86	жизни и	7	4
87	что в	2	4
88	все что	2	4
89	для себя	1	3
90	самом деле	1	3
91	мы имеем	1	3
92	жизни так	1	3
93	с его	5	3
94	но не	5	3
95	что они	2	3
96	в произведениях	2	3
97	как к	2	3
98	в целом	1	3
99	все эти	7	3
100	и его	17	3
101	так сказать	1	3
102	и по	1	3
103	того или	1	3
104	в итоге	1	3
105	характер и	4	3
106	точку зрения	2	3
107	одна из	4	3
108	того чтобы	2	3
109	же время	6	3
110	этом отношении	3	3
111	и когда	1	3
112	и сам	1	3
113	о нем	1	3
114	существенную роль	1	3
115	это не	1	3
116	к ней	2	3
117	один из	7	3
118	с ними	1	3
119	как раз	1	3
120	и даже	2	3
121	человек в	2	3
122	да и	3	3
123	с этой	1	3
124	и для	1	3
125	лицо и	1	3
126	сказать что	6	3
127	или иного	1	3
128	он может	1	2
129	должна быть	1	2
130	в ней	2	2
131	еще не	2	2
132	в чем	1	2
133	на самом	2	2
134	же она	1	2
135	присутствует в	1	2
136	себе и	2	2
137	в центре	1	2
138	как образ	1	2
139	однако не	1	2
140	со своей	1	2
141	в самом	3	2
142	бы с	1	2
143	в нашем	2	2
144	из этих	5	2
145	раз в	3	2
146	роль в	5	2
147	на то	2	2
148	вследствие этого	2	2
149	к миру	1	2
150	когда все	1	2
151	той же	1	2
152	зрения на	2	2
153	было бы	3	2
154	должен был	2	2
155	в самую	1	2
156	несмотря на	3	2
157	с точки	5	2
158	но он	6	2
159	и более	4	2
160	текста и	1	2
161	как о	1	2
162	только не	1	2
163	потому что	1	2
164	для нас	1	2
165	с таким	1	2
166	не вполне	1	2
167	к читателю	1	2
168	в области	4	2
169	и здесь	1	2
170	имеет место	1	2
171	оно не	1	2
172	и он	1	2
173	подобно тому	2	2
174	здесь не	2	2
175	можно было	3	2
176	во второй	1	2
177	а во	1	2
178	эти два	2	2
179	что и	1	2
180	представления о	1	2
181	вся жизнь	1	2
182	и дело	1	2
183	со всеми	2	2
184	исключительно в	1	2
185	с нею	1	2
186	в виде	1	2
187	в начале	5	2
188	одно из	1	2
189	по словам	2	2
190	вовсе не	10	2
191	жизни на	1	2
192	только на	1	2
193	именно в	6	2
194	нового времени	4	2
195	говорит о	1	2
196	превращается в	3	2
197	из наиболее	2	2
198	если не	1	2
199	на фоне	2	2
200	так же	2	2
201	в него	2	2
202	в строгом	1	2
203	к своему	1	2
204	по своему	1	2
205	о чем	3	2
206	видит в	3	2
207	в течение	3	2
208	тому как	2	2
209	в церкви	1	2
210	но это	2	2
211	видно что	1	2
212	это был	2	2
213	к которому	1	2
214	картине мира	1	2
215	нас нет	1	2
216	но также	1	2
217	бы в	1	2
218	от всего	1	2
219	хотя бы	1	2
220	во время	12	2
221	вступает в	1	2
222	в свою	1	2
223	в своих	4	2
224	по поводу	2	2
225	как на	4	2
226	и шире	1	1
227	говоря о	1	1
228	отношения к	4	1
229	одним из	2	1
230	также и	3	1
231	например в	1	1
232	достаточно вспомнить	1	1
233	с кем	1	1
234	к своей	1	1
235	это и	2	1
236	который можно	1	1
237	перед лицом	2	1
238	тем же	1	1
239	прошлое и	1	1
240	видеть в	2	1
241	на материале	2	1
242	как этих	1	1
243	обновления и	1	1
244	но она	1	1
245	после первого	1	1
246	мы и	1	1
247	но напротив	1	1
248	жизни это	3	1
249	о роли	1	1
250	проявляется в	1	1
251	и самого	1	1
252	в xix	3	1
253	как символ	1	1
254	это действительно	1	1
255	во всех	6	1
256	бы она	1	1
257	что вполне	1	1
258	могло быть	1	1
259	понятно в	1	1
260	не входит	1	1
261	в общем	1	1
262	отношение к	8	1
263	его произведение	1	1
264	за пределы	2	1
265	относится к	5	1
266	него только	1	1
267	чем же	1	1
268	в одной	1	1
269	если она	1	1
270	своей жизни	1	1
271	за этим	1	1
272	низа и	1	1
273	что касается	2	1
274	по форме	1	1
275	и как	1	1
276	я лично	1	1
277	и наконец	1	1
278	здесь и	1	1
279	к иной	1	1
280	для которого	3	1
281	шире и	1	1
282	точкой зрения	1	1
283	в которой	1	1
284	можно не	1	1
285	бы не	1	1
286	приобретает характер	1	1
287	по преимуществу	2	1
288	с их	6	1
289	и будущее	1	1
290	есть на	1	1
291	не могла	1	1
292	этой культуры	2	1
293	быть только	1	1
294	в формах	2	1
295	в плане	3	1
296	из него	1	1
297	на этом	1	1
298	его можно	1	1
299	людей и	1	1
300	в нее	1	1
301	этом последнем	1	1
302	здесь мы	1	1
303	и ей	1	1
304	в будущее	1	1
305	входит в	1	1
306	есть не	1	1
307	в новое	2	1
308	ни в	3	1
309	роли и	1	1
310	и особенно	3	1
311	эту тему	1	1
312	молитвы на	1	1
313	не всегда	1	1
314	строгом смысле	1	1
315	в развитии	1	1
316	автора и	2	1
317	еще раз	2	1
318	не мог	1	1
319	и конец	1	1
320	если их	1	1
321	есть в	2	1
322	угнетает и	1	1
323	в такой	1	1
324	и без	2	1
325	всяком случае	2	1
326	характер это	1	1
327	вторая часть	1	1
328	от времени	1	1
329	направлен на	3	1
330	последующего развития	1	1
331	есть его	1	1
332	их в	3	1
333	новое и	1	1
334	освободиться от	1	1
335	связи с	2	1
336	называл себя	1	1
337	в отношении	2	1
338	случае в	1	1
339	вплоть до	2	1
340	но они	3	1
341	как можно	1	1
342	истории о	1	1
343	она не	1	1
344	иной раз	1	1
345	своего существования	1	1
346	было не	1	1
347	т.п то	1	1
348	чтобы стать	1	1
349	у шекспира	1	1
350	и после	2	1
351	и теперь	1	1
352	свидетельствуют о	1	1
353	ничто не	1	1
354	эти три	1	1
355	только с	3	1
356	художественной литературы	2	1
357	не могут	1	1
358	есть только	1	1
359	во все	2	1
360	именно таким	1	1
361	духовное содержание	1	1
362	него а	1	1
363	как мы	7	1
364	что человек	1	1
365	и о	4	1
366	то она	1	1
367	с ее	3	1
368	что все	1	1
369	в виду	3	1
370	распространяется на	1	1
371	эти столь	1	1
372	языка и	1	1
373	начало и	1	1
374	например о	1	1
375	ясно что	1	1
376	особенно в	2	1
377	во многом	1	1
378	еще в	2	1
379	по сравнению	2	1
380	жизнь и	2	1
381	благодаря этому	4	1
382	о своей	1	1
383	не на	1	1
384	и смерть	1	1
385	люди с	1	1
386	в самой	2	1
387	нельзя недооценивать	1	1
388	время в	1	1
389	другими словами	3	1
390	означает что	1	1
391	или на	1	1
392	таким же	1	1
393	с личной	1	1
394	на что	1	1
395	к нему	3	1
396	и во	4	1
397	этот момент	4	1
398	во всей	1	1
399	лишь к	1	1
400	утрачивает свою	3	1
401	в бытовой	1	1
402	них в	1	1
403	человеческую жизнь	1	1
404	наконец в	3	1
405	и она	1	1
406	в лице	1	1
407	время здесь	1	1
408	происходит в	1	1
409	что только	2	1
410	одной из	2	1
411	из существеннейших	1	1
412	и кажется	1	1
413	очень много	2	1
414	центре этого	1	1
415	мы будем	1	1
416	это означает	1	1
417	временем и	1	1
418	за которую	1	1
419	именно на	2	1
420	так что	1	1
421	того же	1	1
422	события и	2	1
423	в большинстве	1	1
424	ни одного	1	1
425	вернуться к	1	1
426	и чисто	4	1
427	является не	1	1
428	большинстве случаев	1	1
429	в данной	1	1
430	искать в	1	1
431	и их	1	1
432	в одном	3	1
433	в прошлом	1	1
434	никто не	2	1
435	не о	1	1
436	под знаком	1	1
437	интриги и	1	1
438	отдельного человека	1	1
439	тем что	4	1
440	него уже	1	1
441	это по	1	1
442	бы это	1	1
443	для того	1	1
444	степени в	1	1
445	где в	1	1
446	после него	1	1
447	построена так	1	1
448	до сих	4	1
449	в обращении	1	1
450	которые по	1	1
451	в ряде	1	1
452	и последующих	2	1
453	как же	1	1
454	что не	1	1
455	и люди	1	1
456	связано с	2	1
457	и своего	2	1
458	это прежде	1	1
459	на этот	1	1
460	более того	1	1
461	у его	1	1
462	стороны и	1	1
463	и с	6	1
464	на эту	2	1
465	когда она	1	1
466	за нею	1	1
467	как именно	2	1
468	с помощью	1	1
469	проникновения в	1	1
470	правда о	3	1
471	вместе с	2	1
472	и потому	5	1
473	некоторые из	1	1
474	опытом и	1	1
475	с конца	1	1
476	же с	2	1
477	как сказано	1	1
478	в человеке	1	1
479	xix века	2	1
480	сравнению с	2	1
481	и событиях	1	1
482	о своих	1	1
483	не сливаются	1	1
484	и от	1	1
485	сих пор	4	1
486	характера в	1	1
487	о его	1	1
488	все это	9	1
489	тому или	1	1
490	и наглядным	1	1
491	него еще	1	1
492	в связи	2	1
493	не существует	1	1
494	сохраняется и	1	1
495	очень существенный	1	1
496	не подлежит	2	1
497	место для	1	1
498	сознания и	2	1
499	а все	1	1
500	но эти	3	1
501	в этих	4	1
502	еще более	1	1
503	на других	1	1
504	и смысл	2	1
505	мы должны	2	1
506	в диалогической	1	1
507	же к	1	1
508	времени все	1	1
509	будто бы	1	1
510	именно он	1	1
511	прошлого и	1	1
512	но оно	1	1
513	всего на	1	1
514	и внешней	1	1
515	первый раз	1	1
516	в романе	9	1
517	неотделимый от	1	1
518	одновременно и	1	1
519	не превращается	1	1
520	в кругу	1	1
521	ее в	2	1
522	к этому	1	1
523	во всяком	2	1
