N	2gram	Bakhtin_Fr_4	Dialekti
1	и не	16	27
2	точки зрения	4	25
3	и в	29	24
4	не только	10	23
5	что такое	1	21
6	не может	2	19
7	ничего не	1	17
8	и есть	4	16
9	и что	1	15
10	что все	1	14
11	с точки	2	14
12	то что	4	14
13	в таком	1	14
14	таким образом	20	13
15	что он	4	13
16	вовсе не	9	13
17	может быть	2	13
18	и даже	3	13
19	в мифе	1	13
20	что это	5	12
21	того что	3	12
22	есть и	4	12
23	в сущности	6	10
24	она есть	1	10
25	ни того	2	9
26	что она	1	9
27	ни в	2	9
28	но и	9	9
29	нет ничего	2	9
30	в этом	11	8
31	и как	3	8
32	в виде	1	8
33	прежде всего	8	8
34	что мы	1	8
35	том что	3	8
36	если же	2	8
37	это и	5	7
38	в самом	1	7
39	как и	12	7
40	никогда не	2	7
41	как раз	2	7
42	потому что	1	7
43	в виду	2	7
44	другими словами	2	7
45	только на	1	7
46	даже и	2	7
47	в особенности	2	7
48	что в	1	7
49	самом деле	1	6
50	должна быть	1	6
51	то же	10	6
52	об этом	1	6
53	и с	9	6
54	превращается в	3	6
55	утверждать что	1	6
56	если бы	1	6
57	что и	1	6
58	о том	2	6
59	так как	7	6
60	не на	2	6
61	и все	13	6
62	все это	4	6
63	кроме того	2	6
64	от всего	1	6
65	хотя и	2	5
66	и к	2	5
67	же вы	2	5
68	он не	3	5
69	одно и	1	5
70	так и	11	5
71	в них	7	5
72	мы не	1	5
73	и тогда	1	5
74	в том	7	5
75	можно ли	1	5
76	в то	10	5
77	и его	8	5
78	только в	2	5
79	уже не	2	5
80	с этой	1	5
81	но это	4	5
82	жизни и	4	5
83	как на	2	5
84	и то	2	4
85	время как	1	4
86	говорить о	1	4
87	первый план	1	4
88	в чем	3	4
89	нет и	1	4
90	конечно не	4	4
91	подобно тому	3	4
92	он просто	1	4
93	это не	5	4
94	на первый	2	4
95	но только	2	4
96	от того	1	4
97	и это	2	4
98	то время	2	4
99	жизнь и	4	4
100	к тому	2	4
101	с другой	4	4
102	веры и	1	4
103	для него	1	4
104	говорит о	1	4
105	у нас	1	4
106	так же	7	4
107	тому как	3	4
108	при всем	1	4
109	только что	1	4
110	сказать что	5	4
111	себя как	1	3
112	из самых	1	3
113	мы уже	10	3
114	той же	3	3
115	и тут	1	3
116	но даже	1	3
117	и на	11	3
118	же она	1	3
119	за пределы	1	3
120	в одной	2	3
121	с этим	1	3
122	в своем	3	3
123	все же	3	3
124	перед нами	4	3
125	все эти	9	3
126	но его	1	3
127	на то	1	3
128	в нем	5	3
129	не значит	1	3
130	в силу	1	3
131	мифологии и	1	3
132	не будет	1	3
133	к природе	1	3
134	он и	5	3
135	как все	1	3
136	и без	1	3
137	имеется в	3	3
138	мир и	2	3
139	раз и	1	3
140	в основе	2	3
141	но она	2	3
142	же время	8	3
143	во всем	1	3
144	уже и	2	3
145	и о	5	3
146	и этим	2	3
147	быть может	2	3
148	вот это	3	3
149	это было	1	3
150	к нему	3	3
151	не надо	1	3
152	все время	3	3
153	быть и	1	3
154	или же	1	3
155	и ее	1	3
156	это же	2	3
157	с одной	2	3
158	есть в	2	3
159	утверждают что	1	3
160	при помощи	1	3
161	из них	6	3
162	мы знаем	1	3
163	мир в	2	3
164	друг друга	2	3
165	тем что	4	3
166	для того	3	3
167	одной стороны	2	3
168	как бы	8	3
169	на свете	2	3
170	с полной	2	3
171	и от	1	3
172	мира и	4	3
173	только о	1	3
174	я вижу	1	3
175	все что	1	3
176	в слове	2	3
177	также и	4	2
178	же как	1	2
179	в частности	3	2
180	в чисто	1	2
181	что время	1	2
182	которое не	2	2
183	и самой	1	2
184	и он	1	2
185	в ней	3	2
186	еще не	4	2
187	на них	2	2
188	всего этого	1	2
189	с его	4	2
190	но не	2	2
191	его на	1	2
192	исторический процесс	1	2
193	целый ряд	1	2
194	но в	12	2
195	то в	3	2
196	в условиях	1	2
197	у тех	1	2
198	думать что	1	2
199	и они	3	2
200	в себе	3	2
201	тому же	1	2
202	и если	1	2
203	при этом	3	2
204	и вот	3	2
205	что у	3	2
206	и по	5	2
207	на этом	2	2
208	людей и	1	2
209	и чтобы	1	2
210	ко второму	1	2
211	она была	1	2
212	же они	1	2
213	в их	2	2
214	он дает	1	2
215	их в	2	2
216	и ноги	3	2
217	но они	4	2
218	на котором	2	2
219	тогда и	1	2
220	следовательно и	1	2
221	только и	1	2
222	учения о	2	2
223	же он	1	2
224	исторического процесса	2	2
225	не вполне	1	2
226	у меня	2	2
227	как мы	10	2
228	и сами	1	2
229	нечто и	1	2
230	о вере	2	2
231	так в	1	2
232	и всякого	1	2
233	и вообще	1	2
234	и здесь	3	2
235	нас в	1	2
236	и во	1	2
237	ее от	1	2
238	в его	8	2
239	на словах	1	2
240	как объяснить	1	2
241	и она	1	2
242	тех пор	1	2
243	в вопросе	1	2
244	к отцу	1	2
245	со всеми	1	2
246	себя в	2	2
247	же и	3	2
248	и у	2	2
249	вы и	2	2
250	нового времени	2	2
251	хочет быть	1	2
252	руки и	4	2
253	ведь это	3	2
254	у него	5	2
255	со стороны	2	2
256	именно в	2	2
257	еще и	7	2
258	вопросе о	1	2
259	в природе	1	2
260	но как	3	2
261	и потому	1	2
262	вечность и	1	2
263	в данном	1	2
264	с тех	1	2
265	вера и	1	2
266	тех или	1	2
267	и для	2	2
268	или в	2	2
269	для нас	1	2
270	превратился в	1	2
271	ибо они	1	2
272	другой стороны	3	2
273	из этого	2	2
274	а я	1	2
275	в своих	2	2
276	они не	2	2
277	ту же	1	1
278	отношения к	1	1
279	же еще	1	1
280	этом отношении	1	1
281	людей на	1	1
282	на самом	4	1
283	в приведенном	2	1
284	так уже	1	1
285	и так	3	1
286	по преимуществу	3	1
287	мировоззрения и	1	1
288	что эти	1	1
289	и этот	1	1
290	и за	3	1
291	а как	2	1
292	вы же	1	1
293	на место	1	1
294	сущности это	1	1
295	эпохи в	1	1
296	которые при	1	1
297	на свою	1	1
298	от церкви	1	1
299	конечно и	3	1
300	человеческого ума	1	1
301	проявляет себя	1	1
302	думая что	1	1
303	есть такие	1	1
304	а следовательно	1	1
305	конечном счете	1	1
306	в общем	1	1
307	тут же	1	1
308	переходим ко	1	1
309	независимо от	1	1
310	стороны и	1	1
311	как к	3	1
312	кто не	1	1
313	в единый	1	1
314	и наконец	2	1
315	подумали что	1	1
316	нового и	1	1
317	более или	3	1
318	них он	1	1
319	в этот	1	1
320	животных и	3	1
321	не приходится	1	1
322	в которой	4	1
323	мира но	1	1
324	не видят	3	1
325	право на	1	1
326	и будущее	1	1
327	только один	1	1
328	говорят о	1	1
329	слово это	1	1
330	что вера	1	1
331	есть одна	1	1
332	после этого	2	1
333	мы можем	3	1
334	что должно	1	1
335	всех этих	3	1
336	первым и	1	1
337	эпохи они	1	1
338	мало того	1	1
339	из живой	1	1
340	как от	1	1
341	или иных	1	1
342	из-за этого	2	1
343	они должны	1	1
344	в мире	1	1
345	таком же	1	1
346	что мне	1	1
347	его в	9	1
348	знает что	1	1
349	в него	1	1
350	и дает	2	1
351	в споре	2	1
352	весь мир	5	1
353	с реальными	1	1
354	тела в	2	1
355	о характере	1	1
356	далеко не	5	1
357	о чем	2	1
358	тела с	1	1
359	такой же	3	1
360	и становится	1	1
361	толпа и	1	1
362	или менее	3	1
363	во время	10	1
364	нас не	1	1
365	в отношении	1	1
366	в котором	2	1
367	пор в	1	1
368	что вся	1	1
369	место в	2	1
370	все и	1	1
371	самое что	1	1
372	не как	1	1
373	бы мы	1	1
374	по своей	3	1
375	но он	6	1
