N	3gram	Medvedev_F_3	Myshleni
1	в том что	3	21
2	с точки зрения	14	18
3	для того чтобы	4	10
4	с одной стороны	1	7
5	в высшей степени	2	7
6	в зависимости от	5	6
7	в связи с	4	6
8	во всяком случае	6	6
9	не может быть	14	6
10	на то что	1	6
11	по отношению к	3	5
12	можно было бы	1	5
13	в самом деле	4	4
14	из того что	1	4
15	в последнее время	1	4
16	о том что	1	4
17	в том числе	1	3
18	в отличие от	2	3
19	в собственном смысле	1	3
20	том числе и	1	3
21	между знаком и	1	3
22	в данном случае	4	3
23	лежит в основе	1	3
24	смысле этого слова	2	3
25	собственном смысле слова	1	3
26	мы видели что	2	3
27	мы не можем	2	3
28	в этом отношении	3	3
29	здесь и теперь	6	2
30	на самом деле	12	2
31	подобно тому как	4	2
32	в этом смысле	2	2
33	в том же	1	2
34	потому что он	3	2
35	хотя бы и	1	2
36	к тому чтобы	1	2
37	с таким же	2	2
38	не потому что	1	2
39	то же самое	3	2
40	вовсе не в	2	2
41	и в самом	1	2
42	сама по себе	1	2
43	друг с другом	1	2
44	мы увидим что	2	2
45	было бы невозможно	1	1
46	зависимости от того	1	1
47	что в этом	1	1
48	у нас в	1	1
49	сводится к тому	1	1
50	этой точки зрения	1	1
51	не следует что	2	1
52	мере того как	1	1
53	иметь в виду	1	1
54	дело в том	2	1
55	но так как	1	1
56	имеем в виду	1	1
57	какого бы то	1	1
58	по мере того	1	1
59	о том как	2	1
60	один и тот	1	1
61	того же типа	1	1
62	на первый план	1	1
63	именно потому что	2	1
64	именно для данного	1	1
65	до сих пор	1	1
66	как и все	2	1
67	тот или иной	1	1
68	самом деле что	1	1
69	и со стороны	2	1
70	сам по себе	1	1
71	друг на друга	1	1
72	бы то ни	4	1
73	не могло бы	1	1
74	это значило бы	1	1
75	на самом же	2	1
76	таким образом основной	1	1
77	только то что	2	1
78	но для этого	1	1
79	а вместе с	1	1
80	с тем что	1	1
81	как это делают	1	1
82	как со стороны	2	1
83	именно в этом	1	1
84	в коем случае	1	1
85	так как он	1	1
86	в процессе своего	1	1
87	человека и в	1	1
88	и тогда когда	1	1
89	не в том	1	1
90	сами по себе	2	1
91	одной из них	1	1
92	в такой же	1	1
93	то ни было	4	1
94	и тот же	1	1
95	тот факт что	1	1
96	и лишь для	1	1
97	и не могут	3	1
98	отсюда следует что	1	1
99	так и со	2	1
100	и только в	1	1
101	все без исключения	3	1
102	связаны между собой	1	1
103	все более и	1	1
104	дело не в	2	1
105	является основным для	1	1
106	не выдерживает критики	1	1
107	с другой стороны	5	1
108	мы все время	1	1
109	так же как	1	1
110	но мы видели	1	1
111	упускается из виду	2	1
112	являются в сущности	1	1
113	ни в коем	1	1
114	в частности в	1	1
115	и все же	1	1
116	она не может	1	1
117	никогда не может	1	1
118	коем случае не	1	1
119	он был бы	1	1
120	оно не может	1	1
121	из основного положения	1	1
122	с самого начала	1	1
123	не только не	2	1
124	подвести некоторые итоги	1	1
125	как бы ни	2	1
126	во всех стадиях	1	1
127	более и более	1	1
128	той или иной	1	1
129	можно сказать что	1	1
130	мы имеем в	1	1
131	к действительности и	1	1
132	то же что	2	1
133	вовсе не следует	1	1
134	так и по	1	1
135	самом же деле	2	1
136	там где она	2	1
137	как и в	1	1
138	не больше чем	1	1
139	как мы видели	2	1
140	те случаи когда	1	1
141	для всех других	1	1
