N	2gram	Vygotskiy__1	Vladivir
1	и в	23	40
2	то что	17	28
3	не только	16	25
4	и не	9	25
5	учение о	3	24
6	у него	1	24
7	том что	21	18
8	в том	24	18
9	но и	14	18
10	также и	1	17
11	что в	14	17
12	в этом	17	16
13	в его	14	14
14	так что	1	14
15	не может	12	14
16	в виде	2	13
17	точки зрения	26	13
18	вовсе не	3	13
19	только в	6	13
20	в конце	2	12
21	а именно	1	12
22	сказать что	11	12
23	едва ли	2	11
24	никогда не	2	11
25	потому что	6	11
26	таким образом	26	11
27	о том	6	11
28	не просто	1	10
29	ни в	4	10
30	тем не	1	10
31	и его	6	10
32	то это	1	10
33	прежде всего	10	10
34	как раз	4	10
35	и потому	2	10
36	и то	3	9
37	уже не	2	9
38	что это	3	9
39	в себе	6	9
40	и с	9	9
41	в своей	4	9
42	не менее	1	9
43	что же	1	9
44	как мы	5	8
45	в своем	3	8
46	в этой	7	8
47	он не	5	8
48	и что	5	8
49	а также	1	8
50	раз и	1	8
51	для него	2	8
52	может быть	14	8
53	а не	3	8
54	так же	16	8
55	же с	1	7
56	хотя и	2	7
57	и как	5	7
58	и если	3	7
59	что все	4	7
60	с тем	7	7
61	как и	14	7
62	несмотря на	2	7
63	в то	7	7
64	мы бы	1	7
65	что и	1	7
66	того что	15	7
67	так как	7	7
68	вместе с	9	7
69	к тому	4	7
70	а в	2	7
71	в своих	5	7
72	смысле слова	3	6
73	оно есть	2	6
74	и на	8	6
75	кроме того	1	6
76	то в	1	6
77	не мог	1	6
78	с точки	18	6
79	по себе	5	6
80	в смысле	2	6
81	во всем	3	6
82	и это	3	6
83	и от	3	6
84	так и	5	6
85	об этом	3	6
86	и здесь	1	6
87	значит что	1	6
88	и даже	2	6
89	если не	3	6
90	это значит	1	6
91	хотя бы	4	6
92	отношения к	3	5
93	мы уже	1	5
94	в ней	1	5
95	отнюдь не	1	5
96	в истории	1	5
97	все эти	4	5
98	тоже не	1	5
99	содержит в	1	5
100	можно было	3	5
101	должно быть	2	5
102	но если	1	5
103	в отношении	10	5
104	дело в	2	5
105	тем что	6	5
106	ничего не	3	5
107	только и	1	5
108	эти три	2	5
109	для себя	4	5
110	учении о	1	5
111	еще в	1	5
112	с другой	10	5
113	конце концов	1	5
114	что он	7	5
115	в одном	4	5
116	не было	1	5
117	в данном	2	5
118	между прочим	1	5
119	в самом	7	4
120	то же	8	4
121	что если	2	4
122	вопрос о	7	4
123	но даже	1	4
124	еще не	1	4
125	но не	4	4
126	то он	1	4
127	все же	3	4
128	но в	5	4
129	бы и	2	4
130	на то	5	4
131	оно должно	1	4
132	есть все	2	4
133	было бы	4	4
134	такой же	3	4
135	в котором	4	4
136	даже в	2	4
137	тому что	5	4
138	не имеет	2	4
139	учения о	6	4
140	в каком	3	4
141	то время	5	4
142	в дальнейшем	1	4
143	не с	2	4
144	никак не	1	4
145	по мнению	1	4
146	если мы	2	4
147	от того	6	4
148	а с	4	4
149	до конца	1	4
150	однако и	1	4
151	и все	5	4
152	как это	2	4
153	в течение	2	4
154	такого рода	1	4
155	по существу	4	4
156	в основном	1	4
157	указать на	1	4
158	в результате	4	4
159	возникает вопрос	1	4
160	мы должны	5	4
161	есть и	1	4
162	точно так	1	4
163	же как	6	3
164	на самом	1	3
165	на первом	1	3
166	я не	3	3
167	с большим	1	3
168	в чем	4	3
169	отличие от	1	3
170	за пределы	2	3
171	независимо от	6	3
172	перед нами	5	3
173	не удалось	1	3
174	и у	1	3
175	уже в	3	3
176	из этих	3	3
177	с их	1	3
178	в нем	1	3
179	при этом	4	3
180	является не	1	3
181	но все	2	3
182	в качестве	9	3
183	это не	1	3
184	этом смысле	1	3
185	нисколько не	1	3
186	не столько	4	3
187	в отличие	1	3
188	не в	4	3
189	что этот	2	3
190	того чтобы	17	3
191	бы сказали	1	3
192	все то	1	3
193	отличается от	1	3
194	оно не	1	3
195	в виду	1	3
196	истории философии	1	3
197	то как	1	3
198	если бы	5	3
199	находится в	1	3
200	говорит в	1	3
201	и тем	6	3
202	по этому	1	3
203	с одной	8	3
204	вот что	1	3
205	мы знаем	1	3
206	был бы	2	3
207	всяком случае	3	3
