N	2gram	Ircho_Kome_3	Istorich
1	и в	22	24
2	не только	5	21
3	что он	8	21
4	и т	4	17
5	т д	1	16
6	т е	16	16
7	может быть	6	14
8	не может	3	14
9	что в	5	13
10	в этих	1	13
11	мы имеем	1	12
12	как в	2	12
13	в этом	8	12
14	в ином	1	12
15	и здесь	4	12
16	но и	4	11
17	это не	2	10
18	том что	13	10
19	и что	6	10
20	у него	4	10
21	мы видим	1	10
22	а в	7	10
23	все же	4	9
24	с другой	4	9
25	не в	4	9
26	о том	8	9
27	потому что	10	9
28	то же	7	8
29	еще не	6	8
30	показывает что	1	8
31	что и	8	8
32	так как	11	8
33	другой стороны	2	8
34	а не	4	8
35	все это	5	8
36	или в	1	8
37	во всех	2	7
38	то что	4	7
39	в первую	1	7
40	таким образом	12	7
41	с собой	1	7
42	к нему	5	7
43	что здесь	1	7
44	один из	3	7
45	в том	12	7
46	вместе с	9	7
47	но не	1	6
48	как он	3	6
49	в нем	3	6
50	он не	5	6
51	об этом	7	6
52	как и	3	6
53	для нас	1	6
54	и все	2	6
55	а именно	1	6
56	только в	1	6
57	ответ на	1	6
58	тем что	5	6
59	так же	4	6
60	с этой	3	6
61	во время	6	6
62	первой ночи	1	5
63	то это	5	5
64	в чем	1	5
65	с одной	3	5
66	отношение к	5	5
67	но в	5	5
68	имеем в	1	5
69	право на	1	5
70	что она	4	5
71	от царя	1	5
72	здесь мы	1	5
73	не менее	5	5
74	с ним	5	5
75	дело не	2	5
76	ничего не	3	5
77	так и	4	5
78	свою дочь	1	5
79	представляют собой	2	5
80	одной стороны	3	5
81	в тех	1	5
82	видно что	2	5
83	начинается с	1	4
84	мы не	2	4
85	представляет собой	3	4
86	жениться на	3	4
87	как бы	3	4
88	при этом	7	4
89	мы можем	3	4
90	но все	4	4
91	от отца	2	4
92	не всегда	1	4
93	на первый	1	4
94	точки зрения	4	4
95	в их	2	4
96	тем не	3	4
97	по существу	2	4
98	не имеет	3	4
99	никогда не	3	4
100	со своим	1	4
101	в других	3	4
102	своего отца	1	4
103	что у	1	4
104	на вопрос	2	4
105	то не	1	4
106	после того	1	4
107	ли он	1	4
108	вовсе не	4	4
109	ее на	1	4
110	если не	3	4
111	за него	1	4
112	в состоянии	1	4
113	и не	21	4
114	одной из	3	4
115	например в	1	3
116	видеть в	1	3
117	и он	2	3
118	в ответ	1	3
119	с его	3	3
120	себе и	1	3
121	что они	2	3
122	к себе	5	3
123	хотя и	5	3
124	когда он	4	3
125	и наконец	1	3
126	из этих	1	3
127	на то	3	3
128	если он	2	3
129	и если	2	3
130	после этого	2	3
131	том чтобы	1	3
132	и по	1	3
133	его в	8	3
134	в них	3	3
135	представление о	2	3
136	знаем что	1	3
137	вопрос о	1	3
138	должны были	1	3
139	в конце	7	3
140	как мы	2	3
141	того как	1	3
142	и его	6	3
143	связи с	5	3
144	дочь за	1	3
145	из одного	1	3
146	и этим	3	3
147	не столько	1	3
148	в образе	2	3
149	здесь нет	4	3
150	еще одна	1	3
151	приходит к	1	3
152	и она	1	3
153	в качестве	2	3
154	чаще всего	1	3
155	так что	6	3
156	уже в	2	3
157	не случайно	1	3
158	в другой	1	3
159	возможно что	3	3
160	и даже	3	3
161	на дочери	2	3
162	после смерти	1	3
163	с семьей	1	3
164	превращается в	1	3
165	этой точки	1	3
166	что мы	2	3
167	сих пор	9	3
168	обращается к	3	3
169	в герое	2	3
170	с ней	1	3
171	здесь и	2	2
172	свое место	1	2
173	к отцу	2	2
174	его не	2	2
175	него замуж	1	2
176	на глазах	1	2
177	время как	2	2
178	на себя	4	2
179	и ее	2	2
180	того же	6	2
181	и на	2	2
182	за меня	1	2
183	что его	5	2
184	только после	1	2
185	к которой	1	2
186	если в	1	2
187	со стороны	11	2
188	которые не	1	2
189	в одной	1	2
190	его на	2	2
191	с этим	3	2
192	стороны и	2	2
193	перед нами	1	2
194	что по	1	2
195	в действительности	1	2
196	то ли	4	2
197	в самом	9	2
198	в которой	3	2
199	все эти	1	2
200	еще один	1	2
201	им в	1	2
202	и тот	3	2
203	после чего	2	2
204	на его	2	2
205	в силу	2	2
206	с женой	2	2
207	на земле	1	2
208	не будет	2	2
209	то чтобы	1	2
210	было бы	3	2
211	известно что	1	2
212	чтобы узнать	1	2
213	должен был	4	2
214	нам по	1	2
215	и тем	1	2
216	участие в	1	2
217	ни в	10	2
218	не ясно	2	2
219	сам он	2	2
220	этого не	1	2
221	в котором	2	2
222	у того	3	2
223	не от	1	2
224	к этому	6	2
225	с дочерью	3	2
226	но он	1	2
227	не его	1	2
228	ее руки	2	2
229	того кто	2	2
230	отец и	3	2
231	тому что	2	2
232	она не	2	2
233	вплоть до	2	2
234	в то	6	2
235	ее отца	1	2
236	на него	4	2
237	не по	7	2
238	в основе	2	2
239	дочери и	1	2
240	к ней	8	2
241	друг друга	4	2
242	во всем	1	2
243	и после	2	2
244	сына а	1	2
245	не могут	2	2
246	же что	1	2
247	ему все	1	2
248	что отец	8	2
249	как только	1	2
250	затем он	1	2
251	что при	1	2
252	и это	2	2
253	не совсем	2	2
254	но при	2	2
255	без всякого	2	2
256	в ее	3	2
257	то время	2	2
258	и когда	1	2
259	брак с	2	2
260	там же	1	2
261	все его	1	2
262	должно было	3	2
263	восходит к	1	2
264	тем более	4	2
265	отца и	2	2
266	здесь не	2	2
267	тот же	2	2
268	по этому	1	2
269	а после	1	2
270	конечно не	3	2
271	и у	1	2
272	только на	1	2
273	что не	3	2
274	из них	5	2
275	мы знаем	2	2
276	это обстоятельство	3	2
277	там на	1	2
278	не так	3	2
279	не находит	1	2
280	прежде всего	5	2
281	к ним	3	2
282	видно и	1	2
283	от руки	2	2
284	до сих	9	2
285	женится на	1	2
286	на этот	3	2
287	такое же	2	2
288	говорит о	1	2
289	ничем не	4	2
290	в руках	1	2
291	что из	1	2
292	в связи	4	2
293	как это	5	2
294	он говорит	2	2
295	видит в	1	2
296	и там	1	2
297	а потом	1	2
298	не сделает	1	2
299	был в	1	2
300	и от	1	2
301	и о	2	2
302	в основном	1	2
303	этом и	1	2
304	это как	1	2
305	он стал	1	2
306	превратился в	1	2
307	но вот	1	2
308	е в	2	2
309	его дочери	2	2
310	к женщине	1	2
311	сказать что	1	2
312	и эта	1	2
313	предполагают что	1	2
314	во сне	1	2
315	они не	1	2
316	и наиболее	1	1
317	отношения к	2	1
318	одним из	2	1
319	к свадьбе	3	1
320	самом деле	6	1
321	гостей а	1	1
322	к этой	2	1
323	там не	1	1
324	свою жену	1	1
325	от своей	2	1
326	не хочет	5	1
327	которую они	1	1
328	из его	2	1
329	в доме	10	1
330	а совершенно	1	1
331	это совершенно	1	1
332	этому же	1	1
333	еще до	1	1
334	из дальнейшего	1	1
335	дочь которая	1	1
336	весь дом	1	1
337	я не	1	1
338	нет ли	1	1
339	ему в	1	1
340	из комедии	2	1
341	зависимости от	1	1
342	в ней	4	1
343	более или	1	1
344	собой в	1	1
345	он был	4	1
346	в которых	5	1
347	между собой	4	1
348	только гипотеза	1	1
349	бы то	2	1
350	я на	1	1
351	сделать ее	1	1
352	тем как	1	1
353	и приобрел	1	1
354	заметим что	1	1
355	об этих	1	1
356	и всякий	1	1
357	не входит	1	1
358	свою жизнь	1	1
359	по отношению	5	1
360	его принять	1	1
361	тут же	4	1
362	ничуть не	6	1
363	в отсутствие	3	1
364	в поисках	1	1
365	оружия в	1	1
366	ты с	1	1
367	независимо от	1	1
368	некоторое время	1	1
369	в своем	8	1
370	еще больше	3	1
371	в сопровождении	2	1
372	и как	1	1
373	и к	3	1
374	самом начале	1	1
375	и хотя	2	1
376	в этот	1	1
377	роль играет	1	1
378	ситуации в	3	1
379	не приходится	2	1
380	вопрос почему	1	1
381	в целом	3	1
382	образом и	1	1
383	в этой	3	1
384	что к	4	1
385	отца на	1	1
386	не могла	3	1
387	отец а	1	1
388	образом на	1	1
389	обращаясь к	1	1
390	состоит в	2	1
391	ни было	2	1
392	быть с	1	1
393	в зависимости	1	1
394	для понимания	2	1
395	что ни	3	1
396	замуж не	1	1
397	в нее	1	1
398	своего мужа	1	1
399	в каждом	1	1
400	то ни	3	1
401	же не	1	1
402	если ты	1	1
403	в другом	2	1
404	с мужем	1	1
405	них не	1	1
406	а по	5	1
407	спать в	1	1
408	а как	2	1
409	приходит в	1	1
410	ведь она	1	1
411	в огонь	1	1
412	за ней	2	1
413	еще одно	2	1
414	он является	1	1
415	ни одной	2	1
416	если я	1	1
417	далеко не	3	1
418	для своего	1	1
419	на основании	2	1
420	главную роль	1	1
421	с тем	4	1
422	со своими	1	1
423	как должен	1	1
424	в твоей	1	1
425	на левой	1	1
426	можно считать	1	1
427	не мог	2	1
428	когда в	1	1
429	или менее	1	1
430	ст в	1	1
431	бы на	1	1
432	отвечает своим	1	1
433	но если	3	1
434	от своего	1	1
435	в своей	5	1
436	при изучении	1	1
437	этой связи	2	1
438	как все	1	1
439	и без	2	1
440	с точки	3	1
441	доме и	1	1
442	за своим	1	1
443	происходит с	1	1
444	ведущая к	1	1
445	что я	1	1
446	на три	1	1
447	эта цель	1	1
448	еще из	1	1
449	руки а	1	1
450	такую же	1	1
451	друг другу	1	1
452	отцом и	3	1
453	известно нам	1	1
454	отправляется в	1	1
455	что эта	2	1
456	оставили без	1	1
457	она стремится	1	1
458	некоторых случаях	1	1
459	случае в	1	1
460	как можно	1	1
461	что их	2	1
462	и остается	1	1
463	не нуждается	1	1
464	здесь прежде	1	1
465	хозяина в	1	1
466	он с	1	1
467	дом мы	1	1
468	смысл его	1	1
469	его от	2	1
470	почему в	1	1
471	больше чем	2	1
472	находятся в	1	1
473	и весь	1	1
474	при всем	2	1
475	в одиссее	1	1
476	но очень	1	1
477	того в	1	1
478	она должна	1	1
479	предполагать что	1	1
480	ему и	2	1
481	же он	1	1
482	в сознании	1	1
483	ссылаясь на	1	1
484	до того	2	1
485	обращает на	1	1
486	ли это	1	1
487	ему не	3	1
488	в руки	2	1
489	до смерти	2	1
490	смертельную опасность	1	1
491	перед ним	3	1
492	из рассмотрения	1	1
493	мою дочь	1	1
494	нет даже	1	1
495	мы встречаем	1	1
496	один раз	1	1
497	в городе	1	1
498	же самое	3	1
499	всего в	1	1
500	к тому	6	1
501	а что	1	1
502	указывает на	1	1
503	если же	2	1
504	за лет	2	1
505	и ими	1	1
506	должен быть	2	1
507	в ситуации	1	1
508	вывод что	2	1
509	в некоторых	1	1
510	он отправляется	1	1
511	здесь также	1	1
512	сводится к	1	1
513	можно сделать	1	1
514	как дочь	1	1
515	и может	1	1
516	и сам	5	1
517	чтобы дать	1	1
518	людям и	1	1
519	можно было	2	1
520	те же	1	1
521	не с	2	1
522	ясно что	6	1
523	меч и	2	1
524	живет в	1	1
525	мог бы	1	1
526	во многом	1	1
527	на которую	1	1
528	которые он	1	1
529	видно еще	1	1
530	дошедшего до	1	1
531	достаточной степени	1	1
532	том как	3	1
533	по тому	2	1
534	и с	4	1
535	если бы	8	1
536	он вспоминает	1	1
537	ясно с	1	1
538	к своему	2	1
539	себя не	1	1
540	и поэтому	4	1
541	того он	1	1
542	и та	1	1
543	никак не	1	1
544	в риме	1	1
545	чтобы доказать	1	1
546	хотя есть	1	1
547	можно сказать	1	1
548	а также	2	1
549	в пользу	1	1
550	геракла у	1	1
551	откуда у	2	1
552	мы понимаем	1	1
553	и во	2	1
554	что игры	1	1
555	все на	1	1
556	три раза	1	1
557	от них	1	1
558	в его	8	1
559	и только	1	1
560	принимал участие	1	1
561	из греческих	2	1
562	вслед за	1	1
563	в середине	1	1
564	в ту	1	1
565	случаях эта	1	1
566	другой и	1	1
567	она на	1	1
568	от которого	1	1
569	по содержанию	1	1
570	развития но	1	1
571	тех пор	3	1
572	но так	1	1
573	на которой	1	1
574	сразу же	4	1
575	этим же	1	1
576	всякого рода	1	1
577	сына или	1	1
578	с появлением	1	1
579	дело с	3	1
580	в какой	3	1
581	в угоду	1	1
582	и рассказ	1	1
583	необходимость такой	1	1
584	и потому	1	1
585	которых в	1	1
586	сына и	2	1
587	и кончая	1	1
588	он уже	1	1
589	который в	3	1
590	во времени	1	1
591	на брак	2	1
592	жизни и	1	1
593	жены в	1	1
594	вот что	1	1
595	одной ночи	1	1
596	в большинстве	1	1
597	больше не	1	1
598	есть вполне	1	1
599	в начале	3	1
600	с отцом	2	1
601	этому вопросу	1	1
602	а то	1	1
603	не дает	4	1
604	то чего	1	1
605	за ним	2	1
606	очевидно что	1	1
607	которые в	1	1
608	не сам	1	1
609	себе в	3	1
610	и их	1	1
611	у лукиана	1	1
612	среди которых	3	1
613	не о	3	1
614	как его	1	1
615	от того	2	1
616	без внимания	1	1
617	образом что	1	1
618	для того	6	1
619	из двух	1	1
620	другие исследователи	1	1
621	этого объяснения	1	1
622	на ее	3	1
623	отличаются от	1	1
624	эти две	1	1
625	в бою	1	1
626	для этого	1	1
627	а с	1	1
628	на которые	3	1
629	мы еще	1	1
630	и подобных	1	1
631	ты должен	1	1
632	на смену	1	1
633	от этого	1	1
634	ей не	1	1
635	а на	2	1
636	да не	1	1
637	человек в	1	1
638	как видно	2	1
639	а так	1	1
640	о чем	7	1
641	игры на	2	1
642	ребенка и	1	1
643	и ты	2	1
644	под влиянием	2	1
645	происхождение и	2	1
646	до этого	2	1
647	не удается	1	1
648	незадолго до	1	1
649	требует от	1	1
650	из которых	2	1
651	мы опять	1	1
652	по своему	3	1
653	к другому	1	1
654	опасность и	1	1
655	с тобой	1	1
656	не самым	1	1
657	выходят за	1	1
658	этом случае	2	1
659	т п	4	1
660	его дочь	2	1
661	отдельно от	1	1
662	в достаточной	1	1
