N	2gram	Vygotskiy__2	Stilisti
1	и в	15	42
2	не только	15	27
3	как бы	7	27
4	и т.п	7	24
5	прежде всего	4	22
6	и т.д	12	20
7	внутренней речи	5	18
8	хотя бы	4	17
9	то же	5	15
10	но и	10	15
11	и не	7	14
12	не может	9	12
13	может быть	9	12
14	мы уже	6	11
15	как и	6	11
16	точки зрения	26	11
17	отнюдь не	2	10
18	в этом	19	10
19	и как	2	10
20	как мы	6	10
21	мы должны	6	10
22	что мы	9	10
23	мы не	10	9
24	при этом	3	9
25	для того	10	9
26	общественной жизни	2	9
27	то что	20	9
28	в ней	1	8
29	все же	4	8
30	в себе	2	8
31	таким образом	14	8
32	тем самым	3	8
33	и это	3	8
34	с тем	1	8
35	эти слова	1	8
36	что же	2	8
37	речевого общения	1	8
38	в зависимости	6	7
39	зависимости от	6	7
40	и на	1	7
41	в которой	4	7
42	было бы	10	7
43	и тем	2	7
44	так как	4	7
45	никогда не	8	7
46	потому что	7	7
47	того чтобы	12	7
48	ничего не	3	7
49	данной ситуации	1	7
50	с его	4	7
51	только в	4	7
52	и его	4	7
53	мы можем	10	7
54	а не	3	7
55	и от	1	7
56	во всех	2	6
57	мы будем	3	6
58	точкой зрения	1	6
59	точку зрения	6	6
60	в этой	6	6
61	но ведь	2	6
62	в нем	1	6
63	не в	8	6
64	в процессе	11	6
65	или как	2	6
66	в области	1	6
67	когда мы	1	6
68	так и	8	6
69	ситуацией и	1	6
70	другими словами	1	6
71	язык и	1	6
72	и так	1	6
73	или иной	2	6
74	речи и	15	6
75	той же	2	5
76	уже в	5	5
77	в нашем	1	5
78	в той	1	5
79	независимо от	4	5
80	и наконец	1	5
81	одно и	1	5
82	и с	4	5
83	того или	1	5
84	же мы	1	5
85	мы видели	6	5
86	с точки	18	5
87	и той	2	5
88	тому что	1	5
89	в сознании	1	5
90	а в	4	5
91	не является	9	5
92	же самое	2	5
93	те же	3	5
94	в его	2	5
95	и является	1	5
96	и их	5	5
97	слова в	1	5
98	точек зрения	1	5
99	с помощью	5	5
100	вместе с	6	5
101	как это	6	5
102	своей жизни	2	5
103	т.д и	2	5
104	у которого	1	5
105	и то	1	4
106	самом деле	6	4
107	что именно	3	4
108	и к	6	4
109	но в	6	4
110	в самом	11	4
111	что это	6	4
112	так сказать	1	4
113	всех своих	1	4
114	можно было	5	4
115	его в	1	4
116	самого начала	1	4
117	на него	1	4
118	у нас	1	4
119	его внутренней	2	4
120	но все	2	4
121	всего в	1	4
122	так называемые	1	4
123	к тому	7	4
124	той или	2	4
125	на это	1	4
126	внутренняя речь	3	4
127	языка и	3	4
128	с самого	1	4
129	если бы	8	4
130	в словах	1	4
131	о том	9	4
132	можно сказать	2	4
133	которой мы	2	4
134	все время	3	4
135	того что	17	4
136	один из	1	4
137	мы видим	4	4
138	мы увидим	2	4
139	в качестве	4	4
140	если мы	6	4
141	вопроса о	1	4
142	точка зрения	3	4
143	речь и	5	4
144	в общественной	1	4
145	были бы	2	4
146	связаны с	1	4
147	внешней речи	3	4
148	а с	4	4
149	к своему	1	4
150	необходимым условием	2	4
151	все это	4	4
152	не знаем	1	4
153	не существует	3	4
154	бы в	1	4
155	зрения в	1	4
156	так же	4	4
157	долгое время	1	3
158	человеческой речи	12	3
159	словом и	1	3
160	на самом	3	3
161	и само	2	3
162	является наиболее	1	3
163	видели что	5	3
164	то он	2	3
165	ответ на	1	3
166	нет и	2	3
167	перед нами	2	3
168	та же	1	3
169	что всякое	1	3
170	уже видели	2	3
171	не к	1	3
172	и вот	1	3
173	их в	4	3
174	языком и	1	3
175	социальное общение	1	3
176	здесь мы	1	3
177	об этом	3	3
178	лишь в	3	3
179	это не	5	3
180	в социальной	1	3
181	том что	27	3
182	что такое	1	3
183	бы мы	2	3
184	и внешней	1	3
185	слова как	1	3
186	связь и	1	3
187	связи с	9	3
188	и социального	1	3
189	может показаться	1	3
190	чрезвычайно важно	1	3
191	да и	1	3
192	и развития	2	3
193	что оно	4	3
194	в виду	6	3
195	в ее	1	3
196	внутреннюю речь	1	3
197	что у	3	3
198	и здесь	1	3
199	и поэтому	1	3
200	связь между	5	3
201	то мы	1	3
202	теперь в	2	3
203	конечно не	1	3
204	только на	1	3
205	внешняя речь	1	3
206	в данной	1	3
207	из них	3	3
208	в котором	2	3
209	в одном	2	3
210	но что	2	3
211	от того	2	3
212	что и	2	3
213	и даже	5	3
214	и эта	2	3
215	в тех	1	3
216	этого слова	3	3
217	как только	2	3
218	в целом	10	3
219	в начале	4	3
220	но для	2	3
221	и для	2	3
222	для нас	4	3
223	и все	3	3
224	между ними	1	3
225	не знает	1	3
226	сказать что	6	3
227	внешней речью	1	3
228	я и	1	2
229	также и	2	2
230	человека и	3	2
231	нас не	1	2
232	что эти	1	2
233	и этот	1	2
234	мы имеем	3	2
235	вопрос о	5	2
236	ответить на	1	2
237	но даже	1	2
238	и он	1	2
239	быть понято	1	2
240	между собой	1	2
241	но не	3	2
242	и указывает	1	2
243	только тогда	2	2
244	должны были	3	2
245	очевидно что	3	2
246	себе и	1	2
247	оно является	1	2
248	как в	4	2
249	целый ряд	2	2
250	которая и	1	2
251	как уже	2	2
252	речи наконец	1	2
253	как таковое	1	2
254	роль играет	1	2
255	к чему	2	2
256	бы и	3	2
257	ни один	1	2
258	представляет собой	2	2
259	т.п но	1	2
260	все эти	3	2
261	речи но	3	2
262	тому же	1	2
263	друг другу	1	2
264	в реальной	1	2
265	и сам	3	2
266	человек с	2	2
267	связанные с	1	2
268	зрения на	1	2
269	есть не	1	2
270	объективной действительности	2	2
271	с этим	3	2
272	в жизни	1	2
273	но мы	3	2
274	не всегда	1	2
275	в этих	2	2
276	и при	1	2
277	в своей	4	2
278	в отношении	6	2
279	что вся	1	2
280	мы говорили	1	2
281	место в	1	2
282	в которых	3	2
283	но эта	3	2
284	которые в	1	2
285	однако в	1	2
286	который мы	1	2
287	существует и	1	2
288	в основе	3	2
289	в нас	1	2
290	смысл то	1	2
291	этом отношении	3	2
292	перед ним	1	2
293	в движении	1	2
294	не есть	1	2
295	с развитием	4	2
296	здесь не	1	2
297	сознании человека	1	2
298	речь есть	1	2
299	в пределах	1	2
300	в дальнейшем	1	2
301	речи то	1	2
302	с собой	3	2
303	из двух	3	2
304	достаточно было	2	2
305	быть может	2	2
306	и вообще	2	2
307	с ним	3	2
308	по своей	6	2
309	в действительной	1	2
310	что перед	1	2
311	речи не	2	2
312	общение в	1	2
313	той социальной	1	2
314	как нет	1	2
315	к нему	1	2
316	этих слов	1	2
317	в языке	1	2
318	иными словами	2	2
319	и мимика	1	2
320	как например	2	2
321	культурного развития	1	2
322	в том	33	2
323	тот же	7	2
324	одной из	3	2
325	что он	12	2
326	как нечто	2	2
327	от самых	1	2
328	это же	3	2
329	как внешняя	1	2
330	тот или	1	2
331	человека с	1	2
332	для всех	4	2
333	ведь если	1	2
334	или даже	1	2
335	и сознания	1	2
336	для него	3	2
337	для них	1	2
338	ничего что	1	2
339	заметить что	2	2
340	тем что	2	2
341	и речь	2	2
342	развития в	6	2
343	к которому	6	2
344	еще и	1	2
345	на развитие	1	2
346	связано с	1	2
347	зависит от	1	2
348	до конца	1	2
349	речи это	2	2
350	должна была	1	2
351	в связи	6	2
352	связь с	2	2
353	речь но	1	2
354	стадии своего	2	2
355	и потому	1	2
356	из которых	3	2
357	разве не	1	2
358	которые являются	1	2
359	смысле этого	3	2
360	в первой	2	2
361	возникновения и	3	2
362	должно быть	2	2
363	материал для	1	2
364	или хотя	1	2
365	сих пор	1	2
366	но это	1	2
367	при всем	1	2
368	или в	3	2
369	а к	1	2
370	на первый	1	2
371	нам придется	1	2
372	у них	2	2
373	действительной жизни	1	2
374	или несколько	1	2
375	несмотря на	4	2
376	этот вопрос	5	2
377	с ней	2	2
378	в частности	6	2
379	к этому	4	2
380	что то	1	2
381	в своих	1	2
382	социальной среде	5	2
383	гораздо более	1	2
384	не слово	2	1
385	равным образом	1	1
386	смысле слова	5	1
387	ту же	2	1
388	же как	2	1
389	относится и	1	1
390	достаточно вспомнить	2	1
391	увидим ниже	2	1
392	ли оно	1	1
393	вопросу который	1	1
394	переход от	4	1
395	который можно	1	1
396	и до	3	1
397	бы к	3	1
398	и самое	1	1
399	не имеют	1	1
400	от всяких	1	1
401	собственном смысле	3	1
402	слова которые	1	1
403	том какое	1	1
404	большое количество	1	1
405	отношений которые	2	1
406	общественных отношений	1	1
407	в их	2	1
408	из всех	2	1
409	всего того	1	1
410	которую мы	2	1
411	первой стадии	1	1
412	бы что	2	1
413	постоянным и	1	1
414	является необходимым	2	1
415	речи правда	2	1
416	оба эти	2	1
417	еще до	1	1
418	в сущности	9	1
419	говорить о	2	1
420	принадлежит к	2	1
421	я не	1	1
422	орудия и	1	1
423	речь внутреннюю	1	1
424	не происходит	1	1
425	пространство и	1	1
426	животного царства	1	1
427	того же	3	1
428	та стадия	1	1
429	из ее	1	1
430	который может	1	1
431	внешняя среда	1	1
432	ответа на	1	1
433	в чем	1	1
434	значением которое	1	1
435	привели к	1	1
436	сама собой	1	1
437	одним словом	1	1
438	но как	1	1
439	подвести некоторые	1	1
440	не то	2	1
441	к которой	1	1
442	конечном счете	4	1
443	в общем	3	1
444	какой степени	1	1
445	стал бы	1	1
446	знака с	1	1
447	в собственном	3	1
448	там где	6	1
449	в истории	6	1
450	как говорит	2	1
451	более чем	1	1
452	для создания	1	1
453	что человеческая	1	1
454	желаний и	1	1
455	в своем	9	1
456	и различные	2	1
457	однако не	1	1
458	и где	1	1
459	процессе развития	7	1
460	и есть	2	1
461	когда он	3	1
462	вопросом о	2	1
463	не являются	1	1
464	более или	2	1
465	себе не	1	1
466	увидим что	2	1
467	что связь	2	1
468	от этого	2	1
469	языка т.е	1	1
470	за собой	2	1
471	со своей	1	1
472	с той	1	1
473	формы в	1	1
474	он в	3	1
475	из этих	4	1
476	процесс образования	1	1
477	от действительности	5	1
478	думать что	1	1
479	еще один	2	1
480	для возникновения	1	1
481	с их	2	1
482	бы только	1	1
483	только один	1	1
484	имеем в	1	1
485	имеет для	1	1
486	в наших	1	1
487	и если	1	1
488	вообще не	1	1
489	элементы человеческой	1	1
490	не знающий	1	1
491	еще непосредственно	1	1
492	своем развитии	2	1
493	время и	1	1
494	он не	7	1
495	что представляет	1	1
496	о которой	1	1
497	еще раньше	1	1
498	которой не	1	1
499	прибегли к	1	1
500	эти теории	1	1
501	он должен	2	1
502	этого вопроса	1	1
503	в силу	2	1
504	развитие этой	1	1
505	он так	1	1
506	но вместе	1	1
507	приходим к	1	1
508	на этом	1	1
509	на то	6	1
510	в основу	1	1
511	этим самым	1	1
512	могла бы	1	1
513	факт что	1	1
514	его исследования	1	1
515	в другом	2	1
516	некоторые итоги	1	1
517	и второй	1	1
518	в ход	1	1
519	обязано своим	1	1
520	форм и	1	1
521	на все	2	1
522	речью и	5	1
523	на протяжении	2	1
524	от развития	1	1
525	должен был	1	1
526	в речевом	1	1
527	позволяет ему	1	1
528	за ним	1	1
