N	3gram	Losev_Dial_2	Problema
1	с точки зрения	8	11
2	той или иной	1	11
3	тем не менее	2	10
4	содержит в себе	3	8
5	в том что	6	8
6	в той или	2	7
7	это значит что	8	7
8	то же самое	2	6
9	по крайней мере	9	6
10	сам по себе	3	6
11	с другой стороны	4	6
12	в данном случае	2	5
13	ни в каком	3	5
14	но даже и	1	4
15	ни в какой	2	4
16	не только в	2	4
17	во всяком случае	2	4
18	на самом деле	1	3
19	в этом смысле	1	3
20	и в целях	1	3
21	то и другое	1	3
22	точно так же	1	3
23	вместе с тем	1	3
24	в зависимости от	2	3
25	и с точки	1	3
26	в каком случае	2	3
27	в связи с	4	3
28	того или иного	1	3
29	той или другой	3	3
30	о том что	4	3
31	каком случае не	1	3
32	и т д	15	3
33	потому что он	2	2
34	не говоря уже	2	2
35	каждой из них	1	2
36	что иное как	3	2
37	можно ли сказать	1	2
38	сами по себе	3	2
39	как будто бы	3	2
40	в том смысле	4	2
41	в себе и	1	2
42	в другом случае	1	2
43	или по крайней	2	2
44	жизни и в	1	2
45	и в частности	2	2
46	то время как	3	2
47	это не просто	1	2
48	нет никакой мифологии	1	2
49	только они и	1	2
50	потому что она	5	2
51	не есть ни	6	2
52	в каком смысле	1	2
53	самом же деле	1	2
54	несмотря ни на	1	2
55	на самом же	1	2
56	нет никакой возможности	1	2
57	более или менее	2	2
58	есть не что	2	2
59	не что иное	3	2
60	вовсе не есть	2	2
61	заключается в том	1	2
62	в то время	3	2
63	это и не	1	2
64	и независимо от	1	2
65	мы должны сказать	1	2
66	и прежде всего	2	2
67	в то же	3	2
68	так чтобы все	1	2
69	каком смысле не	1	2
70	сама по себе	7	2
71	дело не в	1	2
72	к тому же	1	2
73	разные другие области	1	1
74	и может быть	3	1
75	но все же	1	1
76	крайней мере в	2	1
77	есть нечто и	1	1
78	они и являются	1	1
79	однако так что	1	1
80	сказать что он	1	1
81	только потому что	1	1
82	это то что	1	1
83	должны сказать и	1	1
84	иметь в виду	2	1
85	так же и	1	1
86	ни в каких	1	1
87	становления и в	1	1
88	это было бы	1	1
89	не содержит в	1	1
90	равно как и	1	1
91	но это только	1	1
92	взятые сами по	1	1
93	но самая структура	1	1
94	в таком виде	1	1
95	интереснее всего то	1	1
96	это нисколько не	1	1
97	со всем их	1	1
98	так что в	1	1
99	весь мир как	1	1
100	все это есть	1	1
101	том что он	1	1
102	ли сказать что	1	1
103	о том как	1	1
104	же как и	1	1
105	в нем и	2	1
106	пространства и времени	4	1
107	по сравнению с	1	1
108	принять во внимание	3	1
109	что он с	1	1
110	дело вовсе не	1	1
111	и не может	1	1
112	не будучи ни	1	1
113	они вовсе не	1	1
114	и в то	1	1
115	не отличаются от	1	1
116	времени и пространства	2	1
117	по себе и	1	1
118	бы то ни	1	1
119	и разные другие	1	1
120	только то что	4	1
121	что не только	1	1
122	всего то что	1	1
123	за то что	1	1
124	но в зависимости	1	1
125	и говорить о	2	1
126	и даже в	2	1
127	том смысле как	1	1
128	тем или другим	2	1
129	чтобы не сбиться	1	1
130	говоря уже о	2	1
131	так и может	1	1
132	в жизни и	1	1
133	рук и ног	1	1
134	бы мы в	1	1
135	одно и то	4	1
136	в таком случае	3	1
137	до сих пор	2	1
138	не то что	1	1
139	и то что	1	1
140	к мифу ведь	1	1
141	в типе его	1	1
142	ту или иную	1	1
143	же в таком	1	1
144	о вещах и	1	1
145	перед лицом вечности	1	1
146	не значит что	3	1
147	так же как	1	1
148	по самой своей	1	1
149	в подлинном смысле	1	1
150	она еще не	1	1
151	сих пор мы	1	1
152	то что есть	2	1
153	с одной стороны	1	1
154	вовсе не обязательно	2	1
155	если принять во	2	1
156	на первый взгляд	1	1
157	в конце концов	1	1
158	говорить о том	1	1
159	в том как	1	1
160	то это значит	1	1
161	вполне тождественны в	1	1
162	т д мы	1	1
163	время содержит в	1	1
164	тех или других	2	1
165	о символе как	1	1
166	может существовать вне	1	1
167	и как бы	1	1
168	в последнее время	1	1
169	значит что всякий	1	1
170	тут же и	1	1
171	а не просто	1	1
172	не в том	1	1
173	бы и не	1	1
174	миф может существовать	1	1
175	это не значит	2	1
176	вопрос о том	1	1
177	а без этого	2	1
178	а в другом	1	1
179	только в очень	1	1
180	само по себе	2	1
181	прежде всего символ	1	1
182	об этом мы	1	1
183	бросается в глаза	1	1
184	сливаются в одно	1	1
185	очень высокой ноте	1	1
186	по себе а	1	1
187	д и т	2	1
188	отнюдь не просто	1	1
189	самое мы должны	1	1
190	том смысле что	3	1
191	и вместе с	1	1
192	сказать и о	1	1
193	это и есть	1	1
194	важно только то	1	1
195	и т п	2	1
196	совершенно не существует	1	1
197	к выводу что	1	1
198	с самого начала	2	1
199	что всякая вещь	1	1
200	и когда мы	1	1
201	содержать в себе	4	1
202	несмотря на всю	1	1
203	не происходит в	1	1
204	не менее в	1	1
205	несмотря на все	1	1
206	и аллегорией и	1	1
207	из этого можно	1	1
208	станет яснее если	1	1
209	же самое мы	1	1
210	т д и	2	1
211	а не ее	1	1
212	о котором мы	1	1
213	самой своей природе	1	1
214	в братьях карамазовых	1	1
215	к тому что	1	1
216	вещей и процессов	1	1
217	это вовсе не	2	1
218	это не только	1	1
219	понятие должно быть	1	1
220	об этом нам	1	1
221	лиц и событий	1	1
222	ни на какие	1	1
223	религиозным мифом миф	1	1
224	нечего и говорить	1	1
225	в это время	1	1
226	и не очень	1	1
227	поэтому чтобы не	1	1
228	на очень высокой	1	1
229	нисколько не мешает	1	1
230	мы только что	1	1
231	не есть просто	1	1
232	в отдельности и	1	1
233	может быть даже	1	1
