N	3gram	Vygotskiy__3	FransuaR
1	мы уже говорили	5	11
2	как мы уже	2	6
3	о том что	3	5
4	в другом месте	1	4
5	с одной стороны	5	4
6	на первый план	2	3
7	в этом отношении	3	3
8	до сих пор	1	3
9	сказать что в	1	2
10	с точки зрения	1	2
11	как мы увидим	2	2
12	и то что	2	2
13	уже говорили что	2	2
14	со всеми его	1	2
15	в данном случае	1	2
16	во всех этих	1	2
17	с другой стороны	3	2
18	начало и конец	1	2
19	в том что	17	2
20	с помощью которых	7	2
21	и того же	4	1
22	по отношению к	2	1
23	с тем и	4	1
24	том что в	1	1
25	таким образом не	1	1
26	более или менее	1	1
27	о том как	1	1
28	того же самого	1	1
29	как и все	1	1
30	является одним из	1	1
31	с ним в	1	1
32	между тем как	1	1
33	одной стороны с	1	1
34	из того что	1	1
35	в котором все	1	1
36	он не мог	1	1
37	общего и частного	1	1
38	и вообще всю	1	1
39	вместе с тем	10	1
40	не столько на	1	1
41	не подлежит никакому	1	1
42	мы увидим дальше	1	1
43	сам по себе	1	1
44	было бы неправильно	2	1
45	в этой области	1	1
46	никакому сомнению что	1	1
47	и тем же	1	1
48	подлежит никакому сомнению	1	1
49	в конце концов	1	1
50	смысле этого слова	4	1
51	на которой он	1	1
52	так как они	1	1
53	перед нами образ	1	1
54	и как бы	1	1
55	и в словесном	1	1
56	все же не	1	1
57	в связи с	5	1
58	все эти моменты	1	1
59	один из этих	3	1
60	друг к другу	1	1
61	где одно звено	1	1
62	для того чтобы	7	1
63	не может быть	2	1
64	одним и тем	1	1
65	мы видели что	3	1
66	которой он стоит	1	1
67	в зависимости от	5	1
68	в то время	4	1
69	тогда когда они	1	1
70	между собой и	1	1
71	где они будут	1	1
72	в значительной степени	1	1
73	те из них	1	1
74	заключается в том	7	1
75	та или иная	3	1
76	и превращается в	1	1
77	не только в	1	1
78	той или иной	2	1
79	мы будем говорить	1	1
80	одного и того	4	1
81	за то что	1	1
82	здесь нам важно	1	1
83	а с другой	3	1
84	что уже в	1	1
85	человека и его	1	1
86	что и в	5	1
87	пространственных и временных	1	1
