N	2gram	Voloshinov_1	Problemy
1	из подполья	1	35
2	и в	12	35
3	как бы	13	31
4	и не	10	27
5	в его	2	21
6	но в	5	19
7	как и	5	18
8	не может	16	18
9	в нем	6	16
10	то есть	1	16
11	то же	5	15
12	и все	2	15
13	в этом	4	14
14	и его	13	14
15	для него	3	14
16	может быть	14	14
17	но и	3	14
18	все это	3	14
19	он не	2	13
20	что я	1	13
21	к нему	4	13
22	и с	3	12
23	в другом	1	12
24	прежде всего	8	12
25	и к	4	12
26	в пределах	3	11
27	в то	2	11
28	слова и	6	11
29	самом деле	3	10
30	не только	4	10
31	не в	4	10
32	же время	1	10
33	героя и	5	10
34	то что	5	10
35	на самом	4	9
36	в отношении	2	9
37	мы уже	1	8
38	все же	4	8
39	к герою	3	8
40	самого начала	1	8
41	как мы	1	8
42	с самого	1	8
43	так и	4	8
44	себя и	2	8
45	и слово	2	8
46	и для	3	8
47	еще не	3	7
48	на них	1	7
49	с его	2	7
50	себе и	1	7
51	и наконец	3	7
52	там где	2	7
53	таким образом	12	7
54	в виде	1	7
55	творчестве достоевского	1	7
56	вовсе не	1	7
57	так же	3	7
58	точки зрения	14	7
59	с ним	3	7
60	отношении к	3	7
61	отношению к	11	7
62	и на	4	6
63	но не	2	6
64	по отношению	11	6
65	отношение к	4	6
66	что они	1	6
67	в самом	4	6
68	в слове	1	6
69	к тому	1	6
70	в одном	1	6
71	и что	2	6
72	только в	6	6
73	и т.п	1	6
74	но это	2	6
75	от него	1	6
76	не знает	1	6
77	что в	2	6
78	и то	2	5
79	как в	5	5
80	в себе	3	5
81	внутренней речи	3	5
82	на протяжении	1	5
83	на него	2	5
84	да и	3	5
85	и это	1	5
86	в том	6	5
87	как к	3	5
88	героя в	1	5
89	ведь и	3	4
90	он как	1	4
91	в чем	2	4
92	сливается с	2	4
93	та же	1	4
94	что это	1	4
95	и вот	1	4
96	но все	2	4
97	же не	1	4
98	его в	4	4
99	в них	3	4
100	рядом с	1	4
101	в своей	3	4
102	в такой	3	4
103	по себе	3	4
104	никогда не	5	4
105	и без	1	4
106	стиль и	1	4
107	как будто	1	4
108	и делает	1	4
109	между тем	3	4
110	все время	6	4
111	и так	2	4
112	только на	3	4
113	всяком случае	1	4
114	так как	9	4
115	у него	1	4
116	с другой	4	4
117	и прежде	1	4
118	что не	4	4
119	в стиле	1	4
120	до конца	2	4
121	а не	5	4
122	в творчестве	3	4
123	его внутренней	1	4
124	человек и	1	4
125	но зато	2	4
126	тот же	1	4
127	во всяком	1	4
128	а между	1	3
129	как его	1	3
130	это и	1	3
131	высшей степени	1	3
132	обойтись без	1	3
133	исповеди ставрогина	1	3
134	в виду	5	3
135	бы то	3	3
136	во всех	1	3
137	для других	2	3
138	в общем	1	3
139	за пределы	4	3
140	герою и	1	3
141	в одной	1	3
142	когда он	3	3
143	его к	2	3
144	в целом	1	3
145	все эти	3	3
146	тому же	2	3
147	одно и	2	3
148	то ни	3	3
149	к другу	1	3
150	было бы	1	3
151	этом смысле	1	3
152	в высшей	1	3
153	такой же	2	3
154	в котором	3	3
155	к одному	1	3
156	не как	1	3
157	ничего не	2	3
158	записок из	1	3
159	с ее	1	3
160	в ее	1	3
161	сводится к	1	3
162	время не	1	3
163	и во	1	3
164	что и	2	3
165	это не	2	3
166	в форме	2	3
167	слов и	1	3
168	друг к	1	3
169	того что	3	3
170	нуждается в	3	3
171	словом и	2	3
172	уже не	4	3
173	уже в	2	3
174	его и	1	3
175	даже и	1	3
176	другого и	1	3
177	а с	1	3
178	в последующем	1	3
179	со словом	2	3
180	слов в	1	3
181	должно быть	1	3
182	которой он	1	3
183	это как	3	3
184	мы должны	1	3
185	ни было	4	3
186	том что	5	3
187	сказать что	7	3
188	другой стороны	2	3
189	каждое слово	1	3
190	я и	1	2
191	например в	1	2
192	на слушателя	1	2
193	чтобы не	1	2
194	сам по	1	2
195	показать что	1	2
196	не хочет	1	2
197	из его	1	2
198	проникает в	1	2
199	она в	1	2
200	стиля в	1	2
201	время как	1	2
202	кто же	1	2
203	слово не	1	2
204	в ней	6	2
205	столь же	1	2
206	со словами	1	2
207	бы не	2	2
208	но конечно	2	2
209	в кругозор	1	2
210	в своем	2	2
211	им в	1	2
212	виду и	1	2
213	мы можем	2	2
214	хотя и	1	2
215	увидим что	1	2
216	еще один	1	2
217	он то	1	2
218	при этом	6	2
219	с таким	1	2
220	и по	3	2
221	на этом	1	2
222	бы они	1	2
223	что все	1	2
224	сознание и	1	2
225	было в	1	2
226	с другими	2	2
227	кажется что	1	2
228	ни в	3	2
229	но уже	1	2
