N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	5	9
2	в то же	5	9
3	в том что	3	6
4	в этом отношении	1	5
5	но в то	1	5
6	в связи с	1	5
7	а также и	3	4
8	и в эпоху	1	4
9	в том числе	11	4
10	до сих пор	5	3
11	и во всех	3	3
12	смен и обновлений	1	3
13	и прежде всего	5	3
14	то же самое	1	2
15	здесь перед нами	1	2
16	как и во	1	2
17	в средние века	10	2
18	сих пор еще	2	2
19	в одной из	1	2
20	с точки зрения	2	2
21	в отличие от	1	2
22	жизни и смерти	2	2
23	сказать что и	1	2
24	мы находим в	1	2
25	том числе и	10	2
26	можно было бы	1	2
27	на народных языках	1	2
28	между человеком и	1	2
29	в известной мере	2	2
30	со всеми его	1	2
31	и др в	2	2
32	обычной жизненной колеи	1	2
33	есть здесь и	2	2
34	мы уже говорили	2	2
35	не может быть	1	2
36	то есть в	2	2
37	нужно сказать что	2	2
38	можно сказать что	4	2
39	в большинстве случаев	4	2
40	мы видим что	1	2
41	здесь как и	1	2
42	также и в	1	2
43	нуждается в особом	1	1
44	в так называемой	1	1
45	и в известной	1	1
46	что иное как	1	1
47	то есть смерть	1	1
48	хотя и не	1	1
49	этом отношении очень	1	1
50	в той или	1	1
51	под углом зрения	3	1
52	с производительной силой	1	1
53	со всею отчетливостью	1	1
54	ровно ничего не	1	1
55	связанные с ним	1	1
56	а потому и	1	1
57	к одной и	1	1
58	и той же	1	1
59	по отношению к	1	1
60	была неразрывно связана	1	1
61	это в сущности	1	1
62	обычной колеи в	1	1
63	органически сочетаются с	1	1
64	исполнителей и зрителей	1	1
65	пафосом смен и	1	1
66	отвлеченная мысль а	1	1
67	платона и ксенофонта	1	1
68	как и все	1	1
69	и в то	2	1
70	связанные с производительной	1	1
71	карнавальных форм и	1	1
72	на базарной площади	1	1
73	например в романе	1	1
74	то есть во	1	1
75	народных языках и	1	1
76	строй и порядок	1	1
77	на самом же	1	1
78	единство и непрерывность	1	1
79	в обычной жизни	1	1
80	и в средневековой	1	1
81	смерть тебе синьор	1	1
82	слова и формы	1	1
83	основе их лежит	1	1
84	он ни был	1	1
85	что дело идет	1	1
86	на особую откровенность	1	1
87	не подлежит сомнению	1	1
88	мы видели что	2	1
89	может быть и	2	1
90	неразрывно связана с	1	1
91	резко отличны от	1	1
92	как мы сказали	1	1
93	и ни грана	1	1
94	мы еще вернемся	3	1
95	зрелище без рампы	1	1
96	высокое с низким	1	1
97	в себя и	1	1
98	sia ammazzato il	1	1
99	по своему существу	1	1
100	во время moccoli	1	1
101	для этой цели	1	1
102	карнавала и в	1	1
103	без рампы и	1	1
104	или иной форме	1	1
105	со всеми другими	2	1
106	является одним из	1	1
107	это конечно не	1	1
108	il signore padre	1	1
109	имеют здесь как	1	1
110	в его целом	1	1
111	ammazzato il signore	1	1
112	в нем есть	1	1
113	самом же деле	1	1
114	все то что	2	1
115	прямо или косвенно	1	1
116	в следующей главе	1	1
117	всей мировой литературе	2	1
118	из ее обычной	1	1
119	в основе их	1	1
120	одной и той	1	1
121	есть не что	1	1
122	и обновления человека	1	1
123	внешней и внутренней	1	1
124	были связаны с	1	1
125	мы находим у	1	1
126	не что иное	1	1
127	всей своей жизни	1	1
128	так и в	2	1
129	как и в	3	1
130	в истории литературы	1	1
131	о том что	2	1
132	у платона и	1	1
133	а не его	1	1
134	включает в себя	1	1
135	и вообще всех	1	1
136	всех норм и	1	1
137	со смертью и	1	1
138	в каждом образе	1	1
139	той или иной	1	1
140	темы и образы	1	1
141	средние века и	2	1
142	как своего рода	1	1
143	тебе синьор отец	1	1
144	во всей мировой	2	1
145	на карнавальной площади	2	1
146	дошедшие до нас	1	1
147	не менее он	1	1
148	бы он ни	1	1
149	друг от друга	1	1
150	которой мы здесь	1	1
151	в его творчестве	2	1
152	мы говорим здесь	1	1
153	и на небе	1	1
154	после того как	1	1
155	как мы уже	3	1
156	до нас дошли	1	1
157	и в последующие	1	1
158	тем не менее	2	1
159	из обычной жизненной	1	1
160	нет конечно и	1	1
161	одной из форм	1	1
162	в предыдущей главе	1	1
163	как бы он	1	1
164	именно потому что	1	1
165	превращается в карнавальную	1	1
