N	4gram	Bakhtin_Pr_3	Problemy
1	в то же время	12	5
2	я ведь и сам	2	3
3	и сам знаю что	2	3
4	ведь и сам знаю	2	3
5	большей или меньшей степени	1	2
6	но в то же	3	2
7	в большей или меньшей	1	2
8	в братьях карамазовых в	1	2
9	чрезвычайно напряженный характер в	1	1
10	одно и то же	1	1
11	на тему о себе	1	1
12	в той или иной	2	1
13	далеко не исчерпали всех	1	1
14	и в то же	5	1
15	на свой предмет и	1	1
16	с самого начала в	1	1
17	из уст в уста	1	1
18	выходит за пределы настоящей	1	1
19	с точки зрения его	1	1
20	себя и свой предмет	1	1
21	слово о себе героя	1	1
22	и в других романах	1	1
23	в еще более резкой	1	1
24	к себе самому он	1	1
25	как если бы он	1	1
26	только себя и свой	1	1
27	тему о себе самом	1	1
28	боится чтобы не подумали	1	1
29	и слово рассказа в	1	1
30	на самом же деле	1	1
31	двух голосов в одном	1	1
32	не может до конца	2	1
33	героя и слово рассказа	1	1
34	между этими двумя пределами	1	1
35	как раз и не	1	1
36	героя к себе самому	1	1
37	не подумали что он	1	1
38	уже сама по себе	1	1
39	налегли друг на друга	1	1
40	носит чрезвычайно напряженный характер	1	1
41	диалога с самим собой	2	1
42	чтобы не подумали что	1	1
43	слово героя и слово	2	1
