N	3gram	Bakhtin_Pr_4	Problemy
1	к себе самому	3	14
2	то же время	5	12
3	в то же	5	12
4	с самого начала	1	8
5	по замыслу достоевского	1	7
6	с самим собою	3	7
7	в отношении к	2	7
8	не может быть	8	6
9	с самим собой	2	6
10	по отношению к	5	5
11	и в то	1	5
12	во всяком случае	1	5
13	о себе самом	3	5
14	слово о себе	3	4
15	в этом смысле	2	4
16	с точки зрения	9	4
17	герой из подполья	1	4
18	а между тем	1	3
19	в самом деле	4	3
20	я ведь и	4	3
21	и не в	2	3
22	в братьях карамазовых	2	3
23	но в то	2	3
24	в высшей степени	1	3
25	в конце концов	1	3
26	в мире достоевского	1	3
27	стиль и тон	1	3
28	в романах достоевского	4	3
29	и сам знаю	3	3
30	с другой стороны	3	3
31	и в нем	1	3
32	может быть даже	1	3
33	может войти в	1	2
34	человека с человеком	1	2
35	в той или	1	2
36	не может до	1	2
37	а вовсе не	1	2
38	может до конца	1	2
39	и наконец в	1	2
40	диалога с самим	1	2
41	как раз и	3	2
42	в этом случае	1	2
43	и не может	7	2
44	хотя бы и	1	2
45	сама по себе	2	2
46	не входит в	1	2
47	в отличие от	3	2
48	друг на друга	2	2
49	а может быть	1	2
50	что в нем	1	2
51	как и все	4	2
52	героя и слово	1	2
53	в произведениях достоевского	2	2
54	двух голосов в	2	2
55	как мы знаем	1	2
56	к другому и	1	2
57	ведь и сам	3	2
58	слово героя и	1	2
59	обращается к себе	1	2
60	что у достоевского	1	2
61	на тему о	1	2
62	о том что	2	2
63	диалог у достоевского	1	2
64	в чужих устах	1	2
65	так и в	1	2
66	этого слова и	1	2
67	никогда не бывает	1	2
68	выходит за пределы	1	2
69	той или иной	2	2
70	друг с другом	5	2
71	в большинстве случаев	8	2
72	к тому же	1	2
73	мы увидим что	2	2
74	в пределах одного	6	2
75	сам знаю что	3	2
76	если бы он	1	1
77	я вам скажу	1	1
78	сплошь да рядом	1	1
79	да что же	1	1
80	подумали что он	1	1
81	себя как бы	1	1
82	авторское слово не	2	1
83	хотя и не	2	1
84	отношением его к	1	1
85	и резко слово	1	1
86	оглядкой и с	1	1
87	те же явления	1	1
88	чужого слова с	2	1
89	прежде всего как	1	1
90	о себе героя	1	1
91	этих двух голосов	1	1
92	слово как бы	1	1
93	отношению к чужому	2	1
94	прежде всего в	1	1
95	то есть это	1	1
96	в себе его	1	1
97	среди которых он	1	1
98	большей или меньшей	2	1
99	раз и не	1	1
100	том что все	1	1
101	приносит с собою	1	1
102	в котором он	1	1
103	как нам кажется	2	1
104	при этом каждое	1	1
105	за пределы настоящей	1	1
106	не подумали что	1	1
107	авторское слово или	1	1
108	независимость от чужого	1	1
109	самого начала в	1	1
110	по другую сторону	2	1
111	в том же	1	1
112	уже сама по	1	1
113	чтобы не подумали	1	1
114	в еще более	1	1
115	оно должно быть	2	1
116	не было и	1	1
117	точки зрения его	1	1
118	чужого слова как	1	1
119	до сих пор	8	1
120	как мы сказали	3	1
121	себе самому он	1	1
122	этими двумя пределами	1	1
123	на свой предмет	6	1
124	и в других	2	1
125	себя и свой	1	1
126	и свой предмет	1	1
127	в строгом смысле	2	1
