N	3gram	Vygotskiy__5	StatiiOP
1	и т д	3	21
2	в том что	14	17
3	о том что	6	11
4	для того чтобы	19	10
5	и т п	3	9
6	с точки зрения	2	8
7	можно было бы	3	8
8	до сих пор	5	7
9	в этом отношении	3	7
10	на самом деле	2	6
11	в данном случае	2	6
12	с другой стороны	5	6
13	в самом деле	5	5
14	не может быть	2	5
15	дело в том	1	4
16	не только в	2	4
17	того или иного	1	4
18	на то что	16	4
19	том что в	1	3
20	по отношению к	1	3
21	то или иное	1	3
22	в применении к	1	3
23	так же как	2	3
24	и в этом	1	3
25	заключается в том	6	3
26	ничего общего с	1	3
27	и в самом	2	3
28	и только в	1	3
29	во время чумы	1	2
30	что в этой	1	2
31	одним и тем	3	2
32	во многих случаях	1	2
33	в этом случае	2	2
34	и в том	1	2
35	и то что	3	2
36	что в нем	1	2
37	может быть и	2	2
38	по крайней мере	1	2
39	то обстоятельство что	1	2
40	если бы мы	2	2
41	с одной стороны	12	2
42	в то время	1	2
43	имеем дело с	1	2
44	чуть ли не	1	2
45	данном случае в	1	2
46	то что в	2	2
47	он должен был	2	2
48	и тем же	3	2
49	вопрос о том	2	2
50	по этому поводу	4	2
51	речь идет о	1	2
52	что это не	1	2
53	в том смысле	1	2
54	во всех трех	2	2
55	как и вообще	1	1
56	всякий раз когда	1	1
57	в другом месте	1	1
58	по его словам	1	1
59	на том что	1	1
60	потому что он	2	1
61	прямую линию к	1	1
62	как это делает	2	1
63	той или иной	2	1
64	ответ на этот	2	1
65	о котором говорит	2	1
66	в этом смысле	1	1
67	ни на чем	1	1
68	в том и	2	1
69	том что он	1	1
70	должен был бы	3	1
71	же как и	1	1
72	в одной из	1	1
73	что с точки	1	1
74	и что от	1	1
75	в лучшем случае	3	1
76	в зависимости от	6	1
77	является то что	2	1
78	сами по себе	2	1
79	что он не	1	1
80	каждом отдельном случае	1	1
81	только то что	1	1
82	обратить внимание на	2	1
83	на этот вопрос	3	1
84	в каждом отдельном	1	1
85	что в то	1	1
86	он является в	1	1
87	и вовсе не	1	1
88	в том случае	1	1
89	ясно указано что	1	1
90	то время как	1	1
91	и что в	3	1
92	то что оно	2	1
93	тот факт что	4	1
94	и говорит я	1	1
95	в том чтобы	2	1
96	у нас не	1	1
97	то что она	1	1
98	показать что и	1	1
99	без всякого внимания	1	1
100	как будто бы	1	1
101	жизни и смерти	1	1
102	а с другой	4	1
103	потому что она	1	1
104	то что он	3	1
105	в целом ряде	1	1
106	что он делает	1	1
107	именно в том	2	1
108	и для нас	2	1
109	что у нас	1	1
110	и таким образом	2	1
111	а в том	1	1
112	сих пор не	1	1
113	надо сказать что	1	1
114	ни в каком	1	1
115	имею в виду	1	1
116	нет ни одной	1	1
117	пир во время	1	1
118	те или иные	1	1
119	смысле этого слова	1	1
120	я имею в	1	1
121	или вернее сказать	2	1
122	ни в чем	1	1
123	еще почти не	1	1
124	друг от друга	2	1
125	после того как	1	1
126	к тому что	6	1
127	тому что с	1	1
128	исключительно для того	1	1
129	мы имеем дело	1	1
130	именно об этом	1	1
131	и не в	1	1
132	в конце концов	2	1
133	именно в области	1	1
