N	2gram	Vygotskiy__6	RusskieA
1	и в	28	36
2	не только	16	22
3	том что	19	19
4	что в	17	19
5	в и	1	17
6	в том	28	17
7	но и	10	16
8	так как	10	15
9	во время	1	14
10	и другие	2	13
11	в этом	27	12
12	в других	2	11
13	и на	5	10
14	в этот	1	10
15	это не	5	10
16	как и	6	10
17	как мы	10	10
18	вместе с	7	10
19	потому что	22	10
20	об этом	1	9
21	а в	2	9
22	в другие	1	8
23	состоит в	2	8
24	и по	3	8
25	с тем	5	8
26	у нас	2	8
27	о том	1	8
28	один из	3	8
29	мы увидим	1	8
30	из них	2	8
31	может быть	13	8
32	как это	3	8
33	что они	2	7
34	так и	6	7
35	между тем	1	7
36	что и	4	7
37	и других	7	7
38	представляют собой	3	7
39	мы не	6	6
40	в виде	1	6
41	таким образом	18	6
42	при этом	3	6
43	не имеет	6	6
44	уже не	1	6
45	в них	3	6
46	и не	11	6
47	все это	2	6
48	для нас	2	6
49	в новый	2	6
50	то что	28	6
51	а и	2	5
52	как в	3	5
53	все же	2	5
54	показывает что	7	5
55	при изучении	1	5
56	в которых	2	5
57	того как	5	5
58	с ними	2	5
59	и у	1	5
60	как бы	11	5
61	этом случае	2	5
62	животных и	2	4
63	мы имеем	4	4
64	в первый	1	4
65	еще не	8	4
66	во всех	4	4
67	в эти	1	4
68	представляет собой	3	4
69	входит в	1	4
70	из этих	3	4
71	в их	3	4
72	тому что	11	4
73	одна из	1	4
74	связи с	3	4
75	что на	4	4
76	к тому	10	4
77	еще в	2	4
78	и что	6	4
79	и их	1	4
80	тем что	8	4
81	а с	1	4
82	и др	2	4
83	в тех	1	4
84	того что	24	4
85	по существу	2	4
86	но это	2	4
87	в связи	2	4
88	не может	19	4
89	только в	18	4
90	к этому	1	4
91	увидим ниже	2	3
92	на каждом	1	3
93	представление о	1	3
94	которые не	1	3
95	в своем	7	3
96	не можем	1	3
97	что это	1	3
98	связанные с	3	3
99	в основном	1	3
100	на этом	4	3
101	то же	7	3
102	но все	1	3
103	далеко не	1	3
104	несмотря на	2	3
105	в этих	2	3
106	точки зрения	13	3
107	таким же	1	3
108	с точки	10	3
109	тем не	1	3
110	но они	1	3
111	их в	1	3
112	не менее	2	3
113	в разных	5	3
114	к таким	2	3
115	приводит к	6	3
116	к жизни	4	3
117	не с	2	3
118	начиная с	1	3
119	настоящее время	1	3
120	в середине	1	3
121	как например	1	3
122	в качестве	4	3
123	только на	2	3
124	слова в	1	3
125	в одном	2	3
126	в области	6	3
127	и из	1	3
128	на этот	4	3
129	о чем	1	3
130	так же	15	3
131	в это	1	3
132	этого слова	2	3
133	в настоящее	1	3
134	в целях	1	3
135	и к	6	3
136	в свою	1	3
137	но эти	1	3
138	как известно	7	2
139	например в	4	2
140	переход от	4	2
141	между двумя	2	2
142	к другому	4	2
143	еще до	1	2
144	что иное	1	2
145	иное как	1	2
146	друг к	3	2
147	на самом	1	2
148	но не	10	2
149	не просто	1	2
150	отнюдь не	1	2
151	как по	4	2
152	независимо от	3	2
153	что именно	2	2
154	с этим	4	2
155	мы можем	9	2
156	хотя и	3	2
157	и как	6	2
158	его к	1	2
159	но в	5	2
160	в целом	3	2
161	все эти	2	2
162	в нашем	4	2
163	и до	1	2
164	выводу что	1	2
165	как он	1	2
166	и всей	1	2
167	к выводу	1	2
168	что она	1	2
169	в нем	7	2
170	всех этих	1	2
171	не значит	1	2
172	в силу	17	2
173	сделать из	1	2
174	в каждом	3	2
175	главным образом	1	2
176	и с	1	2
177	к другу	4	2
178	на этой	5	2
179	привело к	1	2
180	и более	2	2
181	том же	5	2
182	для этого	2	2
183	этой работы	1	2
184	нас к	4	2
185	как можно	1	2
186	она не	2	2
187	что ему	1	2
188	или другие	1	2
189	у него	2	2
190	не встречаются	1	2
191	встречаются в	1	2
192	до того	3	2
193	но даже	1	2
194	и здесь	3	2
195	могут быть	5	2
196	сходство с	1	2
197	они и	1	2
198	имеет место	2	2
199	ничего общего	1	2
200	как они	2	2
201	свою очередь	1	2
202	в более	1	2
203	мы наблюдаем	1	2
204	что у	2	2
205	подойти к	1	2
206	с ним	2	2
207	означает что	2	2
208	находится в	1	2
209	можно объяснить	1	2
210	на все	1	2
211	после того	1	2
212	в различных	1	2
213	связь между	4	2
214	в его	3	2
215	в свете	5	2
216	значит что	1	2
217	этот вопрос	3	2
218	мы попытаемся	1	2
219	приводит нас	1	2
220	так что	6	2
221	это показывает	1	2
222	его и	1	2
223	не означает	1	2
224	в прошлом	1	2
225	но что	4	2
226	чем в	2	2
227	же а	1	2
228	с ней	3	2
229	только по	4	2
230	до конца	3	2
231	не на	2	2
232	а не	3	2
233	и непосредственно	2	2
234	на весь	1	2
235	стоит в	1	2
236	в частности	4	2
237	в равной	1	2
238	относятся к	1	2
239	там где	7	2
240	какие же	2	2
241	между собой	9	2
242	находящиеся в	1	2
243	мы видим	7	2
244	тем и	3	2
245	когда он	2	2
246	интерес к	2	2
247	мы должны	3	2
248	чем можно	1	2
249	относящиеся к	1	2
250	обычно не	1	2
251	не что	1	2
252	в отдельности	1	2
253	в своих	3	2
254	ту же	3	1
255	и развитие	4	1
256	же как	6	1
257	рассматривается как	2	1
258	а из	2	1
259	самом деле	2	1
260	тех же	1	1
261	зависимости от	5	1
262	в приведенном	1	1
263	необходимо было	1	1
264	в первом	4	1
265	что эти	1	1
266	и ее	1	1
267	собственном смысле	1	1
268	видеть в	1	1
269	с таким	1	1
270	над ней	1	1
271	и за	1	1
272	и могут	1	1
273	приходит к	2	1
274	мы уже	2	1
275	это объяснение	2	1
276	этого нет	1	1
277	что если	2	1
278	не приходится	1	1
279	было известно	1	1
280	вопрос о	5	1
281	к новой	2	1
282	имеет свою	1	1
283	меньшей мере	2	1
284	ему в	1	1
285	того же	7	1
286	и он	1	1
287	в каждой	4	1
288	в отличие	1	1
289	в чем	6	1
290	с его	3	1
291	близких и	1	1
292	их анализ	1	1
293	на основе	4	1
294	а только	2	1
295	оно в	1	1
296	одном и	3	1
297	с трудом	1	1
298	ответ на	1	1
299	по отношению	10	1
300	не путем	1	1
301	очевидно что	3	1
302	себе и	2	1
303	отличие от	1	1
304	относится к	4	1
305	в истории	1	1
306	что во	1	1
307	его на	1	1
308	общего с	1	1
309	от до	1	1
310	показать что	5	1
311	однако не	1	1
312	перед нами	1	1
313	целый ряд	4	1
314	времени когда	1	1
315	с понятием	2	1
316	и наконец	2	1
317	в меру	2	1
318	что этим	1	1
319	тем же	1	1
320	что всякое	2	1
321	основное в	1	1
322	от этого	3	1
323	в которой	7	1
324	не оставляет	1	1
325	известно во	1	1
326	то и	1	1
327	в себе	4	1
328	в употреблении	1	1
329	думается что	5	1
330	на то	4	1
331	в случае	3	1
332	он не	7	1
333	потребности в	1	1
334	он должен	4	1
335	не как	1	1
336	в начале	1	1
337	настоящей работе	1	1
338	подобно тому	1	1
339	что все	5	1
340	и характер	1	1
341	в совершенно	2	1
342	значение в	1	1
343	те же	3	1
344	его в	6	1
345	известно что	2	1
346	должен был	3	1
347	и тем	5	1
348	ни в	1	1
349	в этой	5	1
350	как видно	1	1
351	он и	1	1
352	мы видели	8	1
353	оно имеет	1	1
354	в развитии	24	1
355	можно считать	1	1
356	и того	4	1
357	одного и	4	1
358	в установлении	1	1
359	но если	4	1
360	и при	1	1
361	никак не	1	1
362	взгляд на	1	1
363	слова совершенно	1	1
364	и без	1	1
365	установить что	4	1
366	не столько	1	1
367	этого вопроса	2	1
368	что я	2	1
369	весь ход	1	1
370	из центральных	1	1
371	дает в	2	1
372	точку зрения	2	1
373	того времени	1	1
374	которые в	4	1
375	начнем с	1	1
376	так называемое	1	1
377	не могли	5	1
378	и наоборот	1	1
379	необходимо чтобы	2	1
380	и под	1	1
381	оно приводит	1	1
382	что чем	2	1
383	что есть	1	1
384	значение слова	3	1
385	привела к	1	1
386	слово к	1	1
387	в то	6	1
388	для каждого	2	1
389	дело не	1	1
390	тогда когда	6	1
391	дело в	1	1
392	это означает	3	1
393	что их	3	1
394	не по	3	1
395	в основе	3	1
396	к изучению	1	1
397	том какие	1	1
398	но вместе	1	1
399	когда они	1	1
400	зависят от	1	1
401	не раньше	1	1
402	в самых	1	1
403	значение этого	1	1
404	впрочем в	1	1
405	они связаны	1	1
406	видим что	1	1
407	прежде чем	1	1
408	имеет совершенно	1	1
409	и его	3	1
410	к этим	1	1
411	и теперь	1	1
412	этом отношении	3	1
413	котором в	1	1
414	не потому	1	1
415	с другом	5	1
416	от общего	2	1
417	и правильным	1	1
418	что подражание	1	1
419	и всех	1	1
420	должны быть	1	1
421	другое слово	1	1
422	слова с	1	1
423	понимать его	1	1
424	обращение к	1	1
425	для дальнейшего	1	1
426	и это	1	1
427	они должны	1	1
428	известно в	2	1
429	и о	1	1
430	и сами	1	1
431	на другой	1	1
432	данном случае	1	1
433	в собственном	1	1
434	нами выше	2	1
435	то время	6	1
436	в четвертом	2	1
437	на том	2	1
438	можно было	7	1
439	здесь он	1	1
440	самого понятия	3	1
441	значению слова	1	1
442	связанных с	1	1
443	во второй	2	1
444	жизнь и	1	1
445	если бы	7	1
446	собой и	1	1
447	и вообще	2	1
448	по мере	3	1
449	это собственно	1	1
450	из основных	1	1
451	вот почему	2	1
452	как особую	1	1
453	это влияние	1	1
454	в раннем	2	1
455	внимание на	2	1
456	второй половине	1	1
457	при котором	2	1
458	прямо и	3	1
459	но мы	3	1
460	в глаза	1	1
461	ли не	1	1
462	можно сказать	6	1
463	и который	1	1
464	совершаемые в	1	1
465	нас в	2	1
466	к нему	1	1
467	не могло	2	1
468	по типу	2	1
469	и во	1	1
470	при исследовании	1	1
471	раньше чем	2	1
472	во втором	3	1
473	от одного	1	1
474	во всей	1	1
475	себя но	1	1
476	наконец в	1	1
477	в настоящей	2	1
478	вопрос был	2	1
479	и следовательно	4	1
