N	2gram	Vygotskiy__3	Hudozhes
1	и в	38	28
2	в рассказе	1	21
3	том что	14	19
4	в ее	7	18
5	и не	10	18
6	в том	25	15
7	а не	7	14
8	в этом	13	13
9	не в	12	13
10	о том	6	12
11	перед нами	8	11
12	не только	12	11
13	при этом	4	11
14	как и	8	11
15	в его	5	11
16	у нее	1	10
17	уже не	2	10
18	в себе	4	9
19	но и	5	9
20	так и	1	8
21	между тем	7	8
22	что он	11	8
23	в жизни	1	8
24	может быть	19	8
25	о чем	1	8
26	я не	5	7
27	что она	16	7
28	состоит в	3	7
29	к тому	6	7
30	в частности	1	7
31	как это	6	7
32	и все	10	7
33	с ним	2	7
34	в котором	6	6
35	то же	10	6
36	не было	1	6
37	и с	1	6
38	в глазах	1	6
39	в своей	5	6
40	в то	3	6
41	тем что	3	6
42	казалось бы	5	6
43	если бы	14	6
44	можно сказать	1	6
45	это не	1	6
46	а в	7	6
47	то что	35	6
48	жизни и	1	6
49	с его	1	5
50	в этой	13	5
51	как в	4	5
52	в самом	25	5
53	что это	10	5
54	не могла	2	5
55	в своем	5	5
56	у него	4	5
57	никогда не	4	5
58	ничего не	2	5
59	и его	6	5
60	она не	6	5
61	только на	1	5
62	одно из	2	5
63	для него	2	5
64	наряду с	3	5
65	как бы	14	5
66	с ее	2	5
67	что в	20	5
68	и другие	2	5
69	а между	1	4
70	и т	14	4
71	но не	1	4
72	своей жизни	2	4
73	то в	1	4
74	подобно тому	1	4
75	он не	6	4
76	и уже	2	4
77	в других	1	4
78	вот он	1	4
79	для нее	1	4
80	тому что	6	4
81	как будто	4	4
82	и о	3	4
83	того чтобы	9	4
84	в конечном	1	4
85	вслед за	1	4
86	что они	4	4
87	только в	4	4
88	в качестве	2	4
89	что и	4	4
90	как раз	8	4
91	для того	8	4
92	говорит о	2	4
93	превращается в	1	4
94	то и	3	4
95	не может	7	4
96	тому как	1	4
97	рассказа в	1	4
98	была бы	2	3
99	чтобы не	1	3
100	по преимуществу	2	3
101	едва ли	3	3
102	по его	3	3
103	на себя	1	3
104	и он	1	3
105	в ней	15	3
106	но при	1	3
107	еще не	1	3
108	и на	6	3
109	столь же	2	3
110	всякий раз	3	3
111	не все	1	3
112	со стороны	2	3
113	бы не	3	3
114	раз в	4	3
115	в нем	4	3
116	и читателя	1	3
117	можно было	1	3
118	что все	3	3
119	мы уже	7	3
120	с другими	1	3
121	было бы	12	3
122	в них	3	3
