N	2gram	Vygotskiy__1	Myshleni
1	в процессе	5	27
2	и в	31	25
3	мышления и	3	23
4	в том	30	23
5	на основе	2	22
6	том что	16	20
7	таким образом	20	17
8	так же	12	17
9	что в	23	17
10	с тем	3	16
11	в основе	2	16
12	как и	16	15
13	в его	6	15
14	то что	32	15
15	в этом	12	14
16	вместе с	8	14
17	между собой	1	13
18	может быть	22	13
19	в целом	5	13
20	так как	18	12
21	в качестве	2	12
22	могли бы	1	11
23	в мышлении	2	11
24	на основании	7	11
25	по своему	1	11
26	что они	2	10
27	перед нами	1	10
28	и что	8	10
29	что и	13	10
30	было бы	6	10
31	того что	10	10
32	только в	14	10
33	как бы	5	10
34	и не	16	10
35	мы не	12	9
36	связи с	1	9
37	заключается в	7	9
38	этого процесса	1	9
39	ни в	9	9
40	как в	9	9
41	как мы	2	8
42	того чтобы	7	8
43	показывает что	5	8
44	не является	5	8
45	столь же	4	7
46	понятий и	2	7
47	по себе	9	7
48	в области	11	7
49	уже в	3	7
50	мы можем	4	7
51	для того	6	7
52	что мы	8	7
53	как это	4	7
54	же как	4	6
55	того же	2	6
56	совпадает с	4	6
57	зависимости от	6	6
58	и на	1	6
59	но не	3	6
60	потому что	10	6
61	как уже	1	6
62	представляет собой	2	6
63	не только	13	6
64	собственном смысле	3	6
65	в силу	3	6
66	не может	17	6
67	мы видели	2	6
68	точки зрения	15	6
69	в отличие	3	6
70	не в	11	6
71	не менее	2	6
72	самого начала	1	6
73	приходит к	2	6
74	в собственном	3	6
75	с самого	1	6
76	один из	4	6
77	что он	7	6
78	отличие от	4	6
79	со всеми	4	6
80	и у	4	6
81	с другой	5	6
82	в связи	2	6
83	слова и	1	6
84	все это	8	6
85	все же	5	6
86	мы должны	1	6
87	человека и	2	5
88	в зависимости	5	5
89	которую мы	1	5
90	как говорит	2	5
91	и как	2	5
92	и к	3	5
93	что это	6	5
94	что она	6	5
95	при этом	19	5
96	к одному	1	5
97	и по	3	5
98	тем не	2	5
99	задачи и	3	5
100	но это	3	5
101	могут быть	11	5
102	о том	7	5
103	так и	3	5
104	если бы	6	5
105	в этой	3	5
106	слов и	1	5
107	с одной	5	5
