N	2gram	Losev_Dial_4	Problema
1	то что	16	38
2	вовсе не	6	37
3	и не	30	37
4	и в	15	35
5	не есть	40	33
6	не только	8	24
7	сказать что	6	24
8	том что	10	19
9	что такое	5	18
10	у нас	3	18
11	даже и	3	18
12	о том	5	18
13	может быть	17	18
14	в этом	11	17
15	и вообще	7	16
16	но и	4	16
17	в языке	1	15
18	что мы	7	14
19	только в	7	14
20	не менее	2	13
21	потому что	10	13
22	не может	11	13
23	и что	9	13
24	во всяком	2	13
25	также и	4	12
26	тем не	2	12
27	того что	13	12
28	в том	11	12
29	хотя бы	4	12
30	не просто	7	11
31	не будет	2	11
32	никак не	2	11
33	и даже	6	11
34	так что	6	11
35	прежде всего	11	11
36	что в	7	11
37	и то	3	10
38	говорить о	11	10
39	еще не	4	10
40	ничего не	17	10
41	и с	4	10
42	а не	18	10
43	в данном	3	10
44	да и	2	10
45	тем более	6	10
46	едва ли	3	9
47	в этой	4	9
48	если мы	5	9
49	что же	2	9
50	значение и	1	8
51	тут же	1	8
52	все же	2	8
53	по себе	13	8
54	есть только	3	8
55	ясно что	11	8
56	в виду	9	8
57	было бы	9	8
58	уже не	9	8
59	при помощи	3	8
60	как раз	4	8
61	только о	3	8
62	смысле слова	1	7
63	есть нечто	2	7
64	бы и	3	7
65	все эти	3	7
66	тоже не	2	7
67	того или	2	7
68	мы не	9	7
69	тем самым	3	7
70	не имеет	14	7
71	не является	1	7
72	в конце	1	7
73	так и	5	7
74	в его	4	7
75	конце концов	1	7
76	так как	14	7
77	этом случае	1	7
78	и т	17	6
79	есть не	5	6
80	с другой	1	6
81	но как	2	6
82	и вовсе	1	6
83	но в	3	6
84	так или	1	6
85	на то	5	6
86	т д	15	6
87	что все	4	6
88	был бы	2	6
89	по крайней	7	6
90	можно ли	1	6
91	мы можем	3	6
92	не о	4	6
93	как будто	2	6
94	крайней мере	7	6
95	когда мы	1	6
96	другими словами	5	6
97	можно сказать	5	6
98	в виде	3	6
99	ни в	8	6
100	в области	3	6
101	или иначе	2	6
102	а именно	6	6
103	но это	4	6
104	при условии	2	6
105	и для	5	6
106	в то	6	6
107	то же	9	5
108	отнюдь не	4	5
109	с этим	3	5
110	в самом	2	5
111	в себе	8	5
112	с другими	1	5
113	этом смысле	4	5
114	как и	7	5
115	и без	2	5
116	представление о	2	5
117	и более	1	5
118	для меня	2	5
119	это то	1	5
120	связи с	1	5
121	будто бы	1	5
122	той или	4	5
123	и это	8	5
124	как мы	1	5
125	данном случае	1	5
126	можно было	1	5
127	и на	5	5
128	тоже есть	1	5
129	с одной	1	5
130	же это	5	5
131	или иной	1	5
132	своего собственного	1	5
133	что не	3	5
134	другой стороны	2	5
135	в частности	2	5
136	так же	4	5
137	кроме того	2	5
138	в связи	1	5
139	или другой	3	5
140	и все	11	5
141	есть то	5	5
142	предполагает что	1	4
143	на самом	1	4
144	и есть	19	4
145	что если	3	4
146	и тут	3	4
147	в общем	1	4
148	сама по	5	4
149	в своем	5	4
150	и той	3	4
151	и как	4	4
152	вообще не	1	4
153	что она	5	4
154	но именно	2	4
155	же именно	3	4
156	всех этих	1	4
157	их в	1	4
158	таким образом	5	4
159	заключается в	2	4
160	и тем	6	4
161	между собою	2	4
162	как таковой	5	4
163	на первый	1	4
164	или вообще	3	4
165	но если	5	4
166	сама собой	1	4
167	на свете	4	4
168	же такое	1	4
169	в отношении	2	4
170	есть прежде	3	4
171	но только	5	4
172	что на	2	4
173	в каком	5	4
174	именно как	1	4
175	уже о	4	4
176	стороны и	1	4
177	не могут	2	4
178	и вполне	1	4
179	и о	8	4
180	говоря уже	3	4
181	без всякого	2	4
182	если бы	6	4
183	и здесь	1	4
184	и только	2	4
185	значит что	9	4
186	тот же	1	4
187	что он	7	4
188	есть в	4	4
189	не можем	1	4
190	то и	2	4
191	случае не	2	4
192	нами не	1	4
193	как же	5	4
194	тем что	2	4
195	и самый	1	4
196	ни о	3	4
197	и следовательно	3	4
198	эта теория	1	4
199	мы говорим	2	4
200	или по	4	4
201	в область	1	4
202	как бы	14	4
203	это значит	8	4
204	все это	9	4
205	тут тоже	2	4
206	в результате	6	4
207	а в	1	4
208	не говоря	3	4
209	гораздо более	1	4
210	можно говорить	2	3
211	это и	9	3
212	и должны	1	3
213	и этот	1	3
214	в их	3	3
215	мы уже	3	3
216	вопрос о	2	3
217	такое положение	1	3
218	каком случае	1	3
219	что иное	8	3
220	то это	1	3
221	мы еще	2	3
222	не нужно	2	3
223	первый план	1	3
224	в нашем	1	3
225	только тогда	5	3
226	или пусть	1	3
227	нет и	2	3
228	что они	4	3
229	в истории	3	3
230	просто как	2	3
231	хотя и	6	3
232	не было	2	3
233	только то	1	3
234	бы не	2	3
235	из этих	2	3
236	но ведь	1	3
237	и тот	1	3
238	только один	1	3
239	быть только	1	3
240	при этом	2	3
241	вещи или	1	3
242	и по	2	3
243	введение в	1	3
244	то ни	4	3
245	лишь в	2	3
246	его в	1	3
247	о которых	1	3
248	все равно	2	3
249	с тем	4	3
250	в чистом	1	3
251	что такая	1	3
252	никто не	2	3
253	оказывается что	4	3
254	иной раз	3	3
255	при всех	1	3
256	или что	2	3
257	о значении	1	3
258	с которой	1	3
259	как о	2	3
260	тогда когда	5	3
261	одна из	1	3
262	и притом	3	3
263	в основе	10	3
264	можно судить	2	3
265	только не	3	3
266	не знаем	1	3
267	как только	5	3
268	не знает	1	3
269	оно не	2	3
270	она не	4	3
271	ничего общего	4	3
272	то или	3	3
273	на том	1	3
274	это только	1	3
