N	3gram	Bakhtin_Pr_1	Problema
1	и т д	1	13
2	в том что	6	9
3	сама по себе	1	8
4	то же самое	1	7
5	в данном случае	2	7
6	сами по себе	3	6
7	во всяком случае	3	6
8	и в этом	5	6
9	в этом случае	1	5
10	по крайней мере	1	5
11	с другой стороны	3	5
12	не может быть	4	5
13	потому что он	1	4
14	что же касается	1	4
15	как раз и	3	4
16	бы то ни	2	4
17	в то же	9	4
18	то время как	1	4
19	в то время	1	4
20	тех или иных	1	4
21	дело в том	1	3
22	того или иного	1	3
23	не было бы	1	3
24	можно было бы	2	3
25	точно так же	1	3
26	может быть и	1	3
27	то ни было	1	3
28	в конце концов	5	3
29	как будто бы	1	3
30	заключается в том	1	3
31	само по себе	3	3
32	та или иная	1	3
33	о том что	1	3
34	что и в	1	3
35	именно потому что	2	3
36	по себе а	1	3
37	что он есть	2	2
38	хотя и не	1	2
39	а вовсе не	1	2
40	в настоящее время	1	2
41	же как и	1	2
42	с точки зрения	13	2
43	до сих пор	2	2
44	и в частности	1	2
45	не только в	2	2
46	на первый взгляд	1	2
47	по сравнению с	1	2
48	но только в	1	2
49	этой точки зрения	1	2
50	только то что	2	2
51	по себе как	1	2
52	но с другой	2	2
53	на самом деле	4	2
54	можно сказать что	1	2
55	связи с этой	1	2
56	как мы видели	1	2
57	и только в	1	2
58	вполне понятно что	1	1
59	точка зрения на	2	1
60	по себе не	1	1
61	для них не	1	1
62	то ни стало	1	1
63	более или менее	1	1
64	на котором мы	1	1
65	во что бы	1	1
66	то что обычно	1	1
67	дело здесь в	1	1
68	зрения на него	2	1
69	в том и	1	1
70	том что он	4	1
71	он не только	1	1
72	ничем не отличается	1	1
73	момент художественного произведения	1	1
74	и есть то	1	1
75	художественного произведения и	1	1
76	тому что в	1	1
77	как мы сказали	1	1
78	они вовсе не	1	1
79	в той же	2	1
80	он говорит сам	1	1
81	но несмотря на	1	1
82	но он не	1	1
83	несмотря на свою	1	1
84	но это не	2	1
85	с самим собою	1	1
86	не отличается от	1	1
87	перед нами не	1	1
88	на этот вопрос	1	1
89	во всей его	2	1
90	то и другое	1	1
91	есть то что	1	1
92	что оно есть	1	1
93	и могут быть	1	1
94	что бы то	1	1
95	если же мы	1	1
96	является он сам	1	1
97	и нисколько не	1	1
98	в художественном произведении	1	1
99	тем что он	1	1
100	всяком случае не	1	1
101	все же не	2	1
102	это не значит	3	1
103	как впрочем и	1	1
104	друг к другу	1	1
105	ни в какие	1	1
106	этом как раз	1	1
107	таким образом и	1	1
108	так же как	1	1
109	вовсе еще не	1	1
110	и это не	3	1
111	что они не	1	1
112	и во всяком	1	1
113	и художественный образ	1	1
114	привело бы к	1	1
115	выход за пределы	1	1
116	так и в	1	1
117	это и есть	1	1
118	в первом случае	1	1
119	для себя самого	1	1
120	так что оно	1	1
121	смысле слова это	1	1
122	и никогда не	1	1
123	не только не	1	1
124	что в нем	1	1
125	как бы ни	1	1
126	может показаться что	1	1
127	в самом деле	2	1
128	но что же	1	1
129	или может быть	1	1
130	в конце своей	1	1
131	чего нет в	1	1
132	к тому что	1	1
133	таким образом в	1	1
134	то же что	3	1
135	для того чтобы	1	1
136	даже если мы	1	1
