N	2gram	Bakhtin_sl_2	Formalny
1	и в	39	24
2	в его	7	23
3	прежде всего	8	22
4	и не	22	20
5	так и	15	18
6	точки зрения	8	16
7	не может	20	16
8	в этом	16	15
9	в нем	19	14
10	может быть	37	14
11	таким образом	8	13
12	на почве	4	13
13	с точки	3	13
14	и т	35	12
15	именно как	2	12
16	истории литературы	3	12
17	в своем	6	11
18	как и	6	11
19	в своей	1	11
20	в их	2	11
21	не менее	4	11
22	должно быть	1	11
23	в ней	3	10
24	то же	4	10
25	вовсе не	10	10
26	и ее	1	10
27	и его	33	10
28	и их	5	10
29	а не	14	10
30	в то	4	9
31	в процессе	13	9
32	идеологического творчества	3	9
33	социальной действительности	1	9
34	и потому	7	9
35	все это	16	9
36	и на	4	8
37	как в	13	8
38	т д	2	8
39	и с	9	8
40	лишь в	3	8
41	не в	9	8
42	произведения в	1	8
43	его целом	1	8
44	же время	4	8
45	именно в	2	8
46	то что	2	8
47	в свою	3	8
48	должна быть	3	7
49	с ее	2	7
50	не только	24	7
51	место в	1	7
52	жизни и	6	7
53	до конца	17	7
54	и от	3	7
55	но и	21	7
56	отношения к	4	6
57	еще не	7	6
58	отнюдь не	1	6
59	более или	2	6
60	в целом	1	6
61	все эти	6	6
62	в этой	1	6
63	как бы	7	6
64	входит в	4	6
65	или менее	2	6
66	в идеологическом	2	6
67	она не	6	6
68	свою очередь	2	6
69	в пределах	13	6
70	и здесь	2	6
71	до сих	2	6
72	в том	5	6
73	идеологического мира	3	6
74	как это	3	6
75	сих пор	2	6
76	и все	5	6
77	а в	4	6
78	хотя бы	3	5
79	во всех	12	5
80	одним словом	2	5
81	но в	6	5
82	и свою	1	5
83	в самом	1	5
84	при этом	7	5
85	по себе	5	5
86	и до	1	5
87	должен быть	2	5
88	как мы	7	5
89	в литературе	1	5
90	того что	1	5
91	только на	1	5
92	с другой	5	5
93	и др	4	5
94	со всею	3	5
95	с его	7	4
96	по отношению	4	4
97	в истории	11	4
98	независимо от	2	4
99	и к	6	4
100	в мире	1	4
101	с другими	4	4
102	и может	1	4
103	как проблема	1	4
104	как о	2	4
105	друг друга	1	4
106	только и	2	4
107	оно не	8	4
108	никогда не	7	4
109	для этого	4	4
110	в формах	1	4
111	мы увидим	2	4
112	всяком случае	2	4
113	с одной	5	4
114	конечно не	5	4
115	т п	33	4
116	ближайшим образом	1	4
117	одной стороны	5	4
118	в связи	2	4
119	в частности	1	4
120	отношению к	4	4
121	стороны и	3	4
122	быть и	3	4
123	что в	3	4
124	во всяком	3	4
125	культуры и	1	3
126	определяется и	1	3
127	это и	2	3
128	изображения и	2	3
129	мы не	2	3
130	зависимости от	4	3
131	но не	6	3
132	со всеми	2	3
133	значение и	1	3
134	отношение к	4	3
135	как к	3	3
136	все же	6	3
137	целый ряд	1	3
138	и как	3	3
139	и наконец	5	3
140	в идеологической	2	3
141	в себе	2	3
142	если он	1	3
143	человек не	1	3
144	так сказать	6	3
145	он не	2	3
146	идеологического смысла	1	3
147	всех этих	4	3
148	в каждом	1	3
149	значение в	2	3
150	на все	1	3
151	материала и	3	3
152	его в	4	3
153	в них	6	3
154	кругозора и	1	3
155	вещей и	1	3
156	лучшем случае	1	3
157	они не	2	3
158	в отношении	4	3
159	не о	1	3
160	в основе	4	3
161	в систему	1	3
162	связи с	3	3
163	материала в	2	3
164	отличается от	2	3
165	здесь не	4	3
166	особенно в	2	3
167	громадное значение	2	3
168	в широком	1	3
169	влияние на	2	3
170	борьба с	4	3
171	наконец в	4	3
172	в лучшем	1	3
173	один из	5	3
174	взаимодействии с	1	3
175	в большинстве	6	3
176	и других	4	3
177	для него	7	3
178	не для	1	3
179	вне ее	1	3
180	в особенности	3	3
181	и даже	7	3
182	в области	2	3
183	не было	2	3
184	и непосредственно	2	3
185	его как	2	3
186	на фоне	4	3
187	или иного	1	3
188	этого слова	1	3
189	дело идет	2	3
190	в основном	4	3
191	но это	3	3
192	более того	2	3
193	с помощью	4	3
194	же в	1	3
195	что он	2	3
196	и стилей	2	2
197	в применении	1	2
198	применении к	1	2
199	и это	1	2
200	науки о	1	2
201	оно было	2	2
202	в зависимости	4	2
203	в германии	2	2
204	его не	4	2
205	а как	1	2
206	единство и	3	2
207	литературы и	1	2
208	всем этим	2	2
209	в создании	1	2
210	как роман	1	2
211	менее всего	2	2
212	гуманитарных науках	1	2
213	за пределы	2	2
214	чем же	1	2
215	идет о	1	2
216	из возможных	1	2
217	с этим	2	2
218	более и	1	2
219	в него	7	2
220	к новому	3	2
221	однако не	1	2
222	кругозора в	1	2
223	материалом и	2	2
224	не приходится	3	2
225	от действительности	2	2
226	он в	1	2
227	в нашем	2	2
228	конкретное единство	1	2
229	эпохи и	2	2
230	и те	1	2
231	философской и	1	2
232	на его	2	2
233	а вовсе	2	2
234	и более	2	2
235	но все	5	2
236	подход к	1	2
237	того или	1	2
238	это не	5	2
239	действительности в	1	2
240	в новое	4	2
241	ни в	4	2
242	идеологического становления	4	2
243	в самую	1	2
244	мы видели	2	2
245	основные линии	1	2
246	нисколько не	1	2
247	в эту	1	2
248	идеологической жизни	1	2
249	гуманитарных наук	1	2
250	роман и	2	2
251	бы быть	1	2
252	на него	2	2
253	и форм	2	2
254	чтобы стать	1	2
255	здесь лишь	1	2
256	только не	1	2
257	следовательно и	1	2
258	ничего не	1	2
259	одна из	4	2
260	в противовес	2	2
261	к ней	2	2
262	на языке	1	2
263	во всем	4	2
264	а лишь	2	2
265	нам важно	1	2
266	может и	2	2
267	от их	1	2
268	конструкции и	1	2
269	указать на	1	2
270	художественную волю	1	2
271	если же	1	2
272	всего этого	1	2
273	приводит к	1	2
274	как с	2	2
275	не с	3	2
276	глубоко и	3	2
277	еще в	1	2
278	с ним	7	2
279	и должно	1	2
280	и что	1	2
281	или на	2	2
282	в различных	2	2
283	между тем	3	2
284	позитивизм в	1	2
285	что и	3	2
286	во всей	1	2
287	соединении с	1	2
288	нем и	2	2
289	только в	5	2
290	и задач	1	2
291	уже не	5	2
292	не можем	1	2
293	и чисто	2	2
294	большинстве случаев	5	2
295	его и	2	2
296	точка зрения	2	2
297	в одном	2	2
298	сами по	1	2
299	и со	1	2
300	как такового	1	2
301	как раз	1	2
302	даже и	4	2
303	перейти к	1	2
304	из важнейших	2	2
305	социальная жизнь	1	2
306	говорить на	1	2
307	и глубже	1	2
308	или иначе	1	2
309	вопрос об	1	2
310	здесь в	3	2
311	сама по	3	2
312	и самый	1	2
313	не на	1	2
314	влияние и	1	2
315	все время	1	2
316	но есть	1	2
317	мира в	1	2
318	все более	1	2
319	вступает в	1	2
320	вместе с	2	2
321	и особенно	2	2
322	литературы но	1	2
323	целом ряде	1	2
324	образом на	1	2
325	в чужом	4	2
326	смысла с	1	2
327	мире а	1	2
328	для этой	1	2
329	прежде чем	1	2
330	в результате	2	2
331	процесс становления	1	2
332	в своих	1	2
333	отношении к	4	2
334	жизни в	2	2
335	одной из	1	2
336	но эта	2	2
337	только как	1	2
338	в системе	1	2
339	они были	1	2
340	жанровых разновидностей	1	2
341	что такое	1	2
342	влияния на	1	2
343	как таковое	1	2
344	новое время	2	1
345	смысле слова	1	1
346	лежащую в	1	1
347	сохраняет свое	1	1
348	ту же	3	1
349	можно говорить	2	1
350	этого в	1	1
351	к материалу	2	1
352	и конкретным	1	1
353	также и	2	1
354	например в	5	1
355	себя как	1	1
356	проблемы в	1	1
357	он может	1	1
358	и есть	1	1
359	между двумя	1	1
360	из самых	1	1
361	явления и	1	1
362	установка на	2	1
363	по преимуществу	1	1
364	sui generis	1	1
365	свою идеологическую	1	1
366	и этот	1	1
367	мы уже	2	1
368	той же	3	1
369	со всех	1	1
370	и значение	1	1
371	на материале	2	1
372	и само	2	1
373	линии его	1	1
374	время от	1	1
375	и идеологической	1	1
376	почти все	2	1
377	и новых	1	1
378	нас это	1	1
379	всех относящихся	1	1
380	нечего делать	1	1
381	все здесь	1	1
382	х годов	2	1
383	форм его	1	1
384	в составе	1	1
385	в самих	1	1
386	определяются и	1	1
387	идеологических систем	1	1
388	всех сторон	2	1
389	проявляется в	1	1
390	социальный язык	2	1
391	языке в	2	1
392	имеет первостепенное	1	1
393	и определяется	1	1
394	xix века	4	1
395	не был	2	1
396	в чем	3	1
397	тем как	1	1
398	как таковая	1	1
399	но конечно	1	1
400	ибо оно	1	1
401	чем это	1	1
402	совсем не	1	1
403	в данном	2	1
404	к которой	1	1
405	что язык	2	1
406	из художественного	1	1
407	и речи	2	1
408	связи и	2	1
409	две основные	1	1
410	и выражения	1	1
411	без другого	1	1
412	романа или	1	1
413	этом его	1	1
414	очень трудно	1	1
415	первостепенное значение	1	1
416	словом в	4	1
417	и различные	2	1
418	перед нами	3	1
419	процессе развития	1	1
420	частей и	1	1
421	хотя и	2	1
422	и всецело	1	1
423	своего художественного	1	1
424	и прочно	1	1
425	очень распространены	1	1
426	увидим что	1	1
427	своей целью	1	1
428	в условиях	1	1
429	та же	1	1
430	фоне этого	1	1
431	бы и	3	1
432	что социальное	1	1
433	непосредственно и	1	1
434	на роман	5	1
435	сущности и	1	1
436	так в	2	1
437	с их	3	1
438	явлений не	1	1
439	романа но	2	1
440	нами в	1	1
441	формы не	1	1
442	к единству	1	1
443	совершается не	1	1
444	воспитания и	2	1
445	как он	2	1
446	на то	1	1
447	быть только	1	1
448	именно этим	1	1
449	широком смысле	1	1
450	сказать в	1	1
451	тем не	1	1
452	все те	1	1
453	художественном образе	2	1
454	не значит	1	1
455	пределах одного	7	1
456	этот процесс	1	1
457	его сознание	1	1
458	вообще не	1	1
459	как поэтический	1	1
460	для последующего	1	1
461	это значение	1	1
462	этого жанра	2	1
463	и по	1	1
464	на этом	3	1
465	всех своих	1	1
466	людей и	2	1
467	лишь с	1	1
468	или иных	1	1
469	в нее	2	1
470	конца и	1	1
471	и философии	1	1
472	и определить	1	1
473	и русский	1	1
474	на этой	1	1
475	стилей и	1	1
476	и единого	1	1
477	не умеет	1	1
478	свои специфические	1	1
479	время и	1	1
480	может стать	2	1
481	но самый	1	1
482	должен был	1	1
483	и тем	1	1
484	смысл в	1	1
485	за ней	2	1
486	материал для	2	1
487	конкретности и	1	1
488	истории языка	1	1
489	но уже	1	1
490	почвой для	1	1
491	он является	1	1
492	формах в	2	1
493	далеко не	2	1
494	в подлинном	1	1
495	в контексте	3	1
496	но лишь	2	1
497	этого не	1	1
498	и уже	1	1
499	в научном	1	1
500	полный разрыв	1	1
501	значение как	2	1
502	такой же	1	1
503	смысл и	2	1
504	этот материал	1	1
505	в этих	7	1
506	и другие	2	1
507	все элементы	1	1
508	в эпохи	1	1
509	выработанные в	1	1
510	в такой	1	1
511	предметного содержания	1	1
512	и свой	1	1
513	не столько	3	1
514	словом же	2	1
515	почва для	1	1
516	в отличие	12	1
517	другим языковым	1	1
518	направлен на	1	1
519	нему и	1	1
520	от его	1	1
521	но здесь	4	1
522	своем собственном	1	1
523	этих моментов	1	1
524	даны в	1	1
525	но он	2	1
526	как от	1	1
527	возможно только	1	1
528	языка то	3	1
529	для нее	1	1
530	не знает	2	1
531	и вся	1	1
532	различные отношения	1	1
533	и разновидности	1	1
534	лишь косвенно	1	1
535	оно так	1	1
536	человека но	1	1
537	кругозор в	1	1
538	самого начала	1	1
539	этими двумя	1	1
540	эти формы	4	1
541	идеологического единства	2	1
542	мышления и	5	1
543	на котором	2	1
544	текста и	1	1
545	и конкретности	1	1
546	и притом	1	1
547	у этой	1	1
548	без остатка	1	1
549	которого он	2	1
550	говорить о	3	1
551	облекается в	1	1
552	и отдельных	1	1
553	на самый	1	1
554	и снова	1	1
555	того чтобы	2	1
556	в обымающем	1	1
557	для всего	1	1
558	идеологическом мире	1	1
559	здесь может	1	1
560	роману как	1	1
561	свой язык	2	1
562	его от	3	1
563	и без	1	1
564	это то	1	1
565	непрерывном взаимодействии	1	1
566	и существенное	1	1
567	возможностей и	1	1
568	сырого материала	1	1
569	в русском	1	1
570	по своей	1	1
571	жизни на	1	1
572	п в	2	1
573	и поэтическое	2	1
574	же он	1	1
575	в сознании	1	1
576	в роман	3	1
577	эти три	1	1
578	только с	2	1
579	этом отношении	3	1
580	разобранные нами	1	1
581	моментов но	1	1
582	от идеологической	1	1
583	точном смысле	2	1
584	за его	1	1
585	без исключения	1	1
586	где она	1	1
587	совершенно отсутствует	1	1
588	все то	1	1
589	и стиль	1	1
590	в духе	1	1
591	не могут	5	1
592	и противопоставление	1	1
593	могут быть	7	1
594	из самого	1	1
595	лежит в	1	1
596	его понимании	1	1
597	смыслов но	1	1
598	числе и	1	1
599	содержанием и	1	1
600	как для	3	1
601	процессе их	1	1
602	поэтического языка	1	1
603	науки в	1	1
604	что при	1	1
605	понимание его	1	1
606	значение это	1	1
607	правда не	1	1
608	и самое	1	1
609	и о	1	1
610	то она	1	1
611	это единство	1	1
612	как один	1	1
613	людей в	1	1
614	необходимо еще	2	1
615	языка и	9	1
616	характер и	1	1
617	процессе приобщения	1	1
618	исторической жизни	3	1
619	же идея	1	1
620	с самого	1	1
621	в точном	2	1
622	роль в	2	1
623	мы наблюдаем	2	1
624	дано в	1	1
625	и иные	1	1
626	слова а	1	1
627	если они	1	1
628	и важность	1	1
629	явлениях как	1	1
630	резко отличает	1	1
631	разновидностей и	1	1
632	здесь нет	1	1
633	мог бы	1	1
634	оно все	1	1
635	живет и	1	1
636	не должны	1	1
637	все остальные	1	1
638	не меньше	2	1
639	действительность и	1	1
640	мы всегда	1	1
641	этого языка	4	1
642	в другом	2	1
643	от идеологического	1	1
644	другими словами	1	1
645	язык и	7	1
646	идеологической значимости	2	1
647	идеологическое становление	2	1
648	притом в	2	1
649	иное значение	1	1
650	направлений и	1	1
651	можно сказать	1	1
652	романа а	3	1
653	а также	3	1
654	может не	2	1
655	языке как	3	1
656	науке и	1	1
657	как они	1	1
658	и социальной	3	1
659	самый процесс	1	1
660	создает специфическую	1	1
661	должно было	1	1
662	дальнейшем развитии	2	1
663	в языке	2	1
664	в форме	2	1
665	становится теперь	1	1
666	исторического становления	1	1
667	и ни	2	1
668	в художественной	1	1
669	иногда очень	1	1
670	художественной ткани	1	1
671	в свете	3	1
672	ведь на	1	1
673	наук и	1	1
674	строится в	1	1
675	и этическая	1	1
676	материалу к	2	1
677	к нему	3	1
678	в двух	1	1
679	от этой	1	1
680	романа и	5	1
681	значений и	1	1
682	речи о	1	1
683	менее в	1	1
684	два основных	1	1
685	в зачатке	1	1
686	идеологический смысл	1	1
687	проникнуть в	1	1
688	оно пробуждает	1	1
689	в состав	3	1
690	в дальнейшей	1	1
691	и действительно	1	1
692	о художественном	1	1
693	смысле не	1	1
694	проблема форм	1	1
695	между этими	1	1
696	и мировоззрения	1	1
697	выведены из	1	1
698	эту действительность	1	1
699	именно на	2	1
700	из которого	1	1
701	для всех	4	1
702	в сторону	1	1
703	себя в	8	1
704	борьбы с	3	1
705	слова в	13	1
706	ведь если	1	1
707	в виде	2	1
708	не исчерпывает	3	1
709	а это	1	1
710	за счет	1	1
711	влиянием в	1	1
712	оно всегда	1	1
713	или даже	3	1
714	и обратно	1	1
715	словом чтобы	1	1
716	всегда наличны	1	1
717	необходимо научиться	1	1
718	мир в	1	1
719	мир не	1	1
720	и художественно	2	1
721	представить себе	1	1
722	самого слова	1	1
723	с этими	1	1
724	заключается именно	1	1
725	так как	4	1
