N	2gram	Bakhtin_Fr_6	Psycholo
1	в том	2	37
2	и в	41	32
3	и что	5	22
4	то есть	24	21
5	том что	7	21
6	потому что	3	21
7	таким образом	17	21
8	в искусстве	3	21
9	то что	10	21
10	что в	7	20
11	может быть	2	18
12	так же	5	18
13	точки зрения	2	17
14	что и	1	17
15	не может	4	17
16	самом деле	4	16
17	того чтобы	4	14
18	то же	5	13
19	в этом	12	13
20	при этом	3	13
21	для того	1	13
22	что он	6	13
23	в самом	10	12
24	заключается в	2	12
25	не только	10	12
26	по себе	1	12
27	если мы	2	12
28	так как	10	12
29	было бы	3	11
30	с тем	1	11
31	в основе	4	11
32	с точки	2	10
33	но и	13	10
34	же точно	1	10
35	как и	7	10
36	и не	3	10
37	как в	4	9
38	никогда не	8	9
39	искусства и	1	9
40	тем что	5	9
41	что все	2	9
42	с таким	1	8
43	той же	5	8
44	что это	5	8
45	не в	4	8
46	не менее	1	8
47	того что	3	8
48	в сущности	8	7
49	совершенно ясно	1	7
50	что они	2	7
51	и как	4	7
52	все эти	11	7
53	ясно что	1	7
54	и его	13	7
55	как будто	1	7
56	можно было	1	7
57	только в	3	7
58	что для	1	7
59	а не	2	7
60	сказать что	6	7
61	что если	2	6
62	в этой	8	6
63	он не	2	6
64	формы и	1	6
65	те же	3	6
66	о том	9	6
67	все время	4	6
68	тот же	4	6
69	и из	1	6
70	как бы	7	6
71	на самом	1	5
72	и на	9	5
73	что его	1	5
74	на все	3	5
75	далеко не	1	5
76	все это	11	5
77	в то	6	5
78	есть только	3	5
79	в ней	4	5
80	утверждает что	1	5
81	и даже	4	5
82	до сих	3	5
83	вслед за	1	5
84	он говорит	1	5
85	сих пор	3	5
86	как раз	2	5
87	этом отношении	3	5
88	как на	1	5
89	ту же	1	4
90	сам по	1	4
91	в чем	3	4
92	с этим	3	4
93	все же	4	4
94	в действительности	1	4
95	в целом	1	4
96	и те	2	4
97	в нем	16	4
98	и по	1	4
99	и с	16	4
100	и тем	1	4
101	в жизни	1	4
102	несмотря на	1	4
103	в данном	3	4
104	не имеет	1	4
105	того как	1	4
106	но только	1	4
107	ничего не	1	4
108	как она	2	4
109	и до	7	4
110	и для	3	4
111	могут быть	1	4
112	если же	1	4
113	и это	1	4
114	данном случае	2	4
115	и когда	2	4
116	и сам	3	4
117	что форма	1	4
118	и поэтому	1	4
119	никак не	3	4
120	между тем	2	4
121	в языке	1	4
122	говорит он	2	4
123	мы видим	6	4
124	из них	5	4
125	а на	2	4
126	когда она	1	4
127	как это	2	4
128	наряду с	1	4
129	указывает что	1	4
130	с этой	3	4
131	и все	9	4
132	а в	4	4
133	из этого	4	4
134	жизни и	3	4
135	например в	6	3
136	и то	2	3
137	приходит к	1	3
138	мы не	2	3
139	то это	1	3
140	имеет дело	1	3
141	и он	5	3
142	столько же	1	3
143	во всех	17	3
144	на искусство	1	3
145	как говорит	1	3
146	что именно	2	3
147	только ее	1	3
148	и к	1	3
149	но в	8	3
150	та же	4	3
151	он в	2	3
152	думать что	1	3
153	по самому	1	3
154	он все	1	3
155	не как	1	3
156	и вот	1	3
157	на этом	2	3
158	удовольствие от	1	3
159	об этом	1	3
160	это было	2	3
161	и сейчас	2	3
162	в своей	2	3
163	в их	1	3
164	представление о	2	3
165	в которых	1	3
166	и другого	1	3
167	но он	5	3
168	не могли	1	3
169	в отношении	1	3
170	или что	1	3
171	что с	1	3
172	тогда когда	2	3
173	мы можем	1	3
174	видим что	1	3
175	во всем	5	3
176	не могут	2	3
177	и другой	1	3
178	на это	1	3
179	которого мы	1	3
180	то время	1	3
181	так и	5	3
182	жизнь и	1	3
183	для этого	2	3
184	образом в	2	3
185	с другой	4	3
186	один из	6	3
187	этот вопрос	1	3
188	действующих лиц	1	3
189	и так	1	3
190	так что	2	3
191	что не	3	3
192	и других	1	3
193	и их	3	3
194	в конце	2	3
195	которых мы	2	3
196	до конца	2	3
197	в частности	2	3
198	видит в	1	3
199	что же	1	3
200	по существу	1	3
201	в смысле	1	3
202	еще более	2	3
203	конце концов	1	3
204	же мы	1	3
205	также и	6	2
206	того же	4	2
207	не остается	3	2
208	к людям	1	2
209	еще не	1	2
210	из всех	1	2
211	это совершенно	1	2
212	есть нечто	2	2
213	как во	3	2
214	из того	2	2
215	и говорить	1	2
216	к своему	1	2
217	произведение и	1	2
218	с его	5	2
219	в ее	5	2
220	но не	2	2
221	мы будем	3	2
222	значение и	1	2
223	себе и	1	2
224	что по	1	2
225	но эта	2	2
226	из самых	2	2
227	в которой	1	2
228	бы не	1	2
229	и тот	2	2
230	в себе	5	2
231	как он	2	2
232	как всякий	1	2
233	тем и	1	2
234	они в	1	2
235	в узком	1	2
236	человеческого тела	5	2
237	на его	2	2
238	в каждом	1	2
239	значение в	2	2
240	была в	1	2
241	с другими	3	2
242	полагает что	1	2
243	к природе	1	2
244	это не	1	2
245	то все	1	2
246	форму и	1	2
247	должен был	1	2
248	в них	7	2
249	одного и	2	2
250	место в	1	2
251	он дает	1	2
252	своему существу	1	2
253	не понимает	1	2
254	и эти	1	2
255	их в	2	2
256	вещей и	1	2
257	в этих	2	2
258	для нее	1	2
259	этой области	1	2
260	на него	1	2
261	зависят от	1	2
262	он с	1	2
263	казалось бы	1	2
264	же время	5	2
265	не вполне	1	2
266	больше того	1	2
267	такие же	1	2
268	ни в	1	2
269	его с	1	2
270	в особенности	7	2
271	действия и	1	2
272	роль в	4	2
273	начала и	1	2
274	том как	1	2
275	понятно что	2	2
276	даны в	1	2
277	и вообще	4	2
278	в таком	1	2
279	и здесь	1	2
280	в глаза	1	2
281	после того	1	2
282	в его	7	2
283	а потому	1	2
284	у всех	1	2
285	в него	3	2
286	к нему	3	2
287	образом все	1	2
288	как нечто	1	2
289	это очень	1	2
290	именно на	4	2
291	с двумя	1	2
292	и у	2	2
293	это совершается	1	2
294	говорит о	1	2
295	могло бы	1	2
296	мы находим	2	2
297	в одном	5	2
298	вовсе не	7	2
299	отношение к	1	2
300	к ним	1	2
301	каждый из	2	2
302	в других	1	2
303	к которому	1	2
304	такое же	1	2
305	а с	1	2
306	не было	1	2
307	не на	2	2
308	в руках	1	2
309	там где	5	2
310	вместе с	6	2
311	есть как	1	2
312	но это	3	2
313	и часто	2	2
314	не существует	1	2
315	а к	1	2
316	для нас	2	2
317	из себя	1	2
318	у них	1	2
319	тем более	2	2
320	всякий раз	1	2
321	в романе	2	2
322	другой стороны	2	2
323	состоит из	2	2
324	их с	1	2
325	на этот	1	2
326	и от	4	2
327	это в	1	2
328	все что	4	2
329	этом совершенно	1	1
330	как известно	2	1
331	от этой	1	1
332	одним из	4	1
333	чтобы не	1	1
334	человека и	2	1
335	жил в	1	1
336	все остальное	1	1
337	утверждение что	1	1
338	он может	1	1
339	оказываются в	1	1
340	или говоря	1	1
341	тем же	1	1
342	в первом	3	1
343	проявляются в	1	1
344	его же	1	1
345	уже указывали	1	1
346	и больше	1	1
347	с темой	2	1
348	в зависимости	1	1
349	их и	1	1
350	в несколько	1	1
351	смотреть на	1	1
352	всего того	1	1
353	характер его	1	1
354	что уже	1	1
355	же совершенно	1	1
356	в уста	1	1
357	почти все	1	1
358	так чтобы	1	1
359	роман в	1	1
360	а для	2	1
361	на тему	1	1
362	моря и	1	1
363	и заставляет	1	1
364	зависимости от	1	1
365	из ее	1	1
366	ли оно	1	1
367	правильно отмечает	1	1
368	состоят из	1	1
369	главе что	1	1
370	литературы и	2	1
371	точкой для	1	1
372	и много	1	1
373	он сам	3	1
374	время в	1	1
375	тем как	1	1
376	его так	2	1
377	одним словом	1	1
378	с одной	4	1
379	роды и	1	1
380	и т.д	1	1
381	за пределы	2	1
382	к сожалению	1	1
383	чем же	1	1
384	в истории	2	1
385	для всех	1	1
386	бы при	1	1
387	шекспир и	1	1
388	что касается	1	1
389	им в	1	1
390	кроме того	9	1
391	удовольствия и	2	1
392	более или	1	1
393	следующим образом	1	1
394	в противоположность	1	1
395	искусство и	1	1
396	то в	1	1
397	где все	2	1
398	только то	1	1
399	рта в	2	1
400	говорит не	1	1
401	по утверждению	1	1
402	уже не	1	1
403	в литературном	1	1
404	это есть	1	1
405	в нашем	1	1
406	из этих	2	1
407	в большинстве	4	1
408	того факта	1	1
409	чувств и	1	1
410	если он	1	1
411	не могла	1	1
412	роли в	1	1
413	как чисто	1	1
414	этот процесс	1	1
415	половой акт	1	1
