N	2gram	Propp_Isto_1	StatiiOP
1	и в	28	25
2	в этом	8	24
3	в том	9	20
4	что он	10	19
5	может быть	25	19
6	тем что	3	19
7	что в	12	19
8	что это	8	16
9	том что	7	15
10	в этой	6	14
11	и пр	4	13
12	не только	12	12
13	в его	5	12
14	то что	9	12
15	в этих	7	11
16	так что	4	11
17	таким образом	8	10
18	прежде всего	10	10
19	и не	9	10
20	у него	1	9
21	но и	10	9
22	и т	25	8
23	все это	4	8
24	о том	9	8
25	в языке	1	8
26	это было	2	8
27	т е	10	8
28	из его	1	7
29	с этим	4	7
30	это не	7	7
31	было бы	7	7
32	в то	3	7
33	не может	15	7
34	что такое	2	7
35	и на	4	6
36	как в	2	6
37	из этих	1	6
38	не в	9	6
39	в русской	2	6
40	между тем	2	6
41	только в	11	6
42	т п	1	6
43	в конце	1	6
44	в области	2	6
45	как бы	2	6
46	а в	7	6
47	в году	1	5
48	то же	12	5
49	ответ на	2	5
50	независимо от	1	5
51	но в	8	5
52	на то	4	5
53	он не	2	5
54	об этом	4	5
55	мы имеем	13	5
56	в котором	3	5
57	потому что	4	5
58	и это	1	5
59	так и	9	5
60	в них	1	5
61	с другой	6	5
62	связано с	2	5
63	а не	15	5
64	такого рода	1	5
65	того что	4	5
66	другой стороны	5	5
67	например в	5	4
68	что эти	1	4
69	в которой	1	4
70	время как	3	4
71	из которых	3	4
72	точка зрения	2	4
73	относится к	2	4
74	все же	10	4
75	не было	1	4
76	и к	1	4
77	то в	1	4
78	в целом	2	4
79	этом смысле	1	4
80	и тем	2	4
81	в жизни	1	4
82	с тем	4	4
83	как и	4	4
84	в эту	1	4
85	а как	1	4
86	у нас	1	4
87	ничего не	2	4
88	к ней	1	4
89	этом отношении	1	4
90	в каком	1	4
91	связана с	1	4
92	в ней	7	4
93	и с	4	4
94	если бы	8	4
95	а также	1	4
96	мы видим	11	4
97	всего в	2	4
98	в качестве	5	4
99	и др	7	4
100	в начале	3	4
101	то время	3	4
102	в особенности	2	4
103	связь с	4	4
104	xix века	2	4
105	что здесь	5	4
106	и для	4	4
107	но это	4	4
108	сказать что	5	4
109	была бы	2	4
110	в своей	1	4
111	из этого	2	4
112	можно назвать	2	4
113	во всяком	1	4
114	говорить о	1	3
115	подчеркнуть что	2	3
116	он был	1	3
117	эти вещи	1	3
118	своего рода	1	3
119	кроме того	1	3
120	все эти	4	3
121	и если	2	3
122	всех этих	2	3
123	на этом	3	3
124	от нее	1	3
125	что этот	2	3
126	в другом	3	3
127	нет в	2	3
128	показывает что	3	3
129	попадает в	5	3
130	несмотря на	1	3
131	нет никакого	1	3
132	в их	3	3
133	но он	1	3
134	и более	1	3
135	тому что	1	3
136	во время	3	3
137	б в	1	3
138	связи с	4	3
139	и здесь	7	3
140	со стороны	2	3
141	на вопрос	2	3
142	и что	10	3
143	по этому	2	3
144	раньше чем	4	3
145	и его	3	3
146	тесно связана	1	3
147	уже не	3	3
148	не так	2	3
149	для него	2	3
150	так как	6	3
151	в некоторых	2	3
152	в системе	1	3
153	как раз	2	3
154	связан с	1	3
155	к которому	5	3
156	что для	1	3
157	одной стороны	4	3
158	что мы	7	3
159	его как	2	3
160	в связи	4	3
161	к этому	2	3
162	в виде	2	3
163	в какой	3	3
164	речь идет	1	2
165	он может	1	2
166	к своей	1	2
167	во всех	2	2
168	то он	2	2
169	но как	1	2
170	только тогда	1	2
171	вступают в	1	2
172	не просто	3	2
173	что они	5	2
174	что именно	1	2
175	во многих	2	2
176	и тот	2	2
177	так сказать	1	2
178	т д	22	2
179	о которой	1	2
180	не как	3	2
181	том чтобы	2	2
182	и женится	1	2
183	и по	3	2
184	но все	4	2
185	он попытался	1	2
186	а по	2	2
187	на пять	2	2
188	известно что	1	2
189	ее в	5	2
190	а с	2	2
191	между собою	1	2
192	мы не	10	2
193	и тогда	3	2
194	не мог	1	2
195	нас не	3	2
196	в такой	2	2
197	что нужно	2	2
198	в которых	1	2
199	точку зрения	3	2
200	которые в	2	2
201	в прямом	1	2
202	тем не	6	2
203	для этого	3	2
204	это особенно	1	2
205	в отношении	1	2
206	не менее	6	2
207	но они	2	2
208	как можно	1	2
209	что эта	1	2
210	самого начала	2	2
211	как о	2	2
212	дело не	5	2
213	на котором	3	2
214	тогда когда	2	2
215	одна из	2	2
216	так чтобы	2	2
217	никогда не	14	2
218	найти в	1	2
219	можно усмотреть	1	2
220	он хочет	1	2
221	на себе	1	2
222	могут быть	4	2
223	к тому	6	2
224	для того	1	2
225	утверждать что	3	2
226	на это	2	2
227	должен быть	3	2
228	как мы	3	2
229	не совсем	3	2
230	в виду	1	2
231	на основе	5	2
232	с самого	2	2
233	что у	1	2
234	на нее	2	2
235	или в	5	2
236	времени и	1	2
237	нас к	1	2
238	внимание на	1	2
239	с одной	4	2
240	этому поводу	2	2
241	в форме	3	2
242	и только	2	2
243	еще не	7	2
244	отказ от	2	2
245	и ее	1	2
246	и у	1	2
247	то и	2	2
248	что если	2	2
249	поэтому его	1	2
250	при помощи	2	2
251	одно из	1	2
252	вовсе не	2	2
253	должен был	3	2
254	заметить что	1	2
255	до сих	5	2
256	в предисловии	1	2
257	к историческим	1	2
258	что не	2	2
259	но есть	1	2
260	не на	2	2
261	новый этап	1	2
262	что из	1	2
263	вместе с	6	2
264	а у	1	2
265	в рамках	2	2
266	но не	5	2
267	это за	3	2
268	быть не	1	2
269	в это	1	2
270	этого слова	1	2
271	сих пор	5	2
272	один из	4	2
273	в результате	1	2
274	др но	1	2
275	его не	1	2
276	которое можно	1	2
277	же к	1	2
278	все более	1	2
279	здесь только	1	2
280	одной из	2	2
281	были и	1	2
282	быть назван	2	2
283	к сожалению	3	2
284	к этой	1	2
285	гораздо более	1	2
286	значения этого	1	1
287	ту же	1	1
288	одним из	2	1
289	также и	3	1
290	начинается с	3	1
291	по отдельным	3	1
292	первый этап	1	1
293	и то	1	1
294	на самом	1	1
295	по этим	1	1
296	роль этого	1	1
297	тем же	1	1
298	и так	1	1
299	дальнейшем же	1	1
300	в первом	1	1
301	это однако	1	1
302	смысл этого	1	1
303	должна быть	5	1
304	уже по	1	1
305	этом направлении	1	1
306	из всех	2	1
307	отношения к	2	1
