N	3gram	Vygotskiy__6	Psycholo
1	в том что	19	9
2	не может быть	2	8
3	на то что	4	8
4	в самом деле	1	7
5	заключается в том	5	6
6	в зависимости от	5	5
7	то время как	5	5
8	в то время	6	5
9	этой точки зрения	1	5
10	подобно тому как	1	5
11	с другой стороны	2	5
12	с одной стороны	1	5
13	для того чтобы	8	5
14	психологической точки зрения	1	4
15	с этой точки	1	4
16	так же как	6	4
17	как и в	1	4
18	только тогда когда	1	4
19	не в состоянии	2	3
20	и той же	3	3
21	только в том	1	3
22	до сих пор	3	3
23	в отличие от	1	3
24	в собственном смысле	1	3
25	в сущности говоря	4	3
26	точно так же	1	3
27	одной и той	3	3
28	так же точно	3	3
29	в конце концов	1	3
30	с психологической точки	1	3
31	по самому существу	1	3
32	надо сказать что	1	3
33	не только не	2	3
34	потому что он	4	2
35	то что я	1	2
36	состоит в том	2	2
37	показывает что в	1	2
38	в настоящее время	1	2
39	в этом смысле	2	2
40	в том и	1	2
41	никак не может	1	2
42	то же самое	6	2
43	в силу того	5	2
44	мы не можем	1	2
45	с точки зрения	10	2
46	в этом отношении	3	2
47	несмотря на то	2	2
48	вместе с тем	2	2
49	что мы не	1	2
50	есть в сущности	1	2
51	тех или иных	1	2
52	в последнее время	2	2
53	собственном смысле слова	1	2
54	заключается только в	2	2
55	том что мы	2	2
56	силу того что	5	2
57	от того что	6	2
58	смысле этого слова	1	2
59	совершенно очевидно что	2	2
60	как одна из	1	2
61	на самом деле	1	2
62	тем не менее	1	2
63	что и в	1	2
64	не может стать	1	2
65	мы видели что	3	2
66	и в конце	1	1
67	и того же	4	1
68	и том же	2	1
69	друг к другу	3	1
70	то специфическое что	1	1
71	не может не	1	1
72	таким образом оказывается	1	1
73	мы видим в	2	1
74	в которой он	1	1
75	который нуждается в	2	1
76	одном и том	2	1
77	мы имеем дело	2	1
78	потому что в	1	1
79	оно может быть	1	1
80	теми или иными	1	1
81	но так как	1	1
82	оно не может	2	1
83	это все равно	1	1
84	в том числе	1	1
85	те же самые	3	1
86	в том же	2	1
87	чтобы прийти к	1	1
88	и там где	2	1
89	же как и	1	1
90	он не может	1	1
91	то что всякая	1	1
92	по сравнению с	14	1
93	принять во внимание	2	1
94	и во всех	1	1
95	именно то что	1	1
96	что мы имеем	1	1
97	мы не имеем	1	1
98	сами по себе	1	1
99	по самой своей	4	1
100	так как мы	1	1
101	в совершенно другую	1	1
102	каждой из этих	2	1
103	как увидим ниже	2	1
104	независимо от того	2	1
105	то что в	1	1
106	совершенно так же	1	1
107	если мы примем	1	1
108	в направлении к	1	1
109	и могут быть	1	1
110	что он должен	1	1
111	бы сказать что	2	1
112	в значительной мере	2	1
113	в большей мере	1	1
114	факт заключается в	1	1
115	исследование показывает что	5	1
116	не то что	1	1
117	и то что	2	1
118	нашего исследования и	1	1
119	он никогда не	1	1
120	между обоими этими	1	1
121	к решению этого	1	1
122	так как она	1	1
123	во внимание что	1	1
124	в процессе развития	1	1
125	едва ли не	1	1
126	все равно что	1	1
127	в этой области	2	1
128	не потому что	1	1
129	того что он	2	1
130	в первом случае	3	1
131	до конца и	1	1
132	не только в	1	1
133	то что она	1	1
134	которые относятся к	1	1
135	ясно что при	1	1
136	ответ на вопрос	1	1
137	решению этого вопроса	1	1
138	в действительности же	1	1
139	что самое важное	1	1
140	и в этом	1	1
141	на этот раз	1	1
142	не могут быть	2	1
143	не иначе как	4	1
144	отношение к другим	3	1
145	приводит к тому	1	1
146	реакция против этого	1	1
147	в том или	1	1
148	с первого взгляда	1	1
149	в связи с	2	1
150	то что он	2	1
151	эта точка зрения	1	1
152	только в силу	2	1
153	о предмете и	1	1
154	но вместе с	1	1
155	психологии так как	1	1
156	в известных пределах	1	1
157	как бы в	1	1
158	по своему содержанию	1	1
159	что при таком	1	1
160	как мы знаем	1	1
161	вместо того чтобы	2	1
162	в совершенно ином	1	1
163	видим в том	1	1
164	принципиальное различие между	1	1
165	что при этом	1	1
166	не принадлежит к	1	1
167	один и тот	1	1
168	в широком смысле	1	1
169	только то что	2	1
170	которое может быть	1	1
171	когда мы говорим	2	1
172	в себе ничего	2	1
173	может быть в	1	1
174	таким образом мы	2	1
175	в свою очередь	1	1
176	к выводу что	1	1
177	с самого начала	7	1
178	вопрос о том	1	1
179	в этом вопросе	2	1
180	к одному и	1	1
181	что иное как	1	1
182	включает в себя	1	1
183	можно сказать что	6	1
184	я не знаю	1	1
185	у нас в	1	1
186	одного и того	4	1
187	в области ее	1	1
188	тогда когда оно	1	1
189	что в каждом	1	1
190	и ту же	1	1
191	самой своей природе	4	1
192	эту точку зрения	2	1
193	именно в силу	1	1
194	не что иное	1	1
195	что вместе с	1	1
196	и наоборот в	1	1
197	тому что он	4	1
198	при этом совершенно	1	1
199	если принять во	2	1
200	именно потому что	2	1
201	том числе и	1	1
202	и тот же	1	1
203	замечательно то что	1	1
