N	3gram	Medvedev_F_2	Dialekti
1	и т д	5	15
2	по крайней мере	1	9
3	с точки зрения	7	8
4	сама по себе	1	7
5	в том что	2	6
6	то или иное	1	4
7	в связи с	10	4
8	только то что	1	4
9	то же время	5	4
10	с другой стороны	3	4
11	в том смысле	3	4
12	что иное как	1	3
13	том смысле что	2	3
14	в самом деле	5	3
15	в таком случае	1	3
16	сами по себе	2	3
17	в то же	5	3
18	может быть и	3	3
19	т е в	1	3
20	сам по себе	3	3
21	не что иное	1	3
22	той или другой	1	3
23	не может быть	10	3
24	таково же и	1	3
25	иметь в виду	1	2
26	в виду что	1	2
27	более или менее	1	2
28	как это было	2	2
29	до сих пор	1	2
30	в зависимости от	3	2
31	и т п	9	2
32	говоря уже о	1	2
33	в данном случае	1	2
34	вовсе не обязательно	1	2
35	тем не менее	1	2
36	не могут быть	4	2
37	так или иначе	1	2
38	при этом условии	1	2
39	выходя за пределы	1	2
40	во всяком случае	5	2
41	есть не что	1	2
42	в широком смысле	1	2
43	с самого начала	2	2
44	что в нем	2	2
45	не выходя за	1	2
46	и прежде всего	2	2
47	не говоря уже	1	2
48	можем судить о	1	1
49	но как раз	1	1
50	мы говорим о	2	1
51	самого по себе	1	1
52	равно как и	1	1
53	большей или меньшей	1	1
54	на самом деле	3	1
55	и до сих	1	1
56	в таком виде	1	1
57	самом деле с	1	1
58	в этом смысле	2	1
59	во что бы	1	1
60	в этом пункте	2	1
61	не было и	2	1
62	и не может	3	1
63	и то и	2	1
64	и в то	3	1
65	бы то ни	1	1
66	но и в	3	1
67	в этом отношении	7	1
68	может быть конечно	1	1
69	может быть даже	1	1
70	т е что	1	1
71	бы она ни	3	1
72	без нее не	1	1
73	то и другое	2	1
74	вместе с тем	4	1
75	же в таком	1	1
76	это может быть	1	1
77	что бы то	1	1
78	что не есть	1	1
79	не в том	3	1
80	от смысла и	1	1
81	на эти вопросы	1	1
82	т е это	1	1
83	с одной стороны	1	1
84	в конце концов	2	1
85	же необходимо поставить	1	1
86	быть во что	1	1
87	так как они	2	1
88	была бы совершенно	2	1
89	но при этом	1	1
90	в том как	1	1
91	то ни стало	2	1
92	и в этом	5	1
93	но что же	1	1
94	и в этой	2	1
95	все более и	1	1
96	все же не	1	1
97	самого начала что	1	1
98	потому она не	1	1
99	все равно что	1	1
100	в нем должна	1	1
101	т е как	2	1
102	именно в том	1	1
103	и пр и	4	1
104	то же и	1	1
105	что он есть	1	1
106	того или иного	4	1
107	и пр в	1	1
108	все новые и	1	1
109	же и в	1	1
110	в самостоятельный и	1	1
111	это и есть	1	1
112	этих понятий и	1	1
113	связи с этим	3	1
114	что и в	1	1
115	более и более	1	1
116	но все же	2	1
117	он не есть	1	1
118	но даже и	1	1
119	не происходит в	1	1
120	вопрос в том	1	1
121	но все эти	1	1
122	к тому что	2	1
123	и ни на	1	1
124	то что они	1	1
125	она не может	1	1
126	во всех своих	1	1
127	новые и новые	1	1
128	по себе а	2	1
129	на задний план	1	1
