N	2gram	Bakhtin_Fr_6	Istorich
1	и в	41	22
2	в этом	12	17
3	что в	7	15
4	не только	10	14
5	мы видели	2	13
6	но и	13	12
7	и не	3	12
8	в этих	2	11
9	может быть	2	11
10	или в	6	11
11	но в	8	10
12	таким образом	17	10
13	еще не	1	10
14	в нем	16	9
15	что и	1	9
16	в том	2	9
17	что он	6	9
18	вместе с	6	9
19	как мы	12	8
20	мы видим	6	8
21	что они	2	8
22	с этим	3	8
23	том что	7	8
24	но не	2	7
25	то что	10	7
26	и здесь	1	7
27	уже не	1	7
28	из них	5	7
29	так как	10	7
30	с другой	4	7
31	с мотивом	2	7
32	другой стороны	2	7
33	там где	5	7
34	то же	5	6
35	мы уже	18	6
36	не вполне	1	6
37	это не	1	6
38	во время	9	6
39	ничего не	1	6
40	связи с	2	6
41	возможно что	2	6
42	в них	7	6
43	что здесь	1	6
44	мы можем	1	6
45	а не	2	6
46	связь с	1	6
47	а в	4	6
48	все же	4	5
49	он не	2	5
50	в этой	8	5
51	не менее	1	5
52	могут быть	1	5
53	к нему	3	5
54	того что	3	5
55	один из	6	5
56	так что	2	5
57	до сих	3	5
58	на ней	1	5
59	в некоторых	1	5
60	у меня	1	5
61	в частности	2	5
62	есть и	2	5
63	сих пор	3	5
64	одним из	4	4
65	мы здесь	1	4
66	и на	9	4
67	все эти	11	4
68	видели что	1	4
69	отношение к	1	4
70	не в	4	4
71	на этом	2	4
72	и с	16	4
73	у нас	4	4
74	из земли	2	4
75	как это	2	4
76	но он	5	4
77	видим что	1	4
78	и его	13	4
79	тем что	5	4
80	в пределах	1	4
81	в дальнейшем	2	4
82	в другой	1	4
83	только в	3	4
84	и они	1	4
85	в других	1	4
86	а именно	2	4
87	связано с	3	4
88	они не	3	4
89	в данном	3	4
90	и там	1	4
91	для нас	2	4
92	не может	4	4
93	и другие	2	4
94	несколько лет	1	3
95	связана с	2	3
96	их и	1	3
97	он все	1	3
98	представление о	2	3
99	в чем	3	3
100	в одной	3	3
101	и как	4	3
102	и к	1	3
103	следующим образом	1	3
104	в целом	1	3
105	из этих	2	3
106	на его	2	3
107	их в	2	3
108	а затем	4	3
109	его в	1	3
110	было бы	3	3
111	должен был	1	3
112	далеко не	1	3
113	как и	7	3
114	одном из	1	3
115	не будем	2	3
116	и эти	1	3
117	никогда не	8	3
118	потому что	3	3
119	очень часто	1	3
120	он и	1	3
121	они и	3	3
122	о том	9	3
123	здесь не	1	3
124	данном случае	2	3
125	смерти в	1	3
126	на нее	1	3
127	жить в	1	3
128	от них	1	3
129	в его	7	3
130	запрет на	1	3
131	с ними	1	3
132	и у	2	3
133	прежде всего	10	3
134	у него	7	3
135	мы еще	2	3
136	однако что	1	3
137	превращается в	2	3
138	в связи	1	3
139	о себе	1	3
140	так же	5	3
141	мы увидим	3	3
142	стороны и	2	3
143	но это	3	3
144	между прочим	1	3
145	и от	4	3
146	его не	1	3
147	солнца и	2	3
148	и все	9	3
149	сказать что	6	3
150	все что	4	3
151	ту же	1	2
152	он стоит	1	2
153	например в	6	2
154	и то	2	2
155	на самом	1	2
156	здесь и	8	2
157	в котором	4	2
158	той же	5	2
159	из того	2	2
160	то это	1	2
161	и он	5	2
162	в ней	4	2
163	но конечно	2	2
164	внутри этой	1	2
165	по отношению	1	2
166	себе и	1	2
167	как в	4	2
168	в своем	5	2
169	хотя и	2	2
170	что по	1	2
171	есть ли	1	2
172	в этот	1	2
173	связанную с	1	2
174	то время	1	2
175	во многих	1	2
176	если он	1	2
177	не могла	1	2
178	при этом	3	2
179	они в	1	2
180	всех этих	2	2
181	что еще	1	2
182	и вот	1	2
183	так и	5	2
184	но все	1	2
185	в работе	1	2
186	же не	1	2
187	есть некоторые	1	2
188	на все	3	2
189	большинстве случаев	5	2
190	этой системы	1	2
191	запретов в	1	2
192	смерть и	1	2
193	ни в	1	2
194	вовсе не	7	2
195	с тем	1	2
196	со своими	1	2
197	и для	3	2
198	и было	1	2
199	не мог	3	2
200	точки зрения	2	2
201	в которых	1	2
202	но они	4	2
203	даже в	4	2
204	не раз	1	2
205	в то	6	2
206	не имеет	1	2
207	одна из	1	2
208	с одним	1	2
209	можно видеть	1	2
210	нам важно	1	2
211	как будто	1	2
212	во все	1	2
213	на это	1	2
214	и это	1	2
215	и о	1	2
216	говорит и	1	2
217	роль в	4	2
218	в другом	4	2
219	с собой	1	2
220	связан с	1	2
221	одного из	1	2
222	когда его	1	2
223	связанных с	3	2
224	после того	1	2
225	образом в	2	2
226	связанное с	1	2
227	на землю	1	2
228	и что	5	2
229	а также	5	2
230	там же	1	2
231	между тем	2	2
232	все время	4	2
233	в него	3	2
234	этот вопрос	1	2
235	характерно для	1	2
236	и так	1	2
237	они могут	2	2
238	с одной	4	2
239	где они	2	2
240	и понятным	1	2
241	в жизни	1	2
242	для нее	1	2
243	что не	3	2
244	него и	1	2
245	а то	1	2
246	себе в	2	2
247	в одном	5	2
248	никто не	2	2
249	у нее	1	2
250	в особенности	7	2
251	и даже	4	2
252	в знак	1	2
253	торчит из	1	2
254	есть только	3	2
255	и др	10	2
256	не было	1	2
257	одной стороны	4	2
258	роль которую	1	2
259	рассказывается как	1	2
260	и потому	2	2
261	но этот	1	2
262	с миром	3	2
263	матери и	1	2
264	да и	1	2
265	можно сказать	1	2
266	в стране	1	2
267	здесь есть	1	2
268	лицо и	2	2
269	что там	1	2
270	происходит в	1	2
271	он по	1	2
272	от него	2	2
273	еще более	2	2
274	в могилу	1	2
275	не дает	1	2
276	отношению к	1	2
277	жизни и	3	2
278	к людям	1	1
279	увидим дальше	1	1
280	также что	3	1
281	также и	6	1
282	и через	1	1
283	самом деле	4	1
284	в приведенном	1	1
285	ясно что	1	1
286	герой ее	1	1
287	и до	7	1
288	со своей	1	1
289	встречается и	1	1
290	из всех	1	1
291	в несколько	1	1
292	приведенных примеров	1	1
293	а уж	2	1
294	же роли	2	1
295	мы не	2	1
296	человека и	2	1
297	принадлежит к	1	1
298	они связаны	1	1
299	и другая	1	1
300	в мотиве	1	1
301	и заставляет	1	1
302	в народных	2	1
303	стихиями в	1	1
304	часто эти	1	1
305	и строя	1	1
306	начало и	2	1
307	принадлежит и	1	1
308	на них	1	1
309	между собой	1	1
310	некоторых местах	1	1
311	что его	1	1
312	в различных	1	1
313	всего с	1	1
314	землю и	2	1
315	мы будем	3	1
316	действия и	1	1
317	со всеми	2	1
318	к ним	1	1
319	в новом	2	1
320	не просто	1	1
321	друга и	1	1
322	нет и	1	1
323	есть просто	1	1
324	развит в	1	1
325	к сожалению	1	1
326	чем же	1	1
327	как говорит	1	1
328	уже знакомый	1	1
329	было так	1	1
330	это был	1	1
331	перед нами	3	1
332	кроме того	9	1
333	в помещение	1	1
334	к этой	1	1
335	над природой	1	1
336	что это	5	1
337	он в	2	1
338	бы не	1	1
339	в другие	2	1
340	как основной	1	1
341	бы только	1	1
342	собрал все	1	1
343	говорит не	1	1
344	и те	2	1
345	и постоянных	1	1
346	этот процесс	1	1
347	большой и	1	1
348	все отверстия	2	1
349	должна быть	2	1
350	видел в	1	1
351	перестает быть	1	1
352	действительно есть	1	1
353	не как	1	1
354	человеческого тела	5	1
355	в корне	2	1
356	по всем	1	1
357	из него	1	1
358	так далеко	1	1
359	и по	1	1
360	будем говорить	2	1
361	этому вопросу	1	1
362	человека в	1	1
363	как они	2	1
364	ним в	1	1
365	если ты	1	1
366	об этом	1	1
367	она находит	1	1
368	где оно	1	1
369	заключается в	2	1
370	с другими	3	1
371	со всех	1	1
372	на спине	2	1
373	с начала	1	1
374	и тем	1	1
375	одной из	3	1
376	но уже	2	1
377	могилу и	1	1
378	черный или	1	1
379	а за	2	1
380	которой он	1	1
381	чем в	1	1
382	но больше	1	1
383	очень важный	1	1
384	здесь конечно	1	1
385	и видит	1	1
386	в эту	2	1
387	но если	2	1
388	в своей	2	1
389	в следующем	1	1
390	с точки	2	1
391	просто в	1	1
392	вот он	1	1
393	представляла собой	1	1
394	своего рода	1	1
395	существует но	1	1
396	не самый	1	1
397	земле и	1	1
398	через несколько	1	1
399	не могли	1	1
400	по себе	1	1
401	же мы	1	1
402	и очень	2	1
403	этих трех	1	1
404	что мотив	1	1
405	говорит если	1	1
406	выходят из	1	1
407	в таких	2	1
408	все три	1	1
409	знакомый нам	1	1
410	того как	1	1
411	почти во	2	1
412	у кого	2	1
413	в плане	3	1
414	были формы	1	1
415	и отдельных	1	1
416	функцию в	1	1
417	о них	1	1
418	для всего	2	1
419	это мы	1	1
420	если кто	1	1
421	казалось бы	1	1
422	правда в	1	1
423	из четырех	2	1
424	находятся в	2	1
425	всегда находит	1	1
426	как она	2	1
427	развивается в	1	1
428	во всем	5	1
429	уже говорили	11	1
430	образа и	1	1
431	до того	3	1
432	только с	3	1
433	тела и	15	1
434	только наиболее	1	1
435	начиная с	2	1
436	и другой	1	1
437	это конечно	1	1
438	все особенности	1	1
439	его за	1	1
440	по характеру	1	1
441	с полной	1	1
442	и другим	1	1
443	которые его	1	1
444	и тот	2	1
445	для героя	1	1
446	если же	1	1
447	где он	1	1
448	приведем еще	1	1
449	и ругаются	1	1
450	и поэтому	1	1
451	тем и	1	1
452	приходит к	1	1
453	как один	3	1
454	их значение	1	1
455	в ее	5	1
456	здесь также	1	1
457	совершенно ясно	1	1
458	можно дать	1	1
459	более поздним	1	1
460	и этим	2	1
461	только то	1	1
462	в себя	1	1
463	из желудка	1	1
464	и сам	3	1
465	он так	1	1
466	в образе	6	1
467	можно было	1	1
468	столько же	1	1
469	есть также	1	1
470	во второй	1	1
471	часто в	1	1
472	что дело	2	1
473	он сам	3	1
474	для этого	2	1
475	с ним	4	1
476	но здесь	2	1
477	никак не	3	1
478	времени в	1	1
479	по их	1	1
480	он поднимается	1	1
481	связанной с	2	1
482	восходит к	1	1
483	входил в	1	1
484	ярче всего	1	1
485	тем как	1	1
486	связаны с	7	1
487	функций в	1	1
488	и столько	1	1
489	здесь в	9	1
490	здесь слишком	1	1
491	находим и	1	1
492	жизнь одного	1	1
493	говорит в	1	1
494	предполагать что	2	1
495	наконец и	2	1
496	указывает что	1	1
497	ее оттуда	1	1
498	и дает	1	1
499	оказалось что	1	1
500	тот же	4	1
501	огонь в	1	1
502	как нечто	1	1
503	ему и	1	1
504	эти мотивы	1	1
505	страх перед	2	1
506	говорит только	1	1
507	по этому	1	1
508	в теле	2	1
509	видеть и	1	1
510	всего мы	2	1
511	именно на	4	1
512	конечно не	3	1
513	тем временем	1	1
514	уже в	4	1
515	в большие	1	1
516	в большинстве	4	1
517	в начале	3	1
518	или даже	1	1
519	и обратно	1	1
520	превращаются в	1	1
521	на десять	1	1
522	характерно что	2	1
523	одно из	1	1
524	и их	3	1
525	тогда он	1	1
526	отражает в	1	1
527	ты должен	1	1
528	могло бы	1	1
529	весь комплекс	1	1
530	мы находим	2	1
531	и должна	1	1
532	могли не	1	1
533	ее на	1	1
534	же деле	1	1
535	некоторых элементов	1	1
536	как у	3	1
537	нас в	1	1
538	что человек	2	1
539	здесь это	1	1
540	и прежде	2	1
541	случаев в	1	1
542	и между	1	1
543	такое же	1	1
544	огромном большинстве	2	1
545	себя и	1	1
546	говорит о	1	1
547	порядка но	1	1
548	самом же	1	1
549	чтобы убедиться	1	1
550	а на	2	1
551	на этот	1	1
552	которых мы	2	1
553	ничем не	1	1
554	вход в	3	1
555	в англии	1	1
556	подобного рода	1	1
557	о чем	1	1
558	на эту	1	1
559	объединены в	1	1
560	или с	2	1
561	от мира	2	1
562	что мы	2	1
563	хотя он	2	1
564	под влиянием	1	1
565	для этой	1	1
566	из каких	1	1
567	с двумя	1	1
568	в руках	1	1
569	страхом смерти	1	1
570	видит здесь	1	1
571	этой работы	1	1
572	к себе	2	1
573	этот институт	1	1
574	и столь	1	1
575	а так	1	1
576	над ним	1	1
577	к своему	1	1
578	с солнцем	1	1
579	что за	1	1
580	ли ты	1	1
581	границ между	1	1
582	смысле этого	1	1
583	как бы	7	1
584	в отдельности	1	1
585	думать о	1	1
586	исходя из	1	1
587	что же	1	1
588	этого слова	1	1
589	тенденция к	2	1
590	с этой	3	1
591	гл viii	2	1
592	в основном	1	1
593	только для	1	1
594	все это	11	1
595	в книге	3	1
596	это уже	2	1
597	не существует	1	1
598	на небе	1	1
599	средневековья и	1	1
600	и другими	1	1
601	на которой	2	1
602	представлениями о	1	1
603	идти на	1	1
604	сын и	1	1
605	все они	2	1
606	различных местах	1	1
607	на фоне	1	1
608	не знает	1	1
609	состоит из	2	1
610	от всех	2	1
611	их с	1	1
612	этот же	1	1
613	героя в	1	1
614	бы его	1	1
615	это и	2	1
616	из этого	4	1
617	у которых	1	1
618	можно наблюдать	1	1
619	это очевидно	1	1
620	на своем	1	1
621	на свет	1	1
622	только они	1	1
623	но эти	1	1
624	это так	1	1
625	это в	1	1
626	на лице	1	1
627	как на	1	1
628	в таком	1	1
629	в огромном	3	1
