N	2gram	Vygotskiy__3	Myshleni
1	и в	38	28
2	в том	25	28
3	то что	35	28
4	в этом	13	27
5	того что	4	24
6	потому что	14	22
7	том что	14	19
8	не может	7	19
9	таким образом	12	18
10	что он	11	18
11	только в	4	18
12	в силу	2	17
13	что в	20	17
14	не только	12	16
15	по сравнению	1	15
16	так же	2	15
17	сравнению с	1	14
18	точки зрения	16	13
19	может быть	19	13
20	сказать что	4	13
21	мы могли	4	12
22	тому что	6	11
23	и не	10	11
24	что мы	1	11
25	как бы	14	11
26	но не	1	10
27	с точки	9	10
28	того чтобы	9	10
29	к тому	6	10
30	как мы	7	10
31	развития и	2	10
32	так как	6	10
33	но и	5	10
34	могли бы	5	9
35	было бы	12	9
36	мы можем	7	9
37	между собой	2	9
38	в самом	25	8
39	мы видели	6	8
40	тем самым	1	8
41	никогда не	4	8
42	тем что	3	8
43	для того	8	8
44	еще не	1	8
45	как известно	1	7
46	того же	3	7
47	то же	10	7
48	в сущности	10	7
49	отношение к	1	7
50	в своем	5	7
51	в которой	5	7
52	с самого	6	7
53	он не	6	7
54	в нем	4	7
55	заключается в	7	7
56	показывает что	2	7
57	самого начала	6	7
58	можно было	1	7
59	если бы	14	7
60	мы видим	12	7
61	и других	1	7
62	там где	6	7
63	вместе с	5	7
64	что оно	2	7
65	между ними	1	7
66	же как	1	6
67	мы не	5	6
68	в чем	1	6
69	и как	8	6
70	и к	3	6
71	как и	8	6
72	для него	2	6
73	не имеет	6	6
74	и отношений	1	6
75	когда мы	2	6
76	же самое	10	6
77	то время	2	6
78	так и	1	6
79	и что	18	6
80	можно сказать	1	6
81	его в	3	6
82	для ребенка	1	6
83	так что	8	6
84	как раз	8	6
85	в то	3	6
86	показать что	7	5
87	в зависимости	1	5
88	время как	4	5
89	зависимости от	1	5
90	частный случай	1	5
91	и на	6	5
92	но в	3	5
93	то в	1	5
94	в этой	13	5
95	что все	3	5
96	другой раз	1	5
97	на этой	1	5
98	и тем	3	5
99	нашего исследования	1	5
100	с тем	8	5
101	не могли	4	5
102	того как	3	5
103	не могут	2	5
104	силу того	1	5
105	это не	1	5
106	иначе как	2	5
107	думается что	1	5
108	и все	10	5
109	не иначе	2	4
110	например в	2	4
111	и то	8	4
112	в первом	1	4
113	той же	2	4
114	мы имеем	1	4
115	совпадает с	2	4
116	я не	5	4
117	в каждой	1	4
118	во всех	4	4
119	относится к	1	4
120	в одной	2	4
121	в той	5	4
122	с этим	8	4
123	в мысли	1	4
124	целый ряд	2	4
125	в себе	4	4
126	на то	16	4
127	на этом	5	4
128	но если	4	4
129	знаем что	1	4
130	не в	12	4
131	нас к	1	4
132	сущности говоря	7	4
133	мысли в	1	4
134	что на	1	4
135	что при	1	4
136	на основе	1	4
137	чего он	1	4
138	ясно что	6	4
139	что и	4	4
140	именно в	1	4
141	между этими	1	4
142	в качестве	2	4
143	мы знаем	1	4
144	друг друга	1	4
145	но что	2	4
146	и следовательно	2	4
147	в частности	1	4
148	который мы	3	4
149	они не	2	4
150	отношения к	2	3
151	это и	1	3
152	оба эти	3	3
153	с его	1	3
154	из этих	3	3
155	видели что	2	3
156	мы нашли	2	3
157	одном и	1	3
158	очевидно что	2	3
159	независимо от	1	3
160	как в	4	3
161	хотя и	1	3
162	от этого	1	3
163	представляет собой	2	3
164	остановиться на	2	3
165	на его	1	3
166	при этом	4	3
167	с ней	1	3
168	раз в	4	3
169	в плане	3	3
170	одной и	2	3
171	и по	2	3
172	каждой новой	2	3
173	должен был	2	3
174	в них	3	3
175	иначе говоря	5	3
176	что такое	1	3
177	в их	1	3
178	всякий раз	3	3
179	и той	2	3
180	что с	4	3
181	в основе	3	3
182	как показывают	1	3
183	только не	1	3
184	это мы	1	3
185	больше чем	4	3
186	не по	1	3
187	этом отношении	1	3
188	лежит в	2	3
189	отличается от	1	3
190	представляют собой	2	3
191	только то	2	3
192	в себя	1	3
193	действия и	2	3
194	но мы	2	3
195	те же	1	3
196	мог бы	1	3
197	по мере	1	3
198	и здесь	6	3
199	до сих	6	3
200	в его	5	3
201	и только	3	3
202	слов и	2	3
203	все время	30	3
204	один из	6	3
205	этот вопрос	1	3
206	это означает	1	3
207	и его	6	3
208	есть в	2	3
209	в нашей	1	3
210	до конца	2	3
211	представить себе	1	3
212	на примере	2	3
213	и составляет	1	3
214	зависит от	1	3
215	а не	7	3
216	же точно	2	3
217	сослаться на	2	3
218	совершенно очевидно	1	3
219	но как	2	3
220	как это	6	3
221	это есть	2	3
222	сих пор	5	3
223	в целом	4	3
224	видел что	1	3
225	тем и	1	3
226	в другой	1	3
227	бы в	3	3
228	мы должны	1	3
229	отношении к	1	3
230	это на	1	3
231	что то	1	3
232	в своих	4	3
233	как на	3	3
234	и высший	1	2
235	одним из	1	2
236	увидим ниже	2	2
237	самом деле	21	2
238	он может	2	2
239	которыми он	1	2
240	мы уже	7	2
241	с более	1	2
242	до крайности	4	2
243	что уже	1	2
244	что нам	1	2
245	всего сказанного	1	2
246	для нашей	1	2
247	себе что	1	2
248	мысль что	4	2
249	что они	4	2
250	мы обязаны	1	2
251	что именно	2	2
252	все же	8	2
253	является тем	1	2
254	когда он	4	2
255	и наконец	2	2
256	нами в	2	2
257	не совпадает	2	2
258	между двумя	1	2
259	поэтому он	1	2
260	животных и	2	2
261	бы сказать	1	2
262	все эти	4	2
263	чему он	1	2
264	если он	4	2
265	над ними	1	2
266	по самому	2	2
267	мысли и	1	2
268	в обратном	1	2
269	пути развития	1	2
270	идет от	1	2
271	состоит в	3	2
272	раньше чем	1	2
273	с этой	2	2
274	как они	1	2
275	в другом	5	2
276	с другими	1	2
277	всю свою	1	2
278	было показать	1	2
279	мы пытались	1	2
280	в высшей	1	2
281	несмотря на	5	2
282	смысле что	1	2
283	в этих	2	2
284	что если	4	2
285	в своей	5	2
286	в такой	3	2
287	в котором	6	2
288	том смысле	2	2
289	в которых	6	2
290	из области	3	2
291	но это	3	2
292	но он	2	2
293	друг другу	2	2
294	и более	2	2
295	и вообще	1	2
296	ничего нового	1	2
297	что эта	4	2
298	что чем	2	2
299	она не	6	2
300	и другое	4	2
301	уже из	6	2
302	нового по	1	2
303	в уме	1	2
304	но только	8	2
305	не могло	1	2
306	он мог	1	2
307	казалось бы	5	2
308	исследования мы	1	2
309	каждой из	1	2
310	у нас	2	2
311	к таким	1	2
312	перейти к	1	2
313	всякую возможность	1	2
314	он с	1	2
315	в совершенно	2	2
316	не с	1	2
317	что у	7	2
318	к его	2	2
319	том как	2	2
320	в новую	1	2
321	для этого	2	2
322	с ним	2	2
323	на вопрос	1	2
324	внимание на	2	2
325	мысли мы	1	2
326	нас в	1	2
327	образом мы	4	2
328	тогда мы	1	2
329	но с	1	2
330	это противоречие	1	2
331	дело с	1	2
332	которое мы	3	2
333	из которого	1	2
334	для всех	2	2
335	само собой	1	2
336	если мы	6	2
337	только на	1	2
338	так точно	2	2
339	не из	1	2
340	но совершенно	1	2
341	за ним	1	2
342	бы совершенно	6	2
343	из них	6	2
344	в одном	8	2
345	в конце	2	2
346	у него	4	2
347	в других	1	2
348	были бы	3	2
349	с другой	7	2
350	к которому	1	2
351	чем он	1	2
352	и между	4	2
353	которых мы	6	2
354	самое относится	1	2
355	была бы	2	2
356	должны сделать	1	2
357	все более	2	2
358	бы оно	1	2
359	мы говорим	1	2
360	по своему	4	2
361	в данном	2	2
362	в пользу	1	2
363	что всякое	2	2
