N	4gram	Tiupa_Narr_2	DiskursI
1	в то же время	3	4
2	состоит в том что	4	2
3	с одной стороны и	1	2
4	одного и того же	1	2
5	между жизнью и смертью	1	2
6	коммуникативной эстетической и моральной	1	1
7	формирует все необходимые предпосылки	1	1
8	в той мере в	2	1
9	будто автор с каждым	1	1
10	не упускать из виду	1	1
11	смыслового завершения ответ на	1	1
12	значительные порой расхождения в	1	1
13	на правильно поставленный вопрос	1	1
14	вопрос автор оставляет читателю	1	1
15	того и другого проблематично	1	1
16	создается характерный эффект чеховского	1	1
17	характерный эффект чеховского письма	1	1
18	эффект чеховского письма будто	1	1
19	одновременно четкий и двусмысленный	1	1
20	и двусмысленный четкий потому	1	1
21	тональности одного и того	1	1
22	четкий и двусмысленный четкий	1	1
23	но заключительный акт смыслового	1	1
24	той мере в какой	2	1
25	каждым читателем ведет задушевный	1	1
26	что полюс подлинного положителен	1	1
27	того же текста чеховедами	1	1
28	по отношению к неподлинному	1	1
29	ответ на правильно поставленный	1	1
30	главной для чеховских произведений	1	1
31	ряда возбуждающем некие рецептивные	1	1
32	расхождения в истолковании эмоционально-волевой	1	1
33	апеллируя к его коммуникативной	1	1
34	для чеховских произведений нет	1	1
35	отсюда столь значительные порой	1	1
36	возможность наделять чеховский текст	1	1
37	получает возможность наделять чеховский	1	1
38	классической эстетической завершенности целого	1	1
39	ни в чем не	1	1
40	состоит в напряжении событийного	1	1
41	этико-интеллектуальное содержание и того	1	1
42	текста чеховедами самой высокой	1	1
43	положителен по отношению к	1	1
44	возбуждающем некие рецептивные ожидания	1	1
45	задушевный разговор наедине отсюда	1	1
46	необходимые предпосылки для классической	1	1
47	двусмысленный четкий потому что	1	1
48	эмоционально-волевой тональности одного и	1	1
49	с той или иной	1	1
50	наедине отсюда столь значительные	1	1
51	мысль о том что	2	1
52	считал главной для чеховских	1	1
53	искусно формирует все необходимые	1	1
54	целого но заключительный акт	1	1
55	и того и другого	1	1
56	читателем ведет задушевный разговор	1	1
57	читателю апеллируя к его	1	1
58	все необходимые предпосылки для	1	1
59	разговор наедине отсюда столь	1	1
60	оптимистически настроенный читатель получает	1	1
61	полюс подлинного положителен по	1	1
62	оставляет читателю апеллируя к	1	1
63	но этико-интеллектуальное содержание и	1	1
64	для классической эстетической завершенности	1	1
65	в той или иной	1	1
66	содержание и того и	1	1
67	столь значительные порой расхождения	1	1
68	его коммуникативной эстетической и	1	1
69	завершения ответ на правильно	1	1
70	к его коммуникативной эстетической	1	1
71	истолковании эмоционально-волевой тональности одного	1	1
72	заключительный акт смыслового завершения	1	1
73	в истолковании эмоционально-волевой тональности	1	1
74	и того же текста	1	1
75	и в то же	1	1
76	с каждым читателем ведет	1	1
77	всегда одновременно четкий и	1	1
78	же текста чеховедами самой	1	1
79	масштабы того что является	1	1
80	человеческого я в мире	1	1
81	акт смыслового завершения ответ	1	1
82	построений зрелого чехова всегда	1	1
83	присутствия я в мире	1	1
84	себя в другом и	1	1
85	зрелого чехова всегда одновременно	1	1
86	настроенный читатель получает возможность	1	1
87	этим создается характерный эффект	1	1
88	четкий потому что полюс	1	1
89	эстетической завершенности целого но	1	1
90	в даме с собачкой	1	1
91	ведет задушевный разговор наедине	1	1
92	того что является событием	1	1
93	в напряжении событийного ряда	1	1
94	может быть сведена к	1	1
95	поставленный вопрос автор оставляет	1	1
96	письма будто автор с	1	1
97	подлинного положителен по отношению	1	1
98	дающей масштабы того что	1	1
99	как коммуникативного события в	1	1
100	правильно поставленный вопрос автор	1	1
101	но одновременно это и	1	1
102	автор с каждым читателем	1	1
103	чеховского письма будто автор	1	1
104	чеховедами самой высокой квалификации	1	1
105	событийного ряда возбуждающем некие	1	1
106	порой расхождения в истолковании	1	1
107	чехова всегда одновременно четкий	1	1
108	в том что ни	1	1
109	напряжении событийного ряда возбуждающем	1	1
110	завершенности целого но заключительный	1	1
111	мира дающей масштабы того	1	1
112	предпосылки для классической эстетической	1	1
113	читатель получает возможность наделять	1	1
114	потому что полюс подлинного	1	1
115	автор оставляет читателю апеллируя	1	1
