N	2gram	Vygotskiy__4	SlovoVZh
1	не может	6	16
2	может быть	12	14
3	точки зрения	24	14
4	как бы	7	13
5	и его	5	13
6	таким образом	25	12
7	и в	20	12
8	по отношению	1	11
9	в нашем	4	11
10	отношению к	1	11
11	и не	8	10
12	если бы	5	9
13	так как	10	9
14	прежде всего	2	8
15	сказать что	6	7
16	для нас	4	7
17	в ней	2	6
18	в том	42	6
19	только в	10	6
20	при этом	12	6
21	с помощью	31	6
22	в нем	2	6
23	слова и	5	6
24	все время	4	6
25	в процессе	27	6
26	должна быть	2	5
27	то же	16	5
28	в виду	3	5
29	можно сказать	1	5
30	отнюдь не	3	5
31	как в	5	5
32	но в	3	5
33	а не	7	5
34	как и	9	5
35	что мы	7	5
36	и следовательно	1	5
37	том что	35	5
38	никогда не	5	5
39	то что	15	5
40	на самом	1	4
41	зависимости от	2	4
42	как если	1	4
43	к нему	2	4
44	в этом	24	4
45	все же	5	4
46	в самом	6	4
47	уже не	1	4
48	не только	15	4
49	ни было	1	4
50	свое выражение	1	4
51	от того	3	4
52	так и	5	4
53	с другой	12	4
54	что не	1	4
55	не в	4	4
56	его в	6	4
57	и является	3	4
58	и к	5	4
59	и на	6	4
60	здесь не	2	3
61	самом деле	7	3
62	формы и	3	3
63	ясно что	2	3
64	еще не	2	3
65	мы не	1	3
66	о том	5	3
67	бы то	1	3
68	но и	9	3
69	между тем	9	3
70	точка зрения	1	3
71	нуждается в	1	3
72	того что	10	3
73	когда он	3	3
74	имеет в	1	3
75	и ее	1	3
76	все эти	5	3
77	только на	2	3
78	конечно не	1	3
79	в себе	10	3
80	слово в	6	3
81	для него	2	3
82	он должен	1	3
83	и по	1	3
84	то ни	1	3
85	и с	4	3
86	до сих	1	3
87	ни в	3	3
88	является продуктом	1	3
89	из общего	1	3
90	в своей	7	3
91	так же	11	3
92	в такой	1	3
93	тем не	1	3
94	этой точки	4	3
95	и более	7	3
96	из этого	1	3
97	по себе	1	3
98	художественное произведение	1	3
99	сих пор	1	3
100	не менее	3	3
101	все это	1	3
102	но для	2	3
103	и для	4	3
104	бы мы	1	3
105	находит свое	2	3
106	с ним	1	3
107	отношении к	1	3
108	в каком	2	3
109	этого положения	6	2
110	значения и	1	2
111	и то	10	2
112	как это	9	2
113	они ни	1	2
114	в себя	1	2
115	и самое	1	2
116	и совершенно	1	2
117	едва ли	2	2
118	каком отношении	1	2
119	те же	6	2
120	и значение	1	2
121	в строгой	1	2
122	на материале	1	2
123	мы имеем	2	2
124	не сможем	1	2
125	со словом	2	2
126	мы в	2	2
127	совпадает с	1	2
128	и здесь	2	2
129	и та	1	2
130	настоящее время	2	2
131	но мы	1	2
132	и что	8	2
133	произведение и	1	2
134	между собой	5	2
135	в чем	3	2
136	тем как	3	2
137	данном случае	2	2
138	в данном	2	2
139	которые мы	3	2
140	для других	2	2
141	в его	11	2
142	что и	9	2
143	в форме	1	2
144	относится к	1	2
145	независимо от	1	2
146	формой и	1	2
147	в своем	4	2
148	как уже	4	2
149	его к	4	2
150	дело с	1	2
151	в какой	3	2
152	словом и	4	2
153	и потому	1	2
154	что слово	2	2
155	и так	1	2
156	в настоящее	2	2
157	бы не	1	2
158	с одной	9	2
159	какой степени	2	2
160	из общей	1	2
161	уже в	6	2
162	тому же	6	2
163	и те	4	2
164	он не	1	2
165	в зависимости	1	2
166	мы можем	5	2
167	но что	3	2
168	из него	2	2
169	одно и	6	2
170	но все	1	2
171	на все	3	2
172	с другими	1	2
173	это не	5	2
174	может стать	2	2
175	мы никогда	1	2
176	определить его	1	2
177	одной стороны	9	2
178	можем сказать	1	2
179	самое слово	3	2
180	другой стороны	9	2
181	его как	1	2
182	и слово	1	2
183	имеет место	1	2
184	в момент	1	2
185	нет ничего	1	2
186	ни на	1	2
187	вместе с	8	2
188	в отношении	10	2
189	но не	3	2
190	общего с	1	2
191	место в	2	2
192	находит в	2	2
193	точку зрения	1	2
194	с этой	4	2
195	на один	4	2
196	с точки	11	2
197	в условиях	3	2
198	такой же	2	2
199	в основном	1	2
200	тогда когда	8	2
201	слова так	1	2
202	в то	1	2
203	и притом	1	2
204	на него	1	2
205	ничего не	1	2
206	этих двух	1	2
207	в этих	3	2
208	но это	1	2
209	между ними	4	2
210	стороны и	2	2
211	но этот	1	2
212	могут быть	7	2
213	как только	2	2
214	же самое	7	2
215	что в	19	2
216	и другие	9	2
217	не есть	2	2
218	к этому	4	2
219	с собственной	1	1
220	и это	2	1
221	ту же	2	1
222	приближения к	1	1
223	например в	1	1
224	же как	6	1
225	как мы	13	1
226	совпадают с	1	1
227	свою очередь	2	1
228	этих ложных	1	1
229	на основе	10	1
230	совершенно ясно	1	1
231	нами выше	4	1
232	характер и	1	1
233	в приведенном	1	1
234	высокий и	1	1
235	тем же	4	1
236	с первого	3	1
237	только то	1	1
238	с самого	1	1
239	то время	1	1
240	смысла слова	1	1
241	не имеют	3	1
242	и больше	1	1
243	высшей степени	2	1
244	с таким	3	1
245	склонны отождествлять	1	1
246	переходя в	1	1
247	слово есть	1	1
248	из двух	1	1
249	можно было	6	1
250	часть его	1	1
251	мы уже	5	1
252	было в	1	1
253	характер этих	1	1
254	на которую	1	1
255	нуждаются в	1	1
256	сознания говорящего	1	1
257	та же	1	1
258	что уже	2	1
259	является в	3	1
260	на что	1	1
261	для этого	1	1
262	к другу	1	1
263	значение этой	1	1
264	как чисто	1	1
265	предмет или	1	1
266	слова из	2	1
267	к целому	1	1
268	и он	2	1
269	к общему	2	1
270	различать два	1	1
271	стороны его	1	1
272	становятся все	1	1
273	установку на	2	1
274	столь же	3	1
275	со словами	3	1
276	материала это	1	1
277	во всех	1	1
278	вопросу о	1	1
279	и во	3	1
280	положения и	1	1
281	то мы	1	1
