N	2gram	Losev_Prob_2	Formalny
1	и в	35	38
2	в этом	17	27
3	т е	1	26
4	может быть	18	23
5	и его	1	21
6	таким образом	4	20
7	и не	37	20
8	в самом	5	16
9	не в	2	15
10	прежде всего	11	15
11	и т	6	14
12	не может	13	14
13	в нем	1	13
14	связи с	5	13
15	но и	16	13
16	в пределах	1	12
17	языка и	5	12
18	с его	1	11
19	с тем	3	11
20	в том	12	11
21	языка как	2	11
22	вовсе не	37	11
23	с другими	5	10
24	в его	7	10
25	в связи	5	10
26	не только	24	9
27	при этом	3	9
28	и с	10	9
29	как и	5	9
30	языка в	3	9
31	на почве	1	9
32	язык как	3	8
33	самом деле	4	8
34	отнюдь не	5	8
35	все же	8	8
36	точки зрения	2	8
37	так и	7	8
38	что и	2	8
39	тем что	4	8
40	как мы	5	7
41	в корне	2	7
42	лишь в	3	7
43	по себе	8	7
44	язык и	2	7
45	уже не	8	7
46	этом отношении	1	7
47	не могут	4	7
48	слова и	4	7
49	что в	11	7
50	и ее	2	6
51	в ней	2	6
52	в истории	3	6
53	все эти	7	6
54	в этой	9	6
55	то же	5	6
56	было бы	8	6
57	он не	2	6
58	в их	3	6
59	для понимания	1	6
60	в языке	15	6
61	все время	1	6
62	только в	14	6
63	как такового	2	6
64	то что	38	6
65	не было	3	6
66	вместе с	2	6
67	а не	10	6
68	как раз	8	6
69	в результате	4	6
70	хотя бы	12	6
71	а в	4	6
72	это и	3	5
73	по преимуществу	2	5
74	должна быть	1	5
75	говорить о	10	5
76	всего этого	1	5
77	во всех	2	5
78	в общем	4	5
79	звука и	2	5
80	т д	6	5
81	в слове	3	5
82	звуком и	1	5
83	в то	6	5
84	в основе	3	5
85	ни о	4	5
86	если бы	4	5
87	сводится к	2	5
88	и только	4	5
89	что он	4	5
90	всяком случае	10	5
91	если мы	9	5
92	языка а	2	5
93	звука в	1	5
94	и речи	3	5
95	именно в	1	5
96	с этим	5	5
97	что же	9	5
98	и для	6	5
99	бы в	3	5
100	еще более	2	5
101	или иного	5	5
102	его элементов	1	5
103	во всяком	13	5
104	здесь и	1	4
105	литературы и	1	4
106	что оно	2	4
107	что они	3	4
108	независимо от	2	4
109	как в	1	4
110	и наконец	3	4
111	и к	3	4
112	как таковое	1	4
113	не следует	1	4
114	его от	2	4
115	от нее	1	4
116	как они	2	4
117	входит в	2	4
118	о языке	3	4
119	раз и	5	4
120	как о	3	4
121	ничего не	10	4
122	к тому	3	4
123	здесь не	2	4
124	в дальнейшем	1	4
125	языке как	1	4
126	того или	7	4
127	каждый элемент	2	4
128	в теории	1	4
129	но в	6	4
130	и теперь	1	4
131	что не	5	4
132	так как	7	4
133	не о	6	4
134	даже и	18	4
135	именно как	4	4
136	и даже	11	4
137	другой стороны	5	4
138	мы говорим	4	4
139	как бы	4	4
140	лишь как	1	4
141	совершенно не	2	4
142	оно не	3	4
143	к этому	1	4
144	они не	1	4
145	же как	1	3
146	сам по	1	3
147	тем же	1	3
148	и до	1	3
149	в зависимости	2	3
150	мы не	7	3
151	между этими	2	3
152	то это	3	3
153	зависимости от	2	3
154	общения в	1	3
155	и на	5	3
156	не входит	1	3
157	значение и	8	3
158	если в	1	3
159	хотя и	3	3
160	звук в	1	3
161	и как	4	3
162	от этого	1	3
163	не приходится	1	3
164	что это	1	3
165	в целом	3	3
166	из этих	3	3
167	но ведь	3	3
168	роль в	2	3
169	только на	9	3
170	так сказать	1	3
171	время и	2	3
172	но именно	4	3
173	всех этих	4	3
174	его в	3	3
175	это было	2	3
176	для них	3	3
177	такой же	1	3
178	как таковой	4	3
179	к предмету	3	3
180	место в	1	3
181	однако и	1	3
182	только и	3	3
183	не является	7	3
184	в области	6	3
185	но все	2	3
186	не есть	33	3
187	того чтобы	2	3
188	особенно в	1	3
189	и здесь	4	3
190	одного из	1	3
191	в значительной	3	3
192	к нему	2	3
193	о звуках	1	3
194	как ее	1	3
195	того что	12	3
196	в какой	1	3
197	то и	4	3
198	и их	3	3
199	слова в	1	3
200	каждый из	2	3
201	для того	3	3
202	о каком	1	3
203	с другой	6	3
204	и прежде	2	3
205	и др	2	3
206	а наоборот	1	3
207	не то	2	3
208	речи и	1	3
209	без всякой	5	3
210	быть и	2	3
211	все это	4	3
212	на самом	4	3
213	или в	2	3
214	и все	5	3
215	была бы	1	3
216	можно говорить	3	2
217	эти функции	1	2
218	относится и	1	2
219	в такой	2	2
220	и то	10	2
221	дело обстоит	1	2
222	науки о	1	2
223	самый предмет	1	2
224	к другому	1	2
225	едва ли	9	2
226	было и	1	2
227	предмета в	2	2
228	исследования в	2	2
229	в учении	1	2
230	совпадает с	2	2
231	этого термина	8	2
232	он был	1	2
233	первый план	3	2
234	столь же	1	2
235	было говорить	4	2
236	совсем не	7	2
237	но не	4	2
238	но как	6	2
239	а только	6	2
240	отношение к	1	2
241	нужно понимать	1	2
242	ни одна	1	2
243	к сожалению	6	2
244	что именно	1	2
245	такое представление	1	2
246	перед нами	2	2
247	кроме того	5	2
248	а каждый	1	2
249	языка не	1	2
250	то в	1	2
251	формализма и	1	2
252	уже в	3	2
253	речи но	1	2
254	в понимании	2	2
255	же это	5	2
256	и более	5	2
257	в плане	2	2
258	языком и	1	2
