N	3gram	Bakhtin_Pr_5	Myslijsy
1	по отношению к	6	8
2	заключает в себе	1	8
3	то что я	2	7
4	в том что	2	7
5	в этом случае	1	5
6	по крайней мере	1	5
7	не может быть	3	5
8	о том что	1	5
9	а между тем	3	4
10	то же самое	1	4
11	до сих пор	1	4
12	и то что	1	4
13	сам по себе	2	4
14	и в этом	2	4
15	можно сказать что	1	4
16	для того чтобы	1	4
17	тем не менее	1	4
18	на самом деле	9	3
19	с точки зрения	2	3
20	вместе с тем	1	3
21	во всяком случае	4	3
22	то же время	10	3
23	не только не	1	3
24	потому что в	1	3
25	слова то есть	1	3
26	в то же	10	3
27	подобно тому как	2	2
28	в том и	1	2
29	в том же	1	2
30	мы могли бы	1	2
31	то что в	1	2
32	рано или поздно	1	2
33	это потому что	1	2
34	но тем не	1	2
35	в данном случае	1	2
36	и по отношению	1	2
37	все более и	1	2
38	и в том	1	2
39	и как бы	1	2
40	что и в	1	2
41	вопрос о том	1	2
42	более и более	1	2
43	в большинстве случаев	2	2
44	можем сказать что	2	2
45	но уже и	1	1
46	и сам по	1	1
47	что же касается	1	1
48	лицом к лицу	1	1
49	как и у	3	1
50	он сам не	1	1
51	и к тому	2	1
52	в одном слове	1	1
53	и что только	1	1
54	и того же	1	1
55	дело в том	1	1
56	бы ни был	1	1
57	а не в	1	1
58	если б и	1	1
59	сплошь да рядом	1	1
60	о том как	1	1
61	со всех сторон	1	1
62	бы он ни	1	1
63	находится в непосредственной	1	1
64	себе в этом	1	1
65	и мысли но	1	1
66	мы должны признать	1	1
67	таким образом как	1	1
68	но и не	1	1
69	и та же	2	1
70	слова и мысли	3	1
71	в этом отношении	1	1
72	есть своего рода	1	1
73	что в нем	1	1
74	к тому чтобы	2	1
75	и не может	2	1
76	но и эта	1	1
77	в эту минуту	3	1
78	с ними в	1	1
79	что все это	2	1
80	он ни был	1	1
81	и не в	2	1
82	главным образом в	1	1
83	что даже и	1	1
84	может быть и	1	1
85	к другому и	2	1
86	может быть что	1	1
87	того что он	2	1
88	что может быть	1	1
89	в которой есть	1	1
90	смысле этого слова	2	1
91	или в его	1	1
92	и в отношении	1	1
93	что я в	1	1
94	мысли но в	1	1
95	в свою очередь	1	1
96	один из моментов	1	1
97	то есть не	1	1
98	друг к другу	3	1
99	одна и та	2	1
100	с другой стороны	3	1
101	но на самом	4	1
102	в свое время	1	1
103	мы должны рассмотреть	1	1
104	можно представить в	1	1
105	что в сущности	1	1
106	в то время	1	1
107	то есть все	1	1
108	и вместе с	1	1
109	что у меня	3	1
110	и все это	2	1
111	с самого начала	8	1
112	и в самом	3	1
113	как бы ни	1	1
114	заключают в себе	1	1
115	бы они ни	1	1
116	одного и того	1	1
117	друг от друга	1	1
118	человек не только	1	1
119	к тому что	1	1
120	на всю жизнь	2	1
121	и в слове	2	1
122	в них не	1	1
123	представить в виде	1	1
124	и было бы	1	1
125	как и в	1	1
126	мы видели что	1	1
127	его в другом	1	1
128	что он в	2	1
