N	2gram	Bakhtin_Fr_2	Marksizm
1	точки зрения	6	34
2	может быть	5	26
3	и не	15	26
4	не может	7	24
5	с точки	5	20
6	и в	49	19
7	и его	17	19
8	таким образом	7	17
9	в этом	15	16
10	как бы	11	15
11	как мы	7	13
12	языка и	1	13
13	прежде всего	19	13
14	как и	11	12
15	так и	6	11
16	связи с	2	11
17	и для	1	11
18	самом деле	1	10
19	в нем	9	10
20	и т.п	11	10
21	в самом	3	10
22	лишь в	4	9
23	только в	13	9
24	для него	9	9
25	индивидуальное сознание	1	9
26	на материале	2	8
27	все же	7	8
28	не только	17	8
29	при этом	5	8
30	до сих	4	8
31	но и	13	8
32	сих пор	4	8
33	то что	6	8
34	во всех	6	7
35	в ее	3	7
36	точка зрения	3	7
37	но в	4	7
38	все эти	7	7
39	и те	1	7
40	то же	7	7
41	субъективного сознания	1	7
42	а не	1	7
43	в связи	2	7
44	так же	2	7
45	так сказать	1	6
46	и идеологии	2	6
47	ничего не	2	6
48	в пределах	2	6
49	и здесь	1	6
50	настоящее время	1	6
51	в его	18	6
52	в том	3	6
53	является не	1	6
54	с помощью	1	6
55	в основном	5	6
56	в смысле	2	6
57	в настоящее	1	6
58	другой стороны	3	6
59	того же	1	6
60	конечно не	1	5
61	по преимуществу	2	5
62	входит в	1	5
63	рядом с	6	5
64	не в	1	5
65	необходимо чтобы	1	5
66	того чтобы	2	5
67	как ее	1	5
68	и все	3	5
69	ясно что	1	5
70	в начале	5	5
71	в конце	2	5
72	вовсе не	10	5
73	с другой	4	5
74	за пределы	2	5
75	именно в	6	5
76	до конца	2	5
77	мы знаем	1	5
78	и потому	5	5
79	хотя бы	1	5
80	к этому	1	5
81	во всяком	2	5
82	что слово	2	4
83	и на	17	4
84	чем же	1	4
85	как в	1	4
86	не будем	1	4
87	выражение в	5	4
88	и тот	1	4
89	здесь мы	1	4
90	было бы	3	4
91	не менее	1	4
92	в отношении	2	4
93	не является	1	4
94	в ней	2	4
95	с самого	1	4
96	еще не	2	4
97	только на	1	4
98	для того	1	4
99	далеко не	3	4
100	как же	1	4
101	в условиях	2	4
102	вне его	1	4
103	форм и	2	4
104	тот же	5	4
105	а в	4	4
106	жизни в	3	4
107	и эта	2	4
108	сказать что	6	4
109	что в	2	4
110	на самом	2	3
111	он может	1	3
112	и есть	1	3
113	в нашу	1	3
114	действительности и	1	3
115	в сущности	8	3
116	в большинстве	1	3
117	по отношению	1	3
118	один и	1	3
119	в истории	6	3
120	целый ряд	2	3
121	и как	1	3
122	и к	4	3
123	в которой	1	3
124	этот процесс	4	3
125	понимания и	1	3
126	в корне	1	3
127	но все	4	3
128	этих форм	1	3
129	его в	1	3
130	но именно	3	3
131	он не	1	3
132	том что	4	3
133	места в	1	3
134	в своей	5	3
135	и ее	1	3
136	не становится	1	3
137	в котором	1	3
138	более того	1	3
139	мы говорили	1	3
140	место в	3	3
141	в то	6	3
142	к этим	3	3
143	все без	1	3
144	для всего	1	3
145	на язык	1	3
146	же время	6	3
147	этом отношении	3	3
148	в области	4	3
149	не могут	1	3
150	не есть	1	3
151	и это	3	3
152	не существует	1	3
153	в дальнейшем	2	3
154	понятно что	2	3
155	одного из	2	3
156	можно сказать	2	3
157	здесь в	6	3
158	и следовательно	2	3
159	все формы	1	3
160	конце концов	1	3
161	того что	1	3
162	одной из	2	3
163	нуждается в	2	3
164	в какой	1	3
165	и действительно	1	3
166	правда и	1	3
167	не дает	3	3
168	большинстве случаев	1	3
169	из них	3	3
170	в целях	2	3
171	не было	4	3
172	на этот	1	3
173	все это	9	3
174	xix века	2	3
175	нашу задачу	1	3
176	этом случае	1	3
177	и от	1	3
178	сознания и	2	3
179	совершенно не	2	3
180	мы должны	2	3
181	всех других	2	3
182	они еще	1	3
183	это и	2	3
184	вполне понятно	2	3
185	говорили о	1	2
186	одним из	2	2
187	связана с	3	2
188	как необходимый	1	2
189	в какой-то	2	2
190	мы уже	6	2
191	той же	1	2
192	точкой зрения	1	2
193	и он	1	2
194	всех сторон	1	2
195	в чем	1	2
196	как если	1	2
197	и всего	1	2
198	себе и	2	2
199	и речи	1	2
200	что во	1	2
201	в одной	1	2
202	как к	2	2
203	в своем	5	2
204	все остальные	1	2
205	однако не	1	2
206	понять и	2	2
207	от этого	1	2
208	формы в	1	2
209	в нашем	2	2
210	из этих	5	2
211	важна не	1	2
212	в себе	4	2
213	являются лишь	1	2
214	должна быть	1	2
215	в понимании	2	2
216	одной и	1	2
217	из него	1	2
218	можно было	3	2
219	могла бы	1	2
220	что все	1	2
221	в другом	2	2
222	и с	6	2
223	момент и	1	2
224	бы в	1	2
225	на этой	2	2
226	в данной	1	2
227	в новое	2	2
228	ни в	3	2
229	для них	2	2
230	разобранные нами	1	2
231	уже у	1	2
232	лучше всего	1	2
233	имеет место	1	2
234	и той	1	2
235	точку зрения	2	2
236	времени не	1	2
237	и более	4	2
238	в тесной	1	2
239	эти формы	2	2
240	одна из	4	2
241	людей так	1	2
242	как она	1	2
243	точке зрения	1	2
244	могут быть	2	2
245	во все	2	2
246	далеко за	1	2
247	к тому	1	2
248	они и	1	2
249	она не	1	2
250	с ее	3	2
251	в виду	3	2
252	и та	1	2
253	другими словами	3	2
254	культуры и	3	2
255	самое это	1	2
256	речевых жанров	1	2
257	никогда не	5	2
258	устойчивым и	1	2
259	подойти к	1	2
260	если бы	1	2
261	и вообще	3	2
262	и даже	2	2
263	по мере	1	2
264	громадное значение	2	2
265	и т.д	2	2
266	о том	3	2
267	и во	4	2
268	этот момент	4	2
269	что и	1	2
270	в литературе	6	2
271	что он	3	2
272	целом ряде	1	2
273	именно на	2	2
274	в качестве	2	2
275	какой степени	1	2
276	и др	9	2
277	в единстве	1	2
278	и других	3	2
279	глава первая	1	2
280	менее всего	3	2
281	и их	1	2
282	всяком случае	2	2
283	так как	6	2
284	мы можем	2	2
285	речь и	2	2
286	с системой	1	2
287	свое выражение	1	2
288	как раз	1	2
289	тем что	4	2
290	самом же	1	2
291	и сознание	1	2
292	связаны с	2	2
293	и прежде	2	2
294	что не	1	2
295	нового времени	4	2
296	вот в	2	2
297	его понимания	1	2
298	есть лишь	1	2
299	одну из	2	2
300	там где	4	2
301	в частности	1	2
302	независимо от	1	2
303	из которых	1	2
304	к своему	1	2
305	и этот	1	2
306	со всею	1	2
307	с этой	1	2
308	благодаря этому	4	2
309	в эти	1	2
310	же деле	1	2
311	в свою	1	2
312	но если	1	2
313	в романе	9	2
314	на смену	1	2
315	отношению к	1	2
316	пока не	1	2
317	следовательно не	1	2
318	жизни и	7	2
319	в своих	4	2
320	то на	1	1
321	также и	3	1
322	например в	1	1
323	должен быть	1	1
324	новое время	1	1
325	и то	1	1
326	и без	2	1
327	с существенными	1	1
328	утверждение что	1	1
329	мысли к	1	1
330	тем же	1	1
331	здесь и	1	1
332	на историю	1	1
333	несколько подробнее	1	1
334	мировоззрения и	1	1
335	и до	4	1
336	оно было	1	1
337	то для	1	1
338	из всех	1	1
339	чего в	1	1
340	для выражения	1	1
341	что вся	1	1
342	разговорная речь	1	1
343	которую мы	1	1
344	бы что	1	1
345	почти все	3	1
346	о формах	1	1
347	в деле	1	1
348	в целом	1	1
349	и ни	1	1
350	жизни это	3	1
351	и самого	1	1
352	может дать	1	1
353	на них	1	1
354	ней как	1	1
355	здесь не	2	1
356	но этого	1	1
357	в различных	1	1
358	которое он	1	1
359	с его	5	1
360	выражения в	1	1
361	есть такие	1	1
362	на основе	2	1
363	внутренняя форма	1	1
364	этот живой	1	1
365	не входит	1	1
366	со всеми	2	1
367	в общем	1	1
368	должны были	1	1
369	а и	1	1
370	в рационализме	1	1
371	отношение к	8	1
372	это или	1	1
373	xv века	1	1
374	относится к	5	1
375	него только	1	1
376	и вовсе	2	1
377	дается например	1	1
378	как образ	1	1
379	более и	1	1
380	это был	2	1
381	они дают	1	1
382	хотя и	2	1
383	и наконец	1	1
384	и продолжают	1	1
385	всего как	1	1
386	и историк	1	1
387	и развивалась	1	1
388	нем что	1	1
389	для которого	3	1
390	со своей	1	1
