N	3gram	Vygotskiy__5	Problemy
1	на самом деле	2	10
2	с самого начала	3	8
3	и т п	3	6
4	не может быть	2	6
5	по отношению к	1	5
6	в этом смысле	1	4
7	с точки зрения	2	4
8	в самом деле	5	3
9	по крайней мере	1	3
10	и не в	1	3
11	в конце концов	2	3
12	и в самом	2	3
13	в романах достоевского	1	3
14	с другой стороны	5	3
15	смысле этого слова	1	2
16	в чем не	1	2
17	еще далеко не	1	2
18	сводится к тому	2	2
19	в этом случае	2	2
20	не кажется ли	1	2
21	вместе с тем	3	2
22	в отличие от	2	2
23	что в нем	1	2
24	к тому чтобы	1	2
25	к другому и	1	2
26	тем что он	1	2
27	и в этом	1	2
28	о том что	6	2
29	самого героя и	1	2
30	ни в чем	1	2
31	и что все	1	2
32	той или иной	2	2
33	друг с другом	3	2
34	мы увидим что	6	2
35	для этого необходимо	2	2
36	именно потому что	2	2
37	и т д	3	2
38	на этом противоречии	1	1
39	в начале романа	1	1
40	от него и	1	1
41	потому что в	2	1
42	в том и	2	1
43	самого начала в	1	1
44	сейчас же превращается	1	1
45	них как на	1	1
46	до сих пор	5	1
47	что он должен	1	1
48	что он не	1	1
49	в целом в	1	1
50	он должен быть	1	1
51	необходимо прежде всего	1	1
52	мы могли бы	4	1
53	в этом отношении	3	1
54	то что в	2	1
55	заключает в себе	4	1
56	с ними в	1	1
57	почти никогда не	1	1
58	благодаря тому что	1	1
59	несмотря на то	1	1
60	как если бы	1	1
61	прямо противоположном направлении	1	1
62	и то что	3	1
63	и не принимает	1	1
64	глазах и в	1	1
65	к тому что	6	1
66	на них как	1	1
67	как бы снова	1	1
68	то что оно	2	1
69	мы уже указывали	1	1
70	в данном случае	2	1
71	тому о чем	1	1
72	в прямо противоположном	1	1
73	лежит в основе	1	1
74	но она не	1	1
75	как будто бы	1	1
76	и как бы	4	1
77	художественное произведение в	1	1
78	и то же	3	1
79	может быть и	2	1
80	что даже и	1	1
81	одно и то	3	1
82	то что он	3	1
83	видели что в	1	1
84	мы сейчас увидим	2	1
85	друг к другу	4	1
86	и тот же	1	1
87	не может и	1	1
88	и в том	1	1
89	потому что они	1	1
90	мы видели что	1	1
91	один и тот	1	1
92	ко всему тому	1	1
93	то новое что	1	1
94	по себе как	1	1
95	в нем нет	1	1
96	из которых каждый	1	1
97	в свою очередь	1	1
98	и того же	2	1
99	пока еще в	1	1
100	рядом с этим	1	1
101	не только не	4	1
102	по его мнению	2	1
103	он как бы	1	1
104	можно сказать что	2	1
105	на то что	16	1
106	одного и того	2	1
107	например в том	1	1
108	вопрос о том	2	1
109	на всем протяжении	1	1
110	как бы в	2	1
111	а в виде	1	1
112	героя он дает	1	1
113	и что он	1	1
114	в основе нашей	1	1
115	могли бы сказать	2	1
116	для того чтобы	19	1
117	в том что	14	1
118	что это действительно	1	1
119	мы еще не	1	1
120	обратим внимание на	1	1
121	и только в	1	1
122	и в другом	1	1
