N	3gram	Losev_Prob_3	Formalny
1	с точки зрения	2	14
2	не может быть	5	14
3	на самом деле	2	12
4	в то же	4	7
5	во всяком случае	6	6
6	и т д	13	6
7	с другой стороны	5	5
8	а вовсе не	2	4
9	в самом деле	1	4
10	в данном случае	7	4
11	в связи с	7	4
12	бы то ни	4	4
13	то ни было	3	4
14	для того чтобы	1	4
15	потому что он	4	3
16	а не в	1	3
17	то же самое	7	3
18	в художественном произведении	1	3
19	в том что	9	3
20	вовсе не является	2	3
21	художественное произведение как	1	2
22	ровно ничего не	2	2
23	так же и	1	2
24	одним и тем	1	2
25	равно как и	1	2
26	о том как	2	2
27	самом же деле	4	2
28	и во всяком	1	2
29	то или иное	2	2
30	сами по себе	6	2
31	в отличие от	2	2
32	на самом же	4	2
33	и тем же	1	2
34	только то что	2	2
35	дело в том	3	2
36	мы не можем	1	2
37	так и в	1	2
38	не только не	1	2
39	как бы ни	1	2
40	именно потому что	3	2
41	вовсе не в	2	2
42	к тому что	1	2
43	тем не менее	10	2
44	то же что	1	2
45	дело не в	2	2
46	смысле этого слова	1	2
47	в конце концов	3	2
48	как мы видели	2	2
49	формы и содержания	1	2
50	и того же	1	1
51	свое значение он	1	1
52	а потому что	1	1
53	хотя и не	2	1
54	что в этом	1	1
55	точки зрения на	1	1
56	что же такое	3	1
57	жизнь и ее	1	1
58	дело здесь не	3	1
59	произведения и его	1	1
60	иметь в виду	1	1
61	вовсе не есть	8	1
62	к одной и	1	1
63	ни к каким	1	1
64	но оно не	1	1
65	в настоящее время	2	1
66	чего бы то	2	1
67	перестал бы быть	1	1
68	в этом случае	5	1
69	что же касается	4	1
70	таким образом сама	1	1
71	момент художественного произведения	1	1
72	себя в нем	1	1
73	на первый план	2	1
74	в том или	2	1
75	сам по себе	6	1
76	мы перешли к	1	1
77	только в связи	1	1
78	в чистом виде	2	1
79	потому что и	1	1
80	из того что	1	1
81	в собственном смысле	1	1
82	с тем что	1	1
83	и в литературе	1	1
84	не являются только	1	1
85	том или ином	2	1
86	здесь не в	3	1
87	а то и	1	1
88	только тем что	1	1
89	произведение в целом	1	1
90	по себе в	1	1
91	с этой точки	1	1
92	до сих пор	2	1
93	и тем не	3	1
94	ту или иную	1	1
95	так или иначе	1	1
96	между знаком и	2	1
97	если же мы	1	1
98	от того что	1	1
99	имели в виду	1	1
100	тот факт что	1	1
101	они будут совершенно	1	1
102	так же как	1	1
103	он перестал бы	1	1
104	и нисколько не	1	1
105	не только в	2	1
106	только в плохих	1	1
107	с одной стороны	1	1
108	но при этом	1	1
109	каких бы то	1	1
110	и не было	1	1
111	мы и можем	1	1
112	связаны между собой	1	1
113	и в этой	1	1
114	но в этих	1	1
115	художественное произведение в	1	1
116	это не значит	1	1
117	как впрочем и	1	1
118	собственном смысле слова	1	1
119	есть уже не	1	1
120	в таком случае	4	1
121	вовсе не являются	1	1
122	потому что они	2	1
123	никогда не является	1	1
124	того же типа	2	1
125	этой точки зрения	2	1
126	о том что	3	1
127	того или иного	3	1
128	в той же	1	1
129	и все же	1	1
130	художественного произведения в	1	1
131	ни в каком	4	1
132	с той или	5	1
133	можно было бы	3	1
134	время и в	1	1
135	в его содержании	1	1
136	для них это	1	1
137	и никогда не	1	1
138	но отнюдь не	1	1
139	но никак не	3	1
140	той или иной	8	1
141	можно сказать что	2	1
142	у нас в	2	1
143	на то что	1	1
144	одного и того	1	1
145	которые могут быть	1	1
146	в этих случаях	1	1
147	может быть никакого	1	1
148	тех или иных	4	1
149	сама по себе	8	1
150	в ту или	1	1
151	вовсе не с	1	1
152	только при условии	1	1
153	друг друга и	1	1
154	как и в	1	1
155	которых идет речь	1	1
156	не нуждается в	1	1
157	оно вовсе не	1	1
158	мы еще не	1	1
159	и только в	2	1
160	этого слова в	1	1
