N	3gram	Losev_Prob_3	Psycholo
1	для того чтобы	1	19
2	на то что	1	16
3	в том что	9	14
4	с одной стороны	1	12
5	что в этом	1	6
6	о том что	3	6
7	заключается в том	3	6
8	к тому что	1	6
9	в самом деле	1	5
10	до сих пор	2	5
11	с другой стороны	5	5
12	и если мы	2	4
13	по сравнению с	2	4
14	мы могли бы	3	4
15	тот факт что	1	4
16	и как бы	2	4
17	друг к другу	1	4
18	не только не	1	4
19	таким образом что	1	3
20	иметь в виду	1	3
21	одним и тем	1	3
22	никак не может	2	3
23	то же самое	7	3
24	сам по себе	6	3
25	из того что	1	3
26	с тем что	1	3
27	на этот вопрос	1	3
28	и то что	7	3
29	одно и то	3	3
30	и когда мы	1	3
31	мы все же	1	3
32	и то же	4	3
33	и тем же	1	3
34	можно было бы	3	3
35	и т д	13	3
36	и того же	1	2
37	что иное как	4	2
38	одного и того	1	2
39	в этом случае	5	2
40	может быть и	3	2
41	с точки зрения	2	2
42	на первый план	2	2
43	принять во внимание	1	2
44	в отличие от	2	2
45	обратить внимание на	1	2
46	потому что он	4	2
47	нечто такое что	1	2
48	так же как	1	2
49	в данном случае	7	2
50	сами по себе	6	2
51	в том чтобы	1	2
52	если бы мы	1	2
53	не только в	2	2
54	в конце концов	3	2
55	ясно что в	2	2
56	указывает на то	1	2
57	мы говорили выше	1	2
58	том и заключается	1	2
59	ответ на этот	1	2
60	в том и	1	2
61	и для нас	1	2
62	по себе не	1	2
63	потому что все	1	2
64	то что мы	1	2
65	само по себе	3	2
66	не может быть	5	2
67	не что иное	4	2
68	той или иной	8	2
69	можно сказать что	2	2
70	друг от друга	2	2
71	для этого необходимо	1	2
72	на самом деле	2	2
73	то есть нечто	1	2
74	именно потому что	3	2
75	это же самое	2	1
76	в том виде	2	1
77	и есть то	1	1
78	нас не существует	1	1
79	в чем не	2	1
80	одному тому что	1	1
81	том виде как	2	1
82	только потому что	2	1
83	по одному тому	1	1
84	что он является	1	1
85	дело в том	3	1
86	это означает что	1	1
87	ни к каким	1	1
88	более или менее	1	1
89	требует от нас	1	1
90	равно как и	1	1
91	том что он	1	1
92	же как и	2	1
93	между собой в	1	1
94	и в этом	6	1
95	и именно эта	1	1
96	том что всякое	1	1
97	художественного произведения и	1	1
98	в басне и	1	1
99	это могло бы	1	1
100	только он хочет	1	1
101	потому что ни	1	1
102	что он не	1	1
103	в первой главе	1	1
104	нет ничего общего	1	1
105	сказать что и	1	1
106	мы находим в	2	1
107	только то что	2	1
108	но несмотря на	1	1
109	но он не	1	1
110	что в нем	1	1
111	том или ином	2	1
112	и в басне	1	1
113	с этой точки	1	1
114	по крайней мере	5	1
115	и не в	1	1
116	то или иное	2	1
117	для ее художественного	1	1
118	он является в	1	1
119	и вовсе не	4	1
120	но все они	1	1
121	которые никак не	1	1
122	что нам остается	1	1
123	и в частности	2	1
124	тем что мы	1	1
125	есть то же	1	1
126	если же мы	1	1
127	то время как	4	1
128	мы не можем	1	1
129	в том или	2	1
130	в литературном произведении	1	1
131	если мы возьмем	2	1
132	во всяком художественном	1	1
133	в художественном произведении	1	1
134	и ни о	1	1
135	и в его	3	1
136	выступает на первый	1	1
137	смысле этого слова	1	1
138	потому что оно	1	1
139	так как они	1	1
140	как будто бы	3	1
141	и в этой	1	1
142	благодаря тому что	1	1
143	как и вообще	1	1
144	художественное произведение в	1	1
145	однако сказать что	1	1
146	все же не	1	1
147	да и нет	1	1
148	потому что мы	1	1
149	только в очень	1	1
150	это и не	3	1
151	у нас не	2	1
152	потому что они	2	1
153	этой точки зрения	2	1
154	того или иного	3	1
155	то что здесь	1	1
156	ни в каком	4	1
157	собственном смысле слова	1	1
158	ни в чем	2	1
159	по себе как	2	1
160	были бы совершенно	1	1
161	когда мы говорим	3	1
162	привело бы к	1	1
163	указывает нам на	1	1
164	то обстоятельство что	1	1
165	в то время	4	1
166	но никто не	1	1
167	и заключается что	1	1
168	в собственном смысле	1	1
169	начинаем чувствовать что	1	1
170	ничего общего с	2	1
171	нам не просто	1	1
172	но никак не	3	1
173	в искусстве то	1	1
174	если мы припомним	1	1
175	речь идет о	1	1
176	в евгении онегине	1	1
177	указанием на то	1	1
178	при таком понимании	1	1
179	в том смысле	3	1
180	что он более	1	1
181	пушкин прямо говорит	1	1
182	не только то	1	1
183	нам на то	1	1
184	тем что он	1	1
185	и все же	1	1
186	если принять во	1	1
187	если иметь в	1	1
188	не выражается в	1	1
189	она представляется в	1	1
190	формы и содержания	1	1
191	и тем более	2	1
192	которого он является	1	1
193	мы еще не	1	1
194	и только в	2	1
195	потому что для	1	1
