N	3gram	Losev_Vlad_2	StatiiOP
1	и т д	1	21
2	в том что	9	17
3	о том что	3	11
4	для того чтобы	1	10
5	с точки зрения	3	8
6	можно было бы	2	8
7	до сих пор	1	7
8	в этом отношении	1	7
9	в данном случае	2	6
10	во всяком случае	6	6
11	в самом деле	1	5
12	не может быть	1	5
13	дело в том	3	4
14	и в области	1	4
15	то же время	3	4
16	на эту тему	2	4
17	не только в	2	4
18	нужно сказать что	1	4
19	на то что	2	4
20	в то же	3	4
21	д д благой	1	4
22	сказать что в	2	3
23	что же касается	5	3
24	я вовсе не	1	3
25	в том как	1	3
26	заключается в том	2	3
27	ничего общего с	1	3
28	но все же	1	3
29	за то что	1	3
30	в свое время	1	2
31	что в этой	1	2
32	да и в	1	2
33	в том числе	1	2
34	во многих случаях	1	2
35	в этом случае	1	2
36	и в том	1	2
37	в той же	1	2
38	в первую очередь	1	2
39	и то что	5	2
40	что в нем	1	2
41	может быть и	1	2
42	по крайней мере	4	2
43	но в то	1	2
44	в то время	6	2
45	так или иначе	3	2
46	не в том	3	2
47	чуть ли не	1	2
48	а также и	1	2
49	то что в	1	2
50	на этот раз	3	2
51	по этому поводу	1	2
52	тем не менее	6	2
53	как и вообще	1	1
54	и на этот	2	1
55	не может не	1	1
56	как это делает	1	1
57	из рукописей а	2	1
58	в которой он	1	1
59	само собой разумеется	3	1
60	с которыми мы	1	1
61	то ни стало	1	1
62	так же и	1	1
63	далеко не все	1	1
64	не говоря уже	2	1
65	в настоящее время	2	1
66	также и в	1	1
67	в этом смысле	1	1
68	том что он	2	1
69	и нужно спорить	1	1
70	в том же	2	1
71	во что бы	1	1
72	говоря уже о	2	1
73	было бы с	1	1
74	прежде всего его	1	1
75	также и то	1	1
76	бы то ни	1	1
77	а может быть	1	1
78	только то что	1	1
79	я не согласен	2	1
80	или иначе но	1	1
81	точно так же	3	1
82	на этот вопрос	1	1
83	является для нас	1	1
84	но дело в	2	1
85	в это время	4	1
86	что бы то	1	1
87	то время как	1	1
88	все это очень	1	1
89	содержит в себе	4	1
90	в том чтобы	2	1
91	никогда не имела	1	1
92	и в то	1	1
93	но даже и	1	1
94	нужно было бы	1	1
95	но как бы	1	1
96	то что он	3	1
97	и не могла	1	1
98	об этом у	1	1
99	я хотел бы	1	1
100	вот о чем	1	1
101	что же это	1	1
102	нет никаких оснований	1	1
103	что до него	1	1
104	этот вопрос в	1	1
105	и без всяких	1	1
106	а в том	2	1
107	сих пор не	1	1
108	собой разумеется что	2	1
109	и притом в	1	1
110	но то что	1	1
111	вплоть до последних	1	1
112	с этой стороны	1	1
113	же это за	1	1
114	а не на	2	1
115	после того как	2	1
116	общего дела в	1	1
117	но это не	1	1
118	пушкина но в	1	1
119	после всех этих	1	1
120	вызвать у читателей	1	1
121	и не в	1	1
122	в конце концов	3	1
123	он не только	1	1
