N	2gram	Trubetskoy_1	Istorich
1	что он	4	24
2	не только	10	18
3	может быть	10	17
4	мы имеем	2	15
5	и в	26	15
6	никогда не	5	15
7	так как	9	14
8	но и	9	14
9	так же	5	13
10	что в	9	12
11	то что	7	12
12	а в	4	12
13	в этом	15	11
14	в этих	4	11
15	мы знаем	1	11
16	и не	8	11
17	то же	4	10
18	что они	1	10
19	его в	1	10
20	еще не	2	9
21	все же	6	9
22	с тем	18	9
23	и здесь	2	9
24	потому что	7	9
25	должны были	1	8
26	он не	4	8
27	связи с	9	8
28	один из	2	8
29	очень много	2	8
30	мы можем	2	8
31	мы видим	1	8
32	в нем	4	7
33	таким образом	22	7
34	том что	7	7
35	не в	2	7
36	ничего не	1	7
37	смерти и	1	7
38	и пр	1	7
39	вместе с	15	7
40	сих пор	5	7
41	связана с	2	6
42	но в	7	6
43	что это	3	6
44	и что	4	6
45	в его	5	6
46	что и	6	6
47	мы уже	1	6
48	так что	3	6
49	до сих	5	6
50	как бы	12	6
51	в том	11	6
52	только в	4	6
53	точно так	3	6
54	же как	3	5
55	и есть	1	5
56	представляет собой	3	5
57	как в	1	5
58	с этим	1	5
59	и наконец	2	5
60	имеем в	1	5
61	что она	1	5
62	но все	7	5
63	было бы	1	5
64	попадает в	4	5
65	в котором	4	5
66	видим что	1	5
67	так и	6	5
68	связан с	2	5
69	к нему	7	5
70	в одном	3	5
71	прежде всего	2	5
72	к которому	2	5
73	а не	5	5
74	в связи	3	5
75	не может	4	5
76	к тому	6	5
77	что эти	3	4
78	в ней	1	4
79	и на	2	4
80	в одной	1	4
81	в себе	6	4
82	все эти	6	4
83	в этой	4	4
84	при этом	3	4
85	и с	10	4
86	но они	1	4
87	дело не	1	4
88	того как	1	4
89	другими словами	1	4
90	что здесь	1	4
91	с одной	7	4
92	попадают в	1	4
93	у него	1	4
94	тем что	1	4
95	связь с	2	4
96	но это	1	4
97	как она	1	4
98	мы должны	6	4
99	одной из	5	4
100	к этой	1	4
101	и другие	3	4
102	они не	1	4
103	в русских	2	3
104	мы не	1	3
105	не совсем	1	3
106	видели что	1	3
107	эта связь	1	3
108	когда он	3	3
109	он в	2	3
110	из этих	10	3
111	в очень	1	3
112	на то	2	3
113	всех этих	1	3
114	должен был	4	3
115	в их	1	3
116	когда она	1	3
117	с одним	2	3
118	и его	1	3
119	и это	2	3
120	но по	3	3
121	в себя	1	3
122	роль в	1	3
123	по мере	1	3
124	о том	6	3
125	после того	1	3
126	должно было	2	3
127	а именно	1	3
128	того что	3	3
129	в качестве	3	3
130	по отношению	1	3
131	в других	3	3
132	представляют собой	1	3
133	одной стороны	7	3
134	что мы	2	3
135	эти слова	1	3
136	все это	6	3
137	из человеческих	2	3
138	но если	2	3
139	отношению к	3	3
140	самом деле	1	2
141	и для	5	2
142	в сущности	1	2
143	ни один	2	2
144	хотя бы	3	2
145	в которых	4	2
146	во всех	2	2
147	но не	8	2
148	некоторое время	1	2
149	вспомним что	1	2
150	есть ли	1	2
151	к чему	1	2
152	в которой	3	2
153	возможно что	1	2
154	или его	1	2
155	тому же	5	2
156	не могла	2	2
157	на его	1	2
158	главным образом	8	2
159	вера в	1	2
160	оно поможет	1	2
161	так сказать	1	2
162	он должен	1	2
163	состоит в	2	2
164	в силу	5	2
165	и если	3	2
166	из него	2	2
167	и по	4	2
168	человека в	1	2
169	из них	7	2
170	той же	1	2
171	его не	2	2
172	на этой	1	2
173	с другими	4	2
174	это не	1	2
175	в жизни	1	2
176	ни в	1	2
177	она и	1	2
178	как и	1	2
179	мы видели	2	2
180	такой же	1	2
181	в эту	2	2
182	во время	4	2
183	в сети	1	2
184	и ее	1	2
185	представление о	6	2
186	и более	1	2
187	их в	1	2
188	случае мы	1	2
189	и одной	1	2
190	в тело	2	2
191	что происходит	1	2
192	на три	1	2
193	без участия	1	2
194	самого начала	2	2
195	уже очень	1	2
196	иметь в	1	2
197	в русском	2	2
198	другой стороны	1	2
199	кроме того	1	2
200	только с	1	2
201	когда мы	1	2
202	могут быть	1	2
203	с образом	1	2
204	того чтобы	5	2
205	с ее	1	2
206	в виду	2	2
207	здесь не	1	2
208	совершенно ясно	1	2
209	уже с	3	2
210	с самого	3	2
211	приводит к	2	2
212	на нее	3	2
213	живет в	1	2
214	же эти	1	2
215	подойти к	3	2
216	эти действия	2	2
217	одно из	2	2
218	в разных	2	2
219	в глаза	1	2
220	с другой	8	2
221	а также	2	2
222	оказывается что	3	2
223	что этому	1	2
224	на которой	1	2
225	но с	3	2
226	с ними	1	2
227	и так	1	2
228	уже в	2	2
229	в нашей	1	2
230	при помощи	1	2
231	дает ему	1	2
232	и их	1	2
233	заметить что	1	2
234	и вместе	4	2
235	и только	4	2
236	не было	2	2
