N	2gram	Vygotskiy__3	Problemy
1	и в	38	46
2	то есть	15	40
3	и не	10	27
4	может быть	19	23
5	не может	7	19
6	как бы	14	19
7	в нем	4	17
8	в этом	13	16
9	не только	12	14
10	перед нами	8	12
11	как мы	7	12
12	но и	5	12
13	как и	8	12
14	и на	6	11
15	точки зрения	16	11
16	в одном	8	11
17	а не	7	11
18	не в	12	10
19	между ними	1	10
20	и к	3	9
21	в самом	25	9
22	с точки	9	9
23	и все	10	9
24	в его	5	9
25	в том	25	9
26	вовсе не	8	9
27	до сих	6	8
28	конечно не	4	8
29	сих пор	5	8
30	или в	5	8
31	в сущности	10	7
32	еще не	1	7
33	в себе	4	7
34	и с	1	7
35	что ж	1	7
36	как раз	8	7
37	то же	10	6
38	никогда не	4	6
39	и он	1	6
40	хотя и	1	6
41	но в	3	6
42	ни в	3	6
43	но это	3	6
44	на свой	1	6
45	и его	6	6
46	что он	11	6
47	только в	4	6
48	есть в	2	6
49	друг друга	1	6
50	и между	4	6
51	к себе	2	6
52	все это	3	6
53	в романе	1	6
54	мы увидим	12	6
55	ну что	1	5
56	в котором	6	5
57	с его	1	5
58	во всех	4	5
59	нам кажется	1	5
60	так сказать	5	5
61	при этом	4	5
62	это не	1	5
63	в жизни	1	5
64	в то	3	5
65	в самой	4	5
66	это слово	1	5
67	о том	6	5
68	если мы	6	5
69	так как	6	5
70	у него	4	5
71	о себе	1	5
72	жизни и	1	5
73	например в	2	4
74	самом деле	21	4
75	в их	1	4
76	мы не	5	4
77	на себя	1	4
78	но не	1	4
79	как в	4	4
80	все же	8	4
81	кроме того	1	4
82	все эти	4	4
83	он не	6	4
84	таким образом	12	4
85	и наконец	2	4
86	мы слышим	2	4
87	он и	1	4
88	том что	14	4
89	в этих	2	4
90	у тургенева	1	4
91	этих двух	1	4
92	потому что	14	4
93	здесь не	3	4
94	в себя	1	4
95	так и	1	4
96	в словах	1	4
97	по мере	1	4
98	в виду	4	4
99	и здесь	6	4
100	и других	1	4
101	можно сказать	1	4
102	уже не	2	4
103	к ним	3	4
104	мы можем	7	4
105	еще и	2	4
106	до конца	2	4
107	превращается в	1	4
108	очень часто	2	4
109	должно быть	1	4
110	то что	35	4
111	совершенно не	5	4
112	что в	20	4
113	себя как	2	3
114	одним из	1	3
115	и это	8	3
116	между двумя	1	3
117	и до	1	3
118	мы уже	7	3
119	той же	2	3
120	мы имеем	1	3
121	и о	3	3
122	так чтобы	1	3
123	то это	2	3
124	отношение к	1	3
125	отличие от	1	3
126	в той	5	3
127	в своем	5	3
128	более или	1	3
129	из этих	3	3
130	в этой	13	3
131	имеем в	1	3
132	на то	16	3
133	не к	3	3
134	их в	2	3
135	на этом	5	3
136	реакции на	2	3
137	рассказ в	3	3
138	было бы	12	3
139	кажется что	1	3
140	далеко не	3	3
141	в слове	1	3
142	такой же	2	3
143	или менее	1	3
144	но если	4	3
145	и при	1	3
146	и их	1	3
147	в своей	5	3
148	в отличие	1	3
149	не как	1	3
150	образом и	2	3
151	но он	2	3
