N	2gram	Vygotskiy__5	Analitik
1	не только	16	22
2	и в	30	18
3	как и	6	14
4	так и	3	14
5	в этом	14	14
6	и его	6	13
7	но и	6	13
8	том что	21	12
9	в качестве	2	12
10	и не	6	12
11	в частности	4	12
12	при этом	8	11
13	повестей белкина	1	11
14	то есть	13	10
15	а в	4	10
16	как бы	19	10
17	повести белкина	2	9
18	что в	24	9
19	может быть	11	9
20	со стороны	3	9
21	а не	8	9
22	в том	27	9
23	в повестях	1	8
24	с его	2	8
25	и даже	2	8
26	в первой	1	8
27	по отношению	2	7
28	в русской	1	7
29	как раз	13	7
30	в его	4	7
31	с другой	9	7
32	но не	7	7
33	отношению к	1	7
34	еще не	5	6
35	в этой	5	6
36	он не	3	6
37	в их	3	6
38	не в	8	6
39	к тому	8	6
40	для него	3	6
41	о том	10	6
42	в начале	1	6
43	того же	2	5
44	той же	3	5
45	мы имеем	8	5
46	как нам	1	5
47	в самом	14	5
48	однако в	1	5
49	или иной	2	5
50	в сущности	12	5
51	что и	3	5
52	между тем	1	5
53	уже не	1	5
54	в конце	4	5
55	никогда не	9	5
56	и т.п	1	5
57	в свою	3	5
58	прежде всего	4	5
59	я в	1	5
60	не является	2	5
61	в результате	4	5
62	другой стороны	5	5
63	представляет собой	1	5
64	и на	3	4
65	столь же	1	4
66	что он	17	4
67	в своем	6	4
68	и как	7	4
69	что по	2	4
70	и к	4	4
71	таким образом	20	4
72	приводит к	2	4
73	состоит в	3	4
74	по себе	7	4
75	в одном	2	4
76	имеем дело	1	4
77	ли не	2	4
78	не менее	1	4
79	свою очередь	1	4
80	шекспира и	1	4
81	произведение искусства	6	4
82	внимание на	4	4
83	можно сказать	2	4
84	русской литературе	1	4
85	крайней мере	1	4
86	себя в	1	4
87	не есть	4	4
88	далеко не	1	4
89	по крайней	1	4
90	о чем	4	4
91	в данном	3	4
92	все же	7	4
93	перед нами	2	4
94	героя и	7	4
95	здесь и	1	3
96	едва ли	2	3
97	по его	3	3
98	который в	1	3
99	мы не	3	3
100	в целом	5	3
101	уже в	6	3
102	здесь не	1	3
103	о смерти	5	3
104	но как	1	3
105	если в	1	3
106	ответ на	5	3
107	что они	5	3
108	как говорит	4	3
109	как в	3	3
110	с этим	2	3
111	что касается	2	3
112	из этих	3	3
113	тому же	1	3
114	у пушкина	1	3
115	то же	7	3
116	в каждом	2	3
117	и того	2	3
118	одного и	2	3
119	точки зрения	7	3
120	все это	2	3
121	до известной	1	3
122	в то	2	3
123	только не	5	3
124	ничего не	2	3
125	той или	2	3
126	указывает на	4	3
127	с ее	1	3
128	в ее	3	3
129	данном случае	3	3
130	в произведении	1	3
131	так в	3	3
132	мысль о	4	3
133	именно в	6	3
134	было бы	5	3
135	дело с	5	3
136	во всем	2	3
137	однако с	1	3
138	к содержанию	1	3
139	этом отношении	3	3
140	были бы	1	3
141	еще и	1	3
142	что не	1	3
143	не было	1	3
144	вступает в	1	3
145	его как	1	3
146	как это	7	3
147	пока еще	1	3
148	известной степени	1	3
149	по поводу	3	3
150	к этому	3	3
151	отношения к	2	2
152	например в	1	2
153	самом деле	8	2
154	по преимуществу	2	2
155	есть не	4	2
156	после слов	1	2
157	в составе	1	2
158	и он	2	2
159	в ней	4	2
160	во всех	2	2
161	ними в	1	2
162	в стихе	4	2
163	конечном счете	1	2
164	очевидно что	2	2
165	иметь дело	1	2
166	отличие от	2	2
167	это и	2	2
168	на первой	1	2
169	как к	1	2
170	и той	2	2
171	нам кажется	2	2
172	когда он	5	2
173	могли бы	4	2
174	но в	5	2
175	в противоположность	2	2
176	все эти	2	2
177	в ответ	2	2
178	в себе	5	2
179	так сказать	1	2
180	на его	3	2
181	что она	6	2
182	в нем	7	2
183	о которой	1	2
184	не как	3	2
185	до которой	1	2
186	и вот	2	2
187	о его	1	2
188	одной и	2	2
189	могла бы	1	2
190	это не	3	2
191	в жизни	1	2
192	в них	4	2
193	о которых	2	2
194	с тем	8	2
195	несмотря на	5	2
196	с не	1	2
197	иначе говоря	1	2
198	не мог	1	2
199	с точки	2	2
200	в отличие	2	2
201	доказывает что	1	2
202	но они	1	2
203	даже в	1	2
204	вплоть до	1	2
205	все три	1	2
206	дело в	2	2
207	одна из	3	2
208	которого он	1	2
209	обратим внимание	1	2
210	сводится к	5	2
211	могут быть	8	2
212	подход к	1	2
213	говоря словами	1	2
214	в себя	2	2
215	не с	2	2
216	осуществляется в	2	2
217	с героем	2	2
218	об этом	3	2
219	и здесь	6	2
220	и т.д	1	2
221	на примере	4	2
222	в значительной	1	2
223	в конечном	1	2
224	в глазах	2	2
225	в форме	2	2
226	тех пор	2	2
227	один из	5	2
228	обе эти	2	2
229	вступить в	1	2
230	только в	5	2
231	то в	1	2
232	и ее	1	2
233	с одной	12	2
234	все они	1	2
235	вопроса о	2	2
236	действующего лица	1	2
237	нуждается в	1	2
238	произведения и	1	2
239	мы можем	7	2
240	тем что	6	2
241	это по	2	2
242	одной стороны	12	2
243	в романе	2	2
244	целого как	1	2
245	говорит о	4	2
246	там где	4	2
247	что мы	11	2
248	совершенно очевидно	5	2
249	не может	9	2
250	вместе с	12	2
251	и потому	5	2
252	по своему	1	2
253	в той	3	2
254	когда мы	6	2
255	тому как	1	2
256	да и	1	2
257	этого слова	1	2
258	в контексте	1	2
259	произведении искусства	1	2
260	ни для	1	2
261	и для	6	2
262	и следует	1	2
263	и от	1	2
264	хотя и	1	2
265	и все	4	2
266	же в	2	2
267	но всегда	1	2
268	то что	37	2
269	нам не	1	2
270	сказать что	9	2
271	совершенно не	6	2
272	к числу	1	2
273	в искусстве	6	2
274	во всяком	1	2
275	гораздо более	2	2
276	речь идет	1	1
277	связана с	1	1
278	сам по	3	1
279	на самом	2	1
280	и есть	5	1
281	человек который	1	1
282	тем же	3	1
283	грозит опасность	1	1
284	из самых	2	1
285	к другому	2	1
286	и до	2	1
287	на две	1	1
288	из его	1	1
289	в разладе	1	1
290	с таким	2	1
291	знаем о	1	1
292	в зависимости	6	1
293	мы уже	6	1
294	ощущать себя	1	1
295	первой и	1	1
296	кровеносную систему	1	1
297	при анализе	1	1
298	что между	2	1
299	что если	6	1
300	нею уже	1	1
301	вопрос о	3	1
302	никак не	6	1
303	что иное	2	1
304	в полной	2	1
305	мы и	1	1
306	был еще	1	1
307	но напротив	1	1
308	зависимости от	7	1
309	и ада	1	1
310	бы сказать	2	1
311	проявляется в	1	1
312	в таком	3	1
313	он был	2	1
314	между собой	2	1
315	иное как	2	1
316	на периферии	2	1
317	в сюжете	1	1
318	тут и	1	1
319	тем как	1	1
320	то мы	1	1
321	как если	1	1
322	мы будем	1	1
323	легко может	1	1
324	и благополучие	1	1
325	бы иметь	1	1
326	дуэли и	1	1
327	не все	1	1
328	вступают в	1	1
329	отношение к	1	1
330	произведение не	1	1
331	друг от	2	1
332	один и	1	1
333	идет о	1	1
334	одном из	1	1
335	от содержания	1	1
336	первых двух	1	1
337	говорит что	6	1
338	произведения так	1	1
339	имеет в	1	1
340	себе не	2	1
341	и свою	1	1
342	от этого	1	1
343	и отчасти	1	1
344	и хотя	2	1
345	не можем	4	1
346	та же	1	1
347	он идет	1	1
348	события или	1	1
349	влюблен в	1	1
350	в известном	1	1
351	и тот	1	1
352	во многих	1	1
353	на то	17	1
354	в отдельности	1	1
355	время и	1	1
356	происходит как	2	1
