N	2gram	Propp_Isto_1	Dialekti
1	не есть	2	54
2	т е	10	48
3	и не	9	27
4	а не	15	26
5	и т	25	24
6	и в	28	24
7	значит что	1	24
8	есть нечто	1	23
9	не только	12	23
10	т д	22	23
11	что такое	2	21
12	по себе	3	20
13	не может	15	19
14	не просто	3	18
15	ничего не	2	17
16	и есть	1	16
17	и что	10	15
18	то что	9	14
19	таким образом	8	13
20	что он	10	13
21	вовсе не	2	13
22	может быть	25	13
23	и даже	4	13
24	в мифе	2	13
25	что это	8	12
26	есть только	3	12
27	того что	4	12
28	не менее	6	11
29	что же	3	11
30	отнюдь не	1	10
31	тем не	6	10
32	не существует	2	10
33	есть не	1	9
34	то это	3	9
35	что она	5	9
36	но и	10	9
37	абстрактное понятие	1	9
38	нет ничего	1	9
39	в этом	8	8
40	и как	2	8
41	так что	4	8
42	в виде	2	8
43	прежде всего	10	8
44	что мы	7	8
45	том что	7	8
46	это и	1	7
47	как и	4	7
48	нет никакого	1	7
49	никогда не	14	7
50	как раз	2	7
51	потому что	4	7
52	что оно	1	7
53	ясно что	2	7
54	в виду	1	7
55	другими словами	4	7
56	что миф	1	7
57	только на	1	7
58	но что	1	7
59	в особенности	2	7
60	ничем не	1	7
61	что в	12	7
62	должна быть	5	6
63	что иное	1	6
64	я не	3	6
65	иное как	1	6
66	то же	12	6
67	об этом	4	6
68	и с	4	6
69	превращается в	4	6
70	оно не	1	6
71	утверждать что	3	6
72	больше ничего	1	6
73	если бы	8	6
74	что и	6	6
75	и только	2	6
76	о том	9	6
77	и жизни	1	6
78	так как	6	6
79	даже не	2	6
80	и пр	4	6
81	не на	2	6
82	и все	1	6
83	все это	4	6
84	кроме того	1	6
85	но если	2	6
86	не что	1	6
87	вопрос о	5	5
88	точка зрения	2	5
89	миф не	1	5
90	хотя и	1	5
91	и к	1	5
92	само по	2	5
93	он не	2	5
94	так и	9	5
95	было бы	7	5
96	в них	1	5
97	мы не	10	5
98	и тогда	3	5
99	в том	9	5
100	можно ли	1	5
101	в то	3	5
102	тогда когда	2	5
103	и притом	1	5
104	и его	3	5
105	всегда есть	1	5
106	только в	11	5
107	уже не	3	5
108	одно из	1	5
109	что не	2	5
110	что для	1	5
111	как это	3	5
112	ничего нет	1	5
113	но это	4	5
114	или не	1	5
115	или нет	1	5
116	только как	1	5
117	все остальное	1	4
118	и то	1	4
119	и больше	1	4
120	время как	3	4
121	говорить о	1	4
122	в истории	1	4
123	конечно не	2	4
124	подобно тому	1	4
125	собственно говоря	1	4
126	это не	7	4
127	на первый	2	4
128	от себя	1	4
129	знание и	1	4
130	тому что	1	4
131	делится на	1	4
132	как о	2	4
133	не могут	2	4
134	а что	1	4
135	и это	1	4
136	нет никакой	1	4
137	то время	3	4
138	можно только	1	4
139	о нем	2	4
140	к тому	6	4
141	с другой	6	4
142	для него	2	4
143	это будет	1	4
144	говорит о	2	4
145	у нас	1	4
146	так же	7	4
147	тому как	1	4
148	при всем	1	4
149	хотя бы	4	4
150	сказать что	5	4
151	была бы	2	3
152	мы уже	1	3
153	но даже	1	3
154	зависимости от	2	3
155	и на	4	3
156	как таковая	2	3
157	и я	1	3
158	что именно	1	3
159	с этим	4	3
160	в своем	5	3
161	только тогда	1	3
162	все же	10	3
163	перед нами	3	3
164	то ясно	2	3
165	как таковое	1	3
166	все эти	4	3
167	но его	1	3
168	на то	4	3
169	в нем	2	3
170	не значит	1	3
171	он должен	2	3
172	в силу	5	3
173	того или	1	3
174	и миф	2	3
175	должно быть	2	3
176	имеется в	1	3
177	миф о	2	3
178	не в	9	3
179	есть еще	2	3
180	миф и	1	3
181	раз и	3	3
182	из которых	3	3
183	она не	1	3
184	одна из	2	3
185	в основе	4	3
186	но она	1	3
187	на себя	1	3
188	во всем	3	3
189	должны быть	4	3
190	и этим	2	3
191	эти факты	2	3
192	это было	2	3
193	во-вторых же	1	3
194	или же	1	3
195	и ее	1	3
196	с одной	4	3
197	утверждают что	1	3
198	то и	2	3
199	при помощи	2	3
200	из них	3	3
201	мы знаем	4	3
202	сами по	1	3
203	друг друга	1	3
204	тем что	3	3
205	для того	1	3
206	в каком	1	3
207	эти две	2	3
208	не было	1	3
209	может ли	1	3
210	его как	2	3
211	в ущерб	1	3
212	одной стороны	4	3
213	а если	1	3
214	он будет	1	3
215	как бы	2	3
216	или оно	1	3
217	только одна	1	3
218	и от	2	3
219	ни к	2	3
220	не знает	5	3
221	только о	1	3
222	также не	1	3
223	также и	3	2
224	например в	5	2
225	же как	2	2
226	в частности	2	2
227	как миф	1	2
228	в первом	1	2
229	исходит из	3	2
230	в зависимости	2	2
231	уже по	1	2
232	его не	1	2
233	что если	2	2
234	так чтобы	2	2
235	и он	3	2
236	в ней	7	2
237	и говорить	1	2
238	целое и	2	2
239	еще не	7	2
240	на них	2	2
241	бы то	2	2
242	но не	5	2
243	было указано	1	2
244	не видно	1	2
245	целый ряд	1	2
246	но в	8	2
247	то в	1	2
248	ни один	6	2
249	из этих	1	2
250	и они	1	2
251	в себе	2	2
252	тому же	1	2
253	в жертву	2	2
254	и если	2	2
255	при этом	3	2
256	раз навсегда	1	2
257	явление но	1	2
258	что нужно	2	2
259	и вот	2	2
260	что у	1	2
261	и по	3	2
262	на этом	3	2
263	мира или	1	2
264	чаще всего	1	2
265	показывает что	3	2
266	на основании	1	2
267	этого не	1	2
268	и уже	1	2
269	несмотря на	1	2
270	в их	3	2
271	от его	1	2
272	и эти	3	2
273	их в	5	2
274	что этот	2	2
275	бы быть	3	2
276	с которой	1	2
277	но они	2	2
278	на котором	3	2
279	что их	2	2
280	тогда и	1	2
281	иметь в	1	2
282	а для	2	2
283	о ней	1	2
284	очень мало	2	2
285	ничто не	1	2
286	не вполне	2	2
287	у меня	3	2
288	уже о	1	2
289	когда мы	2	2
290	истории не	1	2
291	могут быть	4	2
292	все еще	1	2
293	как мы	3	2
294	меня в	1	2
295	говоря уже	1	2
296	так в	4	2
297	как с	1	2
298	и когда	2	2
299	для этого	3	2
300	нас к	1	2
301	и здесь	7	2
302	этого мы	1	2
303	из соединения	1	2
304	никак не	1	2
305	указано что	1	2
306	не содержит	2	2
307	себе совершенно	1	2
308	нас в	2	2
309	он исходит	1	2
310	однако что	1	2
311	в его	5	2
312	природы и	1	2
313	как объяснить	1	2
314	и она	2	2
315	тех пор	1	2
316	содержится в	1	2
317	даже если	1	2
318	их не	2	2
319	не мешает	1	2
320	и тем	2	2
321	себя в	2	2
322	же и	1	2
323	многое не	1	2
324	не можем	3	2
325	и у	1	2
326	никто не	2	2
327	у него	1	2
328	со стороны	2	2
329	исходят из	1	2
330	именно в	3	2
331	а именно	4	2
332	еще и	2	2
333	быть только	1	2
334	зависит от	2	2
335	вопросе о	1	2
336	однако не	2	2
337	но как	1	2
338	и потому	2	2
339	остальное есть	1	2
340	или нет?	1	2
341	куда же	1	2
342	по существу	5	2
343	быть не	1	2
344	в который	1	2
345	божества и	1	2
346	тех или	1	2
347	и для	4	2
348	или в	5	2
349	для нас	13	2
350	бы в	2	2
351	а в	7	2
352	требует чтобы	1	2
353	не говоря	1	2
354	другой стороны	5	2
355	совершенно не	1	2
356	по одному	1	2
357	или иного	1	2
358	бы его	1	2
359	из этого	2	2
360	точно так	3	2
361	к этой	1	2
362	ее в	5	2
363	они не	4	2
364	во всяком	1	2
365	ту же	1	1
366	речь идет	1	1
367	отношения к	2	1
368	чтобы не	3	1
369	начинается с	3	1
370	же еще	1	1
371	этом отношении	1	1
372	часто также	1	1
373	на самом	1	1
374	он может	1	1
375	но тем	1	1
376	по этим	1	1
377	и так	1	1
378	что эти	1	1
379	имеем и	1	1
380	ведь и	1	1
381	едва ли	1	1
382	видеть ни	1	1
383	и должен	3	1
384	и этот	1	1
385	по его	2	1
386	а как	1	1
387	часто бывает	1	1
388	из всего	1	1
389	мифа о	1	1
390	и мифа	1	1
391	вдруг совершенно	1	1
392	что уже	1	1
393	ответить на	1	1
394	эпохи в	1	1
395	явление не	1	1
396	же что	1	1
397	д на	1	1
398	так если	2	1
399	объекта или	1	1
400	во всех	2	1
401	то мы	4	1
402	оно совершенно	1	1
403	и вопрос	1	1
404	а только	2	1
405	не то	4	1
406	друг на	1	1
407	это однако	1	1
408	более как	1	1
409	иногда и	1	1
410	и будет	1	1
411	тут же	1	1
412	при их	1	1
413	само же	1	1
414	определен и	1	1
415	из таких	1	1
416	и нам	1	1
417	с какой	1	1
418	не помогает	1	1
419	метод и	1	1
420	если она	1	1
421	независимо от	1	1
422	выйти из	1	1
423	стороны и	1	1
424	что как	1	1
425	очень трудно	1	1
426	помнить что	1	1
427	просто как	1	1
428	глубже чем	1	1
429	в единый	1	1
430	это тоже	6	1
431	понятие точно	1	1
432	более или	5	1
433	себе не	1	1
434	от этого	2	1
435	в этот	1	1
436	них как	1	1
437	со своей	1	1
438	сказать по	1	1
439	к чему	3	1
440	та же	1	1
441	в которой	1	1
442	то огромное	1	1
443	во многих	2	1
444	если мы	3	1
445	наука всегда	1	1
446	право на	2	1
447	говорят о	1	1
448	от необходимости	1	1
449	но ведь	1	1
450	претендует на	1	1
451	дальше и	1	1
452	относятся такие	1	1
453	после этого	1	1
454	а просто	1	1
455	в реальной	1	1
456	мы можем	1	1
457	существу своему	1	1
458	на одну	1	1
459	всех этих	2	1
460	каких именно	1	1
461	сказал что	1	1
462	отца а	1	1
463	факт который	1	1
464	кого бы	1	1
465	не ставится	1	1
466	оно-то и	1	1
467	мало того	1	1
468	иной мир	3	1
469	его от	1	1
470	или иных	1	1
471	именно это	2	1
472	от нее	1	1
473	раз из	1	1
474	то ни	2	1
475	в совершенно	1	1
476	в глубине	2	1
477	часто мы	1	1
478	на ту	1	1
479	материалы которые	1	1
480	его в	6	1
481	знает что	1	1
482	природой и	1	1
483	известно что	1	1
484	а пока	2	1
485	не чем	1	1
486	о характере	1	1
487	нет в	2	1
488	мы имеем	13	1
489	на друга	1	1
490	не всегда	8	1
491	которой он	1	1
492	между собою	1	1
493	легче всего	1	1
494	в чистом	2	1
495	они в	1	1
496	нисколько не	2	1
497	лучше всего	2	1
498	или менее	5	1
499	во время	3	1
500	как некую	1	1
501	нас не	3	1
502	не зависит	1	1
503	в отношении	1	1
504	в такой	2	1
505	почти не	3	1
506	в котором	3	1
507	бы к	1	1
508	она в	1	1
509	при существовании	1	1
510	представление о	1	1
511	самое что	2	1
512	оказывается что	1	1
513	не как	3	1
514	они уже	1	1
515	бы мы	2	1
516	по своей	2	1
517	для всякого	1	1
518	и раньше	1	1
519	основана на	1	1
520	одном из	1	1
521	мифа с	1	1
522	видим не	1	1
523	выше мы	3	1
524	точку зрения	3	1
525	но он	1	1
526	друг другу	1	1
527	иным как	1	1
528	и более	1	1
529	чтобы это	1	1
530	тому чтобы	1	1
531	у читателя	1	1
532	отличаем от	1	1
533	что например	3	1
534	даже в	4	1
535	это вопрос	1	1
536	в историческом	1	1
537	душа и	1	1
538	содержит в	1	1
539	вплоть до	1	1
540	а иногда	2	1
541	что эта	1	1
542	дело не	5	1
543	того как	3	1
544	я буду	1	1
545	на него	4	1
546	ставит его	1	1
547	этого явления	3	1
548	вопрос не	1	1
549	о природе	1	1
550	отнестись к	1	1
551	в самой	1	1
552	имеем дело	1	1
553	он хочет	1	1
554	такая же	1	1
555	на природу	2	1
556	люди их	1	1
557	связи с	4	1
558	поэтому совершенно	1	1
559	тут только	1	1
560	входят в	1	1
561	так то	1	1
562	точке зрения	1	1
563	многих местах	1	1
564	чистом виде	2	1
565	от их	1	1
566	что там	1	1
567	в основу	1	1
568	но все	4	1
569	есть признак	1	1
570	это конечно	3	1
571	же самое	3	1
572	уже было	1	1
573	всего в	2	1
574	того есть	1	1
575	иногда на	1	1
576	по воздуху	1	1
577	должен быть	3	1
578	где нет	2	1
579	и стали	1	1
580	принцип который	1	1
581	образы и	1	1
582	в ее	2	1
583	были бы	2	1
584	совершенно ясно	1	1
585	последнее время	1	1
586	он с	1	1
587	только то	1	1
588	в себя	1	1
589	нечто целое	2	1
590	достаточно чтобы	1	1
591	слово есть	1	1
592	только через	3	1
593	находятся и	1	1
594	что существуют	1	1
595	не с	3	1
596	связанных с	1	1
597	можно но	1	1
598	строго говоря	1	1
599	таких примеров	1	1
600	другого и	1	1
601	с ним	2	1
602	миф как	1	1
603	мы всегда	1	1
604	стоящие на	1	1
605	о смерти	6	1
606	вот почему	1	1
607	на вопрос	2	1
608	внимание на	1	1
609	и та	1	1
610	миф в	1	1
611	мифе о	1	1
612	то не	1	1
613	или на	3	1
614	это потому	1	1
615	с целью	1	1
616	с соответствующими	1	1
617	не выходит	2	1
618	на точку	1	1
619	дают себе	1	1
620	в конечном	2	1
621	все в	1	1
622	тем или	1	1
623	и требует	1	1
624	не история	1	1
625	и хорошо	1	1
626	не более	2	1
627	в другой	1	1
628	что-то другое	1	1
629	он был	1	1
630	представления о	3	1
631	у одного	1	1
632	у всех	1	1
633	если это	1	1
634	к ней	1	1
635	мы никогда	1	1
636	происходит в	1	1
637	где не	1	1
638	но так	2	1
639	но с	1	1
640	всякого рода	2	1
641	здесь не	4	1
642	тот же	2	1
643	нас есть	1	1
644	одной из	2	1
645	этот вопрос	7	1
646	полнотой и	1	1
647	очень много	3	1
648	то он	2	1
649	этот факт	1	1
650	об их	1	1
651	жили не	1	1
652	в качестве	5	1
653	в сторону	1	1
654	каждый из	1	1
655	всем его	1	1
656	мы получим	2	1
657	был бы	2	1
658	что данный	2	1
659	такое сопоставление	1	1
660	не так	2	1
661	тогда он	1	1
662	представлений о	3	1
663	в одном	5	1
664	у нее	1	1
665	к ним	4	1
666	заметить что	1	1
667	явно не	1	1
668	понятие а	1	1
669	науки в	1	1
670	процессы жизни	1	1
671	момент в	1	1
672	и точно	1	1
673	до сих	5	1
674	от этих	2	1
675	превратится в	1	1
676	к которому	5	1
677	с той	2	1
678	нами не	1	1
679	иначе мы	1	1
680	мы еще	3	1
681	изучение истории	2	1
682	между ними	2	1
683	обратиться к	1	1
684	от другого	1	1
685	в некоторых	2	1
686	не сама	1	1
687	а наоборот	1	1
688	оно ее	1	1
689	и обыкновенно	1	1
690	что обычно	1	1
691	а так	1	1
692	когда она	1	1
693	дерево и	1	1
694	или с	1	1
695	в связи	4	1
696	уже давно	1	1
697	но оно	4	1
698	связь с	4	1
699	вместе с	6	1
700	и первобытное	1	1
701	надо было	1	1
702	мы исходим	2	1
703	мало и	1	1
704	не дают	1	1
705	чем в	1	1
706	этим мы	1	1
707	и всей	1	1
708	да и	1	1
709	я с	1	1
710	чтобы было	1	1
711	указанием на	1	1
712	в это	1	1
713	мы могли	1	1
714	что из	1	1
715	сих пор	5	1
716	видно что	6	1
717	у вас	2	1
718	было видеть	1	1
719	не мог	1	1
720	здесь в	2	1
721	на одной	1	1
722	и часто	2	1
723	не знаем	2	1
724	об отношении	1	1
725	в результате	1	1
726	а все	1	1
727	которая в	1	1
728	тот кто	1	1
729	бы ему	1	1
730	здесь я	1	1
731	тысячи различных	1	1
732	это может	1	1
733	из своего	1	1
734	в этих	7	1
735	не хотят	1	1
736	скажем что	1	1
737	как абстрактное	1	1
738	или он	1	1
739	себе ничего	1	1
740	ни было	2	1
741	есть продукт	1	1
742	очень хорошо	1	1
743	нужно знать	1	1
744	этом примере	1	1
745	только она	1	1
746	это все	1	1
747	или другими	1	1
748	состоит из	1	1
749	для каждой	1	1
750	лишь тогда	1	1
751	легко заметить	1	1
752	не сами	1	1
753	чем иным	1	1
754	об этих	1	1
755	тут возникает	1	1
756	это так	4	1
757	уже есть	1	1
758	а может	1	1
759	это понятие	1	1
760	и научных	1	1
