N	3gram	Vinokur_Ku_2	Myshleni
1	с точки зрения	8	21
2	для того чтобы	8	18
3	в этом случае	2	14
4	в том что	10	13
5	по сравнению с	1	7
6	так же как	2	7
7	с самого начала	1	7
8	к тому что	1	6
9	свое выражение в	1	5
10	в данном случае	1	5
11	с одной стороны	1	5
12	этой точки зрения	2	4
13	в самом деле	7	4
14	потому что у	1	4
15	мы могли бы	1	4
16	с этой точки	2	4
17	вместе с тем	2	4
18	не может быть	4	4
19	заключается в том	1	4
20	о том что	1	4
21	на то что	2	4
22	только потому что	6	3
23	состоит в том	1	3
24	в том и	1	3
25	до сих пор	1	3
26	в этом отношении	3	3
27	находит свое выражение	1	3
28	и то что	1	3
29	смысле этого слова	1	3
30	тем не менее	5	3
31	можно сказать что	2	3
32	как и в	1	3
33	как мы видели	1	3
34	том что в	1	2
35	потому что он	2	2
36	лишь в той	1	2
37	одной и той	1	2
38	прежде всего в	1	2
39	и той же	1	2
40	на самом деле	2	2
41	в известном смысле	1	2
42	в лучшем случае	3	2
43	в отличие от	2	2
44	в большинстве случаев	1	2
45	в той мере	1	2
46	точно так же	3	2
47	то время как	1	2
48	едва ли не	1	2
49	в то время	1	2
50	приводит к тому	1	2
51	мере в какой	1	2
52	что оно имеет	1	2
53	не до конца	1	2
54	в последнее время	1	2
55	нужно было бы	1	2
56	в свою очередь	2	2
57	в конечном счете	2	2
58	именно в силу	2	2
59	той мере в	1	2
60	таким образом в	1	2
61	по сравнению со	1	2
62	могли бы сказать	1	2
63	несмотря на то	2	1
64	потому что как	1	1
65	к этому же	1	1
66	что иное как	1	1
67	а следовательно и	2	1
68	тех пор пока	1	1
69	мы с помощью	1	1
70	я не хочу	1	1
71	возникает целый ряд	1	1
72	в каждый данный	2	1
73	также и в	1	1
74	ее от речи	1	1
75	отличается тем что	1	1
76	в соответствии с	2	1
77	и до конца	1	1
78	как это имеет	1	1
79	в этом смысле	5	1
80	говорить и о	2	1
81	потому что не	1	1
82	каждый данный момент	2	1
83	следовательно и в	1	1
84	мне хотелось бы	1	1
85	только в том	2	1
86	тем что она	1	1
87	письменная речь речь	1	1
88	в зависимости от	4	1
89	сам по себе	1	1
90	есть не что	1	1
91	что он не	1	1
92	ибо всякое слово	1	1
93	в первую очередь	1	1
94	вследствие того что	1	1
95	простор и свободу	1	1
96	можно было бы	9	1
97	речи так как	1	1
98	качестве одного из	1	1
99	до тех пор	1	1
100	на первом месте	1	1
101	что если бы	1	1
102	что все это	1	1
103	одном и том	1	1
104	можно говорить и	1	1
105	должны привести к	1	1
106	речи а ее	1	1
107	речи но для	1	1
108	в этой области	4	1
109	того чтобы понять	1	1
110	может быть не	1	1
111	того что слово	1	1
112	не только в	4	1
113	в качестве одного	1	1
114	и том же	1	1
115	вопроса о природе	1	1
116	речь не выполняет	1	1
117	сама по себе	1	1
118	речи заключается в	1	1
119	в письменной речи	1	1
120	то тем самым	2	1
121	до некоторой степени	2	1
122	с другой стороны	7	1
123	не только для	1	1
124	таким же образом	1	1
125	не могут быть	1	1
126	само по себе	5	1
127	во всяком случае	5	1
128	при письменной речи	1	1
129	на этом пути	1	1
130	есть в этом	1	1
131	вместо того чтобы	1	1
132	потому что они	1	1
133	но только потому	1	1
134	иначе как в	1	1
135	сказать что оно	1	1
136	это имеет место	1	1
137	но для того	1	1
138	может и не	1	1
139	то что мы	1	1
140	но и для	1	1
141	этом случае он	1	1
142	после того как	1	1
143	слова не только	1	1
144	в силу своей	1	1
145	не что иное	1	1
146	языка и его	1	1
147	но все же	2	1
148	но также и	2	1
149	в то же	3	1
150	тем что он	2	1
151	с помощью этого	1	1
152	что целый ряд	1	1
153	только тогда когда	1	1
154	в конце концов	3	1
155	так как без	1	1
156	письменной речи в	2	1
157	и с другой	1	1
