N	3gram	Vygotskiy__6	Vladivir
1	в том что	19	7
2	то что он	2	5
3	в этом смысле	2	4
4	и то что	2	4
5	на то что	4	4
6	на этот раз	1	4
7	том что в	1	3
8	что он не	1	3
9	в конце концов	1	3
10	с другой стороны	2	3
11	не может быть	2	3
12	один и тот	1	2
13	мы знаем что	3	2
14	в ответ на	1	2
15	как раз и	1	2
16	на первый план	1	2
17	главным образом в	1	2
18	то обстоятельство что	1	2
19	не только в	1	2
20	в то время	6	2
21	и тот же	1	2
22	можно сказать что	6	2
23	так что в	1	2
24	тем не менее	1	2
25	для того чтобы	8	2
26	что и в	1	2
27	потому что его	1	1
28	и в конце	1	1
29	что иное как	1	1
30	понятий но и	1	1
31	нет и не	1	1
32	в которой он	1	1
33	у них совершенно	1	1
34	мы имеем дело	2	1
35	потому что в	1	1
36	и той же	3	1
37	что в своем	1	1
38	в самом деле	1	1
39	в настоящее время	1	1
40	в этой области	2	1
41	в том же	2	1
42	наилучшие условия для	1	1
43	значение для всей	1	1
44	и не может	2	1
45	время когда он	1	1
46	но все это	1	1
47	только то что	2	1
48	как это часто	1	1
49	силу чего он	1	1
50	в значительной мере	2	1
51	вместе с тем	2	1
52	возрасте не только	1	1
53	он никогда не	1	1
54	как раз в	2	1
55	в этом первом	1	1
56	то время как	5	1
57	содержит в себе	1	1
58	не потому что	1	1
59	с одной стороны	1	1
60	смысле этого слова	1	1
61	в связи с	2	1
62	не содержит в	1	1
63	и в этом	1	1
64	и к его	1	1
65	имеем дело с	1	1
66	в силу чего	4	1
67	а в других	1	1
68	заключать в себе	1	1
69	это часто бывает	1	1
70	но и вообще	1	1
71	одной и той	3	1
72	в этом возрасте	3	1
73	есть не что	1	1
74	раз и навсегда	1	1
75	заключается в том	5	1
76	но как раз	1	1
77	в свою очередь	1	1
78	в целом однако	1	1
79	но он не	1	1
80	что на этот	1	1
81	скажем только что	2	1
82	с тем что	2	1
83	и тем самым	5	1
84	не только не	2	1
85	в котором он	1	1
86	но отнюдь не	1	1
87	а это и	1	1
88	мы уже сейчас	1	1
89	во второй половине	1	1
90	к тому что	7	1
91	не что иное	1	1
92	в этом отношении	3	1
