N	2gram	Ircho_Kome_2	Myshleni
1	в том	11	33
2	том что	9	27
3	в развитии	2	26
4	точки зрения	4	26
5	то что	6	20
6	в этом	10	19
7	с точки	1	18
8	не только	7	15
9	и в	26	15
10	речи и	1	15
11	таким образом	6	14
12	что в	9	14
13	того чтобы	6	12
14	что он	5	12
15	в самом	4	11
16	мы не	2	10
17	в целом	4	10
18	было бы	8	10
19	для того	5	10
20	но и	10	10
21	мы можем	3	10
22	в сущности	1	9
23	в своем	6	9
24	о том	6	9
25	связи с	3	9
26	может быть	11	9
27	не может	3	9
28	не является	2	9
29	не в	2	8
30	никогда не	1	8
31	так и	12	8
32	если бы	9	8
33	и что	2	8
34	едва ли	14	7
35	на основе	1	7
36	он не	2	7
37	по себе	1	7
38	к тому	12	7
39	тот же	2	7
40	с одной	2	7
41	потому что	6	7
42	мы знаем	3	7
43	одной стороны	2	7
44	как бы	2	7
45	и не	14	7
46	во всяком	2	7
47	как известно	2	6
48	самом деле	1	6
49	по отношению	3	6
50	в этой	3	6
51	в истории	5	6
52	и к	2	6
53	что это	4	6
54	как он	3	6
55	к выводу	1	6
56	как и	4	6
57	мы видели	1	6
58	всяком случае	2	6
59	что эта	1	6
60	как мы	4	6
61	в виду	2	6
62	но в	3	6
63	по своей	1	6
64	по этому	1	6
65	если мы	1	6
66	мы находим	2	6
67	вовсе не	2	6
68	с другой	2	6
69	к которому	1	6
70	на этот	4	6
71	там где	1	6
72	в частности	4	6
73	вместе с	9	6
74	как это	4	6
75	в связи	3	6
76	сказать что	1	6
77	то же	3	5
78	вопрос о	3	5
79	уже в	4	5
80	приводит к	1	5
81	это не	2	5
82	во всей	1	5
83	можно было	4	5
84	и даже	1	5
85	и их	3	5
86	друг друга	3	5
87	речь и	1	5
88	представление о	2	5
89	с помощью	1	5
90	сравнению с	1	5
91	по существу	1	5
92	отношению к	3	5
93	все что	1	5
94	по сравнению	1	5
95	из того	1	4
96	хотя бы	2	4
97	что его	3	4
98	с его	5	4
99	из этих	4	4
100	конечном счете	1	4
101	независимо от	5	4
102	как в	3	4
103	все же	4	4
104	в которой	5	4
105	том чтобы	1	4
106	в них	4	4
107	несмотря на	1	4
108	со всей	1	4
109	в эту	1	4
110	в своей	3	4
111	от его	1	4
112	признать что	2	4
113	значение для	1	4
114	к этому	5	4
115	их в	1	4
116	даже в	2	4
117	не имеет	3	4
118	того как	3	4
119	и его	12	4
120	с и	4	4
121	и с	5	4
122	в пользу	2	4
123	мы видим	1	4
124	так как	4	4
125	только в	4	4
126	в качестве	5	4
127	для всех	3	4
128	в начале	4	4
129	как раз	1	4
130	а с	1	4
131	прежде всего	4	4
132	так же	1	4
133	все это	3	4
134	для нас	3	4
135	а в	3	4
136	по поводу	3	4
137	идет о	2	3
138	отношения между	1	3
139	для которого	1	3
140	мы имеем	2	3
141	и ее	2	3
142	в общем	1	3
143	должны были	1	3
144	что именно	2	3
145	с этим	5	3
146	когда он	1	3
147	бы и	2	3
148	все эти	1	3
149	что она	2	3
150	что у	4	3
151	об этом	2	3
152	о которых	1	3
153	во время	6	3
154	таким же	1	3
155	бы к	2	3
156	из которых	3	3
157	вытекает из	1	3
158	в самой	3	3
159	в основе	1	3
160	больше того	4	3
161	числе и	1	3
162	для себя	1	3
163	и это	2	3
164	в собственном	1	3
165	действия и	1	3
166	и сам	3	3
167	с собой	2	3
168	из двух	1	3
169	с ним	1	3
170	ничего не	1	3
171	но мы	1	3
172	тем более	1	3
173	все время	2	3
174	философии и	2	3
175	одной из	4	3
176	но не	3	3
177	мы попытаемся	1	3
178	в следующем	2	3
179	речь в	1	3
180	из них	7	3
181	для него	1	3
182	отличие от	2	3
183	во власти	1	3
184	со стороны	2	3
185	в отличие	2	3
186	что для	4	3
187	а не	1	3
188	и особенно	3	3
189	он говорит	1	3
190	только для	1	3
191	о мире	1	3
192	или в	3	3
193	в результате	1	3
194	и все	2	3
195	действительно не	1	3
196	из тех	1	3
197	того же	3	3
198	чем это	2	3
199	тем самым	1	3
200	том числе	3	3
201	ли можно	3	2
202	речь идет	3	2
203	или к	1	2
204	и есть	2	2
205	в котором	3	2
206	той же	3	2
207	говорить о	2	2
208	в их	3	2
209	и самого	1	2
210	которые он	1	2
211	столь же	9	2
212	во всех	3	2
213	то он	1	2
214	друг от	1	2
215	нет и	2	2
216	отнюдь не	2	2
217	в течение	2	2
218	наряду с	6	2
219	общего с	1	2
220	в полном	1	2
221	целый ряд	2	2
222	как уже	1	2
223	и как	1	2
224	более или	1	2
225	следующим образом	1	2
226	от этого	2	2
227	за собой	2	2
228	представляет собой	1	2
229	само по	1	2
230	с их	4	2
231	в себе	1	2
232	не следует	2	2
233	после этого	2	2
234	же это	1	2
235	в силу	2	2
236	и более	1	2
237	друг с	2	2
238	в другом	1	2
239	на все	1	2
240	представлены в	1	2
241	и мы	1	2
242	этом смысле	2	2
243	ни в	5	2
244	с такой	1	2
245	в один	2	2
246	и тогда	1	2
247	или менее	1	2
248	в этих	4	2
249	но если	3	2
250	мысль и	1	2
251	том же	1	2
252	стало быть	1	2
253	с которой	1	2
254	этого же	1	2
255	от жизни	1	2
256	больше чем	5	2
257	этих двух	1	2
258	иными словами	1	2
259	и теперь	1	2
260	что речь	1	2
261	что на	3	2
262	с другом	2	2
263	к себе	1	2
264	но все	3	2
265	в других	2	2
266	его с	1	2
267	той или	1	2
268	должен быть	1	2
269	от друга	1	2
270	можно сомневаться	3	2
271	в себя	1	2
272	исключительно с	1	2
273	за то	4	2
274	когда в	2	2
275	а также	1	2
276	с целью	1	2
277	нас в	1	2
278	судить о	1	2
279	в его	4	2
280	что и	7	2
281	в другой	2	2
282	в споре	1	2
283	как например	1	2
284	гораздо важнее	1	2
285	мне кажется	1	2
286	теперь в	2	2
287	на протяжении	10	2
288	в одном	2	2
289	много раз	1	2
290	у него	4	2
291	тем что	3	2
292	от того	2	2
293	известно о	1	2
294	протяжении всего	1	2
