N	3gram	Voloshinov_2	FransuaR
1	мы уже говорили	1	11
2	в следующей главе	2	6
3	как мы уже	3	6
4	о том что	3	5
5	то же время	8	5
6	в то же	8	5
7	в другом месте	1	4
8	в самом деле	5	4
9	с одной стороны	3	4
10	в той же	1	4
11	в большинстве случаев	5	4
12	мы уже сказали	1	3
13	в этом отношении	1	3
14	до сих пор	3	3
15	вполне понятно что	1	2
16	и в особенности	1	2
17	одной стороны и	2	2
18	с точки зрения	13	2
19	как мы увидим	1	2
20	уже говорили что	1	2
21	прямо сказать что	1	2
22	в одной плоскости	1	2
23	во всех этих	1	2
24	но и в	2	2
25	можно прямо сказать	1	2
26	с другой стороны	1	2
27	хотя и в	1	2
28	таким образом в	1	2
29	начало и конец	1	2
30	в том что	6	2
31	конечно не в	1	2
32	с помощью которых	1	2
33	и прежде всего	2	2
34	как бы изнутри	1	1
35	и того же	4	1
36	по отношению к	8	1
37	в той или	3	1
38	является таким образом	1	1
39	ровно ничего не	1	1
40	дело в том	1	1
41	более или менее	2	1
42	и так сказать	1	1
43	и т.п то	1	1
44	мы увидим в	1	1
45	свидетельствует о том	1	1
46	того же самого	1	1
47	в нем и	1	1
48	обратное влияние на	2	1
49	как мы сказали	3	1
50	увидим в следующей	1	1
51	в неразрывной связи	2	1
52	и землю и	1	1
53	на самом же	3	1
54	несколько слов об	1	1
55	рано или поздно	1	1
56	также и все	1	1
57	если мы вспомним	1	1
58	и с помощью	1	1
59	именно здесь в	1	1
60	связанных с ними	1	1
61	до известной степени	1	1
62	мы полагаем что	1	1
63	сам по себе	1	1
64	и тем же	2	1
65	уже указывали что	1	1
66	но в то	5	1
67	смысле этого слова	4	1
68	тема как мы	1	1
69	и т.п эта	1	1
70	в сущности только	1	1
71	в связи с	7	1
72	так и от	2	1
73	для того чтобы	6	1
74	не может быть	10	1
75	одним и тем	2	1
76	мы видели что	1	1
77	в широком смысле	1	1
78	не совпадает с	1	1
79	его так же	1	1
80	в зависимости от	2	1
81	неразрывной связи с	2	1
82	одно из важнейших	1	1
83	в значительной степени	2	1
84	всего того что	1	1
85	и на все	1	1
86	до настоящего времени	2	1
87	не только в	1	1
88	той или иной	4	1
89	но все же	1	1
90	можно сказать что	1	1
91	одного и того	4	1
92	о чем мы	1	1
93	а с другой	1	1
94	мы уже указывали	1	1
95	чувствует себя в	1	1
96	для правильного понимания	1	1
97	при этом совершенно	1	1
98	самом же деле	3	1
99	том что он	2	1
100	и до настоящего	2	1
