N	3gram	Propp_Isto_3	Problema
1	тем не менее	5	18
2	и т д	15	10
3	в данном случае	3	8
4	на то что	1	8
5	ничего общего с	1	7
6	в таком случае	1	6
7	о том что	2	5
8	в том что	5	5
9	точно так же	2	4
10	на самом деле	1	4
11	не имеют ничего	1	4
12	только то что	1	4
13	но в таком	1	4
14	в связи с	3	4
15	имеют ничего общего	1	4
16	с точки зрения	1	3
17	до сих пор	5	3
18	и в других	2	3
19	сами по себе	1	3
20	что в нем	1	3
21	может быть и	1	3
22	в буквальном смысле	1	3
23	во всяком случае	2	3
24	не только не	2	3
25	можно сказать что	1	3
26	с другой стороны	7	3
27	в этом случае	5	2
28	что иное как	3	2
29	в других случаях	1	2
30	хотя и не	1	2
31	так или иначе	1	2
32	в этих случаях	7	2
33	есть не что	1	2
34	как мы увидим	1	2
35	это вовсе не	1	2
36	и то что	2	2
37	чем перейти к	2	2
38	так же как	1	2
39	так как они	1	2
40	не может быть	1	2
41	здесь не только	1	2
42	мы увидим ниже	2	2
43	с тем что	1	2
44	не что иное	3	2
45	можно было бы	1	2
46	подобно тому как	1	2
47	на том что	1	2
48	к сожалению однако	1	1
49	вместе с тем	1	1
50	в чем же	1	1
51	мы имеем дело	1	1
52	мы видели выше	1	1
53	и пр но	1	1
54	также и в	1	1
55	в некоторых случаях	3	1
56	знак того что	1	1
57	обратить внимание еще	1	1
58	мы не будем	1	1
59	на самом же	1	1
60	мы до сих	1	1
61	как это показывает	1	1
62	не есть ли	1	1
63	не просто в	1	1
64	то что было	1	1
65	не менее если	1	1
66	то время как	2	1
67	один из них	1	1
68	хотелось бы обратить	1	1
69	не только в	1	1
70	остановимся только на	1	1
71	не менее они	1	1
72	т д здесь	1	1
73	а именно на	1	1
74	внимание еще на	1	1
75	близко подходит к	1	1
76	весьма близко подходит	1	1
77	предметов от которых	1	1
78	мы здесь не	1	1
79	бы обратить внимание	1	1
80	здесь кроется нечто	1	1
81	ничего не знает	1	1
82	что указывает на	1	1
83	и в том	1	1
84	мы уже видели	3	1
85	заключается в том	1	1
86	в то время	2	1
87	мы имеем и	2	1
88	из этих пунктов	1	1
89	в пределах этого	1	1
90	у нас в	1	1
91	не только то	1	1
92	что в них	2	1
93	ни один из	2	1
94	самом же деле	1	1
95	что здесь кроется	1	1
96	он стоит на	1	1
97	как и в	2	1
98	к тому же	2	1
99	как мы видели	5	1
