N	2gram	Losev_Dial_1	StatiiOP
1	и в	18	25
2	в этом	12	24
3	у пушкина	4	22
4	в том	9	20
5	что он	11	19
6	может быть	17	19
7	что в	13	19
8	что это	11	16
9	том что	9	15
10	в этой	1	14
11	и пр	5	13
12	не только	13	12
13	в его	3	12
14	то что	13	12
15	в этих	5	11
16	так что	15	11
17	таким образом	1	10
18	прежде всего	10	10
19	и не	30	10
20	у него	1	9
21	но и	7	9
22	и т	21	8
23	все это	11	8
24	о том	4	8
25	как например	2	8
26	это было	2	8
27	т е	25	8
28	с этим	2	7
29	это не	9	7
30	было бы	12	7
31	в то	6	7
32	не может	12	7
33	что касается	2	7
34	точки зрения	17	7
35	что такое	10	7
36	место в	1	6
37	как в	2	6
38	из этих	2	6
39	пушкина и	1	6
40	не в	6	6
41	между тем	1	6
42	только в	3	6
43	т п	2	6
44	в конце	4	6
45	как бы	11	6
46	а в	5	6
47	то же	10	5
48	говорит что	3	5
49	но в	6	5
50	на то	5	5
51	он не	3	5
52	об этом	4	5
53	на почве	1	5
54	ни в	15	5
55	мы имеем	2	5
56	в котором	4	5
57	потому что	14	5
58	и это	2	5
59	так и	9	5
60	в них	3	5
61	с другой	6	5
62	связано с	1	5
63	а не	14	5
64	того что	2	5
65	другой стороны	4	5
66	например в	1	4
67	что эти	1	4
68	в которой	1	4
69	время как	2	4
70	в чем	6	4
71	точка зрения	2	4
72	относится к	2	4
73	все же	5	4
74	не было	6	4
75	и к	1	4
76	то в	7	4
77	в каждом	2	4
78	этом смысле	3	4
79	и тем	1	4
80	в жизни	1	4
81	как и	2	4
82	а как	1	4
83	по крайней	4	4
84	с точки	12	4
85	ничего не	17	4
86	к ней	4	4
87	этом отношении	2	4
88	в каком	8	4
89	отличается от	2	4
90	в ней	3	4
91	и с	5	4
92	если бы	12	4
93	можно сказать	6	4
94	а также	1	4
95	к нему	8	4
96	мы видим	4	4
97	всего в	1	4
98	в качестве	2	4
99	и др	1	4
100	всяком случае	2	4
101	отношение к	5	4
102	то время	1	4
103	крайней мере	4	4
104	в особенности	5	4
105	это есть	9	4
106	что здесь	2	4
107	и для	2	4
108	но это	8	4
109	сказать что	10	4
110	была бы	3	4
111	в своей	2	4
112	из этого	1	4
113	во всяком	4	4
114	я и	1	3
115	говорить о	5	3
116	кроме того	1	3
117	что по	1	3
118	и наконец	1	3
119	все эти	2	3
120	и если	1	3
121	всех этих	3	3
122	на этом	2	3
123	в другом	2	3
124	нет в	1	3
125	о которых	2	3
126	показывает что	1	3
127	несмотря на	10	3
128	в их	3	3
129	что я	3	3
130	но он	1	3
131	и более	4	3
132	тому что	3	3
133	пушкина но	1	3
134	на язык	1	3
135	же время	4	3
136	связи с	1	3
137	что все	1	3
138	со стороны	2	3
139	и что	12	3
140	нельзя сказать	1	3
141	у которого	1	3
142	и его	1	3
143	вот что	1	3
144	уже не	2	3
145	я имею	1	3
146	уже в	1	3
147	не так	1	3
148	для него	2	3
149	так как	11	3
150	как раз	4	3
151	не является	3	3
152	что для	3	3
153	одной стороны	2	3
154	с которым	1	3
155	что мы	1	3
156	бы совершенно	1	3
157	его как	1	3
158	в связи	1	3
159	каждая из	1	3
160	с этой	2	3
161	между прочим	1	3
162	тем более	2	3
163	другое дело	1	3
164	пушкина у	1	3
165	конце концов	3	3
166	все они	1	3
167	к этому	2	3
168	в виде	2	3
169	в какой	1	3
170	речь идет	1	2
171	самом деле	3	2
172	он может	1	2
173	к своей	1	2
174	мы имели	1	2
175	такое же	1	2
176	той же	1	2
177	исторической эпохи	2	2
178	как я	1	2
179	думаю что	1	2
180	разумеется не	1	2
181	не был	2	2
182	во всех	1	2
183	то он	2	2
184	но как	2	2
185	только тогда	2	2
186	если в	3	2
187	не просто	7	2
188	нет и	1	2
189	что они	3	2
190	не буду	3	2
191	что именно	2	2
192	его к	1	2
193	в самом	3	2
194	формы в	1	2
195	т д	19	2
196	не как	2	2
197	том чтобы	1	2
198	и по	1	2
199	но все	3	2
200	и может	2	2
201	а по	1	2
202	то есть	1	2
203	заключается в	1	2
204	отчет в	1	2
205	а с	2	2
206	он и	2	2
207	между собою	2	2
208	жизни но	1	2
209	мы не	1	2
210	в развитии	1	2
211	такой же	2	2
212	и тогда	2	2
213	нас не	2	2
214	можно найти	2	2
215	в такой	1	2
216	творчества пушкина	1	2
217	что нужно	1	2
218	в которых	2	2
219	взгляд на	1	2
220	точку зрения	3	2
221	которые в	1	2
222	тем не	1	2
223	если я	1	2
224	для этого	2	2
225	это особенно	1	2
226	если и	2	2
227	в отношении	5	2
228	случае в	1	2
229	не менее	2	2
230	но они	2	2
231	как можно	2	2
232	что эта	4	2
233	самого начала	1	2
234	как о	2	2
235	дело не	2	2
236	было у	1	2
237	не имеет	15	2
238	никогда не	9	2
239	этих двух	1	2
240	на себе	3	2
241	исторического процесса	1	2
242	от того	1	2
243	могут быть	3	2
244	в определенную	1	2
245	к тому	4	2
246	но также	1	2
247	для того	2	2
248	утверждать что	3	2
249	на это	1	2
250	должен быть	1	2
251	находясь в	1	2
252	как мы	4	2
253	в виду	5	2
254	нужно сказать	1	2
255	говорит и	1	2
256	каждый раз	1	2
257	с самого	1	2
258	что у	1	2
259	на нее	1	2
260	времени и	1	2
261	с одной	2	2
262	на что	2	2
263	а потому	1	2
264	и только	1	2
265	и других	1	2
266	все время	1	2
267	еще не	2	2
268	которых я	1	2
269	есть в	1	2
270	и у	2	2
271	то и	2	2
272	что если	2	2
273	в поэзии	1	2
274	при помощи	1	2
275	а то	1	2
276	мы находим	7	2
277	вовсе не	7	2
278	заметить что	2	2
279	или иной	3	2
280	пришли к	1	2
281	до сих	2	2
282	не потому	1	2
283	что не	7	2
284	но есть	2	2
285	каком смысле	1	2
286	ни на	6	2
287	вместе с	1	2
288	но не	4	2
289	в последнем	1	2
290	это за	2	2
291	на другое	1	2
292	сих пор	2	2
293	очень большой	1	2
294	является как	1	2
295	один из	3	2
296	в результате	1	2
297	его не	6	2
298	в духе	1	2
299	и ни	6	2
300	только что	3	2
301	к этой	1	2
302	гораздо более	3	2
303	как известно	1	1
304	также и	7	1
305	сам по	6	1
306	и то	9	1
307	на самом	3	1
308	пушкин сознательно	1	1
309	показаться что	1	1
310	перед лицом	1	1
311	тем же	1	1
312	и так	2	1
313	по преимуществу	1	1
314	и до	1	1
315	должна быть	3	1
316	уже по	1	1
317	отношения к	3	1
318	отметить и	1	1
319	есть не	3	1
320	им самим	1	1
321	для своего	2	1
322	это совершенно	1	1
323	вещами и	1	1
324	вопрос о	2	1
325	этом не	1	1
326	с абсолютной	1	1
327	почти все	2	1
328	понять смысл	1	1
329	на себя	1	1
330	но уже	2	1
331	сложнее и	1	1
332	мы и	2	1
333	самый термин	1	1
334	и он	5	1
335	проявляется в	1	1
336	во мне	1	1
337	же нужно	1	1
338	себя а	1	1
339	быть в	2	1
340	то мы	2	1
341	других источников	1	1
342	не требует	1	1
343	или иначе	1	1
344	мы будем	1	1
345	и другие	1	1
346	с самой	1	1
347	в сторону	1	1
348	со всеми	1	1
349	конечно тут	1	1
350	у баратынского	3	1
351	история и	1	1
352	и я	1	1
353	что хотя	1	1
354	чем же	1	1
355	из уст	1	1
356	только ее	1	1
357	показать что	1	1
358	по которому	1	1
359	что как	2	1
360	в своем	5	1
361	что ее	1	1
362	что нет	1	1
363	и где	2	1
