N	2gram	Vygotskiy__5	Vladivir
1	и в	16	31
2	не только	16	24
3	но и	6	19
4	то что	26	18
5	и не	12	17
6	и даже	2	15
7	у него	6	15
8	в этом	25	14
9	том что	15	14
10	и с	3	14
11	он был	1	14
12	что в	16	14
13	но в	6	12
14	в его	11	12
15	что он	25	12
16	по поводу	2	12
17	с его	1	11
18	о том	8	11
19	в том	18	11
20	потому что	21	11
21	и то	4	10
22	также и	1	10
23	он не	8	10
24	так что	4	10
25	как мы	10	9
26	никогда не	5	9
27	в конце	1	9
28	только в	10	9
29	а в	3	9
30	и по	4	8
31	в то	5	8
32	в письме	1	8
33	так как	16	8
34	кроме того	1	7
35	мы уже	1	7
36	как это	8	7
37	и его	3	7
38	для него	5	7
39	об этом	1	7
40	уже в	1	7
41	как раз	1	7
42	еще и	3	7
43	сказать что	13	7
44	того же	7	6
45	то же	8	6
46	и к	2	6
47	свое время	2	6
48	это было	1	6
49	в котором	2	6
50	у нас	2	6
51	так и	7	6
52	и что	12	6
53	можно сказать	5	6
54	в качестве	4	6
55	может быть	9	6
56	на этот	4	6
57	и потому	2	6
58	не может	18	6
59	к этому	3	6
60	но как	3	5
61	когда он	2	5
62	на то	1	5
63	которой он	1	5
64	не в	6	5
65	что и	3	5
66	вовсе не	2	5
67	но он	7	5
68	не было	1	5
69	а с	2	5
70	что же	1	5
71	все это	2	5
72	и от	2	5
73	с ним	5	5
74	в свое	2	5
75	жизни и	2	5
76	в своих	2	5
77	из его	1	4
78	я не	2	4
79	мы и	5	4
80	что его	1	4
81	в этой	6	4
82	в истории	2	4
83	в своем	5	4
84	и как	3	4
85	говорит что	5	4
86	в этот	2	4
87	в которой	5	4
88	в нашем	1	4
89	в себе	1	4
90	как он	6	4
91	в нем	7	4
92	главным образом	1	4
93	что у	2	4
94	этом смысле	1	4
95	как и	8	4
96	несмотря на	1	4
97	еще в	3	4
98	в своей	2	4
99	мысли и	5	4
100	к ней	1	4
101	во всем	2	4
102	да и	1	4
103	никак не	3	4
104	к нему	3	4
105	по своей	3	4
106	один из	1	4
107	себя в	1	4
108	что для	2	4
109	и все	1	4
110	для нас	1	4
111	но она	1	3
112	и он	1	3
113	и на	6	3
114	нам представляется	1	3
115	то мы	1	3
116	но не	10	3
117	в общем	1	3
118	отношение к	11	3
119	за пределы	4	3
120	что они	5	3
121	как в	5	3
122	все же	3	3
123	более или	1	3
124	в целом	4	3
125	он в	3	3
126	все эти	4	3
127	что к	1	3
128	но на	1	3
129	на его	2	3
130	здесь мы	1	3
131	мы хотели	1	3
132	или менее	1	3
133	взгляд на	1	3
134	в лет	1	3
135	на свою	2	3
136	но это	3	3
137	что этот	1	3
138	в отношении	9	3
139	и притом	1	3
140	но только	2	3
141	ничего не	5	3
142	таким образом	19	3
143	к тому	6	3
144	в жизни	2	3
145	к его	3	3
146	и здесь	2	3
147	и просто	1	3
148	тот же	5	3
149	мы увидим	1	3
150	только на	2	3
151	в виде	1	3
152	с этими	1	3
153	но что	3	3
154	и из	2	3
155	с другой	4	3
156	только к	2	3
157	под влиянием	1	3
158	если не	1	3
159	в связи	1	3
160	вместе с	4	3
161	по своему	3	3
162	в начале	1	3
163	это можно	1	3
164	хотели бы	1	3
165	другой стороны	2	3
166	но этот	2	3
167	одним из	2	2
168	этого последнего	1	2
169	это и	3	2
170	в меру	4	2
171	той же	4	2
172	лет и	1	2
173	для своего	1	2
174	на первом	1	2
175	который был	1	2
176	в полной	1	2
177	хотя бы	5	2
178	еще не	4	2
179	он сам	1	2
180	первый план	1	2
181	знаем что	1	2
182	в чем	3	2
183	мы будем	2	2
184	к жизни	3	2
185	ответ на	3	2
186	один и	3	2
187	то обстоятельство	2	2
188	его на	2	2
189	как к	1	2
190	кто не	1	2
191	учение о	2	2
192	и тот	3	2
193	тому же	2	2
194	что она	2	2
195	при этом	4	2
196	в тот	2	2
197	по всем	1	2
198	на этом	3	2
199	от нее	1	2
200	что все	6	2
201	на ту	1	2
202	лишь в	1	2
203	было бы	10	2
204	известно что	1	2
205	ни в	1	2
206	в них	2	2
207	на основании	2	2
208	с тем	3	2
209	на первый	1	2
210	точки зрения	18	2
211	место в	1	2
212	что я	2	2
213	значение для	2	2
214	тем не	1	2
215	на всю	2	2
216	этой области	1	2
217	не менее	3	2
218	тем самым	8	2
219	что с	5	2
220	дело не	1	2
221	которого он	1	2
222	того чтобы	17	2
223	больше чем	3	2
224	всего на	1	2
225	раннем детстве	1	2
226	уже и	1	2
227	что на	1	2
228	в каком	1	2
229	обстоятельство что	2	2
230	в момент	2	2
231	со стороны	1	2
232	для его	2	2
233	указывает на	2	2
234	для того	14	2
235	где он	1	2
236	для себя	1	2
237	и о	1	2
238	то время	4	2
239	это мы	2	2
240	не столько	1	2
241	однако эта	1	2
242	то как	3	2
243	он так	1	2
244	ясно что	1	2
245	образом в	2	2
246	на все	5	2
247	но мы	5	2
248	на что	1	2
249	в которую	1	2
250	этот момент	1	2
251	того в	1	2
252	знания и	2	2
253	которая как	2	2
254	того что	16	2
255	с ними	1	2
256	всяком случае	1	2
257	этот факт	1	2
258	том чтобы	1	2
259	одной из	3	2
260	он очень	1	2
261	то и	2	2
262	чтобы он	1	2
263	а это	1	2
264	и других	1	2
265	из них	2	2
266	мы знаем	3	2
267	и никогда	1	2
268	тем что	5	2
269	даже не	1	2
270	только что	5	2
271	с которым	1	2
272	что мы	4	2
273	виде в	1	2
274	начиная с	1	2
275	с первого	1	2
276	еще на	1	2
277	он говорит	1	2
278	в тех	1	2
279	по существу	3	2
280	этом и	1	2
281	нисколько не	1	2
282	и для	1	2
283	которых он	2	2
284	в результате	4	2
285	речи с	2	2
286	особого рода	1	2
287	от него	1	2
288	тем более	4	2
289	мы должны	8	2
290	но зато	1	2
291	отношением к	2	2
292	совершенно не	2	2
293	из этого	2	2
294	в самом	4	2
295	к этой	3	2
296	и это	1	2
297	в частности	3	2
298	как на	3	2
299	во всяком	2	2
300	все что	2	2
301	как известно	4	1
302	отношении к	1	1
303	на самом	1	1
304	только потому	1	1
305	и есть	7	1
306	нам кажется	2	1
307	что когда	1	1
308	отношений в	4	1
309	то в	3	1
310	мысли а	1	1
311	уже один	1	1
312	и внешних	1	1
313	не имеют	2	1
314	и больше	1	1
315	ему вообще	1	1
316	отношения к	2	1
317	в их	3	1
318	есть не	2	1
319	разрешения которой	2	1
320	часто бывает	1	1
321	между и	1	1
322	этом возрасте	4	1
323	что если	4	1
324	что уже	1	1
325	ответить на	4	1
326	при овладении	1	1
327	его деятельности	1	1
328	есть нечто	1	1
329	время как	4	1
330	через которые	2	1
331	что можно	1	1
332	не способен	2	1
333	в ней	2	1
334	может дать	1	1
335	не нужно	1	1
336	иное как	1	1
337	столь же	2	1
338	бы то	1	1
339	в различных	2	1
340	которое он	1	1
341	во всех	2	1
342	бы она	1	1
343	понятно почему	1	1
344	понятий но	1	1
345	то почему	2	1
346	с трудом	1	1
347	значение и	1	1
348	по отношению	12	1
349	факты из	1	1
350	тогда как	1	1
351	на вопрос	5	1
352	относится к	1	1
353	сознательно и	3	1
354	мы имели	2	1
355	как уже	3	1
356	считаться с	1	1
357	поэтому он	2	1
358	через всю	1	1
359	не приходится	1	1
360	сказать о	1	1
361	представляет собой	7	1
362	вообще а	1	1
363	и те	1	1
364	и годами	1	1
365	если он	2	1
366	так сказать	1	1
367	более позднего	2	1
368	после этого	1	1
369	которая никак	1	1
370	нее и	1	1
371	свою собственную	1	1
372	что очевидно	1	1
373	в силу	10	1
374	одной и	1	1
375	из него	1	1
376	именно это	2	1
377	одно и	1	1
378	поскольку она	1	1
379	но все	2	1
380	том же	1	1
381	для всей	1	1
382	те же	2	1
383	поводу этих	1	1
384	их и	2	1
385	говорил что	1	1
386	развития к	2	1
387	этого мы	1	1
388	знает что	2	1
389	заключается в	5	1
390	на протяжении	2	1
391	и непосредственное	1	1
392	это не	4	1
393	ему то	1	1
394	именно что	1	1
395	умственное развитие	2	1
396	и тем	3	1
397	только одно	1	1
398	лет в	2	1
399	но уже	1	1
400	о которых	1	1
401	процесса на	1	1
402	в высшей	2	1
403	одному тому	1	1
404	мы имеем	1	1
405	тому что	5	1
406	и уже	1	1
407	для чего	1	1
408	чем в	3	1
409	мы не	3	1
410	и ничего	1	1
411	на развитии	1	1
412	в этих	3	1
413	все главнейшие	1	1
414	к тем	1	1
415	а главное	1	1
416	таким же	3	1
417	она в	1	1
418	представление о	1	1
419	этого вопроса	3	1
420	от его	1	1
421	вопрос о	12	1
422	для объяснения	4	1
423	и той	1	1
424	фактом который	1	1
425	была посвящена	4	1
426	не меняет	1	1
427	без всяких	2	1
428	их в	2	1
429	языков и	1	1
430	ним в	1	1
431	она не	1	1
432	приводят к	2	1
433	как будет	1	1
434	с которой	1	1
435	с теми	1	1
436	что ему	1	1
437	этими двумя	2	1
438	и сама	1	1
439	школьника и	2	1
440	он еще	2	1
441	что иное	1	1
442	не могло	1	1
443	он мог	1	1
444	только не	3	1
445	для всех	1	1
446	этих двух	3	1
447	он объясняет	1	1
448	и после	1	1
449	вернее сказать	1	1
450	связи с	3	1
451	до того	2	1
452	этом отношении	5	1
453	в области	12	1
454	больше того	2	1
455	не потому	1	1
456	деятельности и	1	1
457	уже о	1	1
458	не могут	4	1
459	процесса или	1	1
460	есть только	1	1
461	когда они	1	1
462	же самое	4	1
463	только еще	1	1
464	для такого	1	1
465	раз навсегда	1	1
466	в каждом	1	1
467	частным случаем	1	1
468	этим самым	1	1
469	из всего	1	1
470	сегодня в	1	1
471	которого мы	1	1
472	с ее	1	1
473	свою очередь	3	1
474	всего этого	1	1
475	на другой	1	1
476	нами выше	1	1
477	только то	1	1
478	с самого	5	1
479	всей своей	1	1
480	как с	3	1
481	и совершенно	1	1
482	способности к	1	1
483	не с	2	1
484	а этот	2	1
485	и которые	1	1
486	том виде	1	1
487	которая была	1	1
488	во второй	2	1
489	строго говоря	1	1
490	в некоторой	2	1
491	если бы	8	1
492	он говорил	1	1
493	связанная с	2	1
494	образования и	1	1
495	потому чтобы	1	1
496	все дело	2	1
497	сводится к	1	1
498	вот почему	3	1
499	другом месте	4	1
500	но к	1	1
501	и поэтому	2	1
502	одного из	1	1
503	учения о	2	1
504	а во	1	1
505	возможности и	1	1
506	для изучения	1	1
507	и во	1	1
508	которые он	1	1
509	но с	2	1
510	не как	1	1
511	письме он	1	1
512	что даже	1	1
513	с каждым	1	1
514	ли он	1	1
515	два года	1	1
516	изолированном виде	2	1
517	который в	1	1
518	между этими	1	1
519	ним но	1	1
520	вопрос об	3	1
521	логики и	1	1
522	нам возможность	1	1
523	это же	1	1
524	теперь в	1	1
525	с одной	3	1
526	со всеми	2	1
527	самом деле	3	1
528	ни одного	2	1
529	или не	2	1
530	и которая	1	1
531	же в	2	1
532	эти же	2	1
533	что не	1	1
534	этому вопросу	1	1
535	а то	1	1
536	одного предмета	1	1
537	способен к	1	1
538	это обстоятельство	1	1
539	вообще в	1	1
540	в известной	3	1
541	ту же	2	1
542	как основное	1	1
543	в одном	3	1
544	мы можем	6	1
545	как его	1	1
546	потому его	1	1
547	от того	3	1
548	и вместе	1	1
549	в других	1	1
550	ближайшим образом	1	1
551	и только	1	1
552	влияние на	1	1
553	попал в	1	1
554	или иначе	1	1
555	связаны с	1	1
556	действительно ребенок	1	1
557	именно в	4	1
558	которых мы	1	1
559	в свою	4	1
560	не прав	1	1
561	виде так	1	1
562	себя и	2	1
563	говорит о	3	1
564	этом слове	1	1
565	прежде всего	3	1
566	свою несостоятельность	1	1
567	одной стороны	3	1
568	которые не	2	1
569	до конца	3	1
570	а не	10	1
571	явлений но	1	1
572	увидим в	1	1
573	вопросе о	1	1
574	о чем	2	1
575	без которых	1	1
576	на эту	1	1
577	о значении	1	1
578	в изучении	1	1
579	знает только	1	1
580	как именно	1	1
581	с помощью	10	1
582	нет никаких	1	1
583	на который	2	1
584	так же	15	1
585	в одной	1	1
586	только его	1	1
587	и иной	1	1
588	что понятие	1	1
589	исследования что	1	1
590	возможно не	1	1
591	из которых	3	1
592	указывал на	1	1
593	в данном	1	1
594	что за	1	1
595	который мы	2	1
596	она есть	1	1
597	смысле этого	1	1
598	не удалось	1	1
599	одновременно с	1	1
600	сталкиваемся на	1	1
601	но который	1	1
602	а потом	1	1
603	с изучением	1	1
604	в состоянии	4	1
605	и более	3	1
606	этого слова	1	1
607	с этой	4	1
608	этих отношений	1	1
609	мы предпочли	1	1
610	в основном	1	1
611	заставляет нас	1	1
612	обучения на	2	1
613	сила и	1	1
614	ничего кроме	1	1
615	и того	3	1
616	близкий к	1	1
617	свойственны только	1	1
618	в более	2	1
619	мы сталкиваемся	1	1
620	известной степени	1	1
621	уже на	2	1
622	отношениях между	2	1
623	не существует	1	1
624	представляется что	1	1
625	об отношении	2	1
626	раннее детство	1	1
627	которая в	2	1
628	мысль о	1	1
629	это часто	1	1
630	бы в	4	1
