N	3gram	Bakhtin_Pr_3	Dialekti
1	по крайней мере	1	9
2	с точки зрения	2	8
3	в том что	3	6
4	в связи с	1	4
5	то же время	5	4
6	о том что	2	4
7	с другой стороны	1	4
8	и может быть	1	3
9	что иное как	1	3
10	в то же	5	3
11	может быть и	2	3
12	не что иное	1	3
13	не может быть	1	3
14	можно сказать что	4	3
15	мы уже знаем	1	3
16	в той или	1	2
17	более или менее	3	2
18	до сих пор	5	2
19	в зависимости от	2	2
20	и все в	1	2
21	как и все	1	2
22	может быть только	1	2
23	так как это	1	2
24	тем не менее	2	2
25	так или иначе	1	2
26	во всяком случае	1	2
27	есть не что	1	2
28	в широком смысле	1	2
29	с самого начала	3	2
30	времени и пространства	1	2
31	и прежде всего	5	2
32	потому что они	1	2
33	в нем и	1	2
34	то же самое	1	2
35	земли на луну	1	1
36	и то что	1	1
37	уже знаем что	1	1
38	в обоих случаях	1	1
39	между тем ведь	1	1
40	да и не	1	1
41	это было бы	1	1
42	равно как и	1	1
43	большей или меньшей	3	1
44	и до сих	1	1
45	и даже не	1	1
46	в этом смысле	1	1
47	и во многих	1	1
48	мы находим в	1	1
49	и не может	1	1
50	и в то	2	1
51	если скажем что	1	1
52	но и в	1	1
53	всем мире и	1	1
54	на самом же	1	1
55	в этом отношении	1	1
56	может быть даже	1	1
57	не то что	3	1
58	в них нет	1	1
59	со всеми его	1	1
60	чтобы убедиться в	1	1
61	человеческой жизни и	1	1
62	чрезвычайно близка к	1	1
63	в конце концов	1	1
64	но мы уже	1	1
65	время как будто	1	1
66	все его формы	1	1
67	но при этом	1	1
68	то что можно	1	1
69	по своему существу	1	1
70	тут же и	1	1
71	все более и	1	1
72	и это последнее	1	1
73	мы уже говорили	2	1
74	как бы по	1	1
75	ошибемся если скажем	1	1
76	я не могу	1	1
77	не вызывает никаких	1	1
78	них нет ничего	1	1
79	как у достоевского	3	1
80	жизни и в	1	1
81	в результате всего	1	1
82	по сравнению с	4	1
83	вызывает никаких сомнений	1	1
84	пространство и время	1	1
85	мы можем сказать	1	1
86	и не могу	1	1
87	в душе моей	1	1
88	более и более	1	1
89	в разной степени	1	1
90	той или иной	1	1
91	нисколько не мешает	1	1
92	том что все	1	1
93	же самое мы	1	1
94	в обычной жизни	1	1
95	это вполне понятно	1	1
96	как мы уже	3	1
97	в братьях карамазовых	2	1
98	ее может быть	1	1
99	и в нем	1	1
100	самом же деле	1	1
101	можем сказать что	1	1
102	и все его	1	1
