N	2gram	Losev_Prob_4	FransuaR
1	и в	20	40
2	то есть	27	18
3	и его	10	17
4	прежде всего	11	16
5	в этом	9	15
6	в романе	1	15
7	не только	24	13
8	в его	3	13
9	и не	28	13
10	вовсе не	21	12
11	что в	3	12
12	как и	6	11
13	но и	14	11
14	в прологе	1	10
15	таким образом	8	10
16	как мы	3	10
17	он не	2	9
18	в них	5	9
19	может быть	9	9
20	и все	8	9
21	и до	1	8
22	и на	3	8
23	отношение к	1	8
24	все эти	16	8
25	и с	7	8
26	во время	1	8
27	в эпоху	1	8
28	в том	20	8
29	у него	1	8
30	но в	8	8
31	то же	7	7
32	в своем	3	7
33	на площади	1	7
34	он и	1	7
35	в виду	6	7
36	в одном	4	7
37	и др	1	7
38	этот образ	1	7
39	во всех	4	6
40	в самом	2	6
41	в этих	5	6
42	в то	4	6
43	связи с	3	6
44	мы еще	1	6
45	до конца	1	6
46	в той	8	6
47	в своей	4	6
48	в году	1	5
49	в нем	5	5
50	со всеми	2	5
51	в основе	1	5
52	и для	4	5
53	начала и	1	5
54	связаны с	1	5
55	в литературе	2	5
56	мы видим	1	5
57	для него	3	5
58	то что	15	5
59	не было	3	5
60	а не	7	5
61	в связи	3	5
62	как раз	4	5
63	в своих	1	5
64	смысле слова	15	4
65	также и	13	4
66	жизни и	5	4
67	в ней	7	4
68	xix века	2	4
69	в истории	3	4
70	в нашем	12	4
71	было бы	14	4
72	с начала	1	4
73	ни в	17	4
74	том что	12	4
75	в их	1	4
76	о нашем	1	4
77	страха и	1	4
78	даже в	1	4
79	того чтобы	2	4
80	в области	3	4
81	у нас	14	4
82	о том	5	4
83	и о	5	4
84	особенно в	1	4
85	мировой литературе	1	4
86	и здесь	1	4
87	а также	6	4
88	и во	4	4
89	только на	2	4
90	из них	3	4
91	так как	5	4
92	за этим	1	4
93	и даже	9	4
94	до сих	1	4
95	здесь в	5	4
96	и потому	7	4
97	в данном	6	4
98	сих пор	1	4
99	все это	9	4
100	видно что	1	4
101	в мировой	1	4
102	еще более	2	4
103	в заключение	1	4
104	самом деле	3	3
105	на самом	5	3
106	и есть	4	3
107	только для	3	3
108	он был	3	3
109	с его	2	3
110	в этой	4	3
111	кроме того	4	3
112	и как	3	3
113	и наконец	4	3
114	и к	3	3
115	в себе	12	3
116	но ведь	1	3
117	связанные с	1	3
118	при этом	6	3
119	всех этих	6	3
120	об этом	6	3
121	но именно	2	3
122	эти моменты	1	3
123	не понимает	2	3
124	для этого	2	3
125	вплоть до	3	3
126	дело не	3	3
127	во всем	2	3
128	но все	3	3
129	здесь не	7	3
130	в ее	5	3
131	не подлежит	1	3
132	можно было	4	3
133	если бы	8	3
134	в другом	3	3
135	другими словами	3	3
136	никак не	4	3
137	в значительной	2	3
138	нуждается в	1	3
139	что и	3	3
140	еще не	7	3
141	только в	23	3
142	поэтому и	1	3
143	так и	10	3
144	же и	3	3
145	в начале	3	3
146	не так	3	3
147	мы находим	2	3
148	в конце	2	3
149	тем что	3	3
150	в других	2	3
151	для того	3	3
152	связан с	1	3
153	и прежде	2	3
154	сказать что	7	3
155	в частности	2	3
156	не может	5	3
157	вместе с	5	3
158	от страха	1	3
159	как в	5	3
160	такого рода	7	3
161	во все	2	3
162	как бы	4	3
163	весь этот	2	3
164	и от	6	3
165	но это	6	3
166	а в	4	3
167	между ними	1	3
168	к этой	1	3
169	том числе	1	3
170	как известно	1	2
171	одним из	1	2
172	связана с	1	2
173	того же	2	2
174	это и	4	2
175	тем же	1	2
176	по преимуществу	2	2
177	и этот	3	2
178	мы не	7	2
179	при анализе	1	2
180	по адресу	1	2
181	хотя бы	7	2
182	и был	1	2
183	на них	1	2
184	не был	1	2
185	но не	5	2
186	тут же	3	2
187	думать что	1	2
188	что он	8	2
189	все же	2	2
190	и понимания	1	2
191	имеет в	1	2
192	в этот	1	2
193	в которой	2	2
194	в целом	1	2
195	он в	1	2
196	из этих	1	2
197	этот ряд	1	2
198	говорят о	1	2
199	и если	5	2
200	на его	2	2
201	как он	1	2
202	освобождение от	1	2
203	и еще	1	2
204	не к	2	2
205	в корне	2	2
206	и вот	1	2
207	свидетельствует о	2	2
208	здесь мы	3	2
209	это вовсе	1	2
210	далеко не	2	2
211	точки зрения	14	2
212	в котором	2	2
213	в условиях	3	2
214	жизни с	1	2
215	том же	1	2
216	этот мир	1	2
217	и очень	5	2
218	не менее	10	2
219	не раз	2	2
220	как о	3	2
221	дело в	2	2
222	он с	2	2
223	до того	2	2
224	и далее	1	2
225	числе и	1	2
226	этой книги	1	2
227	той или	14	2
228	они и	2	2
229	и это	2	2
230	его произведения	1	2
231	данном случае	5	2
232	на основе	1	2
233	под руководством	2	2
234	следовательно и	1	2
235	и сам	1	2
236	времени и	4	2
237	одного из	1	2
238	здесь нет	3	2
239	по сравнению	1	2
240	поэтому в	1	2
241	никакому сомнению	1	2
242	можно сказать	5	2
243	в разных	4	2
244	но здесь	1	2
245	его интересует	1	2
246	основе своей	1	2
247	с другой	7	2
248	нас в	1	2
249	это не	7	2
250	к нему	3	2
251	образов и	1	2
252	и так	1	2
253	который в	1	2
254	но как	3	2
255	и ее	4	2
256	в эти	1	2
257	вот этот	1	2
258	образов в	1	2
259	конечно не	3	2
260	и у	1	2
261	уже в	4	2
262	в нашей	1	2
263	даже и	13	2
264	рядом с	1	2
265	со всем	1	2
266	или иной	13	2
267	подлежит никакому	1	2
268	именно в	7	2
269	еще и	3	2
270	нового времени	1	2
271	что для	1	2
272	в подлинном	1	2
273	о чем	1	2
274	с этим	4	2
275	к жизни	1	2
276	сравнению с	1	2
277	это есть	3	2
278	образ и	2	2
279	слова и	1	2
280	относится уже	1	2
281	такой образ	1	2
282	и сама	3	2
283	потому что	15	2
284	хотя в	1	2
285	одной из	4	2
286	ко всему	1	2
287	из этого	3	2
288	и другие	1	2
289	это в	1	2
290	реализма и	1	2
291	у самого	1	2
292	новое время	1	1
293	к людям	1	1
294	говоря о	1	1
295	и т	4	1
296	не думает	1	1
297	с с	1	1
298	с жизнью	1	1
299	художественного произведения	1	1
300	и какова	1	1
301	и насилия	1	1
302	от своей	1	1
303	почти всегда	2	1
304	есть не	6	1
305	им самим	1	1
306	до времени	1	1
307	мы имеем	6	1
308	и тут	1	1
309	что уже	1	1
310	мы говорили	1	1
311	науки и	1	1
312	не была	1	1
313	действительностью и	1	1
314	есть нечто	9	1
315	что иное	2	1
316	требует от	1	1
317	мало и	1	1
318	но чтобы	1	1
319	но даже	4	1
320	и он	2	1
321	было очень	1	1
322	смысл и	1	1
323	всегда можно	1	1
324	между собой	2	1
325	иное как	2	1
326	звучала и	1	1
327	произведения только	2	1
328	бы то	1	1
