N	3gram	Vygotskiy__5	Problema
1	с точки зрения	2	11
2	той или иной	2	11
3	в том что	14	8
4	то же самое	3	6
5	по крайней мере	1	6
6	сам по себе	3	6
7	с другой стороны	5	6
8	в данном случае	2	5
9	ни в каком	1	5
10	можно было бы	3	4
11	те или иные	1	4
12	не только в	2	4
13	не только не	4	4
14	мы имеем дело	1	3
15	то есть не	1	3
16	на самом деле	2	3
17	в этом смысле	1	3
18	вместе с тем	3	3
19	в зависимости от	6	3
20	ясно что здесь	1	3
21	того или иного	1	3
22	о том что	6	3
23	и т д	3	3
24	в том виде	1	2
25	потому что он	2	2
26	том виде как	1	2
27	что иное как	2	2
28	сами по себе	2	2
29	как будто бы	1	2
30	в том смысле	1	2
31	в значительной мере	1	2
32	и в частности	1	2
33	то время как	1	2
34	в том или	1	2
35	в том чтобы	2	2
36	потому что она	1	2
37	мы все время	1	2
38	для того чтобы	19	2
39	более или менее	1	2
40	не что иное	2	2
41	заключается в том	6	2
42	в то время	1	2
43	это и не	1	2
44	ничего общего с	1	2
45	и тем более	1	2
46	но никак не	1	2
47	нет ничего общего	1	2
48	мы совершенно не	1	2
49	и только в	1	2
50	на том что	1	1
51	в чем не	1	1
52	еще далеко не	1	1
53	к указанию на	1	1
54	только потому что	1	1
55	иметь в виду	3	1
56	дело в том	1	1
57	мы имеем в	1	1
58	ни в каких	1	1
59	когда мы еще	1	1
60	равно как и	1	1
61	одной из этих	1	1
62	как это мы	1	1
63	и все происходящие	1	1
64	никак не может	3	1
65	том что он	1	1
66	нам кажется что	1	1
67	же как и	1	1
68	и если мы	4	1
69	по сравнению с	4	1
70	принять во внимание	2	1
71	и не в	1	1
72	одной стороны это	1	1
73	следовательно не только	1	1
74	и смысл этого	1	1
75	что он не	1	1
76	ни в чем	1	1
77	только то что	1	1
78	совершенно ясно что	5	1
79	исходя из этого	1	1
80	почти никогда не	1	1
81	в основе своей	1	1
82	никак не к	1	1
83	в жизни и	1	1
84	с этой точки	1	1
85	они находятся в	1	1
86	одно и то	3	1
87	до сих пор	5	1
88	не то что	1	1
89	и то что	3	1
90	своими собственными глазами	2	1
91	по мнению автора	1	1
92	к ней и	1	1
93	так же как	2	1
94	и потому как	1	1
95	во всяком художественном	1	1
96	если бы мы	2	1
97	она еще не	1	1
98	с одной стороны	12	1
99	мы все равно	1	1
100	все равно не	1	1
101	вовсе не обязательно	1	1
102	если принять во	1	1
103	в конце концов	2	1
104	между собою и	1	1
105	то мы можем	1	1
106	т д мы	1	1
107	и как бы	4	1
108	имеем дело с	1	1
109	в последнее время	1	1
110	мы говорили выше	2	1
111	и времени и	1	1
112	к другому и	1	1
113	друг к другу	4	1
114	вопрос о том	2	1
115	том что мы	2	1
116	только в очень	1	1
117	само по себе	2	1
118	но так как	1	1
119	казалось бы если	1	1
120	этой точки зрения	1	1
121	очень редких случаях	1	1
122	а в том	1	1
123	то что в	2	1
124	для того и	1	1
125	только обратить внимание	1	1
126	в свою очередь	1	1
127	и т п	3	1
128	то что не	1	1
129	с самого начала	3	1
130	и когда мы	3	1
131	в романах достоевского	1	1
132	в каждой из	1	1
133	и поэтому не	1	1
134	что это не	1	1
135	на то что	16	1
136	эти два элемента	1	1
137	же самое мы	1	1
138	именно в области	1	1
139	а не ее	1	1
140	о котором мы	3	1
141	по этому поводу	4	1
142	жизни и потому	1	1
143	к тому что	6	1
144	в очень редких	1	1
145	имеет тенденцию к	1	1
146	если иметь в	1	1
147	то что здесь	1	1
148	обратить внимание на	2	1
149	как будто на	2	1
150	для этого необходимо	2	1
151	именно потому что	2	1
