N	2gram	Vygotskiy__5	Dialekti
1	не есть	4	40
2	и не	12	30
3	по себе	7	25
4	и в	16	18
5	точки зрения	18	17
6	ничего не	5	17
7	может быть	9	17
8	и есть	7	16
9	в нем	7	16
10	ни в	1	15
11	не имеет	4	15
12	так что	4	15
13	потому что	21	14
14	значит что	5	14
15	а не	10	14
16	не только	16	13
17	и даже	2	13
18	то что	26	13
19	что в	16	13
20	в этом	25	12
21	было бы	10	12
22	с точки	9	12
23	если бы	8	12
24	и что	12	12
25	не может	18	12
26	что это	1	11
27	учение о	2	11
28	в себе	1	11
29	что он	25	11
30	так как	16	11
31	как бы	5	11
32	это значит	5	11
33	все это	2	11
34	то же	8	10
35	есть нечто	1	10
36	несмотря на	1	10
37	прежде всего	3	10
38	сказать что	13	10
39	и то	4	9
40	так и	7	9
41	это не	4	9
42	том что	15	9
43	никогда не	5	9
44	это есть	4	9
45	в том	18	9
46	сама по	4	8
47	ясно что	1	8
48	но это	3	8
49	в каком	1	8
50	к нему	3	8
51	совершенно не	2	8
52	также и	1	7
53	и как	3	7
54	то в	3	7
55	что она	2	7
56	что не	1	7
57	как она	3	7
58	той или	1	7
59	не существует	1	7
60	мы находим	1	7
61	вовсе не	2	7
62	но и	6	7
63	сам по	1	6
64	хотя бы	5	6
65	в чем	3	6
66	не то	4	6
67	но в	6	6
68	с другой	4	6
69	не в	6	6
70	она не	1	6
71	в то	5	6
72	с ним	5	6
73	никак не	3	6
74	можно сказать	5	6
75	не было	1	6
76	ни на	2	6
77	да и	1	6
78	говорить о	3	5
79	я не	2	5
80	и он	1	5
81	отношение к	11	5
82	общего с	2	5
83	в своем	5	5
84	все же	3	5
85	на то	1	5
86	и с	3	5
87	что оно	6	5
88	а потом	1	5
89	в этих	3	5
90	но если	6	5
91	в отношении	9	5
92	не нуждается	1	5
93	в виду	2	5
94	есть только	1	5
95	можно было	5	5
96	не с	2	5
97	как же	1	5
98	мы должны	8	5
99	он сам	1	5
100	само по	2	5
101	говорит о	3	5
102	она есть	1	5
103	об отношении	2	5
104	или не	2	5
105	а в	3	5
106	это и	3	4
107	мы говорим	2	4
108	то это	2	4
109	как он	6	4
110	одно и	1	4
111	об этом	1	4
112	как таковой	1	4
113	нисколько не	1	4
114	а есть	1	4
115	и более	3	4
116	на всю	2	4
117	что эта	3	4
118	и притом	1	4
119	это мы	2	4
120	к ней	1	4
121	к тому	6	4
122	ничего общего	3	4
123	как мы	10	4
124	не могу	1	4
125	только то	1	4
126	о том	8	4
127	от него	1	4
128	мы видим	4	4
129	но не	10	4
130	в котором	2	4
131	в конце	1	4
132	мы можем	6	4
133	не говорит	2	4
134	как раз	1	4
135	больше того	2	4
136	как это	8	4
137	так же	15	4
138	другой стороны	2	4
139	во всяком	2	4
140	отношения к	2	3
141	самом деле	3	3
142	только потому	1	3
143	должна быть	5	3
144	есть не	2	3
145	но она	1	3
146	в ней	2	3
147	мысли и	5	3
148	на самом	1	3
149	а только	4	3
150	если в	3	3
151	есть просто	1	3
152	все равно	2	3
153	что они	5	3
154	стороны и	2	3
155	говорит что	5	3
156	более или	1	3
157	в самом	4	3
158	он не	8	3
159	которой не	1	3
160	то как	3	3
161	что ни	1	3
