N	3gram	Voloshinov_2	Istorich
1	до сих пор	3	6
2	в этом случае	1	5
3	в том что	6	5
4	но все же	1	4
5	не только в	1	4
6	в связи с	7	4
7	так же и	1	3
8	по отношению к	8	3
9	с тем что	1	3
10	с одной стороны	3	3
11	мы уже знаем	2	3
12	в другом месте	1	2
13	что иное как	1	2
14	на самом деле	4	2
15	но и в	2	2
16	во всех этих	1	2
17	но они не	1	2
18	не что иное	1	2
19	но по мере	2	2
20	с другой стороны	1	2
21	не может быть	10	2
22	всех этих случаях	1	2
23	о том что	3	2
24	с самого начала	5	2
25	на то что	2	2
26	уже с самого	1	2
27	к тому же	2	2
28	и связанные с	1	1
29	и так сказать	1	1
30	является не только	2	1
31	друг от друга	1	1
32	дело вовсе не	1	1
33	в зависимости от	2	1
34	сам по себе	1	1
35	в отличие от	3	1
36	мы перейдем к	1	1
37	а может быть	1	1
38	а в связи	1	1
39	это далеко не	1	1
40	вырывает его из	1	1
41	не сам по	1	1
42	несмотря на то	1	1
43	до конца и	1	1
44	в высшей степени	3	1
45	в сущности это	1	1
46	смысле этого слова	4	1
47	и то же	3	1
48	тем не менее	1	1
49	этой связи оно	1	1
50	слова в системе	1	1
51	так или иначе	1	1
52	в следующей главе	2	1
53	как мы увидим	1	1
54	одной из важнейших	1	1
55	мы можем сказать	2	1
56	по себе а	1	1
57	и пр в	1	1
58	соответствии с этим	1	1
59	мы здесь не	1	1
60	и прежде всего	2	1
61	друг друга но	1	1
62	может быть именно	2	1
63	только в этом	2	1
64	друг с другом	1	1
65	и дать ему	1	1
66	том что он	2	1
67	можем сказать что	1	1
68	это свидетельствует о	1	1
69	мы видели что	1	1
