N	3gram	Vygotskiy__7	Dialekti
1	с точки зрения	21	9
2	в том что	13	9
3	что иное как	1	8
4	не что иное	1	8
5	это значит что	1	7
6	не может быть	4	6
7	в то же	1	6
8	есть не что	1	5
9	есть то что	1	5
10	сама по себе	1	5
11	для того чтобы	18	5
12	в этом смысле	1	4
13	что она есть	1	4
14	того что он	1	4
15	меру того что	1	4
16	само по себе	1	4
17	это и есть	1	4
18	подобно тому как	1	4
19	в меру того	3	4
20	только тогда когда	1	4
21	и той же	2	3
22	есть прежде всего	1	3
23	одной и той	2	3
24	и в этом	1	3
25	на то что	4	3
26	представим себе что	1	2
27	как только мы	1	2
28	но только не	1	2
29	мы не имеем	1	2
30	сам по себе	1	2
31	есть в сущности	1	2
32	в собственном смысле	3	2
33	точно так же	2	2
34	с этой точки	4	2
35	то и другое	3	2
36	этой точки зрения	4	2
37	по сравнению с	7	2
38	то что мы	1	2
39	в свою очередь	2	2
40	тем не менее	3	2
41	ни о каких	1	1
42	но это есть	1	1
43	в обоих случаях	1	1
44	что она не	1	1
45	что в этом	2	1
46	в силу этого	1	1
47	только потому что	3	1
48	сказать что в	1	1
49	всего нашего исследования	1	1
50	мы имеем дело	1	1
51	та же самая	1	1
52	прежде всего в	2	1
53	не только о	1	1
54	том же самом	1	1
55	должно было бы	1	1
56	оба эти момента	2	1
57	в силу того	1	1
58	же как и	2	1
59	самом же деле	1	1
60	мы нашли в	1	1
61	и есть то	1	1
62	что с точки	1	1
63	имеет в виду	3	1
64	в лучшем случае	2	1
65	и то и	1	1
66	этого совершенно не	1	1
67	именно в этом	2	1
68	в зависимости от	1	1
69	в той же	2	1
70	в отличие от	2	1
71	можно сказать что	3	1
72	на самом же	1	1
73	мы видим в	1	1
74	того и другого	2	1
75	в свете этого	1	1
76	до некоторой степени	1	1
77	этого вопроса не	1	1
78	всей нашей работы	1	1
79	в одинаковой мере	1	1
80	что если бы	1	1
81	это делается в	3	1
82	в области мышления	1	1
83	и то что	3	1
84	если это так	1	1
85	содержит в себе	3	1
86	в данном случае	5	1
87	на ту которую	1	1
88	если бы мы	1	1
89	не только в	1	1
90	невозможно потому что	1	1
91	в конце концов	1	1
92	никаких сомнений в	2	1
93	от друга и	1	1
94	возможно только потому	1	1
95	то тем самым	1	1
96	качестве одного из	1	1
97	так как совершенно	1	1
98	то что было	1	1
99	в качестве одного	1	1
100	собой один из	1	1
101	разве это не	1	1
102	из которых каждый	1	1
103	потому что все	1	1
104	том что они	2	1
105	в этом случае	14	1
106	о том что	4	1
107	и вместе с	2	1
108	не только не	9	1
109	и не может	1	1
110	как на проявление	1	1
111	но все же	1	1
112	включает в себя	1	1
113	то что ребенок	1	1
114	с другой стороны	1	1
115	обязательно должны быть	1	1
116	может и не	1	1
117	друг от друга	2	1
118	точки зрения законов	1	1
119	после того как	1	1
120	как учение о	1	1
121	она не имеет	1	1
122	но также и	1	1
123	из того что	2	1
124	той или иной	1	1
125	он еще не	1	1
