N	2gram	Bakhtin_Fr_1	slovoVRo
1	в романе	2	46
2	и в	65	39
3	может быть	6	37
4	и его	10	33
5	то есть	45	26
6	не только	10	24
7	и не	22	22
8	но и	10	21
9	не может	3	20
10	в нем	13	19
11	до конца	2	17
12	в этом	15	16
13	все это	9	16
14	так и	10	15
15	а не	1	14
16	отличие от	5	13
17	как в	5	13
18	в процессе	2	13
19	в пределах	1	13
20	во всех	9	12
21	литературного языка	1	12
22	в отличие	4	12
23	вовсе не	18	10
24	и с	3	9
25	не в	4	9
26	языков и	1	9
27	со своим	1	9
28	оно не	1	8
29	прежде всего	11	8
30	слова и	1	8
31	точки зрения	7	8
32	еще не	6	7
33	с его	5	7
34	при этом	6	7
35	в этих	2	7
36	для него	5	7
37	с ним	3	7
38	никогда не	6	7
39	могут быть	2	7
40	как мы	6	7
41	в его	9	7
42	и даже	8	7
43	и потому	10	7
44	как бы	22	7
45	в сущности	16	6
46	но не	2	6
47	в своем	8	6
48	все же	6	6
49	и к	4	6
50	но в	14	6
51	все эти	10	6
52	так сказать	4	6
53	значительной степени	2	6
54	в них	5	6
55	как и	5	6
56	она не	1	6
57	в значительной	6	6
58	в большинстве	2	6
59	чужого языка	1	6
60	там где	1	6
61	жизни и	7	6
62	например в	2	5
63	в быту	1	5
64	человека в	1	5
65	это не	3	5
66	том что	6	5
67	по себе	1	5
68	мышления и	1	5
69	не могут	3	5
70	но все	3	5
71	той или	5	5
72	мира и	4	5
73	с другой	3	5
74	один из	1	5
75	в том	16	5
76	с ними	1	5
77	с одной	2	5
78	конечно не	1	5
79	уже не	3	5
80	и их	3	5
81	одной стороны	2	5
82	или иной	5	5
83	большинстве случаев	2	5
84	остается в	1	5
85	и для	2	5
86	только в	7	5
87	для нас	4	5
88	от него	2	5
89	и все	5	5
90	и наконец	2	5
91	отношения к	2	4
92	и на	11	4
93	по отношению	1	4
94	отношение к	4	4
95	связанные с	1	4
96	всех этих	8	4
97	в узком	4	4
98	то же	1	4
99	всех областях	1	4
100	его в	7	4
101	входит в	4	4
102	в новое	3	4
103	в отношении	6	4
104	остается вне	1	4
105	не менее	1	4
106	в то	1	4
107	одна из	1	4
108	в основе	8	4
109	эти формы	3	4
110	же время	1	4
111	во всем	2	4
112	здесь не	1	4
113	но здесь	1	4
114	этого языка	1	4
115	наконец в	1	4
116	поэтому и	4	4
117	для всех	1	4
118	и других	3	4
119	языка но	1	4
120	так как	6	4
121	даже и	3	4
122	особый язык	1	4
123	и др	24	4
124	себя и	1	4
125	на фоне	3	4
126	и мир	1	4
127	xix века	5	4
128	узком смысле	2	4
129	в той	5	4
130	в основном	2	4
131	отношении к	1	4
132	отношению к	1	4
133	в таком	2	4
134	как это	1	3
135	в чисто	2	3
136	собственном смысле	1	3
137	человека и	1	3
138	говорить о	1	3
139	роман в	1	3
140	в чем	2	3
141	в собственном	1	3
142	и как	1	3
143	с их	5	3
144	на этом	1	3
145	лишь в	1	3
146	еще раз	2	3
147	с точки	3	3
148	не столько	1	3
149	точку зрения	1	3
150	не была	2	3
151	нем в	2	3
152	его от	2	3
153	связи с	4	3
154	этом отношении	3	3
155	в ней	6	3
156	и дальше	1	3
157	в состав	1	3
158	к нему	3	3
159	между тем	5	3
160	что и	1	3
161	слов и	1	3
162	в свете	2	3
163	иной степени	1	3
164	всех его	2	3
165	этого процесса	1	3
166	или даже	2	3
167	жанры и	2	3
168	у него	1	3
169	отметить что	2	3
170	рядом с	5	3
171	в особенности	2	3
172	связан с	3	3
173	точек зрения	1	3
174	здесь в	8	3
175	и создает	1	3
176	в некоторых	2	3
177	стремится к	1	3
178	как к	1	3
179	в контексте	1	3
180	и от	2	3
181	но это	3	3
182	слово для	1	3
183	и часто	2	3
184	и становления	1	3
185	что в	3	3
186	хотя бы	1	3
187	сказать что	6	3
188	речи и	2	3
189	одновременно и	2	3
190	во всяком	1	3
191	новое время	3	2
192	можно говорить	3	2
193	одним из	2	2
194	xvii века	4	2
195	это и	1	2
196	в чужой	2	2
197	ведь и	1	2
198	оно было	1	2
199	в германии	2	2
200	мы уже	12	2
201	на материале	1	2
202	и само	2	2
203	мы не	1	2
204	именно к	1	2
205	конечно и	3	2
206	подчеркнуть что	2	2
207	на них	2	2
208	но как	3	2
209	менее всего	3	2
210	и речи	1	2
211	за пределы	8	2
212	могущественное влияние	1	2
213	с этим	1	2
214	и различные	1	2
215	кроме того	2	2
216	хотя и	2	2
217	как уже	1	2
218	дальнейшем развитии	2	2
219	лежит на	1	2
220	время это	1	2
221	в нашем	1	2
222	романа но	1	2
223	в себе	3	2
224	эпохи и	1	2
225	роль в	2	2
226	как он	1	2
227	но прежде	1	2
228	на его	2	2
229	он не	2	2
230	в xvii	3	2
231	и более	1	2
232	и связанные	1	2
233	из него	1	2
234	людей и	1	2
235	основе его	2	2
236	конечно в	2	2
237	мировой литературе	3	2
238	зрения на	1	2
239	в свой	2	2
240	далеко не	3	2
241	особенно на	1	2
242	рождается и	1	2
243	и другие	8	2
244	несколько слов	1	2
245	и при	1	2
246	в их	4	2
247	франции в	1	2
248	но эта	2	2
249	которые в	1	2
250	но он	1	2
251	слов о	2	2
252	даже в	3	2
253	на котором	3	2
254	дело в	2	2
255	которого он	1	2
256	того чтобы	1	2
257	в одном	5	2
258	только и	1	2
259	стиль на	1	2
260	вне его	1	2
261	в области	7	2
262	в мировой	1	2
263	отличается от	1	2
264	и образ	1	2
265	без всякого	1	2
266	его всегда	1	2
267	в себя	3	2
268	так в	1	2
269	в дальнейшем	8	2
270	мы наблюдаем	1	2
271	в рамки	1	2
272	как с	1	2
273	те же	1	2
274	здесь как	1	2
275	особенно в	2	2
276	смысловых и	1	2
277	романе и	1	2
278	о нем	3	2
279	и здесь	3	2
280	на него	2	2
281	о том	2	2
282	и т.п	17	2
283	влияние на	7	2
284	этот второй	1	2
285	в форме	3	2
286	еще более	5	2
287	единого и	1	2
288	все формы	2	2
289	как например	1	2
290	первая линия	1	2
291	ни к	2	2
292	что он	3	2
293	почти все	1	2
294	это очень	2	2
295	всяком случае	1	2
296	на мир	5	2
297	где они	3	2
298	же и	1	2
299	уже в	1	2
300	почти до	2	2
301	и чисто	2	2
302	на протяжении	5	2
303	его и	1	2
304	проникает в	1	2
305	для того	1	2
306	то что	3	2
307	не было	1	2
308	именно как	1	2
309	до сих	4	2
310	именно в	1	2
311	религиозного мышления	1	2
312	в дон-кихоте	1	2
313	которых мы	1	2
314	более того	2	2
315	его как	1	2
316	в связи	1	2
317	во франции	3	2
318	но оно	1	2
319	и особенно	2	2
320	эта идея	1	2
321	здесь уже	1	2
322	может стать	1	2
323	если оно	1	2
324	исторических и	1	2
325	есть на	1	2
326	сих пор	4	2
327	от нас	1	2
328	в более	3	2
329	известной степени	1	2
330	новое слово	1	2
331	включает в	1	2
332	или в	2	2
333	в результате	1	2
334	в языке	1	2
335	и ни	3	2
336	все они	1	2
337	жизни в	5	2
338	не знает	6	2
339	речи как	1	2
340	просто не	1	2
341	противопоставляет себя	1	2
342	исключительно велико	1	2
343	все что	1	2
344	они не	1	2
345	и шире	1	1
346	от этой	1	1
347	нем нет	1	1
348	речь идет	1	1
349	так резко	1	1
350	наших дней	1	1
351	не остается	1	1
352	и многообразно	1	1
353	но преобладают	1	1
354	и должны	1	1
355	в средние	4	1
356	между двумя	1	1
357	из самых	1	1
