N	2gram	Vygotskiy__2	Istorich
1	и в	32	24
2	не только	12	21
3	что он	13	21
4	и т	10	17
5	т д	2	16
6	может быть	18	14
7	не может	17	14
8	что в	20	13
9	в этих	2	13
10	мы имеем	4	12
11	как в	9	12
12	в этом	13	12
13	и здесь	2	12
14	но и	10	11
15	это не	2	10
16	том что	21	10
17	и что	22	10
18	мы видим	4	10
19	а в	4	10
20	все же	4	9
21	этот случай	1	9
22	с другой	3	9
23	не в	8	9
24	о том	6	9
25	потому что	21	9
26	и другие	1	9
27	то же	13	8
28	еще не	2	8
29	показывает что	3	8
30	что и	17	8
31	так как	12	8
32	другой стороны	2	8
33	а не	7	8
34	все это	5	8
35	или в	1	8
36	во всех	3	7
37	то что	21	7
38	таким образом	21	7
39	мы видели	1	7
40	одна из	1	7
41	с собой	1	7
42	к нему	2	7
43	один из	3	7
44	в том	37	7
45	вместе с	2	7
46	что это	8	6
47	но не	2	6
48	как он	2	6
49	в нем	4	6
50	он не	6	6
51	об этом	3	6
52	как и	10	6
53	для нас	2	6
54	и все	4	6
55	показывают что	2	6
56	того что	8	6
57	только в	7	6
58	ответ на	2	6
59	тем что	9	6
60	так же	18	6
61	с этой	4	6
62	мы увидим	1	6
63	тридевять земель	1	5
64	то это	3	5
65	в чем	4	5
66	с одной	1	5
67	отношение к	2	5
68	но в	3	5
69	имеем в	2	5
70	что она	16	5
71	за тридевять	1	5
72	здесь мы	2	5
73	не менее	8	5
74	в русской	1	5
75	дело не	1	5
76	ничего не	4	5
77	так и	3	5
78	одной стороны	1	5
79	там где	2	5
80	в тех	1	5
81	же как	4	4
82	он может	1	4
83	мы не	3	4
84	как бы	6	4
85	при этом	13	4
86	что задача	1	4
87	мы можем	3	4
88	но все	1	4
89	точки зрения	17	4
90	в их	3	4
91	тем не	4	4
92	по существу	3	4
93	не имеет	4	4
94	никогда не	9	4
95	в других	2	4
96	совершенно ясно	7	4
97	и говорит	2	4
98	так в	2	4
99	что у	5	4
100	на вопрос	2	4
101	после того	2	4
102	с того	2	4
103	представления о	1	4
104	а она	1	4
105	ли он	2	4
106	вовсе не	2	4
107	ее на	1	4
108	в данном	4	4
109	в состоянии	2	4
110	и не	10	4
111	мы должны	3	4
112	например в	3	3
113	эта форма	2	3
114	не вполне	2	3
115	и он	3	3
116	с его	2	3
117	себе и	2	3
118	что они	7	3
119	кроме того	1	3
120	когда он	10	3
121	и наконец	1	3
122	видим и	1	3
123	из этих	1	3
124	на то	11	3
125	если он	1	3
126	и если	1	3
127	том чтобы	3	3
128	и по	4	3
129	его в	1	3
130	в них	2	3
131	которой он	1	3
132	представление о	3	3
133	знаем что	4	3
134	должны были	1	3
135	в конце	3	3
136	он дает	2	3
137	как мы	1	3
138	тогда когда	3	3
139	того как	4	3
140	показывает как	1	3
141	видим что	3	3
142	и его	7	3
143	связи с	1	3
144	должны быть	3	3
145	или он	1	3
146	данном случае	4	3
147	не столько	1	3
148	это происходит	2	3
149	приходит к	3	3
150	и она	1	3
151	в качестве	1	3
152	так что	3	3
153	при помощи	10	3
154	в другой	1	3
155	возможно что	1	3
156	и даже	5	3
157	связано с	1	3
158	в свете	2	3
159	предположить что	1	3
160	что за	1	3
161	этой точки	2	3
162	что мы	1	3
163	сих пор	5	3
164	но это	2	3
165	обращается к	1	3
166	от него	1	3
167	следующим образом	1	3
168	в русских	1	2
169	из самых	2	2
170	почти всегда	1	2
171	не имеют	2	2
172	его не	1	2
173	ясностью что	1	2
174	время как	3	2
175	и ее	3	2
176	власть над	1	2
177	того же	2	2
178	прямой связи	1	2
179	и на	5	2
180	что его	5	2
181	к которой	2	2
182	если в	2	2
183	со стороны	1	2
184	не просто	1	2
185	которые не	3	2
186	его на	1	2
187	с этим	4	2
188	можно предположить	1	2
189	и нет	1	2
190	что по	2	2
191	в действительности	4	2
192	увидим что	2	2
193	он на	1	2
194	но эта	2	2
195	в самом	12	2
196	та же	3	2
197	в которой	2	2
198	он в	3	2
199	все эти	7	2
200	думать что	3	2
201	им в	1	2
202	нами в	1	2
203	и тот	2	2
204	вообще не	1	2
205	на его	2	2
206	в силу	1	2
207	так например	1	2
208	в одну	1	2
209	не будет	1	2
210	то чтобы	2	2
211	на ту	1	2
212	с целью	1	2
213	было бы	11	2
214	должен был	2	2
215	и тем	4	2
216	ни в	2	2
217	не ясно	1	2
218	нас не	1	2
219	в котором	1	2
220	из анализа	2	2
221	у того	2	2
222	к этому	1	2
223	но он	3	2
224	есть еще	1	2
225	новые и	1	2
226	что этот	2	2
227	того кто	1	2
228	для нее	2	2
229	тому что	4	2
230	она не	2	2
231	стоит в	1	2
232	вплоть до	2	2
233	в таких	1	2
234	в то	5	2
235	и другое	2	2
236	на него	2	2
237	не по	1	2
238	в основе	11	2
239	что вы	1	2
240	если кто	1	2
241	к ней	1	2
242	во всем	3	2
243	не могут	3	2
244	лежит в	1	2
245	это конечно	1	2
246	же что	2	2
247	как только	2	2
248	еще яснее	1	2
249	что при	9	2
250	и это	4	2
251	из всего	1	2
252	но при	1	2
253	в ее	2	2
254	то время	3	2
255	на том	2	2
256	и когда	4	2
257	все дело	1	2
258	все его	1	2
259	восходит к	1	2
260	сюда же	1	2
261	все в	1	2
262	тем более	2	2
263	если это	1	2
264	и другую	1	2
265	герой в	1	2
266	тот же	6	2
267	согласиться с	2	2
268	близок к	1	2
269	и так	3	2
270	это означает	2	2
271	по этому	1	2
272	с одного	1	2
273	этот вопрос	3	2
274	конечно не	1	2
275	уже не	1	2
276	и у	2	2
277	только на	5	2
278	что не	3	2
279	из них	4	2
280	мы знаем	7	2
281	не так	2	2
282	прежде всего	1	2
283	у нее	1	2
284	к ним	2	2
285	она будет	1	2
286	в особенности	2	2
287	до сих	5	2
288	на этот	2	2
289	что тот	3	2
290	такое же	2	2
291	говорит о	2	2
292	ничем не	1	2
293	в руках	2	2
294	и оно	1	2
295	что из	1	2
296	совершенно очевидно	1	2
297	в связи	1	2
298	как это	4	2
299	при переходе	1	2
300	он говорит	5	2
301	видит в	3	2
302	и там	1	2
303	когда она	4	2
304	это значит	3	2
305	только о	1	2
306	и от	2	2
307	и о	1	2
308	отличается от	2	2
309	этом и	1	2
310	сказать что	7	2
311	и эта	1	2
312	во сне	2	2
313	точно так	3	2
314	они не	1	2
315	стороны к	1	1
316	только он	1	1
317	на своих	1	1
318	ту же	4	1
319	отношения к	1	1
320	одним из	1	1
321	не остается	2	1
322	случае есть	1	1
323	самом деле	16	1
324	как известно	1	1
325	от этой	1	1
326	только потому	2	1
327	зверей в	2	1
328	и должны	1	1
329	показать что	5	1
330	от своей	1	1
331	этой теории	2	1
332	не хочет	1	1
333	смотрят на	1	1
334	из его	1	1
335	и больше	1	1
336	во-первых в	1	1
337	в несколько	1	1
338	есть не	4	1
339	на тех	3	1
340	характер его	1	1
341	это совершенно	2	1
342	что если	6	1
343	в первый	2	1
344	что уже	1	1
345	и новые	1	1
346	что иное	1	1
347	реке но	1	1
348	дают возможность	1	1
349	зависимости от	1	1
350	частный случай	2	1
351	в ней	5	1
352	большей частью	1	1
353	она увидела	1	1
354	более или	1	1
355	в которых	3	1
356	бы то	2	1
357	которое он	3	1
358	тем как	1	1
359	признаки и	1	1
360	как если	1	1
361	и загадки	2	1
362	имеем здесь	1	1
363	чем это	1	1
364	шли в	1	1
365	они имеют	1	1
366	только тогда	1	1
367	его во	1	1
368	искусство в	2	1
369	иногда и	1	1
370	до наших	1	1
371	один и	1	1
372	во что	1	1
373	что имеет	1	1
374	из которого	4	1
375	утверждение что	1	1
376	же с	2	1
377	независимо от	1	1
378	не согласиться	1	1
379	что именно	3	1
380	а третий	1	1
381	совершенно другой	1	1
382	она живет	1	1
383	и как	7	1
384	и к	3	1
385	имеет в	1	1
386	чтобы наметить	1	1
387	искусство и	1	1
388	где все	1	1
389	животных и	1	1
390	не приходится	1	1
391	вопрос почему	1	1
392	в целом	4	1
393	образом и	4	1
394	не один	1	1
395	в этой	6	1
396	он начинает	1	1
397	там мы	1	1
398	не могла	1	1
399	длинный список	1	1
400	д т	1	1
401	яснее это	1	1
402	но именно	1	1
403	он все	3	1
404	у древних	1	1
405	прием в	1	1
406	обращаясь к	1	1
407	состоит в	3	1
408	и вот	3	1
409	ни было	1	1
410	в зависимости	1	1
411	для понимания	1	1
412	что ни	1	1
413	всех своих	1	1
414	в нее	1	1
415	и за	1	1
416	в каждом	2	1
417	то ни	2	1
418	же не	1	1
419	в совершенно	1	1
420	зависимости между	1	1
421	в другом	1	1
422	форма есть	1	1
423	а по	1	1
424	на все	5	1
425	а как	1	1
426	от одного	1	1
427	из способов	1	1
428	он приходит	1	1
429	король и	1	1
430	стоит на	1	1
431	и смерти	1	1
432	к области	3	1
433	он является	1	1
434	и делает	1	1
435	если я	1	1
436	далеко не	5	1
437	на основании	1	1
438	с тем	11	1
439	это знает	2	1
440	и уже	1	1
441	одна и	1	1
442	и вне	1	1
443	для чего	1	1
444	мы хотели	1	1
445	и было	1	1
446	должно быть	1	1
447	внесли в	1	1
448	когда в	1	1
449	или менее	1	1
450	бы на	1	1
451	но если	1	1
452	от своего	1	1
453	и при	2	1
454	в своей	3	1
455	по реке	3	1
456	взгляд на	1	1
457	наших дней	1	1
458	и без	2	1
459	с точки	10	1
460	случай как	2	1
461	от его	1	1
462	всякий раз	2	1
463	и другого	3	1
464	и той	4	1
465	не понимает	2	1
466	при рассмотрении	1	1
467	этом ничего	1	1
468	надо сказать	2	1
469	и более	4	1
470	не могли	3	1
471	собой и	1	1
472	и наоборот	2	1
473	и то	3	1
474	по себе	12	1
475	что эта	1	1
476	куда он	1	1
477	же мы	3	1
478	того момента	1	1
479	тем самым	1	1
480	важно что	1	1
481	как можно	2	1
482	истории о	1	1
483	впадает в	2	1
484	хотелось бы	1	1
485	дело в	1	1
486	что их	1	1
487	она никогда	1	1
488	и остается	1	1
489	не нуждается	1	1
490	внести в	1	1
491	тому на	1	1
492	из их	2	1
493	он с	2	1
494	в день	2	1
495	того и	2	1
496	три совершенно	1	1
497	его от	2	1
498	почему в	1	1
499	элемент в	1	1
500	склонен думать	1	1
501	от эпохи	1	1
502	действительности но	1	1
503	имеем дело	1	1
504	о ней	4	1
505	при всем	3	1
506	в противоречие	1	1
507	оно есть	1	1
508	очень мало	1	1
509	и цель	1	1
510	как она	4	1
511	с достаточной	1	1
512	же он	1	1
513	в сознании	4	1
514	ждет еще	1	1
515	отсюда понятно	1	1
516	доказать что	1	1
517	как будто	7	1
