N	3gram	Bakhtin_Fr_4	Psycholo
1	в том что	1	9
2	не может быть	1	8
3	о том что	2	7
4	то время как	1	5
5	в то время	2	5
6	подобно тому как	3	5
7	с другой стороны	3	5
8	с одной стороны	2	5
9	для того чтобы	3	5
10	до сих пор	1	3
11	в отличие от	1	3
12	в конце концов	4	3
13	в конечном счете	1	3
14	с таким расчетом	1	3
15	более или менее	3	2
16	то же самое	1	2
17	с точки зрения	2	2
18	в этом отношении	1	2
19	в том случае	1	2
20	тех или иных	1	2
21	так и в	1	2
22	то есть в	2	2
23	смысле этого слова	1	2
24	мы видим что	1	2
25	на самом деле	1	2
26	что и в	1	2
27	мы видели что	1	2
28	таким расчетом чтобы	1	2
29	и в конце	1	1
30	и того же	1	1
31	а следовательно и	1	1
32	дать ни взять	1	1
33	точки зрения на	1	1
34	другой стороны в	1	1
35	он как и	1	1
36	дело в том	1	1
37	в том числе	3	1
38	те же самые	1	1
39	в том же	1	1
40	одной стороны и	1	1
41	это отношение к	1	1
42	как своего рода	1	1
43	и это отношение	1	1
44	но как и	1	1
45	в различных формах	1	1
46	том случае если	1	1
47	а также в	1	1
48	при этом он	1	1
49	в таком же	1	1
50	того что они	1	1
51	и то что	1	1
52	в это время	1	1
53	так как она	1	1
54	ни дать ни	1	1
55	не только в	2	1
56	в живописи и	1	1
57	мы не знаем	1	1
58	и то же	1	1
59	на этот раз	1	1
60	потому что это	1	1
61	это и есть	3	1
62	в связи с	1	1
63	один из самых	1	1
64	в полной мере	1	1
65	как мы знаем	1	1
66	только о двух	1	1
67	один и тот	2	1
68	этого слова то	1	1
69	в свою очередь	1	1
70	была связана с	1	1
71	с самого начала	3	1
72	и др это	1	1
73	включает в себя	1	1
74	можно сказать что	1	1
75	одного и того	1	1
76	так же и	1	1
77	со всеми другими	1	1
78	в вопросе о	1	1
79	одно и то	1	1
80	в буквальном смысле	1	1
81	в основу этого	1	1
82	что на самом	1	1
83	к тому же	1	1
84	том числе и	2	1
85	и тот же	2	1
