N	2gram	Voloshinov_1	DiskursI
1	в себе	4	19
2	при этом	7	17
3	в этом	13	16
4	как и	6	16
5	и в	15	16
6	в качестве	2	16
7	может быть	13	16
8	и не	16	15
9	а не	2	14
10	отличие от	1	12
11	то есть	1	12
12	в отличие	1	12
13	и т.п	2	12
14	но в	9	11
15	в мире	1	11
16	но и	4	11
17	со стороны	2	10
18	не только	5	10
19	том что	5	10
20	так и	10	9
21	не может	13	9
22	как в	3	8
23	в том	4	8
24	а также	1	8
25	но не	5	7
26	в данном	3	7
27	картины мира	1	7
28	в нем	4	7
29	ни в	6	7
30	не менее	3	7
31	при всей	1	7
32	прежде всего	11	7
33	то же	7	6
34	еще не	7	6
35	с его	8	6
36	данном случае	3	6
37	себя в	2	6
38	отнюдь не	2	6
39	все же	5	6
40	в своей	9	6
41	в своих	4	6
42	и на	3	5
43	в своем	2	5
44	в противоположность	1	5
45	в то	6	5
46	с другой	1	5
47	же время	5	5
48	что в	6	5
49	для него	5	5
50	то что	10	5
51	а с	1	5
52	я в	1	5
53	я и	6	4
54	и то	2	4
55	по отношению	11	4
56	в этой	5	4
57	роль в	6	4
58	человека в	3	4
59	в основе	3	4
60	потому что	4	4
61	этом отношении	2	4
62	о том	1	4
63	одного из	1	4
64	с одной	1	4
65	одно из	3	4
66	в одном	3	4
67	одной стороны	1	4
68	как бы	11	4
69	не является	3	4
70	мира и	1	4
71	точки зрения	13	4
72	в период	5	4
73	к его	1	4
74	к этому	7	4
75	отношению к	9	4
76	также и	1	3
77	например в	1	3
78	и ее	3	3
79	проявляется в	1	3
80	перед нами	1	3
81	и как	1	3
82	и наконец	10	3
83	все эти	9	3
84	из этих	4	3
85	он не	4	3
86	внутренней речи	3	3
87	из виду	1	3
88	не следует	2	3
89	и может	4	3
90	в другом	1	3
91	его в	8	3
92	это не	2	3
93	жизни но	2	3
94	в этих	2	3
95	в котором	1	3
96	не в	4	3
97	в русской	1	3
98	мире и	1	3
99	могут быть	6	3
100	мысль о	1	3
101	приводит к	2	3
102	еще в	1	3
103	в его	9	3
104	только в	6	3
105	и его	15	3
106	уже не	5	3
107	из них	1	3
108	или иной	1	3
109	здесь в	1	3
110	не было	4	3
111	не знает	3	3
112	мира в	1	3
113	было в	1	3
114	как будто	1	3
115	можно сказать	4	3
116	но это	2	3
117	и того	1	3
118	и все	4	3
119	жизни в	3	3
120	жизни а	1	3
121	жизни и	5	3
122	как на	3	3
123	же как	1	2
124	того же	1	2
125	и это	1	2
126	той же	2	2
127	я как	1	2
128	жизни как	1	2
129	в ней	5	2
130	к своему	1	2
131	мы имеем	1	2
132	время в	2	2
133	к которой	1	2
134	отношение к	7	2
135	из важнейших	2	2
136	первый взгляд	1	2
137	что как	1	2
138	лежит на	1	2
139	в целом	2	2
140	не более	1	2
141	вследствие этого	1	2
142	должна быть	1	2
143	не к	1	2
144	с таким	1	2
145	свое время	1	2
146	одно и	1	2
147	же касается	1	2
148	и с	7	2
149	входит в	1	2
150	на почве	2	2
151	но уже	1	2
152	должно быть	2	2
153	все это	5	2
154	на первый	1	2
155	этом случае	1	2
156	с точки	10	2
157	их в	2	2
158	дело в	2	2
159	чем не	2	2
160	никогда не	7	2
161	того и	1	2
162	и другого	1	2
163	со своим	1	2
164	сводится к	3	2
165	что на	1	2
166	в области	3	2
167	с их	3	2
168	с ее	3	2
169	но при	1	2
170	ни одно	1	2
171	говорит об	1	2
172	в себя	5	2
173	отсюда и	1	2
174	там же	1	2
175	между тем	2	2
176	что и	2	2
177	и всякое	1	2
178	себя с	3	2
179	которая в	1	2
180	который не	1	2
181	в большинстве	4	2
182	к своим	1	2
183	реальности и	2	2
184	наше время	1	2
185	момент в	1	2
186	на примере	1	2
187	именно в	3	2
188	далеко не	4	2
189	и прежде	5	2
190	не на	1	2
191	может иметь	1	2
192	вместе с	4	2
193	или по	1	2
194	в ранний	1	2
195	что же	4	2
196	в ряду	1	2
197	мира с	1	2
198	в свое	1	2
199	в наше	1	2
200	и для	2	2
201	интерес к	1	2
202	на языке	1	2
203	а в	6	2
204	что он	8	2
205	себе самому	1	2
206	вырастает из	1	1
207	является для	1	1
208	одним из	3	1
209	чтобы не	2	1
210	а между	1	1
211	самом деле	7	1
212	сил и	3	1
213	тех же	1	1
214	это и	1	1
215	и есть	2	1
216	не признает	1	1
217	его жизненного	1	1
218	в первом	2	1
219	странное и	1	1
220	на две	3	1
221	др в	1	1
222	но если	2	1
223	не умирает	1	1
224	мы не	4	1
225	с самых	1	1
226	вопрос о	1	1
227	я не	3	1
228	ему в	1	1
229	и со	2	1
230	жизни это	1	1
231	об их	1	1
232	собой в	1	1
233	он был	3	1
234	он сам	4	1
235	людей в	1	1
236	упускать из	1	1
237	бы то	1	1
238	в чем	4	1
239	характер и	2	1
240	во всех	8	1
241	там и	1	1
242	во внешнем	8	1
243	в ее	4	1
244	о смерти	1	1
245	точка зрения	1	1
246	не то	1	1
247	друг на	1	1
248	конечном счете	1	1
249	ответ на	2	1
250	как со	1	1
251	человека с	2	1
252	за пределы	2	1
253	в истории	3	1
254	человеческой личности	1	1
255	вследствие чего	1	1
256	самоотождествления с	1	1
257	в одной	2	1
258	вот как	1	1
259	некоторое время	1	1
260	однако не	1	1
261	совершается на	1	1
262	хотя и	1	1
263	в круг	1	1
264	в этот	4	1
265	то в	1	1
266	в самом	6	1
267	только то	3	1
268	себе как	1	1
269	в которой	1	1
270	ни один	2	1
271	другого как	1	1
272	в нашем	3	1
273	бы не	1	1
274	о возможности	1	1
275	человек не	2	1
276	роли в	2	1
277	три года	2	1
278	но именно	1	1
279	так сказать	3	1
280	и только	4	1
281	о которой	2	1
282	он должен	2	1
283	же это	1	1
284	не как	1	1
285	одной и	1	1
286	человеческого поведения	2	1
287	же остается	1	1
288	на этом	5	1
289	его составе	1	1
290	обнаруживает себя	1	1
291	не бывает	1	1
292	таким образом	21	1
293	объект и	1	1
294	то ни	1	1
295	сознание и	4	1
296	различие между	1	1
297	она оказывается	1	1
298	об этом	4	1
299	всей ее	1	1
300	по выражению	1	1
301	форму и	1	1
302	но их	1	1
303	своей основе	1	1
304	не соответствует	1	1
305	еще одно	1	1
306	в жизни	5	1
307	так называемого	1	1
308	читателя в	3	1
309	жизни то	2	1
310	этого не	2	1
311	на друга	1	1
312	и было	2	1
313	самых ранних	1	1
314	ряде других	1	1
315	различные формы	1	1
316	между различными	1	1
317	индивидуальной жизни	1	1
318	рода в	1	1
319	в такой	1	1
320	где мы	1	1
321	со своего	1	1
322	и той	1	1
323	страха и	1	1
324	тем не	2	1
325	по крайней	1	1
326	разные формы	1	1
327	что этот	1	1
328	своего происхождения	1	1
329	для нее	1	1
330	возникает в	1	1
331	на три	1	1
332	до известной	1	1
