N	2gram	Voloshinov_1	Literetu
1	а не	2	20
2	и в	15	19
3	может быть	13	17
4	то же	7	12
5	и не	16	11
6	как и	6	10
7	в том	4	10
8	и т.п	2	10
9	но и	4	10
10	в этом	13	9
11	в то	6	9
12	в мире	1	9
13	же время	5	9
14	не может	13	9
15	пути в	1	8
16	не только	5	8
17	хх века	2	8
18	и даже	2	8
19	с другой	1	8
20	слова и	2	7
21	том что	5	7
22	так и	10	7
23	с одной	1	7
24	я в	1	7
25	то что	10	7
26	и на	3	6
27	в себе	4	6
28	при этом	7	6
29	однако в	1	6
30	не менее	3	6
31	себя в	2	6
32	одной стороны	1	6
33	я не	3	5
34	но не	5	5
35	конечном счете	1	5
36	он не	4	5
37	одна из	3	5
38	в конечном	1	5
39	в качестве	2	5
40	для всех	2	5
41	у нас	3	5
42	то есть	1	5
43	того что	2	5
44	вместе с	4	5
45	я и	6	4
46	мы не	4	4
47	того же	1	4
48	хх веке	1	4
49	по отношению	11	4
50	отнюдь не	2	4
51	человека в	3	4
52	для него	5	4
53	точки зрения	13	4
54	не в	4	4
55	даже в	1	4
56	в русской	1	4
57	в области	3	4
58	в ней	5	4
59	еще в	1	4
60	в его	9	4
61	один из	4	4
62	тем что	1	4
63	в хх	1	4
64	прежде всего	11	4
65	в искусстве	3	4
66	жизни в	3	4
67	жизни и	5	4
68	что в	6	4
69	одним из	3	3
70	и то	2	3
71	тем же	1	3
72	во всех	8	3
73	в этой	5	3
74	то и	1	3
75	в нем	4	3
76	всех своих	1	3
77	мы с	1	3
78	с точки	10	3
79	без остатка	1	3
80	никогда не	7	3
81	ничего не	2	3
82	и его	15	3
83	данном случае	3	3
84	в себя	5	3
85	и с	7	3
86	быть может	1	3
87	в другом	1	3
88	а в	6	3
89	так как	9	3
90	себе и	1	3
91	этом отношении	2	3
92	и др	8	3
93	со стороны	2	3
94	в данном	3	3
95	по существу	1	3
96	но это	2	3
97	в начале	1	3
98	и для	2	3
99	и как	1	3
100	что он	8	3
101	о себе	2	3
102	отношению к	9	3
103	как на	3	3
104	и т	1	2
105	же как	1	2
106	и до	3	2
107	и за	2	2
108	той же	2	2
109	это прежде	1	2
110	в первый	4	2
111	из своих	1	2
112	что нам	1	2
113	на себя	2	2
114	с ее	3	2
115	жизни как	1	2
116	из того	2	2
117	в каждой	1	2
118	к своему	1	2
119	но как	1	2
120	в истории	3	2
121	все же	5	2
122	и наконец	10	2
123	и к	7	2
124	но в	9	2
125	в противоположность	1	2
126	то в	1	2
127	в целом	2	2
128	в нашем	3	2
129	как он	1	2
130	о которой	2	2
131	свое время	1	2
132	на этом	5	2
133	не бывает	1	2
134	одно и	1	2
135	а затем	1	2
136	при которой	1	2
137	в жизни	5	2
138	но уже	1	2
139	он и	2	2
140	как бы	11	2
141	художественного творчества	1	2
142	в такой	1	2
143	и без	1	2
144	не к	1	2
145	мысли и	4	2
146	такую же	1	2
147	что было	1	2
148	тем не	2	2
149	по крайней	1	2
150	на два	1	2
151	в основе	3	2
152	могут быть	6	2
153	для того	1	2
154	в виду	1	2
155	в ее	4	2
156	это как	3	2
157	еще не	7	2
158	ко всему	2	2
159	для этого	4	2
160	о том	1	2
161	и что	3	2
162	а также	1	2
163	а потому	2	2
164	и только	4	2
165	крайней мере	1	2
166	не более	1	2
167	в него	2	2
168	было бы	6	2
169	тот же	5	2
170	одной из	1	2
171	в какой	1	2
172	потому что	4	2
173	уже не	5	2
174	уже в	1	2
175	из них	1	2
176	одно из	3	2
177	не так	1	2
178	в одном	3	2
179	что и	2	2
180	вовсе не	2	2
181	при всей	1	2
182	у него	3	2
183	как раз	2	2
184	ведь мы	2	2
185	наконец в	1	2
186	себя и	3	2
187	не было	4	2
188	до конца	5	2
189	в руках	1	2
190	мира в	1	2
191	как это	1	2
192	жизни а	1	2
193	и каждый	1	2
194	быть не	1	2
195	этом случае	1	2
196	и нет	1	2
197	к объекту	2	2
198	не является	3	2
199	хотя бы	7	2
200	с ним	12	2
201	не говоря	1	2
202	из тех	1	2
203	не знает	3	2
204	сознания на	1	2
205	я это	1	2
206	в свое	1	2
