N	2gram	Vygotskiy__7	Analitik
1	в качестве	5	31
2	может быть	7	29
3	в том	18	27
4	не может	11	22
5	и не	18	21
6	в частности	1	19
7	и в	26	18
8	но и	11	17
9	а не	6	17
10	представляет собой	19	16
11	отнюдь не	1	15
12	не только	24	15
13	не в	4	14
14	в этом	29	13
15	как и	15	13
16	в его	4	13
17	при этом	1	12
18	том что	17	12
19	в себе	9	11
20	состоит в	3	11
21	но не	3	10
22	то же	8	9
23	иначе говоря	1	9
24	в то	3	9
25	а в	2	9
26	есть не	3	8
27	но в	4	8
28	нуждается в	3	8
29	в той	4	8
30	не есть	4	8
31	тем самым	8	7
32	к тому	7	7
33	этого слова	3	7
34	мы имеем	1	6
35	в сущности	9	6
36	по отношению	6	6
37	отличие от	2	6
38	в самом	9	6
39	в случае	2	6
40	это не	3	6
41	точки зрения	28	6
42	в своей	3	6
43	в отличие	2	6
44	в основе	3	6
45	по своей	10	6
46	той или	1	6
47	в себя	1	6
48	времени и	1	6
49	только в	8	6
50	то что	24	6
51	или иной	1	6
52	прежде всего	7	6
53	в их	2	5
54	что иное	1	5
55	иное как	1	5
56	и как	1	5
57	в целом	5	5
58	в этой	3	5
59	внутренней речи	67	5
60	лишь в	2	5
61	и его	12	5
62	имеет место	4	5
63	о том	4	5
64	между тем	1	5
65	как бы	6	5
66	отношению к	5	5
67	и состоит	3	5
68	что в	12	5
69	того же	1	4
70	не что	1	4
71	из того	3	4
72	столь же	2	4
73	все же	6	4
74	тому же	1	4
75	с другими	3	4
76	с точки	21	4
77	и другого	2	4
78	по себе	3	4
79	и соответственно	1	4
80	имеем дело	1	4
81	анализ в	1	4
82	в области	4	4
83	ни в	2	4
84	могут быть	2	4
85	так и	3	4
86	с ним	3	4
87	как правило	1	4
88	в другом	1	4
89	на вопрос	5	4
90	с другой	4	4
91	в конечном	2	4
92	того что	14	4
93	дело с	1	4
94	конечном счете	2	4
95	для того	18	4
96	с другим	2	4
97	именно в	6	4
98	себя и	2	4
99	вместе с	12	4
100	из которых	2	4
101	в литературе	1	4
102	исходя из	1	4
103	как известно	2	3
104	и т	1	3
105	одним из	2	3
106	мере в	2	3
107	и есть	2	3
108	между двумя	3	3
109	место в	1	3
110	во внешнем	1	3
111	если в	4	3
112	что как	1	3
113	однако не	1	3
114	и к	7	3
115	в нашем	4	3
116	в нем	2	3
117	он не	3	3
118	вследствие этого	1	3
119	по природе	2	3
120	в силу	5	3
121	подобно тому	1	3
122	таким образом	23	3
123	даже в	2	3
124	в ходе	12	3
125	в котором	4	3
126	дело не	1	3
127	того чтобы	19	3
128	того и	2	3
129	при наличии	1	3
130	о нем	1	3
131	в таком	1	3
132	как будто	1	3
133	не могут	4	3
134	оно может	1	3
135	в собственном	3	3
136	если бы	5	3
137	к нему	3	3
138	еще не	4	3
139	и представляет	1	3
140	с одной	5	3
141	вопроса о	2	3
142	никто не	2	3
143	что и	3	3
144	одной стороны	5	3
145	другого в	1	3
146	а именно	1	3
147	а с	1	3
148	что не	2	3
149	тому как	1	3
150	быть не	1	3
151	что мы	9	3
152	она может	2	3
153	и все	1	3
154	в равной	1	3
155	что он	8	3
156	том числе	1	3
157	отношения к	2	2
158	самом деле	6	2
159	на самом	3	2
160	он может	1	2
161	в первом	3	2
162	едва ли	4	2
163	также и	2	2
164	той же	8	2
165	а как	1	2
166	на место	1	2
167	и то	7	2
168	же мере	5	2
169	между собой	6	2
170	данном случае	5	2
171	на основе	1	2
172	отношение к	2	2
173	нет и	3	2
174	за пределы	1	2
175	как говорит	5	2
176	в акте	1	2
177	как к	3	2
178	могли бы	5	2
179	его к	2	2
180	то в	2	2
181	в которой	11	2
182	все эти	6	2
183	бы не	1	2
184	из этих	3	2
185	есть вещь	1	2
186	думать что	1	2
187	и до	2	2
188	на его	2	2
189	не к	1	2
190	собой не	1	2
191	силу своей	1	2
192	ничего иного	1	2
193	какой бы	1	2
194	и по	3	2
195	на этом	1	2
196	и с	5	2
197	самим собой	2	2
198	на все	1	2
199	вещь может	1	2
200	из них	1	2
201	вовсе не	2	2
202	так как	14	2
203	несмотря на	2	2
204	рода и	1	2
205	такой же	3	2
206	для него	3	2
207	не должен	1	2
208	вопрос о	6	2
209	только для	1	2
210	которые в	2	2
211	самое время	1	2
212	том и	3	2
213	для этого	3	2
214	тогда когда	5	2
215	в процессе	5	2
216	совпадает с	3	2
217	только не	11	2
218	никогда не	4	2
219	и является	3	2
220	потому что	16	2
221	в сознании	6	2
222	и заключается	3	2
223	отличается от	3	2
224	же самое	5	2
225	для себя	24	2
226	как мы	14	2
227	и о	3	2
228	быть может	1	2
229	ни одно	1	2
230	здесь не	1	2
231	мысль о	1	2
232	представляют собой	1	2
233	одного из	2	2
234	еще в	1	2
235	должно быть	2	2
236	но к	1	2
237	и просто	1	2
238	можно сказать	5	2
239	как внутреннее	1	2
240	ним и	1	2
241	один из	2	2
242	в двух	1	2
243	который в	1	2
244	в начале	5	2
245	при помощи	1	2
246	по выражению	1	2
247	его и	2	2
248	себе в	5	2
249	бытия и	1	2
250	случае не	2	2
251	этом отношении	3	2
252	было бы	6	2
253	соответствии с	1	2
254	следовало ожидать	1	2
255	в ряду	1	2
256	и п	1	2
257	и потому	3	2
258	в данном	5	2
259	она есть	1	2
260	что же	2	2
261	первом случае	3	2
262	той мере	2	2
263	и тогда	1	2
264	не является	3	2
265	другой стороны	1	2
266	была бы	1	2
267	этого феномена	1	2
268	в какой	6	2
269	в речь	2	2
270	себя как	1	1
271	например в	1	1
272	мысли или	1	1
273	смысла речи	1	1
274	и фактически	1	1
275	н и	1	1
276	сам по	1	1
277	вещей но	1	1
278	внутреннее единство	2	1
279	недоступной для	1	1
280	отношения между	4	1
281	все те	2	1
282	между ним	1	1
283	собственном смысле	3	1
284	и больше	2	1
285	в зависимости	1	1
286	мы уже	3	1
287	целого но	1	1
288	она в	2	1
289	и значение	5	1
290	ситуации в	4	1
291	мы не	7	1
292	подлежащих объяснению	1	1
293	он как	1	1
294	оно есть	5	1
295	хотел сказать	3	1
296	и подлежащих	1	1
297	как не	1	1
298	зависимости от	1	1
299	здесь как	2	1
300	значения в	1	1
301	в ней	3	1
302	свою очередь	2	1
303	по этому	4	1
304	он сам	1	1
305	за столом	1	1
306	ответа на	1	1
307	в чем	3	1
308	во всех	6	1
309	без которого	1	1
310	в контакте	1	1
311	в ее	6	1
312	чем это	5	1
313	внутренняя речь	15	1
314	мы будем	1	1
315	но как	1	1
316	а только	1	1
317	к которой	1	1
318	в сторону	1	1
319	только тогда	1	1
320	собой один	1	1
