N	2gram	Losev_Vlad_3	Problema
1	то есть	24	39
2	то что	28	38
3	вовсе не	13	37
4	и не	25	37
5	и в	40	35
6	не есть	10	33
7	не только	25	24
8	сказать что	12	24
9	том что	18	19
10	у нас	5	18
11	даже и	12	18
12	о том	11	18
13	может быть	8	18
14	в этом	16	17
15	и вообще	3	16
16	настоящее время	3	16
17	но и	18	16
18	в настоящее	3	16
19	такого рода	4	15
20	что мы	2	14
21	только в	13	14
22	не менее	9	13
23	потому что	11	13
24	не может	14	13
25	и что	8	13
26	во всяком	3	13
27	также и	17	12
28	тем не	10	12
29	того что	7	12
30	в том	18	12
31	хотя бы	6	12
32	не просто	10	11
33	не будет	6	11
34	никак не	4	11
35	и даже	6	11
36	так что	14	11
37	прежде всего	10	11
38	что в	17	11
39	в таком	3	11
40	таком случае	2	10
41	и то	9	10
42	еще не	4	10
43	всяком случае	3	10
44	ничего не	5	10
45	и с	9	10
46	а не	8	10
47	в данном	5	10
48	да и	6	10
49	едва ли	11	9
50	в этой	8	9
51	пока еще	1	9
52	для себя	5	9
53	если мы	4	9
54	только на	5	9
55	что же	9	9
56	для нас	5	9
57	тут же	5	8
58	все же	4	8
59	по себе	6	8
60	есть только	9	8
61	ясно что	1	8
62	в виду	3	8
63	было бы	4	8
64	уже не	9	8
65	при помощи	4	8
66	как раз	10	8
67	только о	3	8
68	смысле слова	6	7
69	есть нечто	1	7
70	совсем не	5	7
71	бы и	4	7
72	все эти	5	7
73	тоже не	5	7
74	те или	2	7
75	мы не	2	7
76	тем самым	2	7
77	некоторого рода	5	7
78	не имеет	4	7
79	не является	2	7
80	в конце	12	7
81	так и	6	7
82	в его	14	7
83	конце концов	5	7
84	так как	7	7
85	этом случае	1	7
86	есть не	2	6
87	мы и	2	6
88	с другой	5	6
89	но как	2	6
90	а только	7	6
91	к сожалению	1	6
92	относится к	1	6
93	и вовсе	3	6
94	но в	4	6
95	так или	2	6
96	на то	4	6
97	что все	7	6
98	был бы	3	6
99	необходимо сказать	7	6
100	можно ли	2	6
101	не о	2	6
102	как будто	1	6
103	когда мы	1	6
104	же самое	3	6
105	другими словами	1	6
106	можно сказать	1	6
107	в виде	13	6
108	ни в	10	6
109	или иначе	2	6
110	а именно	12	6
111	о чем	1	6
112	но это	6	6
113	при условии	2	6
114	и для	3	6
115	не существует	2	6
116	в то	7	6
117	то же	4	5
118	по своему	1	5
119	отнюдь не	5	5
120	с этим	2	5
121	в самом	4	5
122	в себе	9	5
123	этом смысле	3	5
124	но уже	2	5
125	как и	7	5
126	и без	1	5
127	представление о	1	5
128	есть именно	1	5
129	и более	2	5
130	раз и	8	5
131	под этим	1	5
132	это то	1	5
133	связи с	2	5
134	будто бы	1	5
135	той или	2	5
136	указывает на	1	5
137	и это	6	5
138	как мы	8	5
139	данном случае	2	5
140	можно было	5	5
141	и на	6	5
142	без всякой	2	5
143	с одной	3	5
144	содержания и	2	5
145	же это	2	5
146	одной стороны	3	5
147	или иной	1	5
148	еще и	18	5
149	другой стороны	2	5
150	уже давно	1	5
151	в частности	1	5
152	так же	8	5
153	кроме того	6	5
154	в связи	3	5
155	или другой	1	5
156	и все	4	5
157	есть то	1	5
